Interval	Avg	Std	CI=0.95	Min	Median	Max
   63 --    64	21.262	6.826	8.476	9.321	23.873	29.333
   64 --    65	21.500	6.407	7.955	10.142	24.345	28.615
   65 --    66	21.814	6.188	7.684	11.270	25.358	27.804
   66 --    67	22.233	7.045	8.747	10.937	26.530	29.706
   67 --    68	21.887	7.163	8.894	10.750	25.680	29.641
   68 --    69	21.661	7.185	8.921	10.739	26.219	28.672
   69 --    70	22.039	6.969	8.653	11.859	27.543	27.845
   70 --    71	22.801	6.733	8.360	11.817	26.780	28.706
   71 --    72	23.210	6.374	7.915	13.180	26.236	29.153
   72 --    73	23.451	7.172	8.905	12.350	28.581	30.163
   73 --    74	23.797	6.561	8.147	13.368	27.628	30.454
   74 --    75	25.119	6.327	7.856	16.285	26.706	34.163
   75 --    76	25.456	6.345	7.878	16.173	27.390	34.087
   76 --    77	25.569	6.775	8.412	14.846	28.484	34.357
   77 --    78	25.433	7.120	8.841	14.013	28.076	34.513
   78 --    79	26.595	6.613	8.211	14.239	28.290	33.355
   79 --    80	27.192	6.039	7.498	16.083	28.230	32.689
   80 --    81	27.289	5.598	6.951	16.854	27.984	32.436
   81 --    82	27.531	6.167	7.657	15.861	28.587	33.683
   82 --    83	26.462	6.085	7.555	14.951	27.497	32.618
   83 --    84	26.353	6.558	8.143	13.966	28.531	32.367
   84 --    85	25.794	6.805	8.450	13.177	27.337	32.802
   85 --    86	25.560	6.659	8.269	12.914	26.649	31.744
   86 --    87	25.420	7.140	8.865	11.982	26.909	31.970
   87 --    88	24.984	7.358	9.136	11.411	26.110	31.694
   88 --    89	25.276	5.493	6.821	15.283	26.788	30.223
   89 --    90	25.882	5.980	7.425	14.865	28.197	31.615
   90 --    91	26.009	5.792	7.192	15.350	28.631	30.985
   91 --    92	25.995	5.826	7.234	15.134	29.669	30.402
   92 --    93	25.886	6.327	7.856	14.559	29.193	31.902
   93 --    94	26.580	7.108	8.826	14.559	29.374	33.394
   94 --    95	27.220	5.604	6.959	19.493	29.244	33.353
   95 --    96	26.553	5.154	6.400	19.102	27.968	32.195
   96 --    97	25.957	5.083	6.312	18.140	28.620	31.197
   97 --    98	25.505	5.283	6.560	16.968	28.114	30.338
   98 --    99	25.267	5.586	6.936	16.191	27.188	31.006
   99 --   100	24.970	6.036	7.494	15.191	28.186	30.463
  100 --   101	24.953	6.234	7.740	14.800	28.747	30.402
  101 --   102	24.897	6.045	7.506	14.415	28.260	30.106
  102 --   103	25.188	5.798	7.199	14.813	27.487	31.364
  103 --   104	24.982	5.704	7.082	14.789	26.472	31.142
  104 --   105	26.119	5.711	7.091	15.299	29.354	31.017
  105 --   106	26.211	5.848	7.261	15.341	29.534	31.158
  106 --   107	25.664	5.695	7.072	15.341	29.000	30.877
  107 --   108	24.960	5.919	7.350	14.452	28.000	31.283
  108 --   109	24.572	6.214	7.716	13.447	27.833	30.535
  109 --   110	25.298	6.778	8.416	12.263	28.533	30.370
  110 --   111	25.708	7.261	9.016	11.589	27.456	31.703
  111 --   112	25.415	7.805	9.691	10.593	26.733	32.703
  112 --   113	25.624	7.864	9.765	11.029	26.238	33.703
  113 --   114	26.048	7.936	9.853	10.902	27.748	33.310
  114 --   115	25.751	8.253	10.247	9.826	30.006	32.177
  115 --   116	25.571	8.812	10.942	8.544	29.651	33.392
  116 --   117	25.402	9.052	11.239	7.622	28.398	32.376
  117 --   118	24.759	9.243	11.476	6.480	28.694	31.374
  118 --   119	24.584	9.608	11.929	5.407	29.209	30.356
  119 --   120	24.823	9.666	12.001	5.565	28.896	31.177
  120 --   121	24.716	9.197	11.419	6.376	29.115	30.218
  121 --   122	25.400	9.982	12.395	5.506	30.426	31.299
  122 --   123	24.445	10.215	12.683	4.149	29.464	30.745
  123 --   124	24.678	9.179	11.397	6.384	29.322	30.058
  124 --   125	25.563	8.531	10.593	8.518	29.512	30.502
  125 --   126	25.256	8.773	10.893	7.779	29.191	30.477
  126 --   127	25.293	9.089	11.285	7.332	29.665	31.349
  127 --   128	24.931	8.124	10.087	9.003	28.624	31.002
  128 --   129	24.890	8.063	10.011	9.221	28.971	30.685
  129 --   130	24.304	8.270	10.268	8.019	28.748	29.629
  130 --   131	23.610	8.320	10.330	7.156	28.285	28.665
  131 --   132	24.279	9.101	11.301	6.160	28.848	29.688
  132 --   133	24.639	8.285	10.287	8.216	28.534	30.377
  133 --   134	24.628	7.528	9.347	9.869	27.459	30.325
  134 --   135	25.039	6.707	8.328	12.284	26.462	31.926
  135 --   136	24.818	6.385	7.928	12.419	27.160	30.713
  136 --   137	24.148	7.036	8.736	10.857	26.287	31.896
  137 --   138	24.091	7.165	8.896	10.199	26.546	30.763
  138 --   139	24.166	7.751	9.624	9.323	26.861	31.287
  139 --   140	23.622	7.925	9.840	8.500	27.467	30.923
  140 --   141	23.732	7.503	9.316	9.020	26.782	29.734
  141 --   142	23.488	8.205	10.188	7.352	26.860	30.106
  142 --   143	23.108	7.814	9.702	7.890	26.608	29.845
  143 --   144	23.487	7.885	9.790	7.799	26.942	28.961
  144 --   145	23.305	7.647	9.495	8.155	26.630	28.911
  145 --   146	23.320	8.340	10.355	7.086	25.918	30.136
  146 --   147	23.173	8.757	10.874	6.018	27.730	29.800
  147 --   148	23.229	8.680	10.778	6.389	27.215	30.812
  148 --   149	22.883	8.454	10.497	6.471	26.135	30.718
  149 --   150	22.689	7.822	9.712	7.357	25.451	29.510
  150 --   151	23.065	8.023	9.961	7.608	26.409	30.738
  151 --   152	22.950	7.369	9.150	8.754	25.851	29.742
  152 --   153	23.006	7.468	9.273	8.841	24.903	30.862
  153 --   154	24.028	7.621	9.462	10.257	24.778	33.314
  154 --   155	23.844	7.865	9.766	9.010	25.251	32.157
  155 --   156	24.038	6.992	8.682	10.681	26.279	30.990
  156 --   157	24.165	6.643	8.249	11.378	26.538	30.099
  157 --   158	24.026	7.209	8.951	10.119	25.557	30.029
  158 --   159	24.733	7.759	9.634	9.473	28.541	30.017
  159 --   160	24.596	7.314	9.082	10.232	27.919	29.823
  160 --   161	24.270	7.462	9.265	9.754	27.924	30.400
  161 --   162	24.090	7.887	9.793	8.604	27.258	30.583
  162 --   163	23.931	7.612	9.452	8.975	26.623	30.279
  163 --   164	25.199	8.272	10.271	8.805	29.173	31.052
  164 --   165	25.728	9.078	11.271	7.714	29.114	32.153
  165 --   166	25.731	9.746	12.101	6.392	30.058	32.506
  166 --   167	25.662	9.032	11.215	7.662	30.034	31.467
  167 --   168	25.590	8.378	10.402	8.932	29.131	30.760
  168 --   169	25.908	8.016	9.953	9.996	29.203	31.674
  169 --   170	25.371	7.382	9.166	10.672	28.532	30.275
  170 --   171	25.539	7.937	9.855	9.796	28.950	31.293
  171 --   172	26.008	8.008	9.943	10.076	30.274	30.638
  172 --   173	26.894	7.270	9.027	12.390	30.364	31.278
  173 --   174	26.821	6.937	8.613	13.020	30.101	31.420
  174 --   175	27.034	7.070	8.778	13.320	29.009	33.332
  175 --   176	27.128	7.670	9.523	12.184	30.328	33.531
  176 --   177	26.324	7.816	9.704	11.128	29.691	32.451
  177 --   178	25.771	7.835	9.728	10.590	30.332	31.635
  178 --   179	25.354	7.326	9.097	11.290	29.693	30.637
  179 --   180	25.473	6.710	8.331	12.913	30.066	30.265
  180 --   181	25.418	6.126	7.606	14.384	29.532	30.510
  181 --   182	25.576	6.368	7.906	13.846	29.607	30.947
  182 --   183	24.975	6.532	8.110	12.953	28.443	30.660
  183 --   184	25.328	6.362	7.899	13.650	29.193	30.313
  184 --   185	25.295	5.602	6.956	15.237	28.535	30.191
  185 --   186	25.162	5.685	7.058	14.424	27.867	30.404
  186 --   187	24.611	5.727	7.111	13.876	26.695	30.544
  187 --   188	24.372	6.222	7.725	12.730	26.628	29.726
  188 --   189	23.750	6.535	8.115	11.742	25.845	29.804
  189 --   190	23.662	5.943	7.379	13.063	24.790	29.429
  190 --   191	24.623	6.203	7.702	13.838	25.185	32.157
  191 --   192	24.925	6.694	8.312	12.765	26.263	33.047
  192 --   193	24.715	6.969	8.653	11.594	27.016	31.671
  193 --   194	24.580	7.336	9.109	10.929	27.268	30.796
  194 --   195	24.375	8.051	9.997	9.840	26.949	32.912
  195 --   196	23.994	7.851	9.748	9.596	26.098	32.544
  196 --   197	24.102	6.947	8.625	11.046	25.172	31.493
  197 --   198	23.908	6.844	8.498	10.814	26.475	30.542
  198 --   199	23.964	7.247	8.999	9.972	27.424	29.484
  199 --   200	24.670	7.153	8.882	10.659	26.782	29.855
  200 --   201	23.954	7.355	9.132	9.613	26.487	29.511
  201 --   202	24.405	8.138	10.104	8.760	28.795	31.011
  202 --   203	24.590	8.688	10.788	7.745	29.569	31.108
  203 --   204	24.994	9.347	11.606	6.743	28.952	31.905
  204 --   205	25.208	9.804	12.173	5.687	30.483	30.966
  205 --   206	24.735	9.993	12.408	4.821	30.036	30.401
  206 --   207	24.808	10.484	13.018	3.884	30.201	30.798
  207 --   208	24.445	10.585	13.143	3.367	29.653	30.648
  208 --   209	25.224	9.740	12.094	5.851	29.239	31.911
  209 --   210	25.679	10.637	13.207	4.560	29.715	33.090
  210 --   211	24.828	10.673	13.253	3.660	28.700	31.938
  211 --   212	24.224	10.807	13.419	2.783	28.520	31.126
  212 --   213	24.342	11.362	14.108	1.679	29.677	31.449
  213 --   214	24.605	10.615	13.181	3.425	29.779	30.831
  214 --   215	25.456	9.546	11.852	6.580	29.877	32.233
  215 --   216	24.915	9.856	12.238	5.557	29.120	32.562
  216 --   217	24.595	10.236	12.709	4.537	29.790	31.676
  217 --   218	24.651	10.218	12.688	4.704	30.582	31.861
  218 --   219	24.881	9.247	11.482	6.757	29.378	31.157
  219 --   220	25.897	7.944	9.864	10.533	30.539	31.729
  220 --   221	26.079	6.658	8.267	13.410	29.594	31.013
  221 --   222	26.285	5.629	6.989	15.748	29.619	31.049
  222 --   223	27.075	5.408	6.715	17.487	29.624	32.452
  223 --   224	26.066	5.429	6.741	16.352	28.278	31.566
  224 --   225	25.783	5.634	6.995	15.746	29.395	30.688
  225 --   226	25.865	5.201	6.458	16.339	28.867	30.030
  226 --   227	25.844	5.346	6.638	15.386	28.828	29.566
  227 --   228	25.953	6.001	7.451	14.341	27.593	31.457
  228 --   229	26.354	5.435	6.749	15.914	27.933	31.539
  229 --   230	27.256	4.840	6.009	18.533	27.637	32.998
  230 --   231	26.871	5.165	6.413	17.711	26.817	33.065
  231 --   232	26.984	3.253	4.039	22.471	25.776	31.879
  232 --   233	26.097	2.985	3.706	22.287	24.974	30.723
  233 --   234	26.143	2.151	2.670	23.935	24.941	29.772
  234 --   235	26.292	2.476	3.075	23.116	25.288	30.470
  235 --   236	26.739	3.090	3.837	22.438	26.061	31.923
  236 --   237	27.708	2.514	3.121	24.082	27.615	31.883
  237 --   238	27.772	1.874	2.327	25.725	27.988	30.803
  238 --   239	27.381	2.627	3.261	24.883	27.351	32.084
  239 --   240	27.025	2.993	3.716	23.796	26.162	32.618
  240 --   241	26.758	2.673	3.319	23.185	26.541	31.417
  241 --   242	27.570	2.868	3.561	24.500	26.976	32.606
  242 --   243	27.320	2.269	2.818	24.809	27.010	31.523
  243 --   244	27.403	2.630	3.265	23.915	26.201	30.520
  244 --   245	27.252	3.541	4.396	22.742	25.376	31.515
  245 --   246	26.450	3.821	4.744	21.674	24.335	31.015
  246 --   247	25.989	3.904	4.848	20.837	24.846	31.345
  247 --   248	25.403	4.219	5.238	19.710	24.467	30.561
  248 --   249	25.184	4.820	5.985	18.753	25.078	31.453
  249 --   250	24.674	4.428	5.498	17.845	24.609	30.128
  250 --   251	24.281	4.704	5.841	17.039	23.149	30.805
  251 --   252	24.456	4.350	5.401	17.453	24.410	30.272
  252 --   253	23.999	4.457	5.534	16.922	23.642	29.534
  253 --   254	25.176	4.578	5.685	20.974	22.372	30.873
  254 --   255	25.574	4.807	5.969	21.407	22.136	31.714
  255 --   256	25.973	4.555	5.655	20.460	23.592	32.369
  256 --   257	25.900	4.787	5.944	19.235	24.254	31.395
  257 --   258	25.709	5.063	6.286	18.365	25.094	31.619
  258 --   259	25.292	5.462	6.782	17.283	24.583	31.410
  259 --   260	25.450	4.986	6.191	18.022	24.148	32.037
  260 --   261	25.690	5.345	6.637	18.073	23.770	32.178
  261 --   262	25.872	4.368	5.423	19.479	25.913	30.929
  262 --   263	27.776	4.109	5.102	20.668	27.762	31.916
  263 --   264	27.355	3.926	4.875	20.780	28.201	32.097
  264 --   265	26.980	3.135	3.893	22.162	27.479	30.972
  265 --   266	26.834	3.066	3.807	23.520	26.558	32.030
  266 --   267	26.738	2.992	3.715	24.041	24.881	31.268
  267 --   268	27.708	3.201	3.975	24.354	26.288	31.569
  268 --   269	27.824	3.459	4.294	23.112	26.230	32.129
  269 --   270	27.874	3.053	3.790	23.596	26.720	32.007
  270 --   271	28.007	2.992	3.716	23.045	27.862	31.418
  271 --   272	27.507	3.174	3.941	21.895	28.813	30.390
  272 --   273	27.228	3.712	4.609	20.963	28.194	31.010
  273 --   274	26.961	4.426	5.495	19.836	28.059	32.276
  274 --   275	26.493	4.712	5.851	19.127	27.307	32.767
  275 --   276	25.841	4.036	5.011	20.496	26.198	31.695
  276 --   277	25.794	3.509	4.356	21.171	24.980	30.704
  277 --   278	25.931	3.526	4.378	20.042	25.907	29.707
  278 --   279	26.340	4.020	4.992	19.741	26.735	30.799
  279 --   280	26.783	3.526	4.379	20.939	28.271	30.280
  280 --   281	26.679	3.095	3.843	22.701	26.365	31.416
  281 --   282	26.704	2.351	2.919	24.015	26.374	30.357
  282 --   283	26.842	2.955	3.669	23.494	25.595	30.808
  283 --   284	28.223	2.996	3.720	24.243	26.799	32.504
  284 --   285	28.234	2.986	3.707	23.312	27.980	31.498
  285 --   286	27.489	3.316	4.117	22.255	26.793	31.850
  286 --   287	26.707	3.461	4.297	21.716	25.879	31.584
  287 --   288	26.590	4.083	5.070	20.807	24.890	31.919
  288 --   289	26.875	3.995	4.960	20.768	26.940	31.449
  289 --   290	27.468	4.145	5.147	21.198	29.561	31.828
  290 --   291	27.621	3.598	4.468	23.056	30.081	31.052
  291 --   292	28.273	2.586	3.211	24.805	29.041	31.040
  292 --   293	28.109	2.639	3.276	24.147	27.970	31.455
  293 --   294	27.684	2.813	3.492	22.929	27.394	30.669
  294 --   295	27.397	2.417	3.001	23.297	27.780	30.180
  295 --   296	27.668	2.575	3.197	23.209	27.557	30.397
  296 --   297	26.968	2.542	3.157	22.591	26.635	29.776
  297 --   298	26.946	2.752	3.417	22.616	26.848	31.217
  298 --   299	27.309	2.291	2.844	24.858	26.802	31.569
  299 --   300	28.108	2.321	2.882	24.905	28.669	30.657
  300 --   301	28.632	3.387	4.205	24.625	28.670	34.257
  301 --   302	28.834	3.363	4.175	23.657	28.183	33.797
  302 --   303	28.742	3.533	4.386	22.562	28.649	32.752
  303 --   304	28.762	3.237	4.019	23.876	27.824	32.795
  304 --   305	28.154	3.269	4.059	22.813	28.378	32.186
  305 --   306	28.451	3.650	4.532	22.171	29.800	32.811
  306 --   307	28.047	2.620	3.253	23.873	28.750	31.660
  307 --   308	28.710	1.714	2.129	26.353	28.340	31.283
  308 --   309	29.318	1.274	1.582	28.353	28.761	31.820
  309 --   310	29.152	0.913	1.134	28.002	29.004	30.611
  310 --   311	29.044	1.724	2.141	26.858	28.817	31.418
  311 --   312	29.492	1.493	1.853	27.583	29.136	31.670
  312 --   313	29.305	1.678	2.083	27.218	28.785	31.279
  313 --   314	29.644	1.447	1.796	27.693	29.526	31.763
  314 --   315	29.284	1.040	1.291	28.009	29.320	31.070
  315 --   316	29.917	1.501	1.863	27.415	30.009	31.873
  316 --   317	30.519	1.537	1.909	27.632	31.124	31.799
  317 --   318	30.418	2.041	2.535	27.241	30.403	33.124
  318 --   319	30.587	2.113	2.623	26.715	31.632	32.640
  319 --   320	29.689	2.115	2.626	25.694	30.763	31.579
  320 --   321	29.781	1.605	1.993	26.727	30.656	31.104
  321 --   322	29.512	1.182	1.468	27.728	29.562	30.842
  322 --   323	28.830	1.629	2.022	26.646	28.241	30.818
  323 --   324	28.314	2.257	2.803	25.556	27.532	31.439
  324 --   325	27.970	2.115	2.626	24.803	27.935	30.733
  325 --   326	27.852	2.586	3.211	24.375	28.455	30.574
  326 --   327	28.005	2.868	3.561	24.658	27.823	31.820
  327 --   328	28.069	3.099	3.848	23.735	28.102	32.183
  328 --   329	27.805	3.022	3.752	23.726	27.604	31.772
  329 --   330	27.606	2.994	3.718	23.644	26.886	31.535
  330 --   331	26.984	3.491	4.335	22.616	25.729	31.093
  331 --   332	26.971	3.852	4.783	21.497	26.669	31.752
  332 --   333	27.332	3.004	3.730	23.258	28.483	30.411
  333 --   334	27.692	3.499	4.344	23.342	28.463	31.726
  334 --   335	27.966	2.832	3.516	23.967	27.994	31.393
  335 --   336	28.542	3.298	4.094	22.711	28.678	32.326
  336 --   337	28.548	3.760	4.668	21.755	30.575	31.937
  337 --   338	28.748	4.316	5.359	20.332	29.890	32.033
  338 --   339	28.299	4.367	5.423	19.683	30.394	31.607
  339 --   340	27.831	4.106	5.098	19.743	29.647	30.723
  340 --   341	27.924	3.826	4.750	20.379	29.846	30.650
  341 --   342	28.140	3.173	3.940	21.970	29.613	30.822
  342 --   343	28.297	2.261	2.808	23.956	29.148	30.505
  343 --   344	28.509	2.299	2.855	24.083	29.388	30.599
  344 --   345	28.301	2.682	3.330	23.230	28.790	31.154
  345 --   346	28.892	3.324	4.127	22.659	30.118	32.347
  346 --   347	28.991	3.143	3.902	22.927	29.809	31.591
  347 --   348	28.532	3.471	4.310	21.967	29.663	32.030
  348 --   349	28.487	3.928	4.878	21.086	30.838	31.446
  349 --   350	27.474	4.051	5.030	19.881	29.786	30.699
  350 --   351	27.135	4.557	5.658	18.717	29.520	31.407
  351 --   352	27.294	3.789	4.704	20.228	28.608	30.816
  352 --   353	26.642	3.862	4.796	19.431	27.649	30.616
  353 --   354	26.800	4.093	5.082	19.105	27.871	30.611
  354 --   355	26.664	3.357	4.169	20.168	27.968	29.341
  355 --   356	27.094	3.545	4.402	20.522	29.168	30.103
  356 --   357	27.981	3.345	4.154	22.380	29.642	31.959
  357 --   358	28.390	2.489	3.090	24.397	29.456	31.275
  358 --   359	28.920	1.729	2.147	26.008	29.445	30.965
  359 --   360	29.293	0.797	0.990	27.795	29.642	30.013
  360 --   361	29.484	1.633	2.027	26.962	30.275	31.345
  361 --   362	29.157	1.940	2.409	26.407	30.244	31.180
  362 --   363	28.731	2.293	2.847	26.064	29.099	31.948
  363 --   364	28.623	2.439	3.029	25.901	28.274	32.072
  364 --   365	27.641	2.264	2.811	25.399	26.591	31.109
  365 --   366	27.906	2.409	2.991	24.298	27.867	30.745
  366 --   367	28.021	2.833	3.518	23.132	29.175	31.351
  367 --   368	27.619	2.862	3.554	22.648	29.030	30.169
  368 --   369	27.403	2.795	3.470	23.199	29.241	29.860
  369 --   370	27.709	2.215	2.750	24.095	28.654	30.416
  370 --   371	27.634	2.323	2.885	23.336	27.870	30.235
  371 --   372	27.752	3.217	3.995	22.067	28.841	31.768
  372 --   373	27.445	3.280	4.073	21.520	28.275	31.079
  373 --   374	27.735	3.406	4.229	22.246	28.963	32.382
  374 --   375	28.451	1.916	2.379	26.002	28.443	31.232
  375 --   376	28.895	1.520	1.887	26.456	29.170	31.104
  376 --   377	28.964	2.181	2.708	25.243	29.396	31.223
  377 --   378	28.831	2.326	2.888	25.686	28.887	32.396
  378 --   379	29.084	2.014	2.500	26.689	28.242	31.700
  379 --   380	28.755	1.516	1.882	26.533	28.928	30.636
  380 --   381	29.270	1.617	2.008	26.705	29.719	31.189
  381 --   382	29.812	1.550	1.924	28.017	29.013	32.280
  382 --   383	29.390	1.024	1.272	28.040	29.169	31.118
  383 --   384	29.039	1.760	2.185	27.053	28.765	32.304
  384 --   385	28.001	1.628	2.021	26.108	27.848	30.986
  385 --   386	27.648	2.113	2.623	25.053	27.675	31.335
  386 --   387	28.123	2.733	3.393	24.511	27.915	31.800
  387 --   388	30.094	1.975	2.452	26.511	30.697	32.332
  388 --   389	31.005	2.785	3.458	25.848	31.236	33.903
  389 --   390	30.747	2.254	2.798	26.901	30.501	33.455
  390 --   391	30.115	2.268	2.816	26.020	31.227	32.381
  391 --   392	29.239	2.363	2.934	25.128	30.521	31.655
  392 --   393	28.575	2.645	3.284	24.288	29.192	32.193
  393 --   394	28.243	3.041	3.776	23.116	30.082	31.379
  394 --   395	27.636	3.345	4.153	22.066	29.587	30.801
  395 --   396	28.080	3.354	4.165	22.607	30.245	31.323
  396 --   397	28.375	2.692	3.343	24.830	30.212	30.740
  397 --   398	28.458	2.596	3.223	24.370	29.862	30.816
  398 --   399	28.536	2.782	3.454	23.734	30.342	30.801
  399 --   400	28.182	2.601	3.229	23.753	29.302	31.001
  400 --   401	27.920	1.592	1.977	25.086	28.419	29.506
  401 --   402	27.944	2.033	2.524	25.086	28.809	30.121
  402 --   403	27.742	1.441	1.789	25.070	28.167	29.267
  403 --   404	28.630	2.387	2.963	24.302	29.193	31.414
  404 --   405	28.775	2.868	3.561	23.224	29.968	31.202
  405 --   406	28.694	3.327	4.132	22.144	30.012	31.268
  406 --   407	28.613	2.798	3.474	23.446	29.263	31.371
  407 --   408	28.588	2.300	2.856	25.135	28.286	31.346
  408 --   409	27.771	2.515	3.123	24.192	26.994	31.090
  409 --   410	27.346	2.472	3.069	24.446	26.605	30.967
  410 --   411	27.343	2.608	3.238	24.245	26.826	31.094
  411 --   412	28.866	2.310	2.868	25.447	29.516	31.972
  412 --   413	28.994	2.991	3.714	24.382	28.453	33.611
  413 --   414	29.024	3.184	3.954	24.226	29.505	33.864
  414 --   415	28.872	2.762	3.430	25.444	29.233	32.911
  415 --   416	28.742	2.614	3.246	25.374	29.689	32.166
  416 --   417	28.067	2.790	3.465	24.324	28.956	30.993
  417 --   418	27.303	3.370	4.184	23.136	27.474	32.285
  418 --   419	26.673	3.083	3.828	23.241	26.696	31.437
  419 --   420	25.759	2.793	3.468	22.243	25.381	30.248
  420 --   421	26.592	3.364	4.176	21.468	27.425	31.514
  421 --   422	26.460	3.718	4.616	20.323	27.341	31.125
  422 --   423	26.875	3.557	4.417	20.767	26.665	31.365
  423 --   424	28.153	3.372	4.187	22.195	28.635	31.644
  424 --   425	29.249	3.421	4.248	24.552	28.334	34.970
  425 --   426	29.538	3.244	4.028	26.551	27.355	35.084
  426 --   427	28.454	3.254	4.040	25.730	26.293	34.253
  427 --   428	27.605	3.379	4.195	24.912	25.123	33.376
  428 --   429	27.510	3.076	3.820	23.858	26.490	32.041
  429 --   430	27.472	2.808	3.487	23.763	27.967	31.410
  430 --   431	28.165	2.232	2.772	25.531	28.100	31.191
  431 --   432	28.968	2.593	3.220	24.984	29.323	32.878
  432 --   433	28.862	3.754	4.661	23.721	29.092	34.878
  433 --   434	28.683	4.034	5.009	22.794	29.785	34.495
  434 --   435	28.409	3.732	4.634	22.746	29.033	33.359
  435 --   436	28.594	2.920	3.625	24.960	28.092	32.242
  436 --   437	27.936	3.100	3.849	24.568	27.163	31.699
  437 --   438	27.460	3.184	3.954	23.968	26.210	31.628
  438 --   439	28.134	3.273	4.064	23.791	26.731	32.863
  439 --   440	28.506	3.732	4.634	22.740	28.307	32.862
  440 --   441	28.815	4.564	5.667	21.631	29.745	34.273
  441 --   442	28.258	4.761	5.912	20.796	29.912	33.505
  442 --   443	27.300	4.757	5.907	19.712	29.083	32.478
  443 --   444	27.092	4.602	5.714	20.968	27.896	32.379
  444 --   445	26.898	4.109	5.102	22.234	26.445	32.600
  445 --   446	26.425	4.099	5.090	21.504	25.649	31.663
  446 --   447	26.137	3.874	4.810	21.796	25.180	30.675
  447 --   448	26.436	3.404	4.226	21.910	28.064	29.724
  448 --   449	26.849	2.867	3.560	22.721	28.450	29.583
