Interval	Avg	Std	CI=0.95	Min	Median	Max
   41 --    42	20.853	2.373	2.947	16.873	20.783	23.478
   42 --    43	20.729	3.367	4.181	15.813	19.829	26.090
   43 --    44	20.663	3.981	4.943	15.737	19.437	27.810
   44 --    45	20.300	3.793	4.710	15.862	19.378	27.324
   45 --    46	20.401	3.988	4.952	17.534	18.751	28.288
   46 --    47	20.874	4.247	5.273	18.017	18.605	29.194
   47 --    48	21.787	3.936	4.888	17.235	19.818	28.399
   48 --    49	22.423	4.483	5.566	16.225	20.474	28.309
   49 --    50	22.647	5.077	6.304	15.271	22.178	30.101
   50 --    51	22.988	4.959	6.157	14.515	24.178	29.555
   51 --    52	23.890	4.806	5.968	15.013	24.464	29.046
   52 --    53	25.149	4.031	5.005	18.475	25.788	29.231
   53 --    54	25.277	4.406	5.471	18.250	26.252	29.711
   54 --    55	25.065	4.757	5.907	16.961	25.492	29.793
   55 --    56	25.588	5.144	6.388	15.982	26.199	30.280
   56 --    57	26.532	5.933	7.367	14.956	28.281	31.614
   57 --    58	27.291	5.988	7.435	15.961	28.969	33.614
   58 --    59	28.858	5.780	7.176	18.578	29.179	34.542
   59 --    60	28.917	5.918	7.348	18.289	29.596	35.611
   60 --    61	29.296	6.647	8.253	16.989	32.216	36.410
   61 --    62	29.532	6.890	8.555	16.149	31.521	35.749
   62 --    63	29.331	6.776	8.414	15.950	31.733	34.463
   63 --    64	29.185	6.247	7.757	16.884	31.962	34.087
   64 --    65	29.405	5.923	7.354	18.042	31.591	34.856
   65 --    66	29.518	5.421	6.732	19.514	30.714	34.544
   66 --    67	29.121	5.158	6.404	19.514	31.599	33.550
   67 --    68	29.217	3.655	4.538	22.447	30.989	32.294
   68 --    69	28.988	3.218	3.995	22.839	29.490	31.662
   69 --    70	29.544	2.513	3.121	24.825	30.476	32.197
   70 --    71	30.471	3.191	3.962	24.729	31.747	33.787
   71 --    72	30.913	3.766	4.676	23.977	32.955	34.571
   72 --    73	30.877	3.852	4.783	23.367	32.139	34.274
   73 --    74	30.822	4.148	5.151	22.906	32.019	34.743
   74 --    75	30.588	3.249	4.034	24.869	31.038	34.632
   75 --    76	30.426	2.884	3.581	24.869	31.244	33.304
   76 --    77	30.286	2.333	2.896	25.773	31.473	32.070
   77 --    78	31.240	2.045	2.539	27.261	32.335	32.713
   78 --    79	31.264	2.295	2.849	27.129	32.175	33.835
   79 --    80	31.410	2.191	2.721	27.567	32.097	34.243
   80 --    81	30.663	2.147	2.665	26.916	30.900	33.188
   81 --    82	29.658	2.586	3.211	24.917	29.755	32.449
   82 --    83	29.534	2.550	3.166	24.692	29.998	31.655
   83 --    84	29.648	2.639	3.276	24.694	30.480	32.602
   84 --    85	30.267	2.442	3.032	25.551	31.813	31.930
   85 --    86	31.046	2.709	3.364	26.532	31.186	34.480
   86 --    87	31.027	2.579	3.202	26.368	31.365	34.229
   87 --    88	30.358	2.548	3.164	25.788	30.780	33.676
   88 --    89	29.710	2.725	3.384	24.597	30.071	32.609
   89 --    90	29.175	3.165	3.929	23.365	29.464	32.885
   90 --    91	29.327	3.636	4.515	22.345	31.079	32.534
   91 --    92	30.416	3.671	4.558	23.920	31.571	34.349
   92 --    93	30.930	3.698	4.591	23.920	31.435	34.240
   93 --    94	30.808	2.371	2.944	26.374	31.241	33.188
   94 --    95	30.896	1.243	1.543	28.827	31.542	32.125
   95 --    96	31.439	1.440	1.789	29.465	31.051	33.385
   96 --    97	30.887	1.825	2.266	28.455	30.209	33.432
   97 --    98	31.093	1.901	2.361	27.421	31.867	32.508
   98 --    99	30.331	1.978	2.456	26.469	31.186	31.823
   99 --   100	30.121	1.712	2.126	27.046	30.526	32.202
  100 --   101	29.909	1.643	2.040	27.035	30.437	31.936
  101 --   102	29.885	1.613	2.002	27.890	29.601	32.793
  102 --   103	30.500	1.331	1.653	28.754	30.457	32.736
  103 --   104	31.083	1.828	2.269	28.888	31.246	34.226
  104 --   105	31.211	1.731	2.149	28.888	30.577	33.933
  105 --   106	31.431	0.987	1.226	30.063	31.496	33.037
  106 --   107	31.304	0.929	1.154	29.959	31.810	32.168
  107 --   108	31.437	1.179	1.463	29.321	31.579	32.814
  108 --   109	31.581	1.882	2.337	28.432	32.158	34.122
  109 --   110	32.306	2.097	2.604	28.371	33.028	34.598
  110 --   111	32.142	2.299	2.854	27.839	32.747	34.306
  111 --   112	31.643	1.844	2.289	28.391	31.844	33.944
  112 --   113	31.421	1.090	1.353	29.598	31.790	32.760
  113 --   114	31.216	0.929	1.154	29.773	31.327	32.547
  114 --   115	31.578	1.571	1.951	30.052	31.489	34.478
  115 --   116	31.809	1.197	1.487	30.344	32.293	33.539
  116 --   117	32.175	1.195	1.484	29.931	32.365	33.419
  117 --   118	32.145	1.590	1.974	29.563	32.151	34.272
  118 --   119	31.435	1.525	1.893	29.196	31.407	33.699
  119 --   120	31.358	1.375	1.707	28.806	31.744	32.942
  120 --   121	31.410	1.700	2.111	28.703	31.418	34.039
  121 --   122	30.843	1.288	1.600	29.849	30.182	33.334
  122 --   123	30.883	0.989	1.228	29.853	30.737	32.651
  123 --   124	31.272	1.754	2.178	28.926	31.081	34.272
  124 --   125	31.064	2.750	3.414	29.361	29.601	36.522
  125 --   126	30.699	3.098	3.847	28.174	28.936	36.542
  126 --   127	30.574	2.749	3.414	28.564	28.967	35.788
  127 --   128	30.851	2.209	2.743	28.755	30.718	34.903
  128 --   129	30.920	2.187	2.716	28.320	29.982	33.792
  129 --   130	30.492	2.110	2.619	28.111	29.550	33.239
  130 --   131	30.596	1.201	1.492	29.361	29.788	32.191
  131 --   132	30.959	1.539	1.911	28.765	31.677	32.434
  132 --   133	31.212	1.256	1.560	29.765	30.531	33.163
  133 --   134	31.377	0.576	0.715	30.786	31.303	32.457
  134 --   135	31.589	1.065	1.323	30.032	31.370	32.786
  135 --   136	30.964	1.124	1.396	29.551	30.727	32.525
  136 --   137	30.430	0.576	0.715	29.760	30.297	31.225
  137 --   138	30.664	1.106	1.374	28.664	30.815	32.026
  138 --   139	30.811	1.072	1.331	29.445	30.648	32.613
  139 --   140	30.400	1.337	1.660	28.915	29.959	32.532
  140 --   141	30.422	1.062	1.319	29.187	29.893	32.198
  141 --   142	30.446	1.335	1.657	28.764	30.351	32.785
  142 --   143	30.906	2.124	2.638	27.240	31.349	33.551
  143 --   144	30.573	2.033	2.524	27.111	31.443	33.081
  144 --   145	31.030	1.195	1.483	28.669	31.571	31.906
  145 --   146	31.673	0.618	0.767	30.837	31.515	32.385
  146 --   147	31.572	0.910	1.130	29.897	31.705	32.578
  147 --   148	30.884	0.842	1.045	29.805	30.533	32.082
  148 --   149	30.318	0.485	0.602	29.486	30.267	30.878
  149 --   150	30.028	1.077	1.338	27.958	30.287	31.020
  150 --   151	30.445	1.280	1.590	29.153	30.524	32.701
  151 --   152	30.737	1.458	1.810	29.212	29.882	32.942
  152 --   153	30.258	1.209	1.501	28.773	29.873	32.166
  153 --   154	29.997	1.443	1.791	28.416	29.439	31.987
  154 --   155	29.808	1.368	1.699	27.498	29.820	31.744
  155 --   156	30.258	2.059	2.557	27.231	30.387	33.077
  156 --   157	30.264	2.198	2.729	26.892	30.634	33.101
  157 --   158	30.675	2.429	3.016	25.958	31.421	32.488
  158 --   159	30.627	2.692	3.342	25.336	31.422	32.634
  159 --   160	30.477	3.298	4.096	24.491	31.185	34.601
  160 --   161	30.302	3.186	3.955	24.398	30.826	34.023
  161 --   162	30.052	2.632	3.268	25.082	30.718	32.841
  162 --   163	30.362	2.545	3.161	25.415	31.711	32.280
  163 --   164	31.346	2.121	2.634	27.586	31.387	33.673
  164 --   165	31.687	1.222	1.517	30.144	32.023	33.390
  165 --   166	31.604	0.494	0.613	30.863	31.632	32.372
  166 --   167	31.294	1.144	1.420	30.252	30.466	32.917
  167 --   168	31.156	1.499	1.861	29.255	31.282	33.122
  168 --   169	30.916	1.649	2.048	28.686	31.188	32.772
  169 --   170	31.353	1.631	2.025	28.589	31.570	33.281
  170 --   171	31.299	1.252	1.554	29.313	32.087	32.399
  171 --   172	30.864	1.160	1.441	29.313	31.489	32.213
  172 --   173	31.302	1.077	1.337	29.396	31.303	32.438
  173 --   174	30.979	0.887	1.102	29.522	30.942	32.257
  174 --   175	30.908	1.159	1.439	28.878	31.197	32.010
  175 --   176	30.825	0.664	0.825	30.244	30.584	32.121
  176 --   177	30.524	0.626	0.777	29.669	30.620	31.326
  177 --   178	31.020	1.795	2.229	28.027	30.880	33.119
  178 --   179	33.022	2.446	3.037	28.779	32.849	35.577
  179 --   180	33.331	2.455	3.049	29.168	34.109	36.241
  180 --   181	32.716	2.339	2.904	29.021	33.917	35.587
  181 --   182	32.487	1.538	1.910	29.968	33.006	34.513
  182 --   183	31.804	1.406	1.746	29.171	32.135	33.394
  183 --   184	31.091	1.056	1.312	29.263	31.166	32.478
  184 --   185	31.709	1.155	1.434	29.470	32.170	32.578
  185 --   186	32.233	1.213	1.507	30.564	32.120	34.170
  186 --   187	32.598	1.136	1.411	30.876	32.285	33.997
  187 --   188	32.394	1.090	1.353	30.583	32.358	33.662
  188 --   189	31.852	0.888	1.102	30.920	31.797	33.273
  189 --   190	31.286	0.616	0.764	30.473	31.361	32.233
  190 --   191	31.300	0.767	0.953	30.373	31.334	32.629
  191 --   192	30.700	1.031	1.281	29.448	30.451	32.156
  192 --   193	31.184	0.547	0.680	30.489	31.361	31.874
  193 --   194	32.300	0.977	1.213	31.176	32.135	33.874
  194 --   195	32.609	0.801	0.995	31.526	32.647	33.874
  195 --   196	31.968	1.246	1.547	30.237	32.176	33.869
  196 --   197	31.378	1.179	1.464	29.589	31.220	33.276
  197 --   198	31.114	1.088	1.351	29.538	30.938	32.419
  198 --   199	30.935	0.993	1.232	30.052	30.498	32.846
  199 --   200	31.302	0.759	0.942	30.274	31.203	32.526
  200 --   201	31.430	1.086	1.349	29.980	31.559	33.170
  201 --   202	32.062	0.989	1.228	30.740	31.832	33.329
  202 --   203	31.577	1.331	1.653	29.992	30.943	33.390
  203 --   204	31.264	1.351	1.678	30.000	30.404	33.191
  204 --   205	30.959	0.886	1.100	29.804	30.608	32.245
  205 --   206	30.455	0.781	0.970	29.255	30.242	31.522
  206 --   207	30.268	1.492	1.852	27.663	30.544	31.787
  207 --   208	31.669	1.617	2.008	30.075	30.510	33.701
  208 --   209	32.124	1.192	1.481	29.841	32.851	33.015
  209 --   210	32.313	0.366	0.455	31.865	32.204	32.823
  210 --   211	31.940	0.797	0.989	31.039	31.491	32.986
  211 --   212	30.994	0.954	1.184	29.715	31.698	31.831
  212 --   213	30.831	0.469	0.582	30.153	30.778	31.361
  213 --   214	31.062	0.728	0.904	29.650	31.412	31.635
  214 --   215	31.142	1.085	1.347	29.006	31.663	31.980
  215 --   216	31.188	1.824	2.265	28.020	31.867	33.380
  216 --   217	30.574	1.245	1.546	28.542	30.540	32.032
  217 --   218	31.177	0.659	0.819	30.237	31.294	32.014
  218 --   219	30.821	0.884	1.098	29.329	31.326	31.648
  219 --   220	30.605	1.019	1.265	29.575	30.715	32.378
  220 --   221	31.722	1.753	2.177	29.198	31.428	34.605
  221 --   222	31.697	1.926	2.391	29.005	31.994	34.263
  222 --   223	31.542	1.421	1.764	29.317	31.554	33.086
  223 --   224	31.676	0.656	0.815	30.703	31.637	32.588
  224 --   225	31.259	0.544	0.675	30.509	31.141	32.197
  225 --   226	31.284	1.274	1.581	29.884	30.940	33.273
  226 --   227	31.192	1.268	1.575	29.198	31.058	32.884
  227 --   228	30.964	1.322	1.642	28.561	31.360	32.578
  228 --   229	31.259	1.708	2.121	28.292	32.033	33.091
  229 --   230	30.560	1.488	1.847	28.157	30.796	32.158
  230 --   231	29.935	1.076	1.336	28.263	29.966	31.181
  231 --   232	30.926	1.015	1.260	29.136	31.080	32.018
  232 --   233	31.018	1.782	2.213	27.646	31.285	32.788
  233 --   234	30.861	2.373	2.946	26.974	30.503	33.739
  234 --   235	30.113	2.690	3.340	25.414	30.974	33.179
  235 --   236	29.244	2.220	2.757	25.480	30.289	31.716
  236 --   237	29.150	1.576	1.957	26.816	29.475	30.850
  237 --   238	28.891	0.933	1.158	27.844	28.565	30.144
  238 --   239	30.267	1.116	1.385	28.418	30.151	31.622
  239 --   240	31.321	1.541	1.914	29.751	31.119	34.082
  240 --   241	31.764	1.769	2.196	30.418	30.967	35.263
  241 --   242	31.580	1.765	2.192	29.597	31.214	34.684
  242 --   243	31.230	1.635	2.030	29.286	30.644	33.767
  243 --   244	30.516	1.683	2.090	28.240	30.986	32.889
  244 --   245	30.226	1.993	2.475	27.271	30.575	32.950
  245 --   246	30.355	1.425	1.769	28.282	30.660	32.378
  246 --   247	30.785	1.234	1.532	29.589	30.629	33.081
  247 --   248	30.609	1.674	2.079	28.650	31.310	32.992
  248 --   249	30.699	1.054	1.308	29.026	30.969	31.845
  249 --   250	30.528	1.048	1.301	28.861	30.592	32.150
  250 --   251	30.584	0.860	1.068	29.134	30.697	31.491
  251 --   252	31.173	1.025	1.273	30.141	30.693	33.043
  252 --   253	31.412	1.319	1.638	30.198	30.780	33.710
  253 --   254	31.893	1.651	2.050	29.422	32.072	33.715
  254 --   255	32.477	1.737	2.157	30.557	32.371	35.154
  255 --   256	32.095	1.639	2.035	29.416	32.466	34.254
  256 --   257	31.563	1.452	1.803	29.775	31.724	33.285
  257 --   258	30.998	1.446	1.795	28.614	30.897	32.595
  258 --   259	30.236	1.809	2.246	27.957	29.432	33.018
  259 --   260	30.256	1.596	1.982	28.272	29.617	32.681
  260 --   261	31.170	2.126	2.639	28.272	31.124	34.184
  261 --   262	31.906	2.151	2.670	28.811	32.615	34.375
  262 --   263	31.407	2.026	2.516	28.200	32.065	33.389
  263 --   264	31.122	1.119	1.389	29.571	31.152	32.450
  264 --   265	30.899	1.252	1.555	29.158	31.362	32.700
  265 --   266	31.147	2.553	3.170	29.379	30.279	36.200
  266 --   267	31.438	2.438	3.027	29.204	30.686	35.964
  267 --   268	31.613	1.764	2.190	30.303	30.681	35.068
  268 --   269	31.921	1.111	1.380	30.862	31.345	33.753
  269 --   270	32.514	0.871	1.081	31.426	32.818	33.675
  270 --   271	32.416	0.455	0.566	31.643	32.378	33.031
  271 --   272	31.937	0.756	0.939	31.358	31.653	33.394
  272 --   273	32.255	1.343	1.668	30.850	32.111	34.369
  273 --   274	31.778	1.426	1.770	30.045	31.465	33.813
  274 --   275	31.632	0.992	1.231	29.828	31.744	32.800
  275 --   276	31.757	0.745	0.925	30.369	32.131	32.406
  276 --   277	32.180	0.991	1.230	31.119	32.092	33.744
  277 --   278	32.254	0.645	0.801	31.382	32.191	33.352
  278 --   279	32.109	1.140	1.416	30.471	32.393	33.857
  279 --   280	31.562	0.813	1.010	30.556	31.268	32.979
  280 --   281	31.437	0.768	0.953	30.196	31.847	32.213
  281 --   282	31.519	1.480	1.838	29.668	31.070	34.099
  282 --   283	31.797	1.777	2.206	29.535	32.819	33.891
  283 --   284	31.493	1.473	1.829	29.010	32.068	33.214
  284 --   285	30.888	1.046	1.298	28.891	31.240	31.948
  285 --   286	31.345	1.074	1.334	30.093	30.904	33.249
  286 --   287	31.951	1.322	1.642	30.274	31.858	34.327
  287 --   288	32.043	0.898	1.115	30.686	31.966	33.468
  288 --   289	32.578	0.929	1.153	31.500	32.211	33.966
  289 --   290	32.169	1.009	1.253	31.071	32.036	33.943
  290 --   291	32.361	0.700	0.870	31.352	32.207	33.327
  291 --   292	32.000	1.281	1.591	29.485	32.377	32.981
  292 --   293	31.434	1.353	1.680	29.103	31.720	32.897
  293 --   294	31.838	0.383	0.476	31.152	31.920	32.268
  294 --   295	31.390	0.928	1.152	29.904	31.648	32.682
  295 --   296	30.959	1.302	1.616	29.922	30.139	33.386
  296 --   297	31.212	1.566	1.944	28.937	31.231	33.253
  297 --   298	30.362	1.787	2.219	27.896	30.320	32.848
  298 --   299	29.956	1.673	2.077	26.930	30.562	31.767
  299 --   300	30.498	0.525	0.652	29.739	30.341	31.298
  300 --   301	31.662	0.928	1.152	30.761	31.298	33.104
  301 --   302	31.351	0.631	0.783	30.447	31.113	32.260
  302 --   303	30.934	0.897	1.114	29.431	30.820	31.916
  303 --   304	31.629	1.339	1.663	29.177	31.836	33.132
  304 --   305	31.246	1.463	1.817	28.783	31.297	32.942
  305 --   306	31.516	0.898	1.115	29.772	32.027	32.161
  306 --   307	32.200	1.060	1.316	30.789	31.938	33.905
  307 --   308	32.170	1.499	1.861	29.597	32.264	33.938
  308 --   309	32.083	0.986	1.225	31.068	32.057	33.882
  309 --   310	31.285	0.900	1.117	30.240	31.079	32.921
  310 --   311	30.808	1.230	1.527	29.167	30.637	32.425
  311 --   312	30.253	1.335	1.658	28.081	30.229	31.723
  312 --   313	30.405	1.667	2.069	27.666	30.597	32.419
  313 --   314	30.307	2.066	2.566	27.420	30.236	32.792
  314 --   315	30.904	2.354	2.923	27.767	32.150	33.269
  315 --   316	30.585	2.321	2.882	26.684	31.384	33.113
  316 --   317	29.893	2.649	3.289	25.516	31.166	32.361
  317 --   318	29.064	2.453	3.045	24.723	30.230	31.271
  318 --   319	29.031	2.815	3.495	23.860	29.864	31.747
  319 --   320	30.427	1.738	2.158	27.641	31.026	32.632
  320 --   321	31.488	0.967	1.201	30.279	31.566	32.715
  321 --   322	32.364	1.133	1.406	30.843	32.576	34.110
  322 --   323	31.910	0.872	1.082	30.622	31.987	33.201
  323 --   324	31.299	0.802	0.995	29.886	31.248	32.211
  324 --   325	31.363	1.046	1.298	30.163	31.157	32.853
  325 --   326	31.664	1.401	1.740	29.259	31.506	33.084
  326 --   327	32.089	1.425	1.770	30.353	32.943	33.441
  327 --   328	31.645	1.327	1.648	30.073	32.301	33.350
  328 --   329	31.762	0.851	1.056	30.774	31.564	33.350
  329 --   330	31.123	1.136	1.411	29.903	30.704	33.007
  330 --   331	30.730	1.115	1.384	29.107	30.440	31.991
  331 --   332	30.520	1.395	1.732	28.230	30.316	32.462
  332 --   333	30.420	1.348	1.674	28.965	30.270	32.878
  333 --   334	31.125	1.370	1.701	28.843	30.952	32.580
  334 --   335	31.863	2.168	2.693	28.793	31.328	35.298
  335 --   336	32.143	2.295	2.849	29.611	32.078	36.286
  336 --   337	31.956	2.077	2.579	29.861	31.549	35.622
  337 --   338	32.327	1.395	1.732	30.991	31.828	34.968
  338 --   339	32.299	1.188	1.475	31.028	31.502	33.861
  339 --   340	32.221	1.092	1.355	30.593	32.559	33.816
  340 --   341	31.996	0.808	1.003	30.913	31.756	33.317
  341 --   342	31.521	0.737	0.915	30.733	31.238	32.409
  342 --   343	30.988	0.616	0.765	30.351	30.640	32.024
  343 --   344	31.021	1.067	1.324	29.233	31.607	32.123
  344 --   345	30.889	0.867	1.077	29.800	31.110	31.883
  345 --   346	30.903	1.215	1.509	29.663	30.522	33.011
  346 --   347	31.302	1.163	1.444	29.619	31.831	32.839
  347 --   348	31.824	1.153	1.431	30.588	31.965	33.793
  348 --   349	32.469	0.999	1.241	31.616	31.809	34.080
  349 --   350	33.274	0.992	1.232	32.063	33.498	34.809
  350 --   351	32.831	1.289	1.601	31.373	32.918	34.685
  351 --   352	32.276	1.275	1.583	30.117	32.341	33.996
  352 --   353	32.142	0.796	0.988	30.992	32.176	33.010
  353 --   354	30.989	0.677	0.840	29.917	30.952	31.843
  354 --   355	30.759	1.057	1.312	29.369	30.843	32.539
  355 --   356	30.450	1.183	1.469	28.447	30.499	32.092
  356 --   357	31.525	0.848	1.053	30.387	31.476	32.918
  357 --   358	32.147	1.258	1.562	30.986	31.474	34.499
  358 --   359	31.665	1.367	1.697	30.168	31.234	34.246
  359 --   360	31.492	1.375	1.707	29.936	30.733	33.437
  360 --   361	31.874	0.811	1.007	31.203	31.446	33.437
  361 --   362	31.833	1.129	1.401	30.640	31.412	33.244
  362 --   363	32.220	1.780	2.210	30.418	32.091	35.182
  363 --   364	32.534	2.148	2.667	30.187	31.816	36.455
  364 --   365	32.347	1.997	2.480	30.325	31.939	35.935
  365 --   366	31.750	2.496	3.099	29.004	31.261	34.947
  366 --   367	30.880	2.269	2.817	28.276	29.814	33.727
  367 --   368	31.148	1.516	1.882	28.672	30.874	32.933
  368 --   369	31.545	0.224	0.279	31.290	31.616	31.879
  369 --   370	31.403	1.195	1.484	30.198	30.861	33.579
  370 --   371	31.352	1.131	1.405	30.431	30.973	33.579
  371 --   372	32.274	1.457	1.809	30.052	32.038	34.270
  372 --   373	32.880	0.919	1.141	31.385	33.224	34.123
  373 --   374	33.558	1.148	1.425	31.935	33.642	35.389
  374 --   375	33.351	1.365	1.695	32.030	33.247	35.892
  375 --   376	32.490	1.432	1.778	31.301	32.140	35.230
  376 --   377	31.186	1.594	1.979	30.137	30.219	34.282
  377 --   378	31.321	1.465	1.819	29.696	31.214	33.648
  378 --   379	31.804	1.455	1.806	29.020	32.035	33.078
  379 --   380	31.889	1.487	1.847	29.858	31.481	33.713
  380 --   381	31.939	0.860	1.068	30.806	32.353	33.008
  381 --   382	31.871	0.834	1.036	30.800	31.516	33.050
  382 --   383	31.630	1.212	1.505	30.196	31.463	33.823
  383 --   384	31.521	0.832	1.034	30.552	31.407	32.812
  384 --   385	31.582	0.839	1.042	30.665	31.332	32.593
  385 --   386	31.996	1.486	1.845	29.646	31.995	34.144
  386 --   387	31.919	1.120	1.390	30.829	31.432	34.006
  387 --   388	32.324	1.333	1.655	30.159	32.039	34.047
  388 --   389	32.131	1.298	1.612	30.176	32.569	33.975
  389 --   390	31.948	0.899	1.116	30.872	31.968	33.397
  390 --   391	32.019	0.987	1.226	30.859	32.173	33.563
  391 --   392	32.066	0.831	1.032	31.276	31.922	33.540
  392 --   393	31.914	1.506	1.870	29.925	31.859	34.196
  393 --   394	32.288	1.229	1.526	30.828	31.890	33.877
  394 --   395	31.513	1.109	1.377	30.334	31.229	32.878
  395 --   396	30.869	1.132	1.406	29.089	31.433	32.029
  396 --   397	30.840	0.264	0.328	30.368	30.861	31.156
  397 --   398	30.942	0.789	0.979	30.225	30.629	32.412
  398 --   399	31.791	0.678	0.842	31.160	31.363	32.861
  399 --   400	32.243	0.934	1.159	30.759	32.726	33.160
  400 --   401	31.944	1.277	1.585	30.468	31.727	33.654
  401 --   402	31.500	1.377	1.709	29.508	31.129	33.376
  402 --   403	30.727	1.548	1.922	28.506	30.686	33.002
  403 --   404	30.982	1.207	1.499	29.525	30.714	33.202
  404 --   405	30.575	1.510	1.875	29.243	29.476	32.549
  405 --   406	30.916	1.562	1.939	28.940	30.551	33.476
  406 --   407	31.485	0.904	1.123	30.602	31.027	32.668
  407 --   408	31.986	0.823	1.022	31.230	31.693	33.465
  408 --   409	31.644	1.275	1.584	29.721	32.349	33.023
  409 --   410	31.117	1.229	1.526	29.061	31.483	32.656
  410 --   411	30.801	1.607	1.995	28.343	31.737	32.384
  411 --   412	30.442	2.032	2.523	27.160	31.714	32.476
  412 --   413	30.395	1.654	2.054	28.142	30.964	32.823
  413 --   414	30.658	1.213	1.506	28.927	30.399	32.690
  414 --   415	31.418	0.830	1.031	30.104	31.837	32.429
  415 --   416	31.310	0.750	0.932	30.202	31.282	32.276
  416 --   417	31.327	1.453	1.804	29.343	32.067	32.923
  417 --   418	31.033	2.173	2.698	28.240	31.826	34.029
  418 --   419	30.775	1.890	2.346	28.456	30.667	33.923
  419 --   420	30.581	1.304	1.619	28.900	30.075	32.782
  420 --   421	30.762	0.997	1.239	29.211	30.791	31.866
  421 --   422	31.287	1.189	1.476	29.422	31.734	32.600
  422 --   423	31.806	1.340	1.663	30.416	31.258	33.668
  423 --   424	31.680	0.895	1.111	30.872	31.070	33.088
  424 --   425	31.340	0.488	0.606	30.535	31.500	32.002
  425 --   426	31.428	0.711	0.883	30.568	31.357	32.498
  426 --   427	31.583	1.204	1.495	30.012	31.199	33.379
  427 --   428	31.615	1.451	1.801	30.066	31.260	33.934
  428 --   429	31.017	1.242	1.543	29.258	30.555	32.877
  429 --   430	29.997	1.101	1.367	28.377	29.915	31.798
  430 --   431	29.827	0.722	0.897	28.637	30.001	30.867
  431 --   432	30.168	0.497	0.617	29.321	30.264	30.683
  432 --   433	31.100	1.379	1.713	28.459	31.617	32.497
  433 --   434	31.575	1.081	1.343	30.043	31.445	33.245
  434 --   435	31.760	0.430	0.534	30.982	31.829	32.228
  435 --   436	32.545	0.328	0.408	32.018	32.627	32.944
  436 --   437	32.735	1.003	1.245	31.523	32.421	34.522
  437 --   438	32.955	1.461	1.815	31.279	32.781	34.907
  438 --   439	32.868	1.322	1.641	31.314	32.684	34.907
  439 --   440	33.039	1.447	1.797	30.576	33.099	34.652
  440 --   441	32.660	1.085	1.347	31.461	32.514	33.983
  441 --   442	32.246	0.888	1.103	31.047	32.336	33.330
  442 --   443	31.609	1.116	1.385	29.541	31.771	32.886
  443 --   444	31.444	1.605	1.993	29.614	31.261	34.419
  444 --   445	31.609	1.991	2.473	28.802	32.167	34.416
  445 --   446	31.446	2.016	2.503	28.018	31.497	33.920
  446 --   447	31.302	1.816	2.255	28.474	31.875	33.239
  447 --   448	31.522	0.996	1.237	30.742	30.782	33.238
  448 --   449	31.638	1.795	2.229	29.338	31.212	34.422
