Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 446.400000 1680.000000 1227.200000 3353.600000
1.000000 765.760000 1560.000000 1664.000000 3989.760000
2.000000 379.840000 1344.000000 1320.800000 3044.640000
3.000000 458.880000 1056.000000 1435.200000 2950.080000
4.000000 492.800000 768.000000 1237.600000 2498.400000
5.000000 587.840000 1620.000000 1643.200000 3851.040000
6.000000 600.000000 636.000000 998.400000 2234.400000
7.000000 445.760000 2604.000000 1944.800000 4994.560000
8.000000 729.600000 1836.000000 2048.800000 4614.400000
9.000000 636.800000 1716.000000 1820.000000 4172.800000
10.000000 686.080000 1740.000000 1476.800000 3902.880000
11.000000 404.800000 1464.000000 1518.400000 3387.200000
12.000000 572.480000 1536.000000 1622.400000 3730.880000
13.000000 452.800000 1476.000000 1352.000000 3280.800000
14.000000 550.080000 1536.000000 1560.000000 3646.080000
15.000000 396.480000 1260.000000 1310.400000 2966.880000
16.000000 525.120000 1680.000000 1684.800000 3889.920000
17.000000 554.560000 1464.000000 1528.800000 3547.360000
18.000000 382.720000 1500.000000 1404.000000 3286.720000
19.000000 566.080000 1512.000000 1622.400000 3700.480000
20.000000 268.800000 1356.000000 1237.600000 2862.400000
21.000000 479.040000 1452.000000 1393.600000 3324.640000
22.000000 553.600000 1380.000000 1393.600000 3327.200000
23.000000 694.400000 1644.000000 1622.400000 3960.800000
24.000000 546.240000 1632.000000 1508.000000 3686.240000
25.000000 381.440000 1308.000000 1341.600000 3031.040000
26.000000 440.960000 1260.000000 1341.600000 3042.560000
27.000000 630.720000 1740.000000 1747.200000 4117.920000
28.000000 716.160000 1860.000000 1653.600000 4229.760000
29.000000 645.760000 1632.000000 1445.600000 3723.360000
30.000000 608.320000 1692.000000 1684.800000 3985.120000
31.000000 499.200000 1332.000000 1289.600000 3120.800000
32.000000 709.760000 1824.000000 1664.000000 4197.760000
33.000000 642.560000 1788.000000 1632.800000 4063.360000
34.000000 779.200000 1896.000000 1674.400000 4349.600000
35.000000 397.440000 1368.000000 1320.800000 3086.240000
36.000000 558.400000 1716.000000 1622.400000 3896.800000
37.000000 470.080000 1572.000000 1528.800000 3570.880000
38.000000 510.400000 1656.000000 1705.600000 3872.000000
39.000000 826.240000 1776.000000 1684.800000 4287.040000
40.000000 375.360000 1248.000000 1372.800000 2996.160000
41.000000 525.120000 1560.000000 1258.400000 3343.520000
42.000000 423.040000 1392.000000 1341.600000 3156.640000
43.000000 525.120000 1560.000000 1601.600000 3686.720000
44.000000 525.120000 1308.000000 1414.400000 3247.520000
45.000000 627.520000 1476.000000 1591.200000 3694.720000
46.000000 482.880000 1524.000000 1622.400000 3629.280000
47.000000 593.280000 1788.000000 1768.000000 4149.280000
48.000000 677.760000 1704.000000 1612.000000 3993.760000
49.000000 615.360000 1608.000000 1757.600000 3980.960000
50.000000 479.360000 1632.000000 1580.800000 3692.160000
51.000000 443.520000 1560.000000 1383.200000 3386.720000
52.000000 562.240000 1680.000000 1539.200000 3781.440000
53.000000 448.320000 1692.000000 1508.000000 3648.320000
54.000000 560.000000 1644.000000 1612.000000 3816.000000
55.000000 352.960000 1308.000000 1445.600000 3106.560000
56.000000 508.480000 1548.000000 1695.200000 3751.680000
57.000000 441.920000 1464.000000 1320.800000 3226.720000
58.000000 623.040000 1524.000000 1591.200000 3738.240000
59.000000 684.480000 1728.000000 1612.000000 4024.480000
60.000000 317.120000 1464.000000 1560.000000 3341.120000
61.000000 402.560000 1548.000000 1549.600000 3500.160000
62.000000 345.280000 1356.000000 1331.200000 3032.480000
63.000000 426.880000 1476.000000 1476.800000 3379.680000
64.000000 453.760000 1464.000000 1196.000000 3113.760000
