2018-04-15T15:42:37.832Z	0
2018-04-15T15:42:37.888Z	0
2018-04-15T15:42:38.183Z	0
2018-04-15T15:42:38.565Z	1.999999
2018-04-15T15:42:38.580Z	1.999999
2018-04-15T15:42:38.801Z	1.999999
2018-04-15T15:42:38.883Z	1.999999
2018-04-15T15:42:39.213Z	3.999999
2018-04-15T15:42:39.242Z	3.999999
2018-04-15T15:42:39.386Z	5.999999
2018-04-15T15:42:39.584Z	5.999999
2018-04-15T15:42:39.850Z	7.999999
2018-04-15T15:42:39.940Z	7.999999
2018-04-15T15:42:40.291Z	7.999999
2018-04-15T15:42:40.488Z	9.999999
2018-04-15T15:42:40.653Z	9.999999
2018-04-15T15:42:41.093Z	11.999999
2018-04-15T15:42:41.300Z	11.960343
2018-04-15T15:42:41.344Z	11.919476
2018-04-15T15:42:41.546Z	11.703066
2018-04-15T15:42:41.800Z	11.4395
2018-04-15T15:42:42.295Z	10.955489
2018-04-15T15:42:42.802Z	10.533632
2018-04-15T15:42:42.945Z	10.352243
2018-04-15T15:42:43.290Z	10.022025
2018-04-15T15:42:43.319Z	10.003335
2018-04-15T15:42:43.530Z	9.755529
2018-04-15T15:42:43.823Z	10.429686
2018-04-15T15:42:43.851Z	10.429019
2018-04-15T15:42:43.929Z	11.372395
2018-04-15T15:42:44.144Z	11.175851
2018-04-15T15:42:44.294Z	11.032898
2018-04-15T15:42:44.500Z	11.577546
2018-04-15T15:42:44.539Z	12.790406
2018-04-15T15:42:44.564Z	12.772148
2018-04-15T15:42:44.835Z	12.499884
2018-04-15T15:42:45.100Z	12.25416
2018-04-15T15:42:45.418Z	11.972997
2018-04-15T15:42:45.529Z	11.904611
2018-04-15T15:42:45.730Z	11.612455
2018-04-15T15:42:45.761Z	11.611697
2018-04-15T15:42:46.189Z	11.171676
2018-04-15T15:42:46.561Z	10.778219
2018-04-15T15:42:46.721Z	12.603166
2018-04-15T15:42:46.802Z	12.521893
2018-04-15T15:42:46.993Z	12.368532
2018-04-15T15:42:47.497Z	11.948386
2018-04-15T15:42:47.713Z	11.682157
2018-04-15T15:42:48.372Z	11.103118
2018-04-15T15:42:48.387Z	11.097905
2018-04-15T15:42:48.444Z	11.024704
2018-04-15T15:42:48.513Z	14.987817
2018-04-15T15:42:48.687Z	14.829663
2018-04-15T15:42:48.798Z	14.718065
2018-04-15T15:42:49.330Z	14.208061
2018-04-15T15:42:49.564Z	13.955273
2018-04-15T15:42:50.097Z	13.504191
2018-04-15T15:42:50.111Z	14.525647
2018-04-15T15:42:50.183Z	15.342556
2018-04-15T15:42:50.433Z	15.078213
2018-04-15T15:42:50.577Z	14.965741
2018-04-15T15:42:51.057Z	14.469633
2018-04-15T15:42:51.306Z	14.21607
2018-04-15T15:42:51.793Z	13.721349
2018-04-15T15:42:52.045Z	13.470953
2018-04-15T15:42:52.606Z	12.971158
2018-04-15T15:42:52.808Z	12.710748
2018-04-15T15:42:53.085Z	12.425926
2018-04-15T15:42:53.130Z	12.425287
2018-04-15T15:42:53.589Z	11.966042
2018-04-15T15:42:53.810Z	11.712501
2018-04-15T15:42:54.322Z	11.207737
2018-04-15T15:42:54.820Z	10.882659
2018-04-15T15:42:55.665Z	11.165442
2018-04-15T15:42:55.792Z	11.369595
2018-04-15T15:42:55.797Z	11.342518
2018-04-15T15:42:55.963Z	11.454734
2018-04-15T15:42:55.997Z	11.54673
2018-04-15T15:42:56.112Z	11.414885
2018-04-15T15:42:56.279Z	11.247726
2018-04-15T15:42:56.362Z	11.163082
2018-04-15T15:42:56.480Z	11.033205
2018-04-15T15:42:56.804Z	10.714966
2018-04-15T15:42:57.306Z	10.21425
2018-04-15T15:42:57.912Z	9.608373
2018-04-15T15:42:58.039Z	11.469167
2018-04-15T15:42:58.136Z	11.372286
2018-04-15T15:42:58.295Z	11.215552
2018-04-15T15:42:58.515Z	10.996299
2018-04-15T15:42:58.819Z	10.705902
2018-04-15T15:42:59.305Z	10.220075
2018-04-15T15:42:59.475Z	12.047836
2018-04-15T15:42:59.540Z	11.97476
2018-04-15T15:42:59.572Z	11.948299
2018-04-15T15:42:59.999Z	11.593702
2018-04-15T15:43:00.261Z	11.26411
2018-04-15T15:43:00.547Z	11.213481
2018-04-15T15:43:00.589Z	12.925882
2018-04-15T15:43:00.595Z	12.911194
2018-04-15T15:43:00.801Z	12.709472
2018-04-15T15:43:01.295Z	12.21202
2018-04-15T15:43:01.592Z	11.961871
2018-04-15T15:43:01.795Z	11.711209
2018-04-15T15:43:02.310Z	11.198296
2018-04-15T15:43:02.571Z	10.933506
2018-04-15T15:43:03.040Z	10.462812
2018-04-15T15:43:03.052Z	10.453434
2018-04-15T15:43:03.546Z	9.962184
2018-04-15T15:43:03.795Z	9.712791
2018-04-15T15:43:04.055Z	9.455564
2018-04-15T15:43:04.441Z	11.083954
2018-04-15T15:43:04.463Z	11.040836
2018-04-15T15:43:04.588Z	10.951037
2018-04-15T15:43:05.220Z	10.341406
2018-04-15T15:43:05.326Z	10.207187
2018-04-15T15:43:05.488Z	10.014319
2018-04-15T15:43:05.571Z	9.942173
2018-04-15T15:43:06.160Z	9.361023
2018-04-15T15:43:06.584Z	8.958456
2018-04-15T15:43:06.863Z	8.649134
2018-04-15T15:43:06.982Z	10.048753
2018-04-15T15:43:07.219Z	10.298318
2018-04-15T15:43:07.373Z	10.223295
2018-04-15T15:43:07.481Z	10.061786
2018-04-15T15:43:07.775Z	9.758234
2018-04-15T15:43:08.067Z	9.459919
2018-04-15T15:43:08.306Z	9.209594
2018-04-15T15:43:08.550Z	8.957454
2018-04-15T15:43:08.755Z	10.749299
