Time 3-10.0.0.4-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.008002 0.001578 0.007041 0.016621
1.000000 0.006604 0.001302 0.009635 0.017541
2.000000 0.005964 0.001470 0.005661 0.013095
3.000000 0.006959 0.001352 0.005346 0.013657
4.000000 0.005540 0.001294 0.005076 0.011910
5.000000 0.005012 0.001159 0.004574 0.010745
6.000000 0.005804 0.001260 0.006739 0.013803
7.000000 0.005552 0.001396 0.005002 0.011950
8.000000 0.005761 0.001180 0.004870 0.011811
9.000000 0.004681 0.000888 0.004535 0.010104
10.000000 0.003552 0.000917 0.005347 0.009816
11.000000 0.005928 0.001138 0.006659 0.013725
12.000000 0.005712 0.001494 0.004919 0.012125
13.000000 0.002984 0.000596 0.003714 0.007294
14.000000 0.001809 0.000489 0.002879 0.005177
15.000000 0.001922 0.000716 0.003834 0.006472
16.000000 0.006060 0.001241 0.004760 0.012061
17.000000 0.002372 0.000835 0.003417 0.006624
18.000000 0.001692 0.000442 0.003409 0.005543
19.000000 0.001668 0.000546 0.003452 0.005666
20.000000 0.001858 0.000528 0.004316 0.006702
21.000000 0.005742 0.001222 0.005404 0.012368
22.000000 0.005508 0.001465 0.005086 0.012059
23.000000 0.004948 0.001176 0.005108 0.011232
24.000000 0.005255 0.001500 0.005130 0.011885
25.000000 0.003277 0.000628 0.003270 0.007175
26.000000 0.004756 0.001282 0.004654 0.010692
27.000000 0.004119 0.001068 0.004775 0.009962
28.000000 0.002625 0.000657 0.003458 0.006740
29.000000 0.001766 0.000615 0.003563 0.005944
30.000000 0.001600 0.000527 0.003424 0.005551
31.000000 0.004566 0.001165 0.004013 0.009744
32.000000 0.005525 0.001314 0.005421 0.012260
33.000000 0.002086 0.000574 0.003500 0.006160
34.000000 0.001581 0.000514 0.003523 0.005618
35.000000 0.001365 0.000435 0.003522 0.005322
36.000000 0.004350 0.001293 0.004415 0.010058
37.000000 0.005434 0.001224 0.005212 0.011870
38.000000 0.002981 0.000847 0.004009 0.007837
39.000000 0.001436 0.000564 0.003283 0.005283
40.000000 0.001612 0.000412 0.003291 0.005315
41.000000 0.005066 0.001546 0.006125 0.012737
42.000000 0.005919 0.001157 0.004837 0.011913
43.000000 0.005287 0.001150 0.005210 0.011647
44.000000 0.004878 0.001221 0.005168 0.011267
45.000000 0.006584 0.001139 0.004047 0.011770
46.000000 0.007121 0.001456 0.006069 0.014646
47.000000 0.005102 0.001260 0.005370 0.011732
48.000000 0.005702 0.001434 0.005587 0.012723
49.000000 0.003111 0.000713 0.003892 0.007716
50.000000 0.005537 0.001015 0.005543 0.012095
51.000000 0.003092 0.001221 0.004330 0.008643
52.000000 0.002442 0.000522 0.002837 0.005801
53.000000 0.002104 0.000670 0.003643 0.006417
54.000000 0.002211 0.000526 0.003865 0.006602
55.000000 0.001418 0.000456 0.003725 0.005599
56.000000 0.004040 0.000986 0.004249 0.009275
57.000000 0.003246 0.000712 0.003461 0.007419
58.000000 0.003099 0.000741 0.003753 0.007593
59.000000 0.005329 0.001144 0.004970 0.011443
60.000000 0.006031 0.001394 0.005095 0.012520
61.000000 0.003304 0.000829 0.004422 0.008555
62.000000 0.002053 0.000468 0.003139 0.005660
63.000000 0.002862 0.000927 0.003954 0.007743
64.000000 0.003717 0.000729 0.004484 0.008930
65.000000 0.005337 0.001329 0.005603 0.012269
66.000000 0.004825 0.001270 0.004769 0.010864
67.000000 0.002849 0.000599 0.003662 0.007110
68.000000 0.005410 0.001405 0.005660 0.012475
69.000000 0.005613 0.001267 0.005306 0.012186
70.000000 0.001641 0.000662 0.003245 0.005548
71.000000 0.002481 0.000729 0.003038 0.006248
72.000000 0.001440 0.000421 0.004529 0.006390
73.000000 0.003093 0.000701 0.003376 0.007170
74.000000 0.001737 0.000450 0.003181 0.005368
75.000000 0.001940 0.000542 0.003894 0.006376
76.000000 0.004010 0.000975 0.004007 0.008992
77.000000 0.001811 0.000517 0.003426 0.005754
78.000000 0.001987 0.000502 0.003558 0.006047
79.000000 0.001674 0.000416 0.002805 0.004895
80.000000 0.001861 0.000529 0.003773 0.006163
81.000000 0.005053 0.001164 0.004805 0.011022
82.000000 0.005437 0.001575 0.005382 0.012394
83.000000 0.001362 0.000471 0.002838 0.004671
84.000000 0.001489 0.000441 0.003386 0.005316
85.000000 0.001528 0.000431 0.003742 0.005701
86.000000 0.005889 0.000969 0.004929 0.011787
87.000000 0.004418 0.001175 0.005452 0.011045
88.000000 0.005195 0.001235 0.004848 0.011278
89.000000 0.004100 0.001039 0.004546 0.009685
90.000000 0.002047 0.000503 0.002830 0.005380
91.000000 0.002058 0.000474 0.002881 0.005413
92.000000 0.001321 0.000433 0.004140 0.005894
93.000000 0.003559 0.000696 0.003913 0.008168
94.000000 0.006408 0.001599 0.005673 0.013680
95.000000 0.005582 0.001196 0.004582 0.011360
96.000000 0.001631 0.000482 0.003168 0.005281
97.000000 0.001816 0.000519 0.003581 0.005916
98.000000 0.003494 0.000780 0.003750 0.008024
99.000000 0.006074 0.001446 0.005391 0.012911
100.000000 0.005779 0.001055 0.004859 0.011693
101.000000 0.005159 0.001174 0.005005 0.011338
102.000000 0.005240 0.001073 0.005423 0.011736
103.000000 0.005502 0.001060 0.005386 0.011948
104.000000 0.004464 0.001174 0.004375 0.010013
105.000000 0.003029 0.000796 0.003560 0.007385
106.000000 0.001922 0.000594 0.003550 0.006066
107.000000 0.002027 0.000520 0.003292 0.005839
108.000000 0.003620 0.000852 0.004770 0.009242
109.000000 0.004252 0.001142 0.004600 0.009994
110.000000 0.003942 0.000832 0.004789 0.009563
111.000000 0.004122 0.001239 0.006216 0.011577
112.000000 0.001773 0.000624 0.003506 0.005903
113.000000 0.002065 0.000593 0.003200 0.005858
114.000000 0.001652 0.000440 0.002967 0.005059
115.000000 0.001639 0.000405 0.003316 0.005360
116.000000 0.005606 0.001541 0.005260 0.012407
117.000000 0.006043 0.001029 0.004801 0.011873
118.000000 0.002264 0.000689 0.004094 0.007047
119.000000 0.001451 0.000418 0.002683 0.004552
120.000000 0.002488 0.000515 0.002906 0.005909
121.000000 0.005380 0.001545 0.005322 0.012247
122.000000 0.002836 0.000529 0.004192 0.007557
123.000000 0.003114 0.000706 0.004187 0.008007
124.000000 0.004878 0.001172 0.006087 0.012137
125.000000 0.005600 0.001113 0.005181 0.011894
126.000000 0.004244 0.001045 0.004746 0.010035
127.000000 0.001387 0.000402 0.002964 0.004753
128.000000 0.003190 0.000859 0.003485 0.007534
129.000000 0.005018 0.000925 0.005828 0.011771
130.000000 0.006646 0.001250 0.005319 0.013215
131.000000 0.005491 0.001363 0.005046 0.011900
132.000000 0.006122 0.001074 0.005758 0.012954
133.000000 0.005477 0.001561 0.005416 0.012454
134.000000 0.003093 0.000673 0.003697 0.007463
135.000000 0.001700 0.000486 0.004095 0.006281
136.000000 0.005768 0.000996 0.005740 0.012504
137.000000 0.001824 0.000417 0.003196 0.005437
138.000000 0.001728 0.000522 0.003162 0.005412
139.000000 0.001408 0.000367 0.003817 0.005592
140.000000 0.001757 0.000566 0.002974 0.005297
141.000000 0.006276 0.001146 0.005181 0.012603
142.000000 0.005786 0.001370 0.005341 0.012497
143.000000 0.005877 0.001381 0.005531 0.012789
144.000000 0.006568 0.001225 0.004800 0.012593
145.000000 0.004713 0.001428 0.005717 0.011858
146.000000 0.006374 0.001209 0.005863 0.013446
147.000000 0.003152 0.000657 0.003752 0.007561
148.000000 0.002723 0.000634 0.003613 0.006970
149.000000 0.002307 0.000529 0.003946 0.006782
150.000000 0.005441 0.001285 0.004090 0.010816
151.000000 0.005071 0.000938 0.004785 0.010794
152.000000 0.004371 0.001323 0.004875 0.010569
153.000000 0.002878 0.000683 0.003356 0.006917
154.000000 0.001812 0.000454 0.003869 0.006135
155.000000 0.001620 0.000495 0.003502 0.005617
156.000000 0.005197 0.001057 0.003783 0.010037
157.000000 0.004491 0.001380 0.007067 0.012938
158.000000 0.004813 0.000987 0.005107 0.010907
159.000000 0.002916 0.000777 0.004322 0.008015
160.000000 0.006123 0.001038 0.006014 0.013175
161.000000 0.007445 0.001230 0.004521 0.013196
162.000000 0.005619 0.001222 0.006233 0.013074
163.000000 0.004213 0.000754 0.004038 0.009005
164.000000 0.005772 0.001185 0.005695 0.012652
165.000000 0.001662 0.000414 0.003532 0.005608
166.000000 0.001653 0.000463 0.003234 0.005350
167.000000 0.001745 0.000456 0.003487 0.005688
168.000000 0.003718 0.000889 0.004142 0.008749
169.000000 0.005086 0.001516 0.005592 0.012194
170.000000 0.005166 0.001152 0.005390 0.011708
171.000000 0.003133 0.000748 0.004264 0.008145
172.000000 0.001352 0.000399 0.004185 0.005936
173.000000 0.003480 0.000769 0.003615 0.007864
174.000000 0.001454 0.000603 0.003659 0.005716
175.000000 0.002001 0.000504 0.003239 0.005744
176.000000 0.001873 0.000639 0.002810 0.005322
177.000000 0.001173 0.000357 0.003454 0.004984
178.000000 0.003194 0.000501 0.004243 0.007938
179.000000 0.003257 0.000970 0.004347 0.008574
180.000000 0.005168 0.001250 0.005925 0.012343
181.000000 0.006191 0.001487 0.005129 0.012807
182.000000 0.004403 0.000778 0.004264 0.009445
183.000000 0.001756 0.000523 0.003630 0.005909
184.000000 0.001935 0.000498 0.003627 0.006060
185.000000 0.001531 0.000441 0.003269 0.005241
186.000000 0.002602 0.000800 0.005204 0.008606
187.000000 0.001910 0.000491 0.002810 0.005211
188.000000 0.002215 0.000411 0.003194 0.005820
189.000000 0.002805 0.000381 0.002648 0.005834
190.000000 0.002623 0.000437 0.003364 0.006424
191.000000 0.004813 0.000731 0.004988 0.010532
192.000000 0.003282 0.000517 0.004668 0.008467
193.000000 0.003034 0.000392 0.004338 0.007764
194.000000 0.004628 0.000678 0.004851 0.010157
195.000000 0.001760 0.000494 0.003908 0.006162
196.000000 0.001360 0.000369 0.003653 0.005382
197.000000 0.002075 0.000503 0.003762 0.006340
198.000000 0.003590 0.000750 0.003852 0.008192
199.000000 0.006018 0.001209 0.005693 0.012920
200.000000 0.005389 0.001244 0.004214 0.010847
201.000000 0.002460 0.000541 0.003838 0.006839
202.000000 0.001703 0.000572 0.003823 0.006098
203.000000 0.002971 0.000686 0.003930 0.007587
204.000000 0.002811 0.000869 0.004049 0.007729
205.000000 0.002753 0.000782 0.003571 0.007106
