Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.002044 0.001552 0.002541 0.006137
1.000000 0.007469 0.005791 0.006246 0.019506
2.000000 0.012338 0.007428 0.007046 0.026812
3.000000 0.018210 0.040059 0.056131 0.114400
4.000000 0.017412 0.018184 0.055926 0.091522
5.000000 0.004059 0.002773 0.004001 0.010833
6.000000 0.008915 0.005935 0.006067 0.020917
7.000000 0.009317 0.005785 0.006103 0.021205
8.000000 0.003752 0.003517 0.003889 0.011158
9.000000 0.001872 0.001321 0.003074 0.006267
10.000000 0.002143 0.001915 0.002843 0.006901
11.000000 0.008890 0.006214 0.006441 0.021545
12.000000 0.013950 0.007283 0.007371 0.028604
13.000000 0.010038 0.007116 0.006634 0.023788
14.000000 0.013546 0.007440 0.007409 0.028395
15.000000 0.011704 0.008116 0.006850 0.026670
16.000000 0.014818 0.008144 0.008592 0.031554
17.000000 0.012652 0.007485 0.007021 0.027158
18.000000 0.009943 0.006650 0.006921 0.023514
19.000000 0.013992 0.007801 0.007917 0.029710
20.000000 0.004042 0.003409 0.004278 0.011729
21.000000 0.004680 0.003776 0.004592 0.013048
22.000000 0.002130 0.001526 0.003330 0.006986
23.000000 0.004847 0.003782 0.004663 0.013292
24.000000 0.014226 0.007646 0.007335 0.029207
25.000000 0.012316 0.007440 0.007649 0.027405
26.000000 0.014953 0.008771 0.008033 0.031757
27.000000 0.013649 0.007802 0.007841 0.029292
28.000000 0.015521 0.007385 0.007506 0.030412
29.000000 0.012639 0.007603 0.007312 0.027554
30.000000 0.010162 0.006815 0.006176 0.023153
31.000000 0.001273 0.000968 0.002379 0.004620
32.000000 0.011178 0.006873 0.006561 0.024612
33.000000 0.014363 0.007957 0.007316 0.029636
34.000000 0.011784 0.006905 0.007136 0.025825
35.000000 0.015075 0.008381 0.012913 0.036369
36.000000 0.012593 0.008126 0.006711 0.027430
37.000000 0.013808 0.008039 0.008123 0.029970
38.000000 0.014995 0.008862 0.007838 0.031695
39.000000 0.018048 0.007992 0.007854 0.033894
40.000000 0.008986 0.005001 0.005574 0.019561
41.000000 0.002027 0.001590 0.003402 0.007019
42.000000 0.002336 0.001650 0.003028 0.007014
43.000000 0.003214 0.002308 0.003414 0.008936
44.000000 0.011935 0.006875 0.007963 0.026773
45.000000 0.021640 0.025218 0.026330 0.073188
46.000000 0.012854 0.007477 0.006804 0.027135
47.000000 0.014926 0.007594 0.007197 0.029717
48.000000 0.007129 0.005581 0.006311 0.019021
49.000000 0.009685 0.007544 0.007090 0.024319
50.000000 0.014885 0.007594 0.007469 0.029948
51.000000 0.010976 0.008703 0.007465 0.027144
52.000000 0.016002 0.007316 0.007656 0.030974
53.000000 0.011505 0.007591 0.006758 0.025854
54.000000 0.012753 0.007106 0.007590 0.027449
55.000000 0.006478 0.004746 0.005326 0.016550
56.000000 0.003837 0.003529 0.004269 0.011635
57.000000 0.003233 0.002780 0.003642 0.009655
58.000000 0.003850 0.003325 0.003412 0.010587
59.000000 0.012338 0.006758 0.006655 0.025751
60.000000 0.011087 0.007442 0.006601 0.025130
61.000000 0.014100 0.008252 0.007602 0.029954
62.000000 0.009401 0.005658 0.005609 0.020668
63.000000 0.002143 0.001991 0.002994 0.007128
64.000000 0.015389 0.007731 0.008046 0.031166
65.000000 0.004557 0.003390 0.004212 0.012159
66.000000 0.003247 0.002354 0.004001 0.009602
67.000000 0.002970 0.002180 0.003602 0.008752
68.000000 0.003142 0.002682 0.003778 0.009602
69.000000 0.015263 0.007956 0.007641 0.030860
70.000000 0.012701 0.008271 0.006733 0.027705
71.000000 0.013934 0.007826 0.007048 0.028808
72.000000 0.012271 0.007543 0.007029 0.026843
73.000000 0.015145 0.007739 0.007510 0.030394
74.000000 0.009963 0.006932 0.006133 0.023028
75.000000 0.009553 0.006051 0.006556 0.022160
76.000000 0.009497 0.006031 0.005877 0.021405
77.000000 0.004269 0.003978 0.005041 0.013288
78.000000 0.003585 0.002881 0.004399 0.010865
79.000000 0.010508 0.006808 0.007001 0.024317
80.000000 0.010459 0.006728 0.007025 0.024212
81.000000 0.012722 0.008314 0.007951 0.028987
82.000000 0.011455 0.007056 0.006800 0.025311
83.000000 0.004984 0.003002 0.003990 0.011976
84.000000 0.010487 0.007857 0.008368 0.026712
85.000000 0.007219 0.004645 0.004937 0.016801
86.000000 0.002854 0.002578 0.003813 0.009245
87.000000 0.002928 0.002041 0.003880 0.008849
88.000000 0.003809 0.002067 0.003412 0.009288
89.000000 0.010258 0.008115 0.007853 0.026226
90.000000 0.013628 0.005392 0.007189 0.026209
91.000000 0.011673 0.007597 0.007150 0.026420
92.000000 0.014486 0.007737 0.007014 0.029237
93.000000 0.006549 0.004478 0.005423 0.016450
94.000000 0.002093 0.001501 0.002442 0.006036
95.000000 0.003448 0.002328 0.004232 0.010008
96.000000 0.009069 0.006334 0.006554 0.021957
97.000000 0.009136 0.004614 0.005702 0.019452
98.000000 0.002741 0.002784 0.004392 0.009917
99.000000 0.002433 0.001672 0.002632 0.006737
100.000000 0.002111 0.001660 0.003053 0.006824
101.000000 0.004327 0.003246 0.004461 0.012034
102.000000 0.014782 0.007644 0.007502 0.029928
103.000000 0.005171 0.004052 0.005103 0.014326
104.000000 0.004275 0.004196 0.004986 0.013457
105.000000 0.002487 0.002142 0.003217 0.007846
106.000000 0.007362 0.005179 0.005858 0.018399
107.000000 0.010582 0.006336 0.006399 0.023317
108.000000 0.005076 0.003493 0.004961 0.013530
109.000000 0.003325 0.002581 0.003417 0.009323
110.000000 0.004235 0.004040 0.005026 0.013301
111.000000 0.008412 0.004857 0.005636 0.018905
112.000000 0.007646 0.005862 0.005986 0.019494
113.000000 0.003966 0.003662 0.004870 0.012498
114.000000 0.006918 0.004481 0.004375 0.015774
115.000000 0.004339 0.003481 0.004423 0.012243
116.000000 0.005433 0.003811 0.004767 0.014011
117.000000 0.011018 0.009359 0.007162 0.027539
118.000000 0.014726 0.007755 0.007912 0.030393
119.000000 0.013050 0.007910 0.007128 0.028088
120.000000 0.011835 0.007808 0.008452 0.028095
121.000000 0.007881 0.004278 0.005907 0.018066
122.000000 0.011824 0.008415 0.007739 0.027978
123.000000 0.005024 0.003980 0.004460 0.013464
124.000000 0.002267 0.001728 0.002835 0.006830
125.000000 0.003175 0.002618 0.003800 0.009593
126.000000 0.005700 0.003605 0.005246 0.014551
127.000000 0.005243 0.003567 0.004754 0.013564
128.000000 0.011076 0.006324 0.006379 0.023779
129.000000 0.011122 0.006537 0.006038 0.023697
130.000000 0.006589 0.004257 0.004999 0.015845
131.000000 0.008297 0.005875 0.006113 0.020285
132.000000 0.011738 0.008158 0.007015 0.026911
133.000000 0.004578 0.002996 0.004077 0.011651
134.000000 0.006326 0.004898 0.005075 0.016299
135.000000 0.012421 0.006523 0.006710 0.025654
136.000000 0.010716 0.007550 0.007714 0.025980
137.000000 0.012343 0.007055 0.007257 0.026655
138.000000 0.010297 0.007933 0.007877 0.026107
139.000000 0.004851 0.004147 0.005463 0.014461
140.000000 0.004820 0.003978 0.004897 0.013695
141.000000 0.003699 0.003135 0.004041 0.010875
142.000000 0.006673 0.004289 0.005100 0.016062
143.000000 0.011379 0.006832 0.008227 0.026438
144.000000 0.012299 0.009068 0.008472 0.029839
145.000000 0.011256 0.007718 0.007861 0.026835
146.000000 0.009921 0.006547 0.007710 0.024178
147.000000 0.003708 0.002430 0.004064 0.010202
148.000000 0.004144 0.003603 0.004160 0.011907
149.000000 0.011283 0.007730 0.007234 0.026247
150.000000 0.007889 0.006183 0.007122 0.021194
151.000000 0.002637 0.001952 0.003269 0.007858
152.000000 0.004279 0.003326 0.004139 0.011744
153.000000 0.005396 0.005329 0.006203 0.016928
154.000000 0.006778 0.005018 0.006473 0.018269
155.000000 0.005325 0.005512 0.005548 0.016385
156.000000 0.008484 0.007388 0.008075 0.023947
157.000000 0.007881 0.008582 0.008783 0.025246
158.000000 0.011566 0.010408 0.010038 0.032012
159.000000 0.008295 0.006773 0.007568 0.022636
160.000000 0.005193 0.005312 0.005976 0.016481
161.000000 0.007869 0.004571 0.005389 0.017829
162.000000 0.011417 0.007285 0.007301 0.026003
163.000000 0.008714 0.005558 0.005691 0.019963
164.000000 0.010107 0.007253 0.007531 0.024891
165.000000 0.006873 0.005125 0.005073 0.017071
166.000000 0.012147 0.006904 0.006784 0.025835
167.000000 0.011520 0.007788 0.007568 0.026876
168.000000 0.015991 0.007605 0.007411 0.031007
169.000000 0.010300 0.007730 0.007033 0.025063
170.000000 0.014979 0.008957 0.007640 0.031576
171.000000 0.011330 0.007624 0.006615 0.025569
172.000000 0.005111 0.004173 0.004937 0.014221
173.000000 0.006338 0.004605 0.005674 0.016617
174.000000 0.008082 0.006613 0.007383 0.022078
175.000000 0.012104 0.007395 0.007166 0.026665
176.000000 0.011989 0.008205 0.008589 0.028783
177.000000 0.014927 0.007250 0.008157 0.030334
178.000000 0.010503 0.006994 0.006116 0.023613
179.000000 0.012611 0.007300 0.007444 0.027355
180.000000 0.006986 0.004782 0.004765 0.016533
181.000000 0.003299 0.002881 0.004067 0.010247
182.000000 0.002936 0.002196 0.003259 0.008391
183.000000 0.002070 0.001578 0.003320 0.006968
184.000000 0.002539 0.001943 0.003309 0.007791
185.000000 0.009213 0.005481 0.006201 0.020895
186.000000 0.014214 0.007086 0.008424 0.029724
187.000000 0.014271 0.008557 0.007989 0.030817
188.000000 0.010364 0.008517 0.007720 0.026601
189.000000 0.004050 0.003747 0.005041 0.012838
190.000000 0.002082 0.001521 0.002804 0.006407
191.000000 0.009328 0.005228 0.005662 0.020218
192.000000 0.012457 0.007640 0.007307 0.027404
193.000000 0.004855 0.003724 0.003743 0.012322
194.000000 0.003593 0.003212 0.004128 0.010933
195.000000 0.008019 0.005506 0.006659 0.020184
196.000000 0.005001 0.003546 0.004530 0.013077
197.000000 0.010706 0.007385 0.007104 0.025195
198.000000 0.002361 0.002039 0.003400 0.007800
199.000000 0.007093 0.004680 0.005140 0.016913
200.000000 0.005096 0.004364 0.005092 0.014552
201.000000 0.003687 0.003065 0.004013 0.010765
202.000000 0.008515 0.006011 0.005765 0.020291
203.000000 0.005421 0.004315 0.004920 0.014656
204.000000 0.011434 0.006415 0.006724 0.024573
