Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.000917 0.003137 0.003388 0.007442
1.000000 0.000992 0.003434 0.003941 0.008367
2.000000 0.000906 0.003348 0.004474 0.008728
3.000000 0.000890 0.002313 0.003631 0.006834
4.000000 0.000934 0.004296 0.004039 0.009269
5.000000 0.001550 0.004788 0.005740 0.012078
6.000000 0.001151 0.006680 0.005484 0.013315
7.000000 0.001076 0.006204 0.004605 0.011885
8.000000 0.001038 0.003904 0.004830 0.009772
9.000000 0.000842 0.004073 0.004619 0.009534
10.000000 0.000483 0.001802 0.004455 0.006740
11.000000 0.000412 0.001758 0.002631 0.004801
12.000000 0.000907 0.003562 0.003893 0.008362
13.000000 0.000936 0.005666 0.004347 0.010949
14.000000 0.000994 0.004973 0.004988 0.010955
15.000000 0.001369 0.004979 0.004734 0.011082
16.000000 0.000956 0.010026 0.005169 0.016151
17.000000 0.001342 0.006272 0.004778 0.012392
18.000000 0.001154 0.007289 0.004773 0.013216
19.000000 0.001015 0.005305 0.006061 0.012381
20.000000 0.000433 0.001940 0.002675 0.005048
21.000000 0.000480 0.001681 0.003046 0.005207
22.000000 0.000840 0.003853 0.004232 0.008925
23.000000 0.001049 0.006554 0.004742 0.012345
24.000000 0.001320 0.005503 0.005354 0.012177
25.000000 0.001275 0.005302 0.004666 0.011243
26.000000 0.001016 0.003896 0.004832 0.009744
27.000000 0.000844 0.004757 0.005363 0.010964
28.000000 0.001134 0.008729 0.006587 0.016450
29.000000 0.001207 0.005047 0.005854 0.012108
30.000000 0.001167 0.010143 0.007304 0.018614
31.000000 0.001330 0.007605 0.007225 0.016160
32.000000 0.001161 0.005481 0.004775 0.011417
33.000000 0.000568 0.002176 0.003486 0.006230
34.000000 0.000561 0.001850 0.003305 0.005716
35.000000 0.001051 0.004803 0.004545 0.010399
36.000000 0.000857 0.003001 0.004516 0.008374
37.000000 0.000688 0.003032 0.003883 0.007603
38.000000 0.001355 0.005516 0.005388 0.012259
39.000000 0.001207 0.006234 0.005097 0.012538
40.000000 0.000621 0.003452 0.004529 0.008602
41.000000 0.000467 0.002023 0.003219 0.005709
42.000000 0.000529 0.004016 0.003876 0.008421
43.000000 0.000473 0.003471 0.003763 0.007707
44.000000 0.000427 0.002521 0.003334 0.006282
45.000000 0.001066 0.005052 0.004623 0.010741
