Time 3-10.0.0.4-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.019782 0.005992 0.006474 0.032248
1.000000 0.002597 0.003163 0.003307 0.009067
2.000000 0.001328 0.001943 0.002769 0.006040
3.000000 0.003029 0.004975 0.003591 0.011595
4.000000 0.003466 0.004540 0.004118 0.012124
5.000000 0.003085 0.004159 0.004051 0.011295
6.000000 0.006740 0.010947 0.006008 0.023695
7.000000 0.001813 0.002915 0.003226 0.007954
8.000000 0.004808 0.006621 0.005242 0.016671
9.000000 0.007633 0.014529 0.007347 0.029509
10.000000 0.007332 0.012459 0.007220 0.027011
11.000000 0.003415 0.004030 0.004747 0.012192
12.000000 0.003742 0.004615 0.004193 0.012550
13.000000 0.001739 0.002144 0.002403 0.006286
14.000000 0.001418 0.002053 0.003353 0.006824
15.000000 0.001780 0.002537 0.002793 0.007110
16.000000 0.001523 0.001676 0.002695 0.005894
17.000000 0.001800 0.002541 0.003069 0.007410
18.000000 0.003441 0.003268 0.004274 0.010983
19.000000 0.003223 0.006227 0.004349 0.013799
20.000000 0.008271 0.012042 0.007394 0.027707
21.000000 0.001640 0.002704 0.003068 0.007412
22.000000 0.002006 0.002274 0.003066 0.007346
23.000000 0.005866 0.006956 0.005626 0.018448
24.000000 0.008536 0.014405 0.008347 0.031288
25.000000 0.008763 0.012730 0.008466 0.029959
26.000000 0.008270 0.015640 0.008051 0.031961
27.000000 0.003861 0.005526 0.004292 0.013679
28.000000 0.004158 0.007441 0.005187 0.016786
29.000000 0.001231 0.001949 0.002616 0.005796
30.000000 0.003858 0.004127 0.004151 0.012136
31.000000 0.004354 0.008365 0.004818 0.017537
32.000000 0.005390 0.006731 0.005532 0.017653
33.000000 0.004544 0.005846 0.005300 0.015690
34.000000 0.007572 0.012974 0.007239 0.027785
35.000000 0.007431 0.012258 0.007737 0.027426
36.000000 0.007664 0.014599 0.006856 0.029119
37.000000 0.002855 0.003175 0.003304 0.009334
38.000000 0.003534 0.005400 0.005333 0.014267
39.000000 0.003317 0.004004 0.003796 0.011117
40.000000 0.005855 0.011107 0.005893 0.022855
41.000000 0.005497 0.009139 0.005929 0.020565
42.000000 0.007072 0.012135 0.008127 0.027334
43.000000 0.061783 0.041665 0.063520 0.166968
44.000000 0.040046 0.130547 0.032712 0.203305
45.000000 0.049750 0.563171 0.008912 0.621833
46.000000 0.110087 0.702282 0.027511 0.839880
47.000000 0.040569 0.102549 0.046501 0.189619
48.000000 0.039556 0.015896 0.011295 0.066747
49.000000 0.002047 0.002628 0.003258 0.007933
50.000000 0.002438 0.003273 0.003725 0.009436
51.000000 0.007299 0.009799 0.006362 0.023460
52.000000 0.007182 0.013611 0.006599 0.027392
