Interval	Avg	Std	CI=0.95	Min	Median	Max
   87 --    88	715.500	355.804	254.527	342.000	573.500	1506.000
   88 --    89	974.800	402.999	288.288	457.000	998.000	1633.000
   89 --    90	913.600	305.945	218.860	420.000	947.500	1490.000
   90 --    91	922.500	388.513	277.926	484.000	925.000	1684.000
   91 --    92	966.600	472.600	338.078	432.000	1082.500	1932.000
   92 --    93	930.400	326.463	233.538	387.000	963.500	1455.000
   93 --    94	948.000	267.006	191.004	608.000	865.500	1499.000
   94 --    95	958.700	511.822	366.136	400.000	798.500	1789.000
   95 --    96	886.000	464.853	332.536	409.000	686.500	1883.000
   96 --    97	857.000	372.946	266.790	373.000	921.000	1395.000
   97 --    98	973.900	326.589	233.628	519.000	1082.000	1538.000
   98 --    99	755.300	249.954	178.807	397.000	732.000	1066.000
   99 --   100	750.500	378.277	270.603	455.000	533.000	1481.000
  100 --   101	793.700	395.703	283.069	397.000	655.000	1493.000
  101 --   102	938.300	309.681	221.533	393.000	974.000	1394.000
  102 --   103	1003.300	379.163	271.237	408.000	990.500	1524.000
  103 --   104	1016.700	269.996	193.144	639.000	1068.000	1377.000
  104 --   105	1004.700	257.613	184.285	515.000	1078.500	1321.000
  105 --   106	789.600	302.755	216.578	379.000	804.500	1284.000
  106 --   107	751.400	265.959	190.256	389.000	715.000	1217.000
  107 --   108	934.500	329.976	236.050	421.000	948.500	1460.000
  108 --   109	933.400	272.038	194.604	607.000	859.000	1532.000
  109 --   110	946.900	379.133	271.216	466.000	1007.000	1460.000
  110 --   111	723.000	327.662	234.395	402.000	527.000	1385.000
  111 --   112	830.700	335.011	239.652	425.000	731.500	1490.000
  112 --   113	804.000	227.150	162.493	475.000	792.500	1139.000
  113 --   114	777.000	313.938	224.577	449.000	768.500	1481.000
  114 --   115	853.100	315.038	225.364	400.000	867.000	1428.000
  115 --   116	817.000	315.695	225.835	392.000	870.000	1414.000
  116 --   117	995.200	393.913	281.789	459.000	970.000	1541.000
  117 --   118	903.100	206.844	147.967	478.000	967.000	1153.000
  118 --   119	1119.300	234.908	168.043	689.000	1141.500	1460.000
  119 --   120	1104.100	360.969	258.222	418.000	1224.000	1650.000
  120 --   121	1027.300	347.404	248.518	432.000	979.000	1557.000
  121 --   122	901.300	355.665	254.428	447.000	930.500	1545.000
  122 --   123	597.000	182.098	130.265	402.000	538.000	1044.000
  123 --   124	770.400	307.572	220.024	404.000	657.000	1258.000
  124 --   125	820.800	263.753	188.677	384.000	934.000	1172.000
  125 --   126	832.100	297.028	212.481	433.000	825.000	1277.000
  126 --   127	798.900	331.353	237.036	428.000	734.000	1607.000
  127 --   128	729.000	279.238	199.754	402.000	713.000	1247.000
  128 --   129	908.300	315.084	225.397	469.000	863.000	1387.000
  129 --   130	1040.300	281.924	201.677	506.000	991.000	1509.000
  130 --   131	897.600	360.917	258.184	416.000	850.500	1447.000
  131 --   132	927.200	349.768	250.209	399.000	876.500	1363.000
  132 --   133	908.600	341.242	244.110	510.000	976.000	1521.000
  133 --   134	910.800	393.940	281.807	404.000	886.000	1561.000
  134 --   135	878.600	426.900	305.386	379.000	720.500	1548.000
  135 --   136	902.000	372.169	266.234	470.000	983.500	1326.000
  136 --   137	869.300	359.993	257.524	347.000	902.000	1669.000
  137 --   138	902.900	390.296	279.201	417.000	1013.500	1530.000
  138 --   139	785.800	305.645	218.645	340.000	740.500	1317.000
  139 --   140	761.500	402.404	287.862	367.000	548.000	1454.000
  140 --   141	830.800	299.330	214.128	385.000	914.500	1311.000
  141 --   142	954.200	383.394	274.264	409.000	1036.000	1511.000
  142 --   143	1051.900	208.426	149.099	709.000	1076.000	1370.000
  143 --   144	982.500	302.913	216.691	448.000	987.500	1533.000
  144 --   145	885.600	381.762	273.096	358.000	962.500	1496.000
  145 --   146	890.700	365.888	261.740	387.000	989.500	1428.000
  146 --   147	969.200	300.384	214.882	544.000	911.500	1465.000
  147 --   148	881.900	390.948	279.667	377.000	697.000	1610.000
  148 --   149	841.500	294.211	210.466	372.000	881.500	1263.000
  149 --   150	906.200	339.842	243.108	448.000	1019.000	1313.000
  150 --   151	923.400	270.748	193.681	456.000	982.500	1285.000
  151 --   152	807.800	297.966	213.152	449.000	814.000	1385.000
  152 --   153	853.300	338.501	242.149	411.000	857.000	1323.000
  153 --   154	893.400	364.173	260.514	446.000	764.500	1446.000
  154 --   155	764.400	357.746	255.916	404.000	629.000	1311.000
  155 --   156	946.400	437.899	313.254	363.000	1046.500	1513.000
  156 --   157	1000.500	355.130	254.044	555.000	896.500	1630.000
  157 --   158	940.400	312.351	223.442	432.000	977.500	1380.000
  158 --   159	925.300	408.524	292.240	396.000	877.500	1529.000
  159 --   160	863.400	316.758	226.595	420.000	745.000	1363.000
  160 --   161	939.200	283.251	202.625	455.000	1048.000	1342.000
  161 --   162	1025.000	248.118	177.493	482.000	1004.500	1518.000
  162 --   163	961.000	266.604	190.717	409.000	1118.000	1222.000
  163 --   164	885.900	318.351	227.735	345.000	1019.500	1341.000
  164 --   165	704.100	275.614	197.163	403.000	598.500	1185.000
  165 --   166	761.500	346.305	247.732	414.000	648.000	1438.000
  166 --   167	911.400	424.543	303.700	370.000	984.500	1555.000
  167 --   168	912.300	339.449	242.827	456.000	963.500	1394.000
  168 --   169	1039.700	443.742	317.434	387.000	1119.500	1660.000
  169 --   170	888.000	303.003	216.755	468.000	851.000	1516.000
  170 --   171	979.900	329.945	236.028	407.000	1092.000	1398.000
  171 --   172	911.700	300.926	215.269	346.000	1006.500	1326.000
  172 --   173	752.600	325.765	233.038	399.000	602.000	1311.000
  173 --   174	780.200	342.345	244.899	383.000	669.000	1423.000
  174 --   175	766.200	331.472	237.121	412.000	628.000	1341.000
  175 --   176	1014.800	280.643	200.760	468.000	1121.000	1330.000
  176 --   177	966.500	256.333	183.370	483.000	1031.500	1467.000
  177 --   178	1011.000	382.227	273.429	357.000	1134.500	1429.000
  178 --   179	859.700	294.992	211.024	501.000	789.000	1437.000
  179 --   180	836.300	315.756	225.878	421.000	740.500	1354.000
  180 --   181	765.300	296.024	211.763	407.000	772.500	1250.000
  181 --   182	828.500	392.117	280.504	362.000	751.000	1487.000
  182 --   183	728.600	265.056	189.610	370.000	771.000	1169.000
  183 --   184	841.000	270.205	193.293	429.000	778.500	1194.000
  184 --   185	841.400	428.916	306.828	348.000	570.000	1548.000
  185 --   186	1016.500	334.173	239.053	441.000	1045.500	1449.000
  186 --   187	891.200	283.830	203.040	475.000	829.500	1327.000
  187 --   188	806.000	311.140	222.576	415.000	741.500	1335.000
  188 --   189	726.100	208.553	149.190	411.000	816.500	1052.000
  189 --   190	789.300	351.733	251.615	317.000	815.000	1291.000
  190 --   191	828.300	324.456	232.102	404.000	749.000	1293.000
  191 --   192	814.700	280.667	200.777	469.000	784.000	1466.000
  192 --   193	815.200	344.830	246.677	409.000	738.500	1310.000
  193 --   194	836.200	362.519	259.330	392.000	686.000	1537.000
  194 --   195	862.800	260.530	186.372	406.000	944.000	1197.000
  195 --   196	709.100	278.821	199.456	374.000	684.000	1291.000
  196 --   197	654.600	225.775	161.510	369.000	598.500	1079.000
  197 --   198	869.200	292.390	209.163	500.000	858.000	1359.000
  198 --   199	761.600	260.760	186.537	375.000	727.000	1268.000
  199 --   200	744.100	273.254	195.474	362.000	727.500	1209.000
  200 --   201	946.200	339.617	242.947	381.000	928.500	1353.000
  201 --   202	875.900	322.618	230.787	497.000	827.500	1314.000
  202 --   203	817.000	240.423	171.988	400.000	828.000	1196.000
  203 --   204	832.200	321.389	229.908	515.000	720.000	1470.000
  204 --   205	748.500	193.129	138.156	477.000	697.500	1143.000
  205 --   206	773.000	226.672	162.152	478.000	751.000	1247.000
  206 --   207	812.000	278.522	199.243	409.000	880.500	1241.000
  207 --   208	939.600	384.202	274.842	325.000	974.500	1449.000
  208 --   209	1029.800	387.270	277.037	515.000	1099.000	1581.000
  209 --   210	1017.900	170.651	122.077	591.000	1081.500	1228.000
  210 --   211	917.100	392.749	280.956	437.000	909.000	1524.000
  211 --   212	918.200	242.309	173.338	458.000	915.500	1211.000
  212 --   213	974.800	390.388	279.267	334.000	995.000	1495.000
  213 --   214	1004.700	282.532	202.111	561.000	1053.000	1390.000
  214 --   215	1046.100	280.197	200.441	479.000	1042.500	1655.000
  215 --   216	1066.900	431.554	308.715	401.000	1262.000	1498.000
  216 --   217	965.000	289.211	206.889	526.000	971.500	1357.000
  217 --   218	877.400	407.863	291.768	448.000	700.500	1541.000
  218 --   219	736.100	299.951	214.572	469.000	590.500	1448.000
  219 --   220	901.200	282.676	202.214	492.000	911.500	1316.000
  220 --   221	993.000	318.457	227.811	389.000	1059.500	1382.000
  221 --   222	1218.700	301.720	215.838	443.000	1250.500	1512.000
  222 --   223	1107.600	291.643	208.629	628.000	1050.500	1714.000
  223 --   224	901.100	271.066	193.909	438.000	870.500	1413.000
  224 --   225	929.200	387.852	277.453	384.000	987.000	1459.000
  225 --   226	877.000	400.866	286.762	430.000	777.000	1506.000
  226 --   227	944.100	282.269	201.923	373.000	959.500	1343.000
  227 --   228	896.300	307.415	219.911	416.000	950.500	1442.000
  228 --   229	824.900	310.561	222.162	407.000	764.000	1329.000
  229 --   230	833.900	345.403	247.086	434.000	663.500	1441.000
  230 --   231	859.700	240.582	172.102	462.000	881.500	1312.000
  231 --   232	955.600	384.562	275.099	478.000	911.000	1611.000
  232 --   233	961.000	318.943	228.158	453.000	942.000	1549.000
  233 --   234	933.300	284.358	203.418	418.000	999.000	1442.000
  234 --   235	829.200	348.896	249.585	389.000	751.500	1281.000
  235 --   236	876.000	396.276	283.479	362.000	942.500	1473.000
  236 --   237	883.300	268.869	192.337	504.000	945.500	1257.000
  237 --   238	800.100	376.950	269.654	386.000	704.000	1563.000
  238 --   239	865.300	367.148	262.642	362.000	943.500	1451.000
  239 --   240	889.600	386.162	276.244	379.000	841.500	1402.000
  240 --   241	966.800	363.399	259.960	388.000	1008.500	1487.000
  241 --   242	875.600	345.479	247.141	359.000	1025.000	1328.000
  242 --   243	744.500	315.708	225.844	363.000	685.000	1376.000
  243 --   244	770.600	294.694	210.811	364.000	675.500	1161.000
  244 --   245	825.400	366.122	261.908	434.000	754.500	1498.000
  245 --   246	862.000	326.913	233.859	432.000	938.500	1387.000
  246 --   247	730.700	337.732	241.599	496.000	583.000	1658.000
  247 --   248	804.400	240.196	171.826	488.000	780.500	1170.000
  248 --   249	688.300	204.309	146.154	399.000	757.500	931.000
  249 --   250	680.300	365.675	261.588	395.000	492.500	1540.000
  250 --   251	709.900	243.828	174.424	366.000	764.000	1076.000
  251 --   252	735.100	257.483	184.192	398.000	751.500	1233.000
  252 --   253	714.000	356.798	255.238	375.000	515.000	1451.000
  253 --   254	642.500	279.330	199.820	385.000	543.500	1274.000
  254 --   255	739.500	313.977	224.606	356.000	752.500	1206.000
  255 --   256	861.200	320.373	229.181	427.000	877.000	1431.000
  256 --   257	880.000	394.724	282.368	350.000	944.500	1419.000
  257 --   258	828.700	311.012	222.484	331.000	769.500	1261.000
  258 --   259	849.100	375.320	268.488	395.000	761.000	1448.000
  259 --   260	870.500	351.683	251.579	341.000	963.500	1342.000
  260 --   261	1070.300	320.930	229.579	527.000	1140.000	1517.000
  261 --   262	886.000	340.074	243.274	393.000	916.000	1621.000
  262 --   263	685.400	345.960	247.485	358.000	528.000	1597.000
  263 --   264	783.500	302.332	216.276	389.000	723.500	1268.000
  264 --   265	878.500	292.439	209.198	427.000	899.500	1358.000
  265 --   266	867.700	336.043	240.391	423.000	885.000	1495.000
  266 --   267	690.300	273.732	195.816	408.000	522.500	1191.000
  267 --   268	831.200	351.628	251.539	439.000	764.500	1495.000
  268 --   269	766.400	245.672	175.743	375.000	763.000	1180.000
  269 --   270	951.100	265.377	189.839	582.000	984.500	1333.000
  270 --   271	834.600	353.172	252.644	385.000	897.000	1312.000
  271 --   272	769.400	297.407	212.752	444.000	678.500	1184.000
  272 --   273	759.400	271.613	194.300	405.000	668.000	1252.000
  273 --   274	588.500	114.288	81.756	422.000	600.000	825.000
  274 --   275	551.100	128.576	91.978	461.000	491.500	918.000
  275 --   276	602.200	270.814	193.729	326.000	500.000	1270.000
  276 --   277	686.400	249.294	178.334	361.000	684.500	1079.000
  277 --   278	704.900	280.906	200.948	351.000	580.500	1227.000
  278 --   279	804.300	353.242	252.694	399.000	797.500	1300.000
  279 --   280	837.400	365.991	261.814	380.000	673.500	1304.000
  280 --   281	592.300	165.406	118.324	438.000	546.000	1052.000
  281 --   282	797.100	314.338	224.864	369.000	743.000	1256.000
  282 --   283	812.400	352.081	251.863	471.000	677.000	1602.000
  283 --   284	728.900	292.897	209.526	357.000	708.500	1325.000
  284 --   285	686.600	273.272	195.487	362.000	572.000	1335.000
  285 --   286	757.300	329.843	235.956	430.000	642.500	1445.000
  286 --   287	759.900	291.294	208.379	303.000	784.500	1263.000
  287 --   288	802.900	304.605	217.902	405.000	754.500	1436.000
  288 --   289	771.200	304.036	217.495	449.000	667.500	1357.000
  289 --   290	768.800	416.268	297.780	348.000	622.000	1663.000
  290 --   291	794.900	308.220	220.487	412.000	676.500	1260.000
  291 --   292	754.400	376.210	269.125	420.000	545.500	1538.000
  292 --   293	732.500	230.207	164.680	385.000	779.000	1161.000
  293 --   294	762.100	309.300	221.260	361.000	743.500	1227.000
  294 --   295	713.800	237.106	169.616	405.000	696.000	1190.000
  295 --   296	881.600	347.231	248.394	351.000	921.000	1543.000
  296 --   297	914.800	362.609	259.395	416.000	957.000	1395.000
  297 --   298	879.500	310.627	222.209	458.000	926.500	1381.000
  298 --   299	881.500	417.232	298.470	431.000	760.000	1652.000
  299 --   300	867.200	416.128	297.680	379.000	739.000	1671.000
  300 --   301	728.300	251.984	180.258	425.000	698.000	1204.000
  301 --   302	896.900	392.861	281.036	369.000	936.000	1478.000
  302 --   303	745.600	294.219	210.471	465.000	596.500	1293.000
  303 --   304	819.100	383.035	274.006	443.000	636.000	1410.000
  304 --   305	797.200	254.755	182.241	502.000	798.000	1259.000
  305 --   306	635.700	278.449	199.190	379.000	525.000	1309.000
  306 --   307	841.600	320.463	229.245	391.000	839.500	1286.000
  307 --   308	771.400	277.758	198.696	433.000	746.500	1368.000
  308 --   309	975.900	362.200	259.102	404.000	1131.000	1502.000
  309 --   310	733.100	270.381	193.419	432.000	688.500	1216.000
  310 --   311	711.100	297.461	212.791	384.000	614.000	1220.000
  311 --   312	801.300	326.217	233.362	445.000	764.500	1328.000
  312 --   313	847.700	222.814	159.391	365.000	882.500	1208.000
  313 --   314	930.500	326.321	233.436	343.000	981.500	1487.000
  314 --   315	733.900	363.019	259.688	377.000	548.500	1307.000
  315 --   316	927.300	373.206	266.975	403.000	997.500	1479.000
  316 --   317	964.900	310.752	222.299	459.000	940.000	1405.000
  317 --   318	727.500	285.384	204.151	374.000	662.000	1275.000
  318 --   319	931.800	207.946	148.756	592.000	915.500	1224.000
  319 --   320	797.600	359.939	257.485	382.000	653.000	1525.000
  320 --   321	648.400	244.646	175.009	407.000	574.500	1157.000
  321 --   322	702.500	334.453	239.253	363.000	560.500	1325.000
  322 --   323	801.000	280.446	200.619	432.000	740.000	1223.000
  323 --   324	767.200	335.599	240.073	392.000	571.000	1254.000
  324 --   325	755.600	309.338	221.287	426.000	608.500	1259.000
  325 --   326	767.300	372.042	266.143	436.000	608.500	1502.000
  326 --   327	799.200	296.364	212.006	385.000	854.000	1337.000
  327 --   328	856.000	272.724	195.095	475.000	783.500	1301.000
  328 --   329	746.600	233.917	167.334	457.000	704.000	1118.000
  329 --   330	883.300	420.002	300.451	412.000	751.500	1733.000
  330 --   331	746.600	235.606	168.542	526.000	660.000	1285.000
  331 --   332	826.800	311.450	222.798	401.000	872.500	1409.000
  332 --   333	1077.500	386.612	276.566	498.000	1109.500	1623.000
  333 --   334	879.300	197.746	141.459	546.000	842.500	1273.000
  334 --   335	909.200	304.461	217.798	469.000	963.000	1448.000
  335 --   336	915.700	397.179	284.124	423.000	846.000	1589.000
  336 --   337	781.500	296.000	211.746	394.000	917.500	1149.000
  337 --   338	923.100	367.124	262.624	470.000	899.000	1528.000
  338 --   339	774.100	231.745	165.780	423.000	761.500	1092.000
  339 --   340	879.400	390.961	279.676	440.000	687.000	1485.000
  340 --   341	694.000	227.770	162.937	431.000	640.000	1075.000
  341 --   342	787.600	290.394	207.735	372.000	754.500	1305.000
  342 --   343	971.500	393.307	281.355	450.000	1104.000	1489.000
  343 --   344	943.000	268.968	192.408	439.000	980.500	1353.000
  344 --   345	990.700	434.755	311.005	472.000	942.500	1568.000
  345 --   346	815.200	300.468	214.942	436.000	803.000	1242.000
  346 --   347	783.900	344.005	246.086	416.000	680.500	1397.000
  347 --   348	785.700	336.278	240.559	427.000	640.500	1409.000
  348 --   349	895.000	365.941	261.779	426.000	892.000	1682.000
  349 --   350	858.300	353.132	252.615	354.000	963.000	1490.000
  350 --   351	851.300	290.280	207.654	404.000	953.000	1176.000
  351 --   352	890.500	308.488	220.679	385.000	964.000	1345.000
  352 --   353	709.300	212.666	152.132	443.000	687.000	1056.000
  353 --   354	679.300	178.998	128.047	498.000	641.500	1110.000
  354 --   355	915.200	394.533	282.232	385.000	1043.500	1401.000
  355 --   356	696.000	278.460	199.199	451.000	561.500	1234.000
  356 --   357	777.600	384.339	274.940	336.000	625.000	1462.000
  357 --   358	798.400	303.240	216.925	479.000	651.500	1250.000
  358 --   359	977.600	337.681	241.562	497.000	1002.500	1402.000
  359 --   360	770.100	346.219	247.670	366.000	743.500	1510.000
  360 --   361	757.000	292.347	209.132	447.000	594.000	1229.000
  361 --   362	729.200	319.092	228.265	381.000	678.000	1389.000
  362 --   363	909.300	350.608	250.810	460.000	919.500	1356.000
  363 --   364	859.300	334.094	238.996	377.000	932.000	1273.000
  364 --   365	773.500	318.939	228.155	405.000	750.500	1184.000
  365 --   366	859.700	418.826	299.610	422.000	713.000	1420.000
  366 --   367	710.800	257.302	184.063	400.000	627.500	1036.000
  367 --   368	874.200	344.306	246.302	369.000	962.000	1311.000
  368 --   369	888.900	324.145	231.879	396.000	889.000	1496.000
  369 --   370	935.100	302.816	216.622	435.000	1004.000	1403.000
  370 --   371	792.200	334.591	239.352	368.000	683.500	1232.000
  371 --   372	713.000	357.758	255.924	372.000	481.500	1241.000
  372 --   373	732.900	236.662	169.297	457.000	632.500	1036.000
  373 --   374	749.200	262.424	187.727	420.000	663.500	1202.000
  374 --   375	874.700	417.772	298.856	362.000	661.500	1498.000
  375 --   376	1010.900	298.625	213.623	464.000	1076.000	1473.000
  376 --   377	931.200	391.343	279.950	402.000	1034.500	1519.000
  377 --   378	762.000	304.238	217.639	390.000	671.000	1330.000
  378 --   379	801.000	323.980	231.761	415.000	868.000	1475.000
  379 --   380	771.700	303.058	216.795	426.000	645.500	1303.000
  380 --   381	701.000	354.405	253.526	354.000	517.500	1298.000
  381 --   382	803.000	368.679	263.737	426.000	670.500	1417.000
  382 --   383	779.000	261.568	187.114	465.000	682.500	1284.000
  383 --   384	792.100	313.876	224.534	420.000	692.500	1326.000
  384 --   385	775.400	369.452	264.290	405.000	682.000	1563.000
  385 --   386	731.100	320.164	229.032	410.000	608.500	1401.000
  386 --   387	766.400	297.089	212.525	477.000	562.000	1281.000
  387 --   388	796.700	299.329	214.127	420.000	671.500	1400.000
  388 --   389	1001.800	365.108	261.183	428.000	1083.500	1498.000
  389 --   390	851.000	242.967	173.808	415.000	880.000	1334.000
  390 --   391	855.500	304.972	218.164	409.000	1007.500	1255.000
  391 --   392	710.400	293.663	210.074	440.000	535.500	1248.000
  392 --   393	760.100	238.996	170.968	454.000	787.500	1149.000
  393 --   394	741.600	265.948	190.248	385.000	629.000	1146.000
  394 --   395	828.800	370.765	265.229	362.000	839.000	1492.000
  395 --   396	889.700	403.693	288.785	384.000	891.000	1554.000
  396 --   397	657.300	270.500	193.504	356.000	525.000	1268.000
  397 --   398	869.700	371.263	265.586	361.000	877.000	1493.000
  398 --   399	773.600	244.055	174.586	388.000	808.500	1113.000
  399 --   400	686.700	206.619	147.806	418.000	727.000	987.000
  400 --   401	698.900	314.674	225.104	396.000	620.500	1383.000
  401 --   402	808.200	371.932	266.064	377.000	737.500	1546.000
  402 --   403	888.600	230.134	164.628	444.000	951.500	1168.000
  403 --   404	861.200	252.941	180.943	434.000	827.500	1332.000
  404 --   405	764.300	227.839	162.987	473.000	723.000	1194.000
  405 --   406	842.500	236.332	169.062	501.000	909.000	1298.000
  406 --   407	1008.200	249.422	178.426	417.000	997.000	1373.000
  407 --   408	946.600	279.214	199.738	471.000	971.500	1428.000
  408 --   409	799.400	327.988	234.629	390.000	689.000	1319.000
  409 --   410	666.300	270.510	193.511	441.000	562.000	1416.000
  410 --   411	686.700	243.841	174.433	404.000	556.000	1041.000
  411 --   412	760.700	287.328	205.542	405.000	688.500	1283.000
  412 --   413	814.800	315.870	225.959	367.000	795.500	1438.000
  413 --   414	703.800	310.973	222.456	407.000	547.000	1197.000
  414 --   415	827.000	357.747	255.917	442.000	688.500	1507.000
  415 --   416	906.000	275.938	197.394	469.000	910.500	1445.000
  416 --   417	966.000	335.577	240.057	418.000	1016.000	1413.000
  417 --   418	770.600	287.521	205.680	455.000	659.000	1382.000
  418 --   419	888.900	273.808	195.871	373.000	1006.000	1207.000
  419 --   420	914.600	315.752	225.876	427.000	892.500	1341.000
  420 --   421	756.200	245.397	175.547	410.000	746.000	1170.000
  421 --   422	865.600	354.462	253.567	402.000	857.000	1509.000
  422 --   423	983.100	284.866	203.781	573.000	988.000	1470.000
  423 --   424	1000.800	292.659	209.356	485.000	971.500	1443.000
  424 --   425	909.100	354.465	253.569	473.000	827.000	1422.000
  425 --   426	785.500	279.885	200.218	428.000	926.000	1215.000
  426 --   427	744.200	376.575	269.385	405.000	536.500	1626.000
  427 --   428	627.700	186.180	133.185	377.000	594.500	954.000
  428 --   429	771.400	172.618	123.484	527.000	728.500	993.000
  429 --   430	841.900	328.413	234.932	418.000	730.000	1451.000
