Time 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.001152 0.004041 0.003741 0.008934
1.000000 0.000923 0.004426 0.002859 0.008208
2.000000 0.001135 0.003917 0.004391 0.009443
3.000000 0.000777 0.003539 0.001699 0.006015
4.000000 0.000575 0.003546 0.001591 0.005712
5.000000 0.001490 0.004976 0.005728 0.012194
6.000000 0.001337 0.005868 0.005913 0.013118
7.000000 0.001273 0.006523 0.008834 0.016630
8.000000 0.001418 0.007091 0.008663 0.017172
9.000000 0.000730 0.004490 0.003526 0.008746
10.000000 0.001521 0.005210 0.004945 0.011676
11.000000 0.000768 0.004268 0.003133 0.008169
12.000000 0.000571 0.004258 0.001827 0.006656
13.000000 0.000460 0.003361 0.001930 0.005751
14.000000 0.000475 0.003130 0.001952 0.005557
15.000000 0.001458 0.005218 0.006581 0.013257
16.000000 0.001092 0.005755 0.005680 0.012527
17.000000 0.001385 0.005931 0.005958 0.013274
18.000000 0.001316 0.005934 0.005704 0.012954
19.000000 0.000640 0.003632 0.002908 0.007180
20.000000 0.001051 0.006124 0.005068 0.012243
21.000000 0.001021 0.004181 0.004919 0.010121
22.000000 0.001056 0.005547 0.003866 0.010469
23.000000 0.001041 0.004560 0.005602 0.011203
24.000000 0.001381 0.005023 0.005716 0.012120
25.000000 0.000568 0.003350 0.001551 0.005469
26.000000 0.000641 0.002970 0.001631 0.005242
27.000000 0.000986 0.004194 0.003336 0.008516
28.000000 0.000872 0.004305 0.005728 0.010905
29.000000 0.000612 0.003731 0.002576 0.006919
30.000000 0.001035 0.005236 0.004047 0.010318
31.000000 0.001579 0.004116 0.006036 0.011731
32.000000 0.000878 0.004060 0.003451 0.008389
33.000000 0.000534 0.003555 0.001731 0.005820
34.000000 0.001056 0.004467 0.003620 0.009143
35.000000 0.000655 0.003242 0.002490 0.006387
36.000000 0.000486 0.003056 0.001055 0.004597
37.000000 0.000629 0.003472 0.003262 0.007363
38.000000 0.000396 0.002591 0.001458 0.004445
39.000000 0.000414 0.003885 0.001706 0.006005
40.000000 0.000432 0.003297 0.002152 0.005881
41.000000 0.000560 0.003639 0.001540 0.005739
42.000000 0.000679 0.003717 0.003264 0.007660
43.000000 0.000820 0.004090 0.003165 0.008075
44.000000 0.000461 0.002793 0.002101 0.005355
45.000000 0.001126 0.003647 0.004526 0.009299
46.000000 0.000534 0.002806 0.002269 0.005609
47.000000 0.000767 0.003984 0.003322 0.008073
48.000000 0.001502 0.005192 0.005834 0.012528
49.000000 0.001010 0.004219 0.004388 0.009617
50.000000 0.000849 0.004252 0.003671 0.008772
51.000000 0.000353 0.003375 0.001260 0.004988
52.000000 0.000731 0.004421 0.003392 0.008544
53.000000 0.000952 0.004762 0.004551 0.010265
54.000000 0.000884 0.005610 0.005201 0.011695
55.000000 0.001546 0.004983 0.005148 0.011677
56.000000 0.001016 0.004562 0.005427 0.011005
57.000000 0.000744 0.004006 0.003149 0.007899
58.000000 0.000401 0.003783 0.001628 0.005812
59.000000 0.000474 0.003263 0.001999 0.005736
60.000000 0.001024 0.004490 0.004532 0.010046
61.000000 0.000994 0.004939 0.006357 0.012290
62.000000 0.001478 0.004842 0.005364 0.011684
63.000000 0.000916 0.004862 0.006766 0.012544
64.000000 0.001355 0.005581 0.005894 0.012830
65.000000 0.001222 0.004953 0.004791 0.010966
66.000000 0.000804 0.004758 0.004064 0.009626
67.000000 0.000493 0.002860 0.001564 0.004917
68.000000 0.000464 0.002752 0.001968 0.005184
69.000000 0.000495 0.003333 0.001796 0.005624
70.000000 0.000417 0.003379 0.001439 0.005235
71.000000 0.000560 0.003965 0.001543 0.006068
72.000000 0.000744 0.004648 0.004430 0.009822
73.000000 0.001112 0.004508 0.005199 0.010819
74.000000 0.001158 0.004287 0.003897 0.009342
