Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 430.080000 1788.000000 1778.400000 3996.480000
1.000000 443.520000 1704.000000 1788.800000 3936.320000
2.000000 464.320000 2064.000000 1612.000000 4140.320000
3.000000 382.080000 1716.000000 1757.600000 3855.680000
4.000000 570.880000 1872.000000 1768.000000 4210.880000
5.000000 400.960000 1872.000000 1632.800000 3905.760000
6.000000 534.720000 1740.000000 1778.400000 4053.120000
7.000000 549.120000 1860.000000 2028.000000 4437.120000
8.000000 485.760000 1944.000000 1664.000000 4093.760000
9.000000 646.720000 2016.000000 1944.800000 4607.520000
10.000000 628.800000 1908.000000 1580.800000 4117.600000
11.000000 793.600000 1668.000000 2017.600000 4479.200000
12.000000 557.440000 1908.000000 1944.800000 4410.240000
13.000000 652.160000 1848.000000 1986.400000 4486.560000
14.000000 604.480000 1800.000000 1861.600000 4266.080000
15.000000 430.400000 1800.000000 1851.200000 4081.600000
16.000000 652.800000 1260.000000 1747.200000 3660.000000
17.000000 457.280000 1704.000000 1820.000000 3981.280000
18.000000 515.840000 1620.000000 1872.000000 4007.840000
19.000000 543.040000 1692.000000 1549.600000 3784.640000
20.000000 743.360000 1980.000000 1768.000000 4491.360000
21.000000 696.640000 1884.000000 1934.400000 4515.040000
22.000000 507.200000 1752.000000 1830.400000 4089.600000
23.000000 572.480000 1668.000000 2090.400000 4330.880000
24.000000 432.000000 1740.000000 1726.400000 3898.400000
25.000000 484.480000 1884.000000 2017.600000 4386.080000
26.000000 492.480000 1812.000000 1695.200000 3999.680000
27.000000 486.720000 1632.000000 1612.000000 3730.720000
28.000000 522.240000 1596.000000 1944.800000 4063.040000
29.000000 503.680000 2028.000000 1840.800000 4372.480000
30.000000 496.640000 960.000000 1320.800000 2777.440000
31.000000 494.400000 2652.000000 2288.000000 5434.400000
32.000000 536.000000 1956.000000 1851.200000 4343.200000
33.000000 622.720000 1836.000000 1851.200000 4309.920000
34.000000 552.640000 1776.000000 1809.600000 4138.240000
35.000000 584.000000 2148.000000 1882.400000 4614.400000
36.000000 487.680000 1740.000000 1726.400000 3954.080000
37.000000 639.360000 1884.000000 1809.600000 4332.960000
38.000000 460.800000 1896.000000 1684.800000 4041.600000
39.000000 515.200000 1584.000000 1799.200000 3898.400000
40.000000 609.920000 1848.000000 1549.600000 4007.520000
41.000000 821.440000 1932.000000 1820.000000 4573.440000
42.000000 1042.560000 2028.000000 1965.600000 5036.160000
43.000000 972.160000 1836.000000 1861.600000 4669.760000
44.000000 1046.720000 2016.000000 1955.200000 5017.920000
45.000000 558.080000 1824.000000 1851.200000 4233.280000
46.000000 573.440000 1860.000000 1944.800000 4378.240000
47.000000 521.920000 1920.000000 1892.800000 4334.720000
48.000000 525.120000 1980.000000 1560.000000 4065.120000
49.000000 708.480000 1776.000000 1851.200000 4335.680000
50.000000 423.680000 1872.000000 1820.000000 4115.680000
