"1","2018-04-06T17:33:43.458Z","2018-04-06T17:43:58.450Z","ATC","http://10.0.0.2/dash.js-B2/files/dash.edgesuite.net/dash264/TestCases/1b/qualcomm/1/MultiRate.mpd","video","3"
"2","2018-04-06T17:33:43.458Z","2018-04-06T17:43:58.548Z","ATC","http://10.0.0.2/dash.js-B2/files/dash.edgesuite.net/dash264/TestCases/1b/qualcomm/1/MultiRate.mpd","audio","3"
