Interval	Avg	Std	CI=0.95	Min	Median	Max
  501 --   502	1595.360	138.691	172.208	1435.200	1601.600	1778.400
  502 --   503	1701.440	112.705	139.941	1560.000	1747.200	1851.200
  503 --   504	1595.360	194.299	241.254	1331.200	1695.200	1840.800
  504 --   505	1734.720	212.873	264.316	1393.600	1757.600	1996.800
  505 --   506	1720.160	141.318	175.469	1518.400	1768.000	1872.000
  506 --   507	1724.320	147.577	183.242	1456.000	1757.600	1861.600
  507 --   508	1634.880	204.582	254.021	1362.400	1643.200	1976.000
  508 --   509	1582.880	141.287	175.431	1445.600	1508.000	1809.600
  509 --   510	1676.480	224.158	278.329	1268.800	1778.400	1892.800
  510 --   511	1580.800	165.487	205.480	1331.200	1684.800	1736.800
  511 --   512	1722.240	168.030	208.637	1528.800	1695.200	1996.800
  512 --   513	1726.400	109.472	135.927	1591.200	1747.200	1892.800
  513 --   514	1670.240	138.066	171.431	1497.600	1705.600	1861.600
  514 --   515	1699.360	204.497	253.916	1372.800	1716.000	1986.400
  515 --   516	1664.000	94.634	117.504	1487.200	1695.200	1768.000
  516 --   517	1759.680	131.945	163.831	1601.600	1747.200	1996.800
  517 --   518	1539.200	157.174	195.158	1258.400	1622.400	1674.400
  518 --   519	1734.720	191.473	237.745	1383.200	1788.800	1934.400
  519 --   520	1684.800	78.656	97.664	1549.600	1684.800	1788.800
  520 --   521	1732.640	117.773	146.234	1539.200	1799.200	1840.800
  521 --   522	1709.760	141.011	175.088	1591.200	1632.800	1965.600
  522 --   523	1676.480	102.407	127.155	1528.800	1695.200	1788.800
  523 --   524	1732.640	191.270	237.493	1362.400	1809.600	1892.800
  524 --   525	1628.640	202.049	250.877	1352.000	1580.800	1976.000
  525 --   526	1688.960	91.520	113.637	1549.600	1695.200	1809.600
  526 --   527	1607.840	263.644	327.357	1279.200	1539.200	2048.800
  527 --   528	1666.080	239.552	297.444	1362.400	1705.600	2038.400
  528 --   529	1524.640	212.180	263.457	1102.400	1612.000	1653.600
  529 --   530	1532.960	93.623	116.248	1383.200	1539.200	1674.400
  530 --   531	1707.680	155.012	192.473	1528.800	1632.800	1944.800
  531 --   532	1772.160	123.686	153.576	1601.600	1820.000	1924.000
  532 --   533	1734.720	101.771	126.366	1653.600	1684.800	1934.400
  533 --   534	1674.400	166.270	206.451	1352.000	1736.800	1820.000
  534 --   535	1780.480	132.109	164.035	1570.400	1840.800	1913.600
  535 --   536	1668.160	129.996	161.411	1445.600	1674.400	1851.200
  536 --   537	1649.440	283.415	351.906	1383.200	1487.200	2132.000
