Interval	Avg	Std	CI=0.95	Min	Median	Max
   37 --    38	14.282	2.624	4.175	11.048	14.040	18.000
   38 --    39	14.285	2.803	4.460	11.594	13.355	18.834
   39 --    40	13.767	3.242	5.158	10.425	12.891	18.860
   40 --    41	13.938	3.192	5.079	9.594	13.781	18.595
   41 --    42	14.083	3.567	5.675	8.968	14.233	18.897
   42 --    43	14.680	3.642	5.795	8.836	15.987	17.912
   43 --    44	13.980	3.539	5.631	8.161	15.215	17.330
   44 --    45	13.299	3.847	6.122	7.020	14.663	16.852
   45 --    46	12.742	4.145	6.596	6.124	14.112	16.621
   46 --    47	11.832	4.298	6.839	5.000	13.264	15.801
   47 --    48	11.333	4.422	7.037	4.562	12.695	15.383
   48 --    49	11.336	5.373	8.549	3.555	12.208	17.372
   49 --    50	11.579	6.297	10.020	2.893	12.008	19.405
   50 --    51	12.930	7.854	12.498	3.707	11.629	24.753
   51 --    52	14.199	8.729	13.890	4.029	12.647	27.471
   52 --    53	14.179	7.904	12.577	5.224	12.566	26.362
   53 --    54	14.973	6.939	11.041	8.595	12.911	25.474
   54 --    55	16.387	6.278	9.990	8.288	16.154	24.953
   55 --    56	17.542	6.484	10.317	9.361	17.712	25.385
   56 --    57	17.560	6.342	10.091	8.369	18.536	24.798
   57 --    58	18.108	6.140	9.770	8.813	19.097	25.427
   58 --    59	18.233	4.745	7.551	11.889	18.180	24.685
   59 --    60	17.531	4.737	7.538	11.620	17.082	24.341
   60 --    61	16.737	4.886	7.774	10.441	16.531	23.445
   61 --    62	18.046	6.010	9.563	9.719	18.554	25.356
   62 --    63	19.143	6.279	9.991	11.543	19.306	26.420
   63 --    64	19.584	6.613	10.523	13.031	18.617	28.070
   64 --    65	19.157	7.295	11.608	11.866	18.146	28.472
   65 --    66	18.556	7.612	12.112	10.987	17.491	28.257
   66 --    67	18.123	8.204	13.054	10.100	16.574	29.244
   67 --    68	18.174	8.598	13.681	8.983	16.507	30.697
   68 --    69	18.228	8.162	12.987	8.344	17.479	29.612
   69 --    70	18.835	8.914	14.184	7.059	19.446	29.389
   70 --    71	19.076	9.761	15.532	6.239	20.050	29.966
   71 --    72	19.568	7.722	12.287	11.647	19.064	28.499
   72 --    73	19.497	7.998	12.727	11.232	18.703	29.353
   73 --    74	19.022	8.211	13.066	10.692	18.336	28.725
   74 --    75	19.108	8.880	14.129	10.230	17.790	30.621
   75 --    76	20.387	9.167	14.586	10.983	18.972	32.621
   76 --    77	20.907	9.368	14.906	10.376	20.399	32.454
   77 --    78	21.384	10.892	17.331	9.204	21.059	34.215
   78 --    79	20.669	11.267	17.929	8.166	20.005	34.500
   79 --    80	19.650	11.204	17.828	7.099	19.068	33.367
   80 --    81	18.676	11.207	17.833	6.312	17.949	32.496
   81 --    82	17.910	11.092	17.650	5.050	17.490	31.611
   82 --    83	17.286	10.947	17.419	3.997	17.348	30.449
   83 --    84	17.355	11.679	18.584	3.226	17.367	31.462
   84 --    85	17.109	11.941	19.001	2.120	17.984	30.347
   85 --    86	18.287	11.176	17.784	5.279	18.535	30.800
   86 --    87	18.861	9.391	14.943	9.482	18.163	29.636
   87 --    88	19.387	10.070	16.023	8.734	18.906	30.999
   88 --    89	19.603	10.859	17.279	7.530	19.367	32.150
   89 --    90	19.642	11.440	18.204	6.559	19.714	32.580
   90 --    91	20.232	11.214	17.844	5.986	21.533	31.875
   91 --    92	20.547	10.675	16.986	4.842	23.438	30.469
   92 --    93	19.766	10.967	17.450	4.048	22.305	30.407
   93 --    94	19.877	10.900	17.344	3.703	22.887	30.030
   94 --    95	19.630	10.642	16.934	4.121	22.214	29.972
   95 --    96	20.203	10.651	16.948	5.395	22.294	30.832
   96 --    97	20.754	10.001	15.913	8.213	21.553	31.696
   97 --    98	21.515	10.149	16.149	8.473	22.629	32.329
   98 --    99	21.872	8.829	14.049	10.430	22.892	31.275
   99 --   100	21.664	8.164	12.990	11.012	22.477	30.690
  100 --   101	21.195	8.560	13.621	10.489	21.424	31.441
  101 --   102	21.527	8.692	13.831	11.514	21.516	31.563
  102 --   103	22.482	9.073	14.437	13.445	21.481	33.522
  103 --   104	22.169	8.995	14.313	12.379	21.357	33.586
  104 --   105	22.095	8.832	14.053	11.318	22.375	32.314
  105 --   106	22.376	10.082	16.042	10.318	23.012	33.161
  106 --   107	22.716	10.147	16.146	9.419	23.657	34.130
  107 --   108	23.193	9.264	14.741	10.411	24.154	34.052
  108 --   109	22.635	9.646	15.349	9.439	23.906	33.290
  109 --   110	21.570	9.512	15.136	8.582	22.696	32.308
  110 --   111	21.156	10.095	16.063	6.929	23.072	31.550
  111 --   112	20.446	9.584	15.251	6.206	22.753	30.072
  112 --   113	20.839	9.590	15.260	6.512	23.138	30.569
  113 --   114	21.097	10.022	15.947	6.310	23.318	31.443
  114 --   115	20.700	9.890	15.738	5.391	23.378	30.655
  115 --   116	21.532	9.180	14.607	6.745	24.842	29.700
  116 --   117	22.053	9.131	14.529	7.448	24.984	30.797
  117 --   118	21.743	9.576	15.237	6.416	24.803	30.948
  118 --   119	21.608	9.774	15.553	5.565	25.235	30.395
  119 --   120	22.081	9.232	14.690	6.863	25.556	30.350
  120 --   121	23.377	9.212	14.659	8.286	27.062	31.100
  121 --   122	23.327	9.157	14.571	8.192	26.565	31.988
  122 --   123	23.185	8.349	13.285	9.585	25.806	31.543
  123 --   124	22.709	7.092	11.286	11.458	24.449	30.482
  124 --   125	22.599	7.368	11.725	11.331	23.898	31.267
  125 --   126	23.478	7.088	11.278	12.443	25.251	30.966
  126 --   127	23.800	7.179	11.424	12.016	26.149	30.883
  127 --   128	23.883	7.116	11.323	12.140	26.598	30.196
  128 --   129	24.350	6.275	9.985	14.443	26.566	29.826
  129 --   130	23.681	6.723	10.698	13.220	25.601	30.300
  130 --   131	23.530	7.129	11.344	12.243	25.347	31.183
  131 --   132	23.871	7.170	11.408	12.067	26.587	30.240
  132 --   133	24.155	7.090	11.281	12.163	27.440	29.576
  133 --   134	23.659	7.224	11.494	11.605	26.711	29.607
  134 --   135	24.176	7.947	12.646	10.597	28.138	29.831
  135 --   136	25.050	7.566	12.039	12.061	28.775	30.589
  136 --   137	24.777	6.835	10.876	13.048	28.007	30.046
  137 --   138	25.083	6.638	10.562	13.822	27.748	31.014
  138 --   139	24.657	6.924	11.018	12.893	27.964	29.807
  139 --   140	24.283	7.425	11.815	11.853	27.122	31.037
  140 --   141	24.237	7.396	11.769	12.002	27.209	30.527
  141 --   142	23.362	7.156	11.386	11.401	26.375	29.298
  142 --   143	24.039	8.102	12.892	10.430	27.592	30.542
  143 --   144	24.009	8.672	13.800	9.692	27.538	31.267
  144 --   145	23.034	8.762	13.942	8.612	26.470	30.583
  145 --   146	22.720	8.238	13.108	9.470	25.805	29.800
  146 --   147	22.553	8.847	14.077	8.606	25.334	30.939
  147 --   148	22.798	9.334	14.853	7.804	25.889	31.613
  148 --   149	22.481	9.444	15.027	7.453	25.483	31.503
  149 --   150	22.518	9.858	15.686	7.396	24.920	32.836
  150 --   151	23.250	10.522	16.743	6.759	26.515	33.211
  151 --   152	22.916	10.751	17.107	5.796	26.806	32.257
  152 --   153	22.480	11.214	17.844	4.899	26.353	32.314
  153 --   154	22.704	11.675	18.577	3.791	27.286	32.454
  154 --   155	22.456	11.112	17.682	4.311	26.964	31.586
  155 --   156	21.945	11.102	17.667	3.890	25.958	31.973
  156 --   157	21.633	11.364	18.082	2.711	26.161	31.499
  157 --   158	21.080	11.376	18.102	2.365	25.082	31.789
  158 --   159	20.585	11.608	18.471	1.649	24.573	31.547
  159 --   160	20.357	12.205	19.421	0.640	25.083	30.624
  160 --   161	20.188	11.815	18.801	1.415	24.007	31.325
  161 --   162	19.851	11.252	17.905	2.153	23.356	30.539
  162 --   163	19.188	10.935	17.400	2.044	22.620	29.470
  163 --   164	20.363	11.149	17.741	3.360	23.716	30.662
  164 --   165	20.169	10.978	17.469	2.616	24.257	29.546
  165 --   166	20.119	10.997	17.499	2.325	23.996	30.158
  166 --   167	20.265	10.668	16.975	3.370	23.283	31.125
  167 --   168	20.095	10.478	16.672	3.811	22.736	31.095
  168 --   169	20.531	10.359	16.483	5.204	22.583	31.754
  169 --   170	20.575	10.741	17.091	4.817	22.910	31.665
  170 --   171	20.606	10.660	16.962	5.352	22.728	31.615
  171 --   172	21.106	10.360	16.485	6.353	23.411	31.251
  172 --   173	20.751	10.862	17.284	5.175	22.788	32.251
  173 --   174	22.096	10.697	17.021	6.327	24.454	33.151
  174 --   175	21.868	10.044	15.983	6.533	24.432	32.076
  175 --   176	21.333	10.103	16.076	6.027	24.200	30.906
  176 --   177	20.824	10.397	16.543	5.171	23.715	30.694
  177 --   178	21.029	10.442	16.615	5.916	23.234	31.734
  178 --   179	21.090	10.269	16.341	6.916	22.956	31.531
  179 --   180	20.681	9.394	14.949	8.407	21.902	30.511
  180 --   181	20.808	9.729	15.481	8.602	21.717	31.196
  181 --   182	20.333	10.041	15.978	7.741	21.517	30.558
  182 --   183	20.076	10.960	17.439	6.658	21.272	31.102
  183 --   184	19.545	11.424	18.178	5.681	20.620	31.260
  184 --   185	18.849	11.514	18.321	4.668	19.913	30.902
  185 --   186	18.671	12.492	19.877	3.276	20.057	31.294
  186 --   187	18.230	12.801	20.369	2.748	19.638	30.895
  187 --   188	18.077	13.464	21.425	2.002	19.394	31.520
  188 --   189	17.884	13.520	21.513	2.517	18.764	31.492
  189 --   190	17.709	12.532	19.941	5.163	17.534	30.606
  190 --   191	17.748	13.055	20.774	4.674	17.357	31.604
  191 --   192	17.721	13.076	20.807	3.973	17.958	30.995
  192 --   193	18.163	12.727	20.252	2.982	18.888	31.896
  193 --   194	18.458	12.209	19.428	5.533	18.798	30.704
  194 --   195	18.820	11.452	18.222	5.945	19.209	30.919
  195 --   196	19.206	11.465	18.243	6.719	19.724	30.659
  196 --   197	20.086	11.488	18.281	8.077	20.004	32.259
  197 --   198	19.889	11.538	18.359	7.986	19.707	32.158
  198 --   199	19.995	11.454	18.226	7.841	20.250	31.637
  199 --   200	20.069	11.608	18.470	7.003	20.604	32.065
  200 --   201	19.333	11.911	18.953	5.922	19.865	31.679
  201 --   202	18.434	11.838	18.837	5.371	18.960	30.445
  202 --   203	19.015	11.845	18.848	6.972	19.039	31.012
  203 --   204	19.253	11.673	18.574	6.978	19.331	31.374
  204 --   205	19.298	11.189	17.803	7.542	19.140	31.369
  205 --   206	19.605	10.977	17.466	8.413	19.687	30.633
  206 --   207	19.279	10.386	16.527	7.754	19.721	29.918
  207 --   208	19.867	9.781	15.564	9.619	19.557	30.733
  208 --   209	20.122	10.016	15.938	9.234	20.177	30.901
  209 --   210	19.511	9.982	15.883	8.583	19.520	30.420
  210 --   211	19.566	9.625	15.315	9.559	19.759	29.189
  211 --   212	19.807	9.522	15.151	9.680	19.719	30.111
  212 --   213	20.088	9.659	15.370	9.551	20.404	29.994
  213 --   214	19.729	9.652	15.358	9.471	19.472	30.499
  214 --   215	19.621	9.777	15.557	9.602	19.672	29.539
  215 --   216	20.290	9.559	15.210	10.532	20.205	30.219
  216 --   217	20.249	9.906	15.763	10.218	19.898	30.980
  217 --   218	19.841	9.870	15.705	9.088	19.683	30.910
  218 --   219	19.944	10.414	16.571	9.481	19.355	31.585
  219 --   220	20.180	10.040	15.976	9.635	20.404	30.276
  220 --   221	20.318	10.152	16.154	9.524	20.060	31.628
  221 --   222	20.694	8.790	13.987	11.267	20.572	30.364
  222 --   223	20.476	8.821	14.036	11.554	19.909	30.534
  223 --   224	20.589	10.267	16.338	9.874	20.579	31.323
  224 --   225	21.227	10.503	16.713	10.809	20.151	33.798
  225 --   226	20.980	10.536	16.765	9.905	20.471	33.073
  226 --   227	20.913	10.641	16.932	10.236	20.692	32.033
  227 --   228	21.355	11.020	17.536	10.242	20.959	33.258
  228 --   229	21.494	10.785	17.161	10.610	21.163	33.039
  229 --   230	20.547	10.788	17.166	9.322	20.422	32.020
  230 --   231	20.141	11.201	17.824	8.509	20.220	31.617
  231 --   232	19.546	11.452	18.223	7.727	19.523	31.411
  232 --   233	18.794	11.759	18.711	6.544	18.850	30.933
  233 --   234	18.051	12.159	19.347	5.348	18.109	30.641
  234 --   235	17.425	12.009	19.110	5.341	17.404	29.549
  235 --   236	18.572	11.881	18.906	5.625	19.021	30.623
  236 --   237	19.101	11.237	17.881	6.942	18.978	31.504
  237 --   238	20.360	10.442	16.616	9.445	20.248	31.500
  238 --   239	21.211	10.155	16.159	9.477	21.959	31.449
  239 --   240	20.787	9.661	15.373	10.676	21.007	30.458
  240 --   241	21.751	9.518	15.145	11.415	22.110	31.370
  241 --   242	22.408	9.022	14.355	10.226	23.914	31.577
  242 --   243	22.427	8.526	13.566	11.618	23.524	31.043
  243 --   244	22.149	8.194	13.038	12.477	22.753	30.611
  244 --   245	21.091	8.273	13.164	11.250	21.820	29.477
  245 --   246	21.005	9.176	14.601	10.260	21.537	30.685
  246 --   247	20.939	9.645	15.348	9.990	21.344	31.080
  247 --   248	21.083	9.960	15.849	10.593	20.887	31.964
  248 --   249	20.696	10.111	16.088	9.516	20.888	31.492
  249 --   250	20.909	10.589	16.850	9.308	20.924	32.479
  250 --   251	21.210	11.168	17.770	9.497	20.749	33.846
  251 --   252	21.664	10.547	16.782	9.126	21.915	33.700
  252 --   253	21.899	9.813	15.614	9.400	22.634	32.926
  253 --   254	22.130	9.277	14.761	10.516	23.042	31.919
  254 --   255	21.061	9.386	14.935	9.429	21.870	31.075
  255 --   256	21.381	9.218	14.668	10.309	22.277	30.663
  256 --   257	22.374	9.241	14.705	11.543	23.076	31.800
  257 --   258	22.736	8.960	14.257	12.689	23.092	32.072
  258 --   259	22.668	8.770	13.954	11.542	23.737	31.656
  259 --   260	21.621	8.785	13.979	10.531	22.806	30.344
  260 --   261	22.216	9.486	15.094	9.424	23.977	31.486
  261 --   262	22.186	9.372	14.913	10.241	23.283	31.938
  262 --   263	21.843	8.757	13.935	11.568	22.340	31.122
  263 --   264	22.043	8.632	13.735	10.816	23.400	30.558
  264 --   265	21.988	7.730	12.300	12.163	23.078	29.633
  265 --   266	22.851	7.465	11.878	14.591	23.201	30.411
  266 --   267	22.660	7.671	12.206	13.523	23.030	31.055
  267 --   268	22.579	8.567	13.632	12.649	23.045	31.577
  268 --   269	22.119	9.264	14.741	11.488	22.734	31.521
  269 --   270	21.508	9.419	14.988	10.743	21.953	31.381
  270 --   271	21.538	9.466	15.062	11.459	21.686	31.320
  271 --   272	21.268	8.974	14.280	10.783	21.988	30.311
  272 --   273	21.135	8.317	13.235	11.379	21.865	29.432
  273 --   274	22.633	7.159	11.392	14.258	22.920	30.432
  274 --   275	22.767	7.169	11.407	13.441	23.851	29.922
  275 --   276	23.582	7.921	12.604	14.127	23.565	33.069
  276 --   277	23.639	8.662	13.783	13.545	23.997	33.016
  277 --   278	22.918	8.881	14.132	12.579	23.433	32.226
  278 --   279	23.282	8.098	12.885	14.526	23.485	31.633
  279 --   280	23.685	7.302	11.620	15.648	23.867	31.359
  280 --   281	24.874	6.719	10.692	17.946	24.975	31.599
  281 --   282	25.142	5.602	8.913	19.216	25.239	30.872
  282 --   283	24.988	6.058	9.640	18.576	24.752	31.870
  283 --   284	25.450	5.853	9.313	19.061	25.438	31.863
  284 --   285	25.196	5.638	8.972	18.292	25.321	31.851
  285 --   286	24.834	6.166	9.812	17.401	25.048	31.839
  286 --   287	24.619	6.285	10.000	16.385	25.121	31.851
  287 --   288	24.135	6.896	10.973	15.263	24.804	31.669
  288 --   289	24.350	6.979	11.105	14.137	26.169	30.923
  289 --   290	24.404	7.017	11.166	13.151	26.947	30.573
  290 --   291	24.120	7.657	12.184	12.138	26.716	30.910
  291 --   292	23.578	8.000	12.730	11.299	26.017	30.978
  292 --   293	23.405	8.852	14.085	10.305	25.197	32.923
  293 --   294	23.237	9.387	14.937	9.231	25.463	32.792
  294 --   295	22.793	9.164	14.583	8.176	25.709	31.577
  295 --   296	22.594	9.426	14.998	7.147	26.448	30.334
  296 --   297	22.937	9.867	15.701	6.362	26.953	31.480
  297 --   298	23.694	10.646	16.940	5.326	29.069	31.311
  298 --   299	24.224	10.167	16.178	6.693	29.335	31.535
  299 --   300	24.189	8.825	14.043	9.011	28.623	30.497
  300 --   301	24.095	9.460	15.054	8.039	28.538	31.267
  301 --   302	24.627	9.571	15.229	8.882	27.914	33.797
  302 --   303	24.862	8.476	13.487	11.204	27.596	33.053
  303 --   304	24.642	8.290	13.192	10.950	27.860	31.898
  304 --   305	24.415	7.857	12.502	11.165	27.783	30.928
  305 --   306	25.383	6.527	10.385	14.281	28.413	30.426
  306 --   307	25.181	5.435	8.649	15.952	27.704	29.363
  307 --   308	25.156	5.780	9.198	15.632	27.402	30.186
  308 --   309	25.056	5.927	9.431	14.917	27.886	29.536
  309 --   310	25.212	5.445	8.665	15.784	28.268	28.527
  310 --   311	25.495	5.783	9.202	15.479	28.784	28.933
  311 --   312	26.334	5.400	8.592	17.080	29.040	30.176
  312 --   313	25.903	5.622	8.946	16.455	28.062	31.035
  313 --   314	26.187	5.779	9.196	16.406	28.454	31.436
  314 --   315	26.556	5.851	9.311	16.562	29.094	31.474
  315 --   316	26.010	6.272	9.980	15.532	28.153	32.201
  316 --   317	25.145	6.321	10.058	14.641	27.195	31.549
  317 --   318	24.761	6.818	10.849	13.555	26.760	31.972
  318 --   319	24.607	6.602	10.506	13.675	26.692	31.369
  319 --   320	25.510	6.376	10.145	14.589	28.451	30.549
  320 --   321	26.410	6.462	10.283	15.275	29.589	31.188
  321 --   322	26.499	6.299	10.023	15.622	29.828	30.719
  322 --   323	26.768	7.134	11.353	14.481	30.249	32.094
  323 --   324	26.446	7.419	11.805	13.711	29.965	32.143
  324 --   325	25.640	7.043	11.206	13.566	28.921	31.151
  325 --   326	25.706	6.390	10.168	14.864	28.672	30.616
  326 --   327	25.772	5.882	9.359	16.053	27.894	31.247
  327 --   328	25.250	5.807	9.241	15.531	27.719	30.032
  328 --   329	26.251	5.587	8.890	16.658	28.979	30.388
  329 --   330	26.654	4.583	7.292	18.791	28.809	30.209
  330 --   331	26.506	4.684	7.453	18.456	28.721	30.127
  331 --   332	26.992	5.295	8.425	17.853	29.841	30.431
  332 --   333	28.101	6.672	10.617	16.777	30.824	33.980
  333 --   334	27.987	7.163	11.399	15.641	31.527	33.253
  334 --   335	27.805	7.689	12.236	14.528	31.758	33.175
  335 --   336	27.766	8.109	12.903	13.722	32.374	32.593
  336 --   337	26.822	8.163	12.989	12.692	31.313	31.970
  337 --   338	26.537	8.612	13.703	11.652	31.046	32.403
  338 --   339	26.739	9.299	14.796	10.685	31.497	33.279
  339 --   340	26.014	8.643	13.753	11.129	30.234	32.459
  340 --   341	25.905	8.368	13.315	11.459	30.298	31.563
  341 --   342	25.862	8.040	12.793	11.938	30.421	30.666
  342 --   343	25.548	7.226	11.498	13.073	29.233	30.651
  343 --   344	26.121	6.927	11.022	14.257	29.519	31.188
  344 --   345	26.001	6.611	10.519	14.625	29.187	31.004
  345 --   346	26.514	6.530	10.391	15.206	30.187	30.477
  346 --   347	27.110	5.380	8.560	17.888	29.554	31.443
  347 --   348	26.646	5.191	8.260	17.722	29.358	30.145
  348 --   349	27.444	5.266	8.380	18.360	30.190	31.035
  349 --   350	27.026	5.123	8.151	18.322	29.270	31.244
  350 --   351	28.073	4.317	6.869	21.084	29.150	32.907
  351 --   352	28.125	3.720	5.920	22.148	29.023	32.305
  352 --   353	27.763	3.377	5.373	22.241	28.720	31.371
  353 --   354	27.971	3.189	5.074	22.463	29.620	30.182
  354 --   355	28.198	3.961	6.303	21.381	30.191	31.029
  355 --   356	27.994	4.511	7.178	20.181	30.562	30.670
  356 --   357	27.149	4.595	7.311	19.192	29.720	29.963
  357 --   358	27.452	4.181	6.652	20.521	28.776	31.737
  358 --   359	27.636	4.038	6.426	20.803	29.237	31.267
  359 --   360	27.628	3.652	5.810	21.744	28.495	31.777
  360 --   361	28.460	3.619	5.759	22.923	28.970	32.977
  361 --   362	28.452	3.376	5.372	23.412	28.740	32.917
  362 --   363	28.260	2.941	4.680	23.660	28.803	31.776
  363 --   364	29.013	3.167	5.039	24.248	29.501	32.803
  364 --   365	28.331	3.059	4.868	23.898	28.645	32.135
  365 --   366	27.919	3.121	4.967	22.894	28.655	31.474
  366 --   367	28.685	3.968	6.314	22.019	30.167	32.386
  367 --   368	28.915	3.415	5.435	23.006	30.802	31.052
  368 --   369	29.039	4.236	6.740	21.717	31.278	31.883
  369 --   370	29.127	3.516	5.594	23.082	30.913	31.600
  370 --   371	28.979	3.090	4.917	23.668	30.454	31.342
  371 --   372	29.667	3.152	5.016	24.375	30.809	32.675
  372 --   373	29.609	2.828	4.500	25.188	30.090	33.068
  373 --   374	29.424	2.686	4.274	24.837	30.586	31.685
  374 --   375	28.737	2.446	3.892	24.607	29.772	30.795
  375 --   376	28.566	1.826	2.906	25.428	29.426	29.982
  376 --   377	28.957	1.152	1.833	27.093	29.277	30.182
  377 --   378	29.152	1.599	2.544	26.836	29.213	31.348
  378 --   379	29.822	2.598	4.134	25.888	30.141	33.119
  379 --   380	29.587	2.095	3.334	26.620	29.626	32.477
  380 --   381	29.903	1.324	2.107	27.948	30.055	31.555
  381 --   382	29.831	1.805	2.872	27.185	30.072	31.996
  382 --   383	29.746	2.726	4.337	26.016	29.992	32.983
  383 --   384	29.345	2.791	4.440	24.883	29.984	32.530
  384 --   385	28.871	2.128	3.387	25.754	29.007	31.717
  385 --   386	28.931	1.644	2.615	27.258	28.922	30.622
  386 --   387	29.203	1.967	3.130	26.465	29.325	31.697
  387 --   388	29.131	1.270	2.021	27.561	29.214	30.533
  388 --   389	28.855	0.640	1.019	27.860	29.046	29.469
  389 --   390	29.247	1.229	1.955	27.684	29.296	30.713
  390 --   391	28.977	1.724	2.744	26.591	29.233	30.853
  391 --   392	28.976	2.176	3.462	25.600	29.655	30.994
  392 --   393	28.906	2.907	4.626	24.433	29.633	31.923
  393 --   394	28.955	2.655	4.225	24.816	29.585	31.835
  394 --   395	28.956	2.594	4.127	24.535	30.241	30.808
  395 --   396	29.194	3.453	5.495	23.396	30.464	32.452
  396 --   397	30.234	2.515	4.002	26.762	30.245	33.681
  397 --   398	30.012	2.241	3.566	27.130	29.754	33.409
  398 --   399	30.558	1.836	2.921	27.756	30.799	32.879
  399 --   400	30.059	1.476	2.349	27.616	30.519	31.580
  400 --   401	29.547	1.595	2.538	26.861	30.245	30.835
  401 --   402	29.008	1.921	3.058	25.803	29.856	30.518
  402 --   403	28.817	1.601	2.547	26.135	29.385	30.363
  403 --   404	28.510	1.846	2.938	25.522	28.972	30.574
  404 --   405	28.489	1.217	1.936	26.412	29.015	29.515
  405 --   406	29.711	0.930	1.480	28.355	29.922	30.647
  406 --   407	29.467	0.574	0.914	28.474	29.779	29.834
  407 --   408	30.046	0.779	1.239	29.131	29.988	31.075
  408 --   409	30.045	1.870	2.976	28.145	29.442	33.152
  409 --   410	30.273	1.629	2.593	28.355	30.141	32.455
  410 --   411	30.500	1.093	1.739	28.660	30.927	31.488
  411 --   412	30.473	0.469	0.746	29.993	30.325	31.247
  412 --   413	30.565	1.538	2.447	29.386	29.858	33.160
  413 --   414	31.077	2.309	3.673	28.297	30.676	34.660
  414 --   415	30.233	2.629	4.183	27.350	29.536	34.511
  415 --   416	29.975	2.600	4.137	26.405	29.937	33.623
  416 --   417	29.842	2.089	3.324	26.983	29.754	32.878
  417 --   418	29.625	1.683	2.678	27.145	29.863	31.628
  418 --   419	30.242	2.263	3.601	27.361	30.002	33.602
  419 --   420	29.342	2.077	3.306	26.572	29.186	32.424
  420 --   421	28.829	2.183	3.473	25.571	29.134	31.476
  421 --   422	28.397	2.250	3.581	24.638	29.205	30.540
  422 --   423	28.369	1.894	3.014	25.234	29.088	30.066
  423 --   424	28.986	1.907	3.034	25.766	29.784	30.611
  424 --   425	28.765	1.090	1.734	27.196	28.919	30.024
  425 --   426	29.665	0.793	1.261	28.598	29.693	30.675
  426 --   427	30.440	1.293	2.057	28.878	30.534	31.815
  427 --   428	29.292	1.550	2.466	27.262	29.436	31.037
  428 --   429	29.019	1.728	2.750	27.360	28.523	31.668
  429 --   430	29.284	1.356	2.158	27.630	29.228	31.048
  430 --   431	29.245	0.797	1.268	28.081	29.326	30.248
  431 --   432	29.850	1.298	2.065	28.496	29.756	31.391
  432 --   433	30.109	2.617	4.164	27.627	29.224	34.360
  433 --   434	30.192	3.100	4.933	26.613	29.652	34.852
  434 --   435	29.285	3.154	5.018	25.629	28.752	34.007
  435 --   436	28.629	2.920	4.646	24.876	28.467	32.707
  436 --   437	29.287	2.292	3.647	25.537	29.939	31.735
  437 --   438	29.245	1.874	2.982	26.042	30.067	30.802
  438 --   439	29.481	1.208	1.923	27.630	29.673	30.948
  439 --   440	28.801	1.559	2.481	26.464	29.056	30.627
  440 --   441	28.783	1.209	1.923	26.877	29.011	30.234
  441 --   442	28.429	1.289	2.052	26.755	28.299	30.363
  442 --   443	29.173	1.692	2.693	26.802	29.160	31.569
  443 --   444	30.296	1.088	1.731	28.529	30.693	31.269
  444 --   445	30.398	1.647	2.620	28.715	29.883	33.112
  445 --   446	30.393	1.537	2.446	28.518	30.127	32.798
  446 --   447	30.634	1.029	1.638	29.248	30.659	31.969
  447 --   448	30.868	0.761	1.211	30.096	30.702	31.973
  448 --   449	31.000	0.883	1.405	29.577	31.259	31.905
