Interval	Avg	Std	CI=0.95	Min	Median	Max
  125 --   126	19.544	11.452	14.219	4.772	27.658	30.489
  126 --   127	19.435	11.369	14.116	5.567	26.849	30.123
  127 --   128	19.070	11.324	14.061	4.452	27.759	29.042
  128 --   129	19.067	11.893	14.767	3.450	27.560	30.278
  129 --   130	19.244	11.804	14.657	4.726	28.416	29.230
  130 --   131	18.442	11.510	14.292	3.881	27.547	28.150
  131 --   132	19.358	11.647	14.462	4.481	27.067	30.562
  132 --   133	19.332	10.741	13.337	5.782	26.024	30.070
  133 --   134	19.645	10.159	12.614	6.613	25.107	29.265
  134 --   135	20.258	9.780	12.143	7.255	25.328	30.141
  135 --   136	20.750	9.396	11.667	6.963	26.770	29.278
  136 --   137	20.331	9.335	11.591	6.378	26.052	29.088
  137 --   138	19.582	9.552	11.861	5.473	25.112	29.044
  138 --   139	19.460	10.194	12.658	4.422	26.558	29.462
  139 --   140	19.625	11.231	13.946	3.434	27.530	30.794
  140 --   141	19.553	11.754	14.595	2.589	27.926	30.590
  141 --   142	19.193	12.557	15.592	1.103	27.574	31.074
  142 --   143	18.724	12.094	15.017	2.387	26.527	30.017
  143 --   144	17.904	12.194	15.141	1.571	25.568	29.021
  144 --   145	18.122	12.347	15.331	2.451	24.687	30.105
  145 --   146	17.685	12.369	15.358	2.503	23.880	30.062
  146 --   147	17.332	12.677	15.741	1.848	24.059	29.441
  147 --   148	17.637	12.082	15.001	2.561	24.835	28.995
  148 --   149	17.519	11.706	14.535	3.093	24.814	28.775
  149 --   150	18.581	11.401	14.156	4.500	26.341	30.665
  150 --   151	18.725	10.421	12.940	6.085	25.549	29.933
  151 --   152	19.029	10.486	13.020	5.017	24.790	30.498
  152 --   153	19.689	10.809	13.421	5.115	26.062	29.826
  153 --   154	19.471	11.176	13.877	5.056	25.700	31.088
  154 --   155	19.454	11.021	13.685	4.556	24.834	31.546
  155 --   156	19.559	10.527	13.071	5.404	24.000	30.935
  156 --   157	19.064	10.987	13.642	4.575	22.866	32.210
  157 --   158	18.613	10.789	13.397	4.971	21.536	31.247
  158 --   159	18.831	11.250	13.969	5.820	20.697	31.692
  159 --   160	18.719	11.177	13.878	4.894	19.842	31.104
  160 --   161	18.569	11.580	14.379	4.154	20.024	31.139
  161 --   162	18.381	12.443	15.450	2.861	19.639	32.818
  162 --   163	18.193	12.410	15.409	3.159	20.239	32.683
  163 --   164	17.880	12.485	15.502	2.989	20.080	31.808
  164 --   165	18.002	11.849	14.712	3.611	21.005	30.808
  165 --   166	17.902	11.711	14.542	3.889	21.578	30.799
  166 --   167	18.929	11.514	14.296	5.066	22.589	30.891
  167 --   168	18.788	11.369	14.117	3.898	22.083	30.998
  168 --   169	18.030	11.118	13.805	3.068	21.078	30.139
  169 --   170	18.221	10.720	13.311	4.339	19.920	30.863
  170 --   171	18.959	10.590	13.150	5.177	19.893	30.922
  171 --   172	18.850	11.040	13.707	4.713	20.520	31.050
  172 --   173	18.838	10.127	12.575	6.207	19.507	30.074
  173 --   174	19.126	10.096	12.536	7.439	19.235	31.256
  174 --   175	18.532	9.912	12.308	6.607	19.410	30.133
  175 --   176	18.283	10.117	12.562	5.335	19.168	29.722
  176 --   177	18.131	10.718	13.308	4.440	19.791	30.901
  177 --   178	18.903	11.002	13.661	3.699	22.901	31.348
  178 --   179	19.230	11.483	14.258	2.617	23.615	30.853
  179 --   180	18.845	11.453	14.221	1.556	22.730	30.486
  180 --   181	18.461	11.486	14.262	1.352	21.728	30.095
  181 --   182	18.465	11.697	14.524	1.660	21.486	31.150
  182 --   183	18.362	12.015	14.918	0.539	23.172	30.409
  183 --   184	18.755	11.701	14.528	1.964	22.565	30.837
  184 --   185	18.925	11.441	14.206	3.693	22.998	30.720
  185 --   186	18.608	11.205	13.913	4.239	22.989	29.801
  186 --   187	18.956	10.836	13.455	5.245	21.913	31.477
  187 --   188	18.955	9.913	12.309	6.457	20.657	30.955
  188 --   189	18.407	10.577	13.133	5.390	20.246	31.839
  189 --   190	18.387	10.575	13.131	5.948	20.817	31.037
  190 --   191	17.904	10.305	12.795	5.385	19.644	30.686
  191 --   192	18.821	10.825	13.441	4.614	22.937	31.091
  192 --   193	18.097	10.460	12.987	4.187	22.092	29.992
  193 --   194	18.352	10.685	13.267	4.755	22.977	30.724
  194 --   195	18.865	11.320	14.055	4.902	23.019	30.849
  195 --   196	19.763	11.098	13.780	5.888	22.412	32.450
  196 --   197	19.529	10.593	13.153	5.375	21.664	32.078
  197 --   198	19.176	10.856	13.480	4.443	23.388	31.516
  198 --   199	18.833	11.639	14.452	3.049	23.356	32.258
  199 --   200	18.666	12.093	15.015	2.201	24.439	31.163
  200 --   201	18.433	12.541	15.572	1.476	24.256	31.571
  201 --   202	18.518	12.744	15.824	0.210	24.365	31.161
  202 --   203	19.200	12.157	15.095	1.968	24.426	31.335
  203 --   204	19.878	12.141	15.075	3.358	25.004	33.100
  204 --   205	19.299	11.439	14.203	4.723	24.157	31.899
  205 --   206	19.885	11.181	13.884	6.237	23.257	32.445
  206 --   207	19.413	10.867	13.493	6.653	22.172	32.077
  207 --   208	18.613	10.498	13.035	6.356	20.897	31.162
  208 --   209	17.836	10.526	13.070	4.386	20.778	30.195
  209 --   210	18.072	10.706	13.293	5.148	22.547	30.317
  210 --   211	17.921	10.921	13.561	4.658	23.421	29.637
  211 --   212	18.170	10.910	13.547	4.734	22.345	30.349
  212 --   213	18.106	10.696	13.281	4.553	21.415	30.071
  213 --   214	17.783	11.340	14.080	3.781	20.258	31.736
  214 --   215	17.689	11.751	14.590	3.735	19.244	31.904
  215 --   216	17.781	12.155	15.092	3.876	18.781	32.261
  216 --   217	17.174	12.680	15.745	2.523	19.043	32.068
  217 --   218	16.707	12.694	15.762	1.696	19.655	31.014
  218 --   219	17.179	13.094	16.258	0.572	21.072	31.800
  219 --   220	17.498	12.853	15.959	0.050	20.639	30.993
  220 --   221	17.514	12.348	15.332	2.013	19.233	31.135
  221 --   222	18.885	10.944	13.589	4.876	18.587	31.246
  222 --   223	19.301	10.248	12.724	5.736	17.547	32.018
  223 --   224	20.228	9.980	12.391	9.074	18.798	32.651
  224 --   225	20.536	8.984	11.155	10.255	19.486	31.573
  225 --   226	20.394	8.744	10.857	10.267	20.005	30.543
  226 --   227	20.388	9.221	11.449	9.296	19.233	31.596
  227 --   228	19.678	8.820	10.952	8.330	18.404	30.376
  228 --   229	20.079	9.739	12.093	7.190	18.236	31.544
  229 --   230	19.918	9.462	11.749	7.892	18.183	31.155
  230 --   231	20.200	9.607	11.929	7.572	19.510	32.171
  231 --   232	20.812	9.623	11.948	6.399	20.850	32.119
  232 --   233	20.723	9.548	11.856	5.353	20.985	31.122
  233 --   234	20.424	9.707	12.053	4.556	20.809	30.892
  234 --   235	20.656	11.023	13.687	2.546	22.273	31.818
  235 --   236	20.084	10.718	13.308	2.516	23.079	30.664
  236 --   237	20.574	11.186	13.889	3.355	22.551	32.193
  237 --   238	19.952	10.985	13.640	3.280	21.594	31.733
  238 --   239	19.731	11.361	14.107	3.061	20.760	32.112
  239 --   240	19.363	11.171	13.871	2.304	19.907	31.276
  240 --   241	18.359	11.171	13.870	1.247	19.242	30.157
  241 --   242	18.283	11.616	14.424	0.155	18.573	31.280
  242 --   243	19.259	11.721	14.554	0.000	20.949	32.054
  243 --   244	20.647	12.077	14.995	0.021	24.464	32.175
  244 --   245	20.315	11.796	14.647	0.300	23.358	32.158
  245 --   246	20.773	11.662	14.480	1.215	22.700	32.511
  246 --   247	20.287	11.038	13.705	2.149	21.574	31.911
  247 --   248	20.446	10.141	12.592	5.045	20.604	31.646
  248 --   249	20.661	9.943	12.346	7.316	19.622	32.262
  249 --   250	20.669	9.227	11.456	10.332	18.598	31.854
  250 --   251	20.848	8.637	10.724	10.527	17.496	31.552
  251 --   252	21.594	8.073	10.024	11.829	17.275	31.437
  252 --   253	21.184	7.669	9.523	12.699	16.844	30.596
  253 --   254	21.854	8.149	10.118	11.467	20.592	31.181
  254 --   255	22.006	7.978	9.906	11.634	22.507	31.386
  255 --   256	22.666	7.746	9.618	11.871	22.426	31.305
  256 --   257	23.191	8.136	10.102	10.581	23.926	32.015
  257 --   258	22.714	7.927	9.842	9.864	23.280	31.283
  258 --   259	23.064	7.937	9.855	8.861	25.011	31.266
  259 --   260	23.624	8.644	10.733	7.626	27.652	31.036
  260 --   261	23.760	9.400	11.671	6.304	29.816	31.363
  261 --   262	24.112	10.090	12.529	5.950	30.374	33.245
  262 --   263	24.028	10.161	12.616	4.871	30.055	32.185
  263 --   264	24.568	10.681	13.263	3.993	30.815	32.557
  264 --   265	24.282	10.925	13.565	3.124	29.760	32.064
  265 --   266	23.856	10.458	12.986	3.820	28.910	31.680
  266 --   267	23.910	11.071	13.746	2.899	29.851	32.192
  267 --   268	23.000	11.167	13.866	1.700	28.842	31.307
  268 --   269	23.015	11.830	14.688	0.625	30.431	31.693
  269 --   270	22.496	11.906	14.783	0.000	29.693	31.098
  270 --   271	22.578	11.922	14.803	0.000	29.340	31.643
  271 --   272	22.390	11.850	14.714	0.000	29.497	31.012
  272 --   273	22.188	11.600	14.403	0.000	28.574	30.805
  273 --   274	23.111	11.515	14.298	0.837	27.415	32.272
  274 --   275	23.216	10.499	13.036	2.835	27.247	31.712
  275 --   276	23.236	10.128	12.575	4.110	27.407	32.110
  276 --   277	22.720	10.461	12.989	2.777	26.642	31.674
  277 --   278	22.516	10.594	13.154	2.096	28.644	30.621
  278 --   279	23.637	10.750	13.348	2.925	29.775	31.919
  279 --   280	23.706	10.267	12.748	3.557	28.925	30.884
  280 --   281	24.220	9.072	11.264	6.534	29.201	30.628
  281 --   282	24.903	7.968	9.894	9.784	28.372	31.293
  282 --   283	24.747	6.611	8.208	12.478	28.459	30.015
  283 --   284	25.349	6.786	8.426	13.421	30.073	30.764
  284 --   285	25.352	6.215	7.716	14.537	29.638	30.267
  285 --   286	25.754	5.904	7.331	15.819	29.546	30.799
  286 --   287	26.933	5.761	7.153	18.338	31.348	31.735
  287 --   288	26.699	6.488	8.056	17.179	30.547	33.581
  288 --   289	26.703	6.981	8.668	15.862	31.613	33.342
  289 --   290	26.053	6.877	8.539	15.276	30.617	32.840
  290 --   291	25.796	6.958	8.639	15.613	29.848	33.470
  291 --   292	25.383	7.170	8.903	14.935	30.283	32.355
  292 --   293	25.122	6.637	8.241	15.012	29.524	31.257
  293 --   294	25.024	6.072	7.539	16.944	28.409	30.873
  294 --   295	24.898	6.585	8.177	16.336	27.408	32.213
  295 --   296	25.548	6.500	8.071	16.821	26.447	33.625
  296 --   297	25.230	6.371	7.911	16.161	25.587	32.962
  297 --   298	25.343	6.643	8.248	15.328	24.496	33.672
  298 --   299	24.753	6.638	8.242	14.341	25.639	32.442
  299 --   300	24.919	6.601	8.196	14.951	27.067	31.694
  300 --   301	25.256	6.576	8.166	15.417	29.461	31.397
  301 --   302	25.580	6.057	7.521	16.971	28.373	31.579
  302 --   303	25.183	6.111	7.588	16.200	28.208	31.358
  303 --   304	25.881	6.744	8.373	15.095	28.382	32.475
  304 --   305	26.346	6.312	7.838	15.358	27.327	32.741
  305 --   306	26.725	6.574	8.162	15.057	27.912	33.508
  306 --   307	26.929	6.571	8.159	15.192	30.726	32.280
  307 --   308	26.972	5.518	6.851	17.823	30.267	32.285
  308 --   309	27.649	5.440	6.755	18.606	31.334	32.618
  309 --   310	26.891	5.514	6.846	18.053	30.295	32.091
  310 --   311	26.522	5.644	7.008	17.050	29.831	32.403
  311 --   312	26.383	6.070	7.537	16.003	30.299	32.228
  312 --   313	25.528	5.993	7.441	15.450	29.315	31.067
  313 --   314	25.056	6.307	7.831	14.449	29.366	30.447
  314 --   315	25.308	6.252	7.763	15.202	29.018	30.843
  315 --   316	25.354	6.348	7.882	15.278	27.894	31.686
  316 --   317	26.027	6.367	7.906	15.165	30.328	31.348
  317 --   318	26.215	5.692	7.068	16.628	30.012	31.206
  318 --   319	26.377	5.651	7.017	16.965	29.705	31.643
  319 --   320	27.206	5.253	6.522	18.357	30.459	31.996
  320 --   321	27.290	4.122	5.118	21.008	29.323	32.295
  321 --   322	27.313	4.735	5.879	19.946	30.391	32.077
  322 --   323	27.414	4.861	6.035	19.029	30.206	31.640
  323 --   324	26.666	5.215	6.475	17.991	29.161	32.059
  324 --   325	26.413	5.838	7.249	17.023	29.084	32.531
  325 --   326	26.524	6.210	7.711	15.907	28.833	33.186
  326 --   327	26.640	6.326	7.855	15.205	28.756	33.387
  327 --   328	26.430	6.290	7.811	14.476	29.282	32.421
  328 --   329	26.187	5.736	7.122	15.447	28.883	31.474
  329 --   330	25.565	5.050	6.270	16.305	27.814	30.368
  330 --   331	25.125	5.127	6.366	15.336	28.124	29.204
  331 --   332	26.036	5.482	6.807	15.853	28.774	30.486
  332 --   333	25.875	4.924	6.115	17.010	29.093	30.030
  333 --   334	26.605	5.272	6.546	17.025	28.742	31.925
  334 --   335	27.301	4.508	5.597	19.327	29.294	31.465
  335 --   336	27.307	4.624	5.741	19.248	28.358	32.039
  336 --   337	27.591	5.186	6.439	18.217	29.175	32.979
  337 --   338	27.085	5.347	6.639	17.378	29.840	31.742
  338 --   339	26.897	6.121	7.601	16.092	29.784	32.780
  339 --   340	26.385	5.684	7.057	16.686	30.075	31.651
  340 --   341	25.892	5.657	7.025	16.723	28.618	31.836
  341 --   342	25.448	6.181	7.675	15.253	27.943	31.619
  342 --   343	25.192	6.084	7.554	15.262	28.247	30.779
  343 --   344	25.456	6.029	7.486	16.710	28.099	31.300
  344 --   345	25.735	5.214	6.474	18.999	28.656	30.687
  345 --   346	25.950	6.119	7.597	18.005	30.228	32.183
  346 --   347	26.194	6.670	8.282	16.932	30.538	32.198
  347 --   348	25.935	6.157	7.645	17.788	29.371	31.968
  348 --   349	25.571	6.010	7.463	18.170	28.444	32.224
  349 --   350	24.886	5.813	7.218	16.922	27.543	31.294
  350 --   351	24.277	6.142	7.626	15.834	27.247	31.419
  351 --   352	24.239	6.530	8.108	15.142	27.285	31.330
  352 --   353	23.779	7.016	8.711	14.136	28.566	31.131
  353 --   354	23.921	7.122	8.844	13.609	27.119	32.569
  354 --   355	24.128	7.342	9.116	13.907	29.066	31.911
  355 --   356	24.228	7.241	8.991	14.348	28.185	31.676
  356 --   357	24.654	7.129	8.851	15.669	28.024	32.116
  357 --   358	24.591	7.116	8.836	15.519	29.902	30.945
  358 --   359	24.147	6.770	8.407	15.005	29.189	30.463
  359 --   360	23.957	6.658	8.267	13.849	28.094	31.178
  360 --   361	23.347	6.410	7.959	13.323	27.274	30.312
  361 --   362	23.094	6.289	7.808	12.950	26.360	30.656
  362 --   363	23.146	5.429	6.741	14.988	25.320	30.137
  363 --   364	23.665	5.113	6.348	17.053	24.440	31.401
  364 --   365	22.807	5.050	6.270	16.764	23.300	30.711
  365 --   366	23.251	5.572	6.919	15.840	22.442	32.667
  366 --   367	22.913	5.257	6.527	16.493	21.380	32.078
  367 --   368	22.407	5.012	6.224	15.916	22.084	30.803
  368 --   369	22.297	5.675	7.046	14.710	23.441	31.526
  369 --   370	21.982	5.701	7.078	14.970	22.381	31.335
  370 --   371	21.207	5.401	6.706	14.947	21.369	30.052
  371 --   372	20.997	6.170	7.661	13.709	20.258	30.196
  372 --   373	20.816	6.005	7.456	14.225	19.176	29.842
  373 --   374	20.410	5.827	7.236	13.284	18.939	29.322
  374 --   375	20.904	6.471	8.035	12.297	18.598	31.066
  375 --   376	21.422	7.228	8.975	11.251	20.162	32.649
  376 --   377	22.251	7.629	9.473	10.755	23.704	32.904
  377 --   378	22.305	7.443	9.242	10.815	22.904	32.117
  378 --   379	21.647	7.165	8.897	10.721	22.318	31.172
  379 --   380	21.252	7.234	8.982	10.478	22.232	31.291
  380 --   381	20.800	7.517	9.334	9.741	22.090	31.096
  381 --   382	20.435	7.490	9.300	9.844	20.872	29.853
  382 --   383	20.062	7.676	9.532	9.949	19.812	30.022
  383 --   384	19.862	7.693	9.552	10.068	18.627	30.242
  384 --   385	19.586	7.280	9.039	9.927	19.528	29.083
  385 --   386	19.090	7.556	9.382	8.968	19.247	29.291
  386 --   387	19.225	7.996	9.929	7.759	18.516	31.027
  387 --   388	19.135	8.827	10.961	6.679	17.313	33.083
  388 --   389	18.124	9.084	11.280	5.493	16.223	32.796
  389 --   390	18.008	8.942	11.103	5.033	15.978	31.788
  390 --   391	17.790	8.261	10.257	4.991	18.500	29.710
  391 --   392	18.150	8.304	10.311	4.990	21.551	28.976
  392 --   393	18.903	8.180	10.156	5.674	23.023	27.578
  393 --   394	20.925	7.863	9.764	8.672	25.128	28.907
  394 --   395	21.911	8.077	10.029	9.162	25.533	30.321
  395 --   396	21.761	8.462	10.507	8.589	25.916	30.307
  396 --   397	22.256	7.232	8.979	10.835	26.351	29.524
  397 --   398	22.483	7.582	9.414	9.773	26.116	30.139
  398 --   399	22.843	8.086	10.040	8.829	26.167	31.373
  399 --   400	22.768	8.474	10.522	7.774	25.008	31.082
  400 --   401	22.447	8.751	10.866	6.940	24.645	31.641
  401 --   402	22.496	8.224	10.212	7.265	24.127	30.754
  402 --   403	22.991	7.960	9.883	8.816	23.092	31.204
  403 --   404	22.866	8.885	11.032	7.632	22.648	34.036
  404 --   405	23.117	8.398	10.427	8.442	23.683	33.669
  405 --   406	22.728	8.034	9.975	8.062	23.583	32.176
  406 --   407	22.847	7.507	9.321	8.957	24.957	31.556
  407 --   408	23.785	7.201	8.941	10.109	25.268	30.461
  408 --   409	23.995	7.199	8.939	10.486	26.912	29.873
  409 --   410	24.696	7.488	9.297	10.722	29.295	30.744
  410 --   411	25.170	7.882	9.787	10.788	28.646	32.912
  411 --   412	24.859	7.682	9.538	10.779	27.952	32.673
  412 --   413	24.768	7.217	8.961	10.991	28.268	31.367
  413 --   414	25.516	6.458	8.019	13.768	27.488	31.724
  414 --   415	25.991	6.198	7.696	14.906	26.390	32.198
  415 --   416	25.030	6.399	7.945	13.672	25.160	31.514
  416 --   417	25.223	6.359	7.896	13.189	26.072	30.564
  417 --   418	25.386	6.864	8.522	12.243	27.055	31.098
  418 --   419	25.128	7.532	9.353	11.067	26.177	32.026
  419 --   420	25.210	7.087	8.800	12.221	26.734	31.859
  420 --   421	25.369	7.056	8.761	13.019	26.869	32.029
  421 --   422	25.428	7.567	9.396	11.947	27.756	32.959
  422 --   423	24.943	7.652	9.501	10.869	28.569	32.118
  423 --   424	25.133	8.106	10.065	10.209	29.413	32.492
  424 --   425	24.918	7.848	9.745	10.512	28.596	32.111
  425 --   426	24.469	6.921	8.594	12.136	27.740	31.244
  426 --   427	23.812	7.165	8.897	10.992	28.411	30.221
  427 --   428	23.586	7.364	9.143	9.959	27.477	29.373
  428 --   429	23.329	7.663	9.515	9.434	26.072	30.122
  429 --   430	23.508	7.885	9.790	10.060	25.297	31.687
  430 --   431	23.509	9.022	11.203	8.841	24.451	34.353
  431 --   432	22.905	9.343	11.601	7.996	23.307	34.179
  432 --   433	22.212	9.487	11.779	7.101	22.413	33.444
  433 --   434	21.057	9.623	11.948	5.879	21.245	32.505
  434 --   435	20.883	9.838	12.215	4.849	20.130	31.489
  435 --   436	20.344	9.637	11.965	3.925	19.245	30.345
  436 --   437	21.191	9.716	12.063	5.051	19.912	31.548
  437 --   438	21.408	10.623	13.190	3.947	19.513	33.179
  438 --   439	21.380	10.662	13.238	2.885	21.822	32.889
  439 --   440	21.240	10.874	13.501	2.105	21.133	31.797
  440 --   441	20.186	10.845	13.466	1.225	20.240	30.887
  441 --   442	20.058	10.997	13.655	0.068	22.689	29.973
  442 --   443	21.272	10.732	13.325	2.136	22.991	31.483
  443 --   444	21.224	10.498	13.035	2.075	21.964	31.634
  444 --   445	21.364	10.271	12.753	2.580	21.973	31.158
  445 --   446	22.146	9.209	11.434	5.809	23.390	31.973
  446 --   447	22.364	8.989	11.161	5.721	25.027	31.143
  447 --   448	22.558	8.790	10.914	6.045	26.024	29.778
  448 --   449	23.224	7.887	9.794	8.916	24.887	30.347
