Interval	Avg	Std	CI=0.95	Min	Median	Max
  460 --   461	28.450	3.331	4.137	21.820	30.093	30.612
  461 --   462	28.335	3.527	4.379	21.445	29.595	31.397
  462 --   463	28.158	3.194	3.966	22.037	29.652	30.723
  463 --   464	28.296	2.631	3.266	23.711	29.685	30.703
  464 --   465	28.157	3.204	3.979	22.914	29.396	31.215
  465 --   466	27.857	3.565	4.426	22.044	30.045	31.187
  466 --   467	28.072	3.975	4.935	21.038	29.921	31.581
  467 --   468	27.860	3.746	4.651	20.918	29.868	31.129
  468 --   469	26.996	3.716	4.614	20.261	28.972	30.441
  469 --   470	27.810	4.469	5.550	19.372	30.628	31.112
  470 --   471	27.321	3.976	4.937	20.107	29.373	30.892
  471 --   472	27.413	4.308	5.349	20.204	30.155	31.741
  472 --   473	28.208	3.492	4.335	21.807	30.224	31.008
  473 --   474	28.270	3.705	4.600	21.670	29.679	32.460
  474 --   475	28.544	4.445	5.519	20.793	30.535	33.534
  475 --   476	28.423	4.405	5.469	19.944	30.006	32.519
  476 --   477	28.258	4.926	6.117	18.629	30.690	31.696
  477 --   478	28.517	4.380	5.438	19.890	31.085	31.297
  478 --   479	29.338	3.590	4.457	22.208	31.175	31.560
  479 --   480	29.542	3.501	4.346	22.732	31.166	32.134
  480 --   481	28.827	3.755	4.662	21.744	30.076	32.642
  481 --   482	28.729	4.242	5.268	20.703	30.459	32.578
  482 --   483	28.255	4.422	5.491	19.633	30.340	31.514
  483 --   484	27.885	4.744	5.890	18.777	29.044	32.620
  484 --   485	27.557	5.135	6.376	17.485	29.658	31.410
  485 --   486	27.653	3.863	4.797	20.325	28.836	31.549
  486 --   487	27.953	3.371	4.186	21.682	28.969	31.493
  487 --   488	28.019	3.398	4.219	21.300	29.266	30.464
  488 --   489	28.003	3.477	4.317	21.300	29.210	31.398
  489 --   490	28.866	2.867	3.560	23.627	29.362	32.411
  490 --   491	28.245	2.324	2.885	24.116	28.707	31.302
  491 --   492	28.310	2.740	3.403	23.438	29.202	31.775
  492 --   493	28.723	3.418	4.245	22.218	29.822	32.161
  493 --   494	29.300	3.080	3.824	23.436	29.838	32.391
  494 --   495	29.326	2.764	3.432	24.187	31.136	31.494
  495 --   496	29.889	1.782	2.213	27.695	29.993	32.497
  496 --   497	29.994	1.770	2.198	26.657	30.565	31.571
  497 --   498	29.237	1.884	2.340	25.823	29.743	31.332
  498 --   499	28.444	2.214	2.749	24.550	28.986	31.022
  499 --   500	28.505	2.806	3.485	23.762	30.251	31.091
  500 --   501	28.447	2.578	3.201	24.677	30.233	30.813
  501 --   502	30.051	1.921	2.385	26.460	30.520	31.681
  502 --   503	30.135	1.814	2.252	26.525	30.933	31.377
  503 --   504	30.168	2.223	2.760	25.985	31.031	32.291
  504 --   505	30.113	2.033	2.524	26.645	31.012	32.258
  505 --   506	29.359	2.199	2.730	25.793	29.921	31.922
  506 --   507	29.548	2.684	3.333	24.721	30.426	32.178
  507 --   508	29.735	2.284	2.836	25.232	30.506	31.411
  508 --   509	29.681	1.883	2.338	26.085	30.282	31.361
  509 --   510	29.840	2.206	2.739	25.658	30.409	32.121
  510 --   511	29.322	1.727	2.144	26.015	30.043	30.983
  511 --   512	29.892	1.587	1.971	26.829	30.321	31.428
  512 --   513	29.933	0.801	0.994	28.725	29.956	31.050
  513 --   514	29.430	1.100	1.365	27.619	29.479	30.948
  514 --   515	29.370	1.635	2.030	27.027	29.655	31.428
  515 --   516	29.366	1.743	2.165	26.690	29.197	32.112
  516 --   517	29.506	2.052	2.547	25.660	30.349	31.681
  517 --   518	28.725	2.154	2.675	24.603	29.163	30.862
  518 --   519	29.268	2.184	2.711	25.377	30.086	31.522
  519 --   520	29.210	2.359	2.929	24.652	30.010	31.339
  520 --   521	29.129	2.284	2.837	24.864	29.736	31.365
  521 --   522	30.153	1.246	1.548	27.821	30.589	31.213
  522 --   523	30.424	0.896	1.113	29.493	30.302	31.856
  523 --   524	30.654	1.297	1.611	28.363	30.693	32.307
  524 --   525	30.438	1.607	1.996	27.446	30.967	31.901
  525 --   526	30.047	1.882	2.337	26.505	31.003	31.709
  526 --   527	29.913	2.306	2.864	25.393	31.179	31.583
  527 --   528	30.151	2.220	2.756	25.904	31.084	32.288
  528 --   529	29.652	2.450	3.042	25.198	30.361	32.153
  529 --   530	29.508	2.494	3.096	24.566	30.547	31.193
  530 --   531	28.996	1.967	2.442	25.207	30.058	30.639
  531 --   532	28.966	1.709	2.122	25.753	29.251	30.550
  532 --   533	28.569	1.729	2.147	25.344	28.956	30.349
  533 --   534	28.116	2.076	2.577	24.092	28.667	29.925
  534 --   535	27.945	2.157	2.679	23.680	28.970	29.506
