Interval	Avg	Std	CI=0.95	Min	Median	Max
   78 --    79	30.288	0.890	1.106	29.238	30.222	31.791
   79 --    80	30.805	0.404	0.501	30.387	30.698	31.513
   80 --    81	30.693	0.590	0.733	29.675	30.873	31.390
   81 --    82	30.749	0.574	0.712	30.033	30.914	31.411
   82 --    83	31.148	0.481	0.598	30.424	31.094	31.684
   83 --    84	30.857	1.283	1.592	29.211	30.690	32.613
   84 --    85	30.896	1.221	1.516	29.354	30.816	32.336
   85 --    86	30.524	0.757	0.940	29.336	31.010	31.281
   86 --    87	30.368	1.157	1.437	29.013	30.844	31.923
   87 --    88	30.438	0.660	0.820	29.618	30.639	31.298
   88 --    89	30.777	0.601	0.746	30.038	30.946	31.544
   89 --    90	31.183	0.342	0.425	30.846	31.080	31.826
   90 --    91	30.654	0.668	0.829	29.957	30.279	31.828
   91 --    92	30.839	0.585	0.726	30.162	30.699	31.914
   92 --    93	30.775	0.570	0.708	30.095	30.812	31.746
   93 --    94	30.449	0.810	1.006	29.298	30.513	31.454
   94 --    95	30.841	0.455	0.565	30.332	30.864	31.629
   95 --    96	30.625	1.024	1.272	29.302	30.815	32.162
   96 --    97	30.660	0.633	0.786	29.671	30.689	31.661
   97 --    98	31.050	0.473	0.587	30.651	30.905	31.951
   98 --    99	31.157	0.593	0.736	30.599	30.745	32.097
   99 --   100	31.384	0.230	0.286	31.127	31.339	31.782
  100 --   101	30.706	0.706	0.876	30.136	30.401	32.056
  101 --   102	30.622	0.778	0.966	29.632	30.511	31.689
  102 --   103	30.780	0.576	0.716	30.113	30.518	31.545
  103 --   104	30.500	1.023	1.270	29.224	30.268	31.939
  104 --   105	31.502	0.714	0.887	30.783	31.224	32.474
  105 --   106	31.376	0.195	0.242	31.119	31.345	31.694
  106 --   107	31.399	0.565	0.701	30.858	31.255	32.459
  107 --   108	31.165	0.410	0.509	30.551	31.177	31.806
  108 --   109	30.590	0.402	0.499	29.973	30.600	31.160
  109 --   110	30.909	0.631	0.783	29.762	31.188	31.461
  110 --   111	30.337	0.268	0.333	29.910	30.336	30.729
  111 --   112	30.616	0.752	0.934	29.578	30.570	31.922
  112 --   113	30.828	0.606	0.752	30.077	30.931	31.640
  113 --   114	30.305	0.986	1.225	29.380	29.676	31.860
  114 --   115	30.824	0.651	0.809	30.267	30.599	32.032
  115 --   116	30.362	0.778	0.966	29.147	30.190	31.286
  116 --   117	30.158	0.818	1.016	28.911	30.370	31.160
  117 --   118	29.912	0.762	0.946	29.075	29.882	31.273
  118 --   119	29.921	0.987	1.226	28.869	29.741	31.249
  119 --   120	30.164	1.137	1.412	29.156	29.429	31.830
  120 --   121	30.332	0.840	1.044	29.016	30.172	31.518
  121 --   122	30.819	0.596	0.740	30.262	30.639	31.974
  122 --   123	30.984	0.550	0.683	30.343	30.929	31.669
  123 --   124	30.710	1.072	1.331	29.249	30.668	31.925
  124 --   125	30.543	0.831	1.032	29.666	30.258	32.083
  125 --   126	30.122	0.844	1.048	29.221	29.936	31.241
  126 --   127	29.916	0.842	1.046	28.681	29.965	30.857
  127 --   128	29.943	0.752	0.933	29.243	29.448	31.066
  128 --   129	30.035	1.307	1.623	28.284	29.971	31.834
  129 --   130	30.654	1.158	1.438	29.299	30.647	31.968
  130 --   131	29.934	1.500	1.862	28.267	30.089	32.102
  131 --   132	30.379	1.208	1.500	28.239	30.555	31.948
  132 --   133	30.837	0.721	0.895	30.105	30.768	32.161
  133 --   134	30.434	0.741	0.921	29.553	30.200	31.561
  134 --   135	30.833	0.509	0.632	30.299	30.809	31.753
  135 --   136	29.972	0.660	0.820	29.302	29.805	31.137
  136 --   137	30.146	0.844	1.048	28.962	29.913	31.280
  137 --   138	30.496	0.878	1.090	29.343	30.847	31.572
  138 --   139	30.038	1.106	1.374	28.147	30.244	31.373
  139 --   140	30.245	1.023	1.270	28.732	29.925	31.542
  140 --   141	29.935	0.909	1.128	28.984	30.006	31.482
  141 --   142	30.374	1.035	1.286	28.590	30.491	31.428
  142 --   143	30.582	1.239	1.538	28.688	30.258	32.287
  143 --   144	30.286	1.531	1.901	27.409	30.559	31.947
  144 --   145	30.126	1.912	2.375	26.614	30.443	32.414
  145 --   146	30.020	2.156	2.677	25.721	31.019	31.301
  146 --   147	30.286	2.311	2.870	25.777	30.872	32.097
  147 --   148	30.523	1.117	1.387	28.391	30.992	31.479
  148 --   149	30.379	0.812	1.008	29.282	30.257	31.683
  149 --   150	30.397	1.189	1.477	28.341	31.064	31.432
  150 --   151	29.377	1.181	1.466	27.145	29.926	30.411
  151 --   152	29.627	1.270	1.577	27.145	30.126	30.751
  152 --   153	29.483	1.200	1.490	27.160	30.073	30.433
  153 --   154	29.330	1.012	1.256	27.526	29.607	30.485
  154 --   155	30.502	0.895	1.111	29.556	30.317	31.953
  155 --   156	30.711	0.861	1.070	29.141	31.269	31.383
  156 --   157	31.036	0.922	1.144	29.314	31.387	31.989
  157 --   158	30.419	0.729	0.905	29.625	30.269	31.427
  158 --   159	30.607	0.918	1.140	29.179	30.588	31.992
  159 --   160	30.381	1.200	1.490	28.226	31.080	31.544
  160 --   161	29.660	1.254	1.557	27.248	29.967	30.879
  161 --   162	29.883	1.541	1.913	27.037	30.299	31.702
  162 --   163	30.117	1.016	1.261	28.662	30.214	31.678
  163 --   164	29.897	1.261	1.566	28.074	29.925	31.744
  164 --   165	29.646	1.571	1.951	27.350	29.564	32.054
  165 --   166	29.554	1.687	2.095	26.349	29.982	31.016
  166 --   167	29.349	2.322	2.883	25.110	30.443	31.867
  167 --   168	29.184	1.588	1.972	26.266	29.415	31.071
  168 --   169	29.381	1.103	1.370	27.416	29.967	30.379
  169 --   170	29.966	1.952	2.424	26.261	30.286	31.625
  170 --   171	30.777	1.389	1.724	28.468	31.212	32.347
  171 --   172	30.798	1.586	1.970	28.070	31.508	32.618
  172 --   173	30.818	1.299	1.613	28.578	30.894	32.100
  173 --   174	31.073	0.536	0.665	30.506	31.065	31.993
  174 --   175	31.562	0.775	0.963	30.465	32.066	32.328
  175 --   176	31.066	0.398	0.494	30.355	31.179	31.440
  176 --   177	30.834	0.570	0.708	30.061	30.783	31.697
  177 --   178	30.618	0.855	1.062	29.124	31.031	31.571
  178 --   179	30.778	0.553	0.686	29.735	31.032	31.300
  179 --   180	31.050	0.858	1.065	29.428	31.324	31.986
  180 --   181	30.694	0.819	1.017	29.811	30.282	31.946
  181 --   182	30.475	0.819	1.017	29.366	30.513	31.708
  182 --   183	30.991	0.698	0.867	30.313	30.804	32.154
  183 --   184	30.329	1.033	1.282	29.157	30.213	31.935
  184 --   185	30.235	1.034	1.283	28.316	30.854	31.026
  185 --   186	29.722	1.370	1.702	27.462	30.357	31.317
  186 --   187	29.780	1.117	1.387	28.352	29.314	31.198
  187 --   188	29.553	1.284	1.594	27.420	29.683	31.216
  188 --   189	29.172	1.447	1.796	27.315	28.947	31.016
  189 --   190	29.702	1.002	1.244	28.488	29.806	31.382
  190 --   191	30.399	0.583	0.724	29.866	30.334	31.459
  191 --   192	30.044	0.376	0.467	29.499	30.177	30.462
  192 --   193	30.599	0.764	0.948	29.186	31.030	31.290
  193 --   194	30.393	0.624	0.775	29.319	30.456	31.048
  194 --   195	30.510	0.855	1.061	29.471	30.831	31.637
  195 --   196	31.026	1.053	1.307	29.241	31.018	32.455
  196 --   197	30.955	0.856	1.063	29.400	31.099	31.932
  197 --   198	31.225	0.580	0.720	30.634	31.207	32.221
  198 --   199	31.093	0.193	0.239	30.781	31.216	31.289
  199 --   200	30.850	0.679	0.842	29.811	31.151	31.504
  200 --   201	30.405	0.615	0.763	29.470	30.278	31.252
  201 --   202	30.410	0.717	0.891	29.284	30.383	31.193
  202 --   203	30.144	0.724	0.899	29.407	29.901	31.376
  203 --   204	29.992	0.714	0.886	29.015	29.886	31.074
  204 --   205	30.569	0.559	0.694	29.676	30.822	31.251
  205 --   206	30.606	0.784	0.973	29.163	30.888	31.405
  206 --   207	30.579	0.956	1.187	29.104	30.960	31.558
  207 --   208	30.842	0.755	0.938	29.593	31.066	31.761
  208 --   209	30.289	0.696	0.865	29.278	30.240	31.438
  209 --   210	30.531	0.510	0.633	29.927	30.609	31.156
  210 --   211	30.494	0.616	0.765	29.658	30.242	31.217
  211 --   212	30.205	0.614	0.763	29.177	30.330	31.000
  212 --   213	30.666	1.064	1.321	28.942	30.852	31.942
  213 --   214	30.419	1.253	1.556	28.956	30.413	32.398
  214 --   215	30.602	0.970	1.205	28.706	30.913	31.473
  215 --   216	31.033	0.824	1.023	30.064	31.108	32.373
  216 --   217	30.530	0.912	1.132	29.319	30.452	31.711
  217 --   218	30.875	0.635	0.789	29.987	30.940	31.855
  218 --   219	30.157	0.721	0.896	29.160	29.995	31.395
  219 --   220	30.106	0.500	0.621	29.259	30.308	30.669
  220 --   221	30.428	0.466	0.578	29.995	30.358	31.299
  221 --   222	30.579	0.551	0.685	29.998	30.598	31.482
  222 --   223	31.260	0.613	0.761	30.283	31.605	31.910
  223 --   224	31.047	0.531	0.659	30.466	31.068	31.961
  224 --   225	30.994	0.934	1.160	29.265	31.390	31.870
  225 --   226	30.774	0.387	0.480	30.307	30.881	31.265
  226 --   227	30.975	0.445	0.552	30.400	30.794	31.620
  227 --   228	30.981	0.454	0.564	30.331	31.068	31.478
  228 --   229	30.538	0.879	1.091	29.363	30.151	31.773
  229 --   230	30.998	0.491	0.610	30.212	30.971	31.693
  230 --   231	31.014	0.784	0.974	30.062	31.183	32.003
  231 --   232	30.831	0.589	0.731	30.315	30.453	31.877
  232 --   233	31.047	0.526	0.653	30.308	31.059	31.844
  233 --   234	30.962	0.655	0.813	30.150	31.132	31.931
  234 --   235	31.171	1.043	1.296	29.498	31.068	32.350
  235 --   236	30.790	0.438	0.544	30.088	30.985	31.277
  236 --   237	30.506	0.707	0.878	29.418	30.504	31.564
  237 --   238	30.469	0.572	0.710	29.865	30.244	31.218
  238 --   239	30.393	0.722	0.897	29.536	30.148	31.347
  239 --   240	30.845	0.707	0.878	29.765	30.996	31.884
  240 --   241	30.871	1.088	1.351	29.496	30.341	32.495
  241 --   242	29.950	1.239	1.538	28.164	29.727	31.888
  242 --   243	30.171	0.770	0.956	28.763	30.258	30.932
  243 --   244	29.685	1.222	1.517	28.262	29.149	31.741
  244 --   245	30.045	0.543	0.675	29.354	30.126	30.824
  245 --   246	30.460	0.919	1.141	28.880	30.654	31.546
  246 --   247	29.818	0.831	1.032	28.623	29.498	30.886
  247 --   248	30.048	0.883	1.096	28.615	30.139	31.356
  248 --   249	30.179	0.902	1.120	29.367	29.977	31.915
  249 --   250	30.420	1.188	1.475	28.491	30.195	31.963
  250 --   251	30.451	0.702	0.871	29.862	30.104	31.755
  251 --   252	30.739	0.601	0.746	29.949	30.587	31.718
  252 --   253	30.723	0.548	0.681	29.945	30.668	31.371
  253 --   254	30.385	0.732	0.909	29.087	30.516	31.125
  254 --   255	30.562	0.756	0.938	29.474	30.610	31.522
  255 --   256	30.299	0.583	0.724	29.257	30.496	31.017
  256 --   257	30.742	0.937	1.163	29.452	31.063	31.699
  257 --   258	31.008	0.804	0.998	29.790	30.983	31.973
  258 --   259	31.010	0.481	0.597	30.203	31.135	31.665
  259 --   260	31.066	0.874	1.085	29.869	30.920	32.594
  260 --   261	30.882	0.633	0.786	30.135	30.846	31.625
  261 --   262	31.015	0.602	0.748	30.425	30.768	32.113
  262 --   263	31.461	0.759	0.943	30.257	31.371	32.372
  263 --   264	30.884	0.617	0.766	30.362	30.574	32.049
  264 --   265	31.005	0.639	0.794	30.087	30.877	31.854
  265 --   266	30.689	0.719	0.892	29.458	30.828	31.635
  266 --   267	30.471	0.973	1.208	29.188	30.916	31.514
  267 --   268	30.302	0.915	1.136	29.173	30.043	31.652
  268 --   269	29.942	1.170	1.452	28.048	30.127	31.566
  269 --   270	29.744	0.784	0.974	28.756	29.873	30.741
  270 --   271	30.054	0.993	1.234	28.240	30.370	31.245
  271 --   272	29.890	1.474	1.830	27.371	30.581	31.556
  272 --   273	30.202	1.079	1.340	28.451	30.318	31.572
  273 --   274	29.934	1.580	1.961	27.078	30.337	31.791
  274 --   275	29.846	1.330	1.652	27.445	30.050	31.084
  275 --   276	29.964	0.666	0.827	28.638	30.300	30.386
  276 --   277	30.393	0.486	0.604	29.574	30.481	31.074
  277 --   278	29.902	0.882	1.095	28.781	29.717	31.244
  278 --   279	29.756	1.002	1.244	28.296	29.875	31.358
  279 --   280	30.554	0.960	1.192	28.875	30.663	31.849
  280 --   281	30.197	1.180	1.465	28.321	30.122	31.712
  281 --   282	29.929	1.136	1.410	28.262	30.312	31.545
  282 --   283	30.719	1.285	1.596	28.338	31.112	31.824
  283 --   284	30.675	0.846	1.050	29.432	30.623	32.024
  284 --   285	30.765	0.778	0.966	30.113	30.522	32.244
  285 --   286	30.533	0.735	0.913	29.148	30.664	31.205
  286 --   287	30.167	0.721	0.895	29.011	30.451	30.877
  287 --   288	29.962	0.876	1.088	28.731	29.954	31.304
  288 --   289	29.458	0.741	0.921	28.272	29.400	30.517
  289 --   290	29.470	0.862	1.071	28.317	29.818	30.557
  290 --   291	29.511	0.699	0.868	28.582	29.683	30.424
  291 --   292	30.090	1.325	1.645	28.239	29.645	32.229
  292 --   293	30.164	0.627	0.778	29.425	30.130	31.006
  293 --   294	30.476	0.995	1.236	29.206	30.549	32.129
  294 --   295	30.341	0.746	0.926	29.382	30.888	31.018
  295 --   296	30.471	0.916	1.137	29.303	30.480	31.742
  296 --   297	30.103	0.666	0.827	29.215	30.158	30.893
  297 --   298	30.064	0.601	0.746	29.087	30.113	30.858
  298 --   299	30.327	1.163	1.444	28.028	30.825	31.084
  299 --   300	30.732	1.085	1.347	29.409	30.669	32.539
  300 --   301	30.834	0.731	0.908	30.144	30.371	31.752
  301 --   302	30.442	0.452	0.561	29.901	30.434	31.247
  302 --   303	30.464	0.650	0.807	29.634	30.257	31.529
  303 --   304	30.092	0.726	0.902	29.198	30.397	30.998
  304 --   305	30.293	0.684	0.849	29.288	30.050	31.076
  305 --   306	30.023	0.822	1.021	29.155	29.808	31.141
  306 --   307	30.304	1.041	1.293	28.850	30.294	31.752
  307 --   308	30.751	0.441	0.547	29.989	30.763	31.330
  308 --   309	30.429	0.738	0.916	29.720	30.315	31.826
  309 --   310	30.422	0.529	0.657	29.660	30.514	31.201
  310 --   311	30.490	0.813	1.010	29.378	30.261	31.867
  311 --   312	30.573	0.940	1.167	29.534	30.595	32.175
  312 --   313	31.122	0.588	0.730	30.310	30.916	31.970
  313 --   314	30.627	0.991	1.231	29.026	30.623	32.048
  314 --   315	30.870	1.028	1.276	29.750	30.786	32.311
  315 --   316	30.599	0.910	1.131	29.005	30.819	31.585
  316 --   317	30.515	0.588	0.730	29.819	30.281	31.493
  317 --   318	30.512	0.527	0.655	29.913	30.653	31.338
  318 --   319	30.402	0.773	0.959	29.409	30.062	31.509
  319 --   320	30.583	0.528	0.656	29.944	30.805	31.231
  320 --   321	30.522	0.387	0.480	30.038	30.458	31.073
  321 --   322	30.551	0.552	0.685	29.961	30.491	31.469
  322 --   323	30.392	0.935	1.161	28.779	30.387	31.555
  323 --   324	29.805	0.727	0.902	29.079	29.547	30.853
  324 --   325	29.937	0.687	0.853	29.107	29.754	31.195
  325 --   326	29.523	0.643	0.798	28.837	29.265	30.569
  326 --   327	29.458	0.323	0.401	29.080	29.353	29.912
  327 --   328	29.558	0.859	1.067	28.105	29.860	30.661
  328 --   329	29.894	1.411	1.752	28.120	30.561	31.729
  329 --   330	30.647	1.202	1.492	28.794	31.033	32.203
  330 --   331	30.633	0.531	0.659	30.091	30.532	31.592
  331 --   332	30.740	0.345	0.428	30.451	30.616	31.404
  332 --   333	30.653	0.772	0.959	29.508	30.969	31.692
  333 --   334	30.221	1.267	1.573	28.520	30.893	31.510
  334 --   335	30.209	1.364	1.694	28.541	29.757	32.372
  335 --   336	30.664	1.196	1.485	28.548	30.715	32.223
  336 --   337	30.252	1.425	1.769	27.696	30.889	31.814
  337 --   338	30.409	0.809	1.004	29.132	30.442	31.302
  338 --   339	30.642	0.640	0.794	29.532	31.075	31.156
  339 --   340	30.647	0.625	0.776	29.823	30.709	31.406
  340 --   341	30.762	0.950	1.179	29.619	30.486	32.458
  341 --   342	31.069	1.187	1.474	29.068	31.157	32.301
  342 --   343	30.728	0.862	1.070	29.750	30.489	32.226
  343 --   344	30.366	1.315	1.632	28.551	31.014	32.037
  344 --   345	30.735	0.898	1.115	29.741	30.499	32.176
  345 --   346	30.605	0.704	0.874	29.245	30.852	31.207
  346 --   347	30.906	0.859	1.067	29.341	31.046	31.795
  347 --   348	31.285	0.794	0.986	30.469	31.148	32.739
  348 --   349	30.744	0.804	0.998	29.656	31.037	31.817
  349 --   350	31.058	0.505	0.627	30.117	31.101	31.565
  350 --   351	30.919	0.906	1.125	29.906	30.510	32.171
  351 --   352	30.680	0.418	0.519	30.153	30.766	31.252
  352 --   353	30.437	0.934	1.159	28.897	30.259	31.561
  353 --   354	30.046	0.590	0.732	29.333	29.977	30.989
  354 --   355	29.976	0.590	0.733	29.134	29.863	30.952
  355 --   356	29.925	0.775	0.963	29.232	29.348	31.036
  356 --   357	29.517	0.822	1.021	28.821	28.989	30.964
  357 --   358	29.948	1.101	1.367	29.137	29.527	32.086
  358 --   359	29.854	1.438	1.786	28.010	29.109	31.563
  359 --   360	30.535	1.308	1.624	28.851	30.175	32.756
  360 --   361	30.472	1.337	1.660	27.943	30.798	31.684
  361 --   362	30.487	0.651	0.808	29.214	30.803	30.982
  362 --   363	31.179	0.790	0.981	30.207	31.324	32.081
  363 --   364	31.103	0.649	0.805	30.328	31.104	32.227
  364 --   365	30.899	0.559	0.694	30.013	31.163	31.500
  365 --   366	31.378	0.582	0.723	30.820	31.370	32.433
  366 --   367	30.878	0.462	0.574	30.248	31.097	31.421
  367 --   368	31.194	0.549	0.681	30.326	31.089	31.858
  368 --   369	30.880	0.509	0.632	30.179	30.682	31.531
  369 --   370	30.907	0.650	0.807	30.190	30.840	32.004
  370 --   371	30.619	0.545	0.676	30.194	30.378	31.695
  371 --   372	30.277	0.505	0.627	29.417	30.409	30.940
  372 --   373	30.309	0.748	0.929	29.305	30.079	31.556
  373 --   374	30.047	0.810	1.006	28.887	29.923	30.989
  374 --   375	30.049	0.709	0.880	29.300	29.823	31.102
  375 --   376	30.435	0.849	1.054	29.432	30.681	31.513
  376 --   377	30.744	0.499	0.619	30.148	30.492	31.366
  377 --   378	30.743	0.538	0.668	30.237	30.382	31.605
  378 --   379	30.732	0.584	0.725	29.761	31.136	31.232
  379 --   380	30.734	0.913	1.133	29.148	31.119	31.553
  380 --   381	30.512	0.286	0.355	30.166	30.405	31.024
  381 --   382	30.218	0.723	0.898	29.169	30.408	31.271
  382 --   383	30.423	1.176	1.461	29.327	30.059	32.618
  383 --   384	29.916	0.958	1.190	28.786	29.501	31.413
  384 --   385	30.154	1.420	1.763	28.361	30.008	32.556
  385 --   386	29.768	0.811	1.007	29.002	29.486	31.264
  386 --   387	29.798	1.563	1.940	27.946	29.740	31.647
  387 --   388	30.092	1.147	1.424	28.419	30.268	31.503
  388 --   389	30.061	1.190	1.477	28.009	30.433	31.603
  389 --   390	30.240	1.189	1.476	28.540	30.372	31.631
  390 --   391	30.479	0.476	0.591	30.011	30.328	31.367
  391 --   392	30.748	1.023	1.270	29.351	30.793	32.418
  392 --   393	30.845	0.577	0.717	30.340	30.510	31.799
  393 --   394	30.766	0.881	1.094	29.484	30.878	31.931
  394 --   395	31.210	0.616	0.764	30.343	31.170	32.209
  395 --   396	31.173	0.253	0.315	30.882	31.153	31.515
  396 --   397	30.855	0.617	0.766	30.268	30.533	31.606
  397 --   398	31.097	0.385	0.477	30.420	31.256	31.520
  398 --   399	30.503	0.486	0.604	30.025	30.441	31.422
  399 --   400	30.724	0.550	0.683	30.072	30.674	31.731
  400 --   401	30.655	0.766	0.951	29.398	30.611	31.466
  401 --   402	30.820	0.854	1.060	29.823	30.762	32.206
  402 --   403	31.138	0.919	1.141	29.951	31.602	32.096
  403 --   404	31.095	0.721	0.896	30.355	30.868	32.388
  404 --   405	31.380	0.835	1.036	30.268	30.999	32.505
  405 --   406	31.158	0.478	0.594	30.360	31.386	31.699
  406 --   407	31.155	0.578	0.718	30.381	31.203	32.009
  407 --   408	30.907	0.829	1.029	29.332	31.047	31.589
  408 --   409	30.801	0.571	0.710	30.108	30.528	31.538
  409 --   410	30.540	0.817	1.015	29.085	30.632	31.548
  410 --   411	30.550	0.645	0.801	29.763	30.318	31.683
  411 --   412	30.839	0.624	0.774	30.251	30.832	31.964
  412 --   413	31.007	0.726	0.902	30.050	30.767	32.051
  413 --   414	31.459	0.863	1.072	29.850	31.980	32.122
  414 --   415	31.900	0.362	0.450	31.485	31.927	32.491
  415 --   416	31.334	0.521	0.647	30.407	31.484	31.883
  416 --   417	30.898	0.734	0.912	30.166	30.637	32.157
  417 --   418	30.761	0.804	0.999	29.430	31.129	31.630
  418 --   419	30.111	0.218	0.270	29.793	30.137	30.353
  419 --   420	30.345	0.681	0.846	29.378	30.555	31.284
  420 --   421	30.556	0.478	0.594	30.171	30.388	31.471
  421 --   422	30.870	0.631	0.784	30.024	31.130	31.636
  422 --   423	31.339	0.708	0.879	30.638	31.210	32.571
  423 --   424	30.921	0.881	1.094	29.451	31.124	32.082
  424 --   425	30.850	0.359	0.446	30.343	30.736	31.401
  425 --   426	31.034	0.837	1.039	29.403	31.327	31.741
  426 --   427	30.326	0.966	1.199	28.646	30.355	31.341
  427 --   428	30.401	0.924	1.148	29.249	30.712	31.423
  428 --   429	30.091	0.942	1.170	28.427	30.207	31.345
  429 --   430	30.096	1.269	1.576	27.617	30.457	31.113
  430 --   431	30.127	0.992	1.231	28.253	30.345	31.170
  431 --   432	30.392	0.695	0.863	29.045	30.595	30.987
  432 --   433	30.394	1.215	1.508	28.921	30.594	32.091
  433 --   434	30.381	0.977	1.213	29.282	30.014	31.706
  434 --   435	30.662	0.974	1.210	29.507	30.576	32.170
  435 --   436	30.256	1.024	1.272	29.188	29.602	31.812
  436 --   437	30.173	0.835	1.037	28.695	30.380	31.014
  437 --   438	30.397	0.329	0.408	30.088	30.309	31.025
  438 --   439	30.444	0.288	0.357	29.914	30.561	30.748
  439 --   440	30.853	0.738	0.916	29.521	30.843	31.598
  440 --   441	30.296	0.360	0.447	29.861	30.419	30.838
  441 --   442	30.055	0.558	0.692	29.567	29.652	30.914
  442 --   443	30.247	0.768	0.954	28.769	30.516	30.971
  443 --   444	29.934	0.544	0.675	29.230	29.780	30.831
  444 --   445	30.283	0.663	0.823	29.287	30.637	31.052
  445 --   446	30.383	0.820	1.019	29.447	30.152	31.769
  446 --   447	30.030	0.288	0.358	29.831	29.881	30.591
  447 --   448	31.220	0.626	0.778	30.150	31.517	31.914
  448 --   449	31.240	0.791	0.982	30.110	31.233	32.202
