0	1476.800000
1	1736.800000
2	1788.800000
3	1019.200000
4	1736.800000
5	1497.600000
6	1736.800000
7	1549.600000
8	1372.800000
9	1612.000000
10	1539.200000
11	1341.600000
12	1570.400000
13	1903.200000
14	1757.600000
15	1580.800000
16	1799.200000
17	1612.000000
18	1560.000000
19	1830.400000
20	1445.600000
21	1924.000000
22	1736.800000
23	1539.200000
24	1622.400000
25	1674.400000
26	1466.400000
27	1622.400000
28	1653.600000
29	1508.000000
30	1393.600000
31	1508.000000
32	1341.600000
33	1643.200000
34	1487.200000
35	1258.400000
36	1570.400000
37	1476.800000
38	1414.400000
39	1508.000000
40	1518.400000
41	1643.200000
42	1497.600000
43	1476.800000
44	1736.800000
45	1487.200000
46	1289.600000
47	1684.800000
48	1591.200000
49	1497.600000
50	1653.600000
51	1570.400000
52	1799.200000
53	1809.600000
54	1539.200000
55	1570.400000
56	1674.400000
57	1580.800000
58	1674.400000
59	1518.400000
60	1487.200000
61	1560.000000
62	1591.200000
63	1643.200000
64	1632.800000
65	1528.800000
66	1612.000000
67	1601.600000
68	1508.000000
69	1352.000000
70	1580.800000
71	1372.800000
72	1674.400000
73	1487.200000
74	1716.000000
75	1487.200000
76	1695.200000
77	1601.600000
78	1632.800000
79	1497.600000
80	1539.200000
81	1476.800000
82	1445.600000
83	1372.800000
84	1716.000000
85	1476.800000
86	1861.600000
87	1497.600000
88	1601.600000
89	1726.400000
90	1497.600000
91	1404.000000
92	1414.400000
93	1320.800000
94	1903.200000
95	1768.000000
96	1279.200000
97	1778.400000
98	1913.600000
99	1424.800000
100	1341.600000
101	1612.000000
102	1445.600000
103	1393.600000
104	1612.000000
105	1445.600000
106	1934.400000
107	1383.200000
108	1809.600000
109	1560.000000
110	1861.600000
111	1768.000000
112	1580.800000
113	1612.000000
114	1695.200000
115	1601.600000
116	1674.400000
117	1747.200000
118	1695.200000
119	1476.800000
120	1882.400000
121	1352.000000
122	1539.200000
123	1570.400000
124	1424.800000
125	1726.400000
126	1674.400000
127	1487.200000
128	1851.200000
129	1424.800000
130	1310.400000
131	1580.800000
132	1622.400000
133	1736.800000
134	1705.600000
135	1705.600000
136	1684.800000
137	1799.200000
138	1570.400000
139	1643.200000
140	1726.400000
141	1570.400000
142	1591.200000
143	1466.400000
144	1518.400000
145	1705.600000
146	1622.400000
147	1840.800000
148	1788.800000
149	1456.000000
150	1643.200000
151	1684.800000
152	1487.200000
153	1622.400000
154	1591.200000
155	1653.600000
156	1612.000000
157	1539.200000
158	1341.600000
159	1788.800000
160	1570.400000
161	1549.600000
162	1674.400000
163	1632.800000
164	1414.400000
165	1404.000000
166	1435.200000
167	1601.600000
168	1487.200000
169	1622.400000
170	1528.800000
171	1726.400000
172	1674.400000
173	1736.800000
174	1539.200000
175	1643.200000
176	1591.200000
177	1549.600000
178	1549.600000
179	1591.200000
180	1560.000000
181	1664.000000
182	1664.000000
183	1726.400000
184	1664.000000
185	1716.000000
186	1809.600000
187	1705.600000
188	1705.600000
189	1601.600000
190	1393.600000
191	1476.800000
192	2059.200000
193	1591.200000
194	1549.600000
195	1778.400000
196	1632.800000
197	1476.800000
198	1684.800000
199	1726.400000
200	1528.800000
201	1612.000000
202	1518.400000
203	1664.000000
204	1653.600000
205	1414.400000
206	1424.800000
207	1788.800000
208	1352.000000
209	1643.200000
210	1695.200000
211	1508.000000
212	1882.400000
213	1799.200000
214	1570.400000
215	1705.600000
216	1726.400000
217	1404.000000
218	1476.800000
219	1570.400000
220	1632.800000
221	1539.200000
222	1580.800000
223	1591.200000
224	1570.400000
225	1726.400000
226	1674.400000
227	1549.600000
228	1757.600000
229	1736.800000
230	1549.600000
231	1612.000000
232	1736.800000
233	1716.000000
234	1664.000000
235	1601.600000
236	1445.600000
237	1549.600000
238	1809.600000
239	1643.200000
240	1497.600000
241	1601.600000
242	1518.400000
243	1518.400000
244	1809.600000
245	1549.600000
246	1757.600000
247	1528.800000
248	1414.400000
249	1643.200000
250	1435.200000
251	1216.800000
252	1684.800000
253	1612.000000
254	1601.600000
255	1622.400000
256	1320.800000
257	1393.600000
258	1601.600000
259	1539.200000
260	1508.000000
261	1716.000000
262	1539.200000
263	1528.800000
264	1300.000000
265	1872.000000
266	1736.800000
267	1123.200000
268	1913.600000
269	1872.000000
270	1570.400000
271	1560.000000
272	1466.400000
273	1456.000000
274	1861.600000
275	1508.000000
276	1892.800000
277	1435.200000
278	1268.800000
279	1508.000000
280	1851.200000
281	1456.000000
282	1695.200000
283	1674.400000
284	1435.200000
285	1768.000000
286	1705.600000
287	1279.200000
288	1768.000000
289	1435.200000
290	1549.600000
291	1913.600000
292	1643.200000
293	1612.000000
294	1591.200000
295	1393.600000
296	1383.200000
297	1830.400000
298	1674.400000
299	1414.400000
300	1684.800000
301	1560.000000
302	1695.200000
303	1820.000000
304	1393.600000
305	1695.200000
306	1560.000000
307	1456.000000
308	1788.800000
309	1580.800000
310	1539.200000
311	1830.400000
312	1414.400000
313	1549.600000
314	1716.000000
315	1206.400000
316	1892.800000
317	1549.600000
318	1882.400000
319	1560.000000
320	1684.800000
321	1695.200000
322	1570.400000
323	1622.400000
324	1591.200000
325	1788.800000
326	1497.600000
327	1736.800000
328	1830.400000
329	1570.400000
330	1705.600000
331	1716.000000
332	1674.400000
333	1955.200000
334	1736.800000
335	1778.400000
336	1622.400000
337	1341.600000
338	1497.600000
339	1674.400000
340	1445.600000
341	1632.800000
342	1788.800000
343	1362.400000
344	1757.600000
345	1591.200000
346	1279.200000
347	1664.000000
348	1320.800000
349	1539.200000
350	1653.600000
351	1539.200000
352	1664.000000
353	1684.800000
354	1643.200000
355	1830.400000
356	1372.800000
357	1601.600000
358	1674.400000
359	1695.200000
360	1591.200000
361	1622.400000
362	1424.800000
363	1913.600000
364	1591.200000
365	1445.600000
366	1476.800000
367	1664.000000
368	1528.800000
369	1757.600000
370	1716.000000
371	1456.000000
372	1518.400000
373	1497.600000
374	1653.600000
375	1539.200000
376	1268.800000
377	1622.400000
378	1653.600000
379	1487.200000
380	1632.800000
381	1684.800000
382	1435.200000
383	1632.800000
384	1476.800000
385	1435.200000
386	1747.200000
387	1466.400000
388	1632.800000
389	1726.400000
390	1768.000000
391	1986.400000
392	1632.800000
393	1445.600000
394	1487.200000
395	1674.400000
396	1664.000000
397	1830.400000
398	1508.000000
399	1518.400000
400	1424.800000
401	1497.600000
402	1476.800000
403	1632.800000
404	1352.000000
405	1601.600000
406	1612.000000
407	1612.000000
408	1695.200000
409	1622.400000
410	1591.200000
411	1882.400000
412	1445.600000
413	1560.000000
414	1570.400000
415	1560.000000
416	1664.000000
417	1612.000000
418	1476.800000
419	1622.400000
420	1466.400000
421	1622.400000
422	1768.000000
423	1591.200000
424	1424.800000
425	1539.200000
426	1549.600000
427	1570.400000
428	1622.400000
429	1518.400000
430	1664.000000
431	1726.400000
432	1445.600000
433	1591.200000
434	1684.800000
435	1383.200000
436	1674.400000
437	1903.200000
438	1539.200000
439	1549.600000
440	1435.200000
441	1768.000000
442	1705.600000
443	1674.400000
444	1840.800000
445	1539.200000
446	1757.600000
447	1684.800000
448	1601.600000
449	1456.000000
450	1508.000000
451	1799.200000
452	1632.800000
453	1497.600000
454	1632.800000
455	1570.400000
456	1684.800000
457	1716.000000
458	1476.800000
459	1508.000000
460	1372.800000
461	1539.200000
462	1612.000000
463	1383.200000
464	1549.600000
465	1456.000000
466	1393.600000
467	1570.400000
468	1674.400000
469	1560.000000
470	1809.600000
471	1643.200000
472	1560.000000
473	1768.000000
474	1861.600000
475	1549.600000
476	1372.800000
477	1487.200000
478	1632.800000
479	1580.800000
480	1445.600000
481	1560.000000
482	1424.800000
483	1799.200000
484	1612.000000
485	1716.000000
486	1456.000000
487	1664.000000
488	1684.800000
489	1352.000000
490	1840.800000
491	1352.000000
492	1424.800000
493	1476.800000
494	1622.400000
495	1539.200000
496	1456.000000
497	1726.400000
498	1580.800000
499	1560.000000
500	1508.000000
501	1705.600000
502	1476.800000
