Interval	Avg	Std	CI=0.95	Min	Median	Max
  417 --   418	26.813	2.947	3.093	21.589	27.398	31.166
  418 --   419	27.176	2.388	2.506	22.289	27.593	30.027
  419 --   420	26.844	2.235	2.346	23.168	26.982	30.727
  420 --   421	26.861	2.392	2.511	22.462	27.010	30.518
  421 --   422	27.480	2.594	2.722	23.020	27.555	31.354
  422 --   423	28.628	2.268	2.380	25.594	28.152	31.979
  423 --   424	28.869	1.986	2.085	25.571	28.599	31.337
  424 --   425	28.803	2.360	2.477	24.404	28.933	32.099
  425 --   426	28.226	1.853	1.944	24.857	28.400	30.987
  426 --   427	28.738	1.794	1.883	25.755	29.626	30.619
  427 --   428	28.241	1.949	2.046	25.297	28.950	30.943
  428 --   429	28.374	2.258	2.369	25.010	28.693	32.179
  429 --   430	28.488	2.282	2.395	23.849	29.013	31.038
  430 --   431	27.790	2.203	2.312	23.362	28.395	30.002
  431 --   432	27.734	1.689	1.773	25.194	28.055	29.894
  432 --   433	28.227	1.679	1.762	26.224	28.051	30.357
  433 --   434	28.494	1.273	1.336	26.094	28.673	30.198
  434 --   435	28.507	1.599	1.678	26.010	28.942	30.508
  435 --   436	28.564	1.671	1.753	25.931	28.487	30.779
  436 --   437	28.523	1.732	1.818	25.197	28.968	30.247
  437 --   438	28.389	2.202	2.311	24.101	28.907	30.623
  438 --   439	28.505	2.133	2.238	24.950	29.228	31.302
  439 --   440	28.607	2.066	2.168	25.495	28.716	31.327
  440 --   441	28.140	1.895	1.988	24.413	28.573	30.119
  441 --   442	28.038	2.445	2.566	23.494	28.822	30.786
  442 --   443	27.604	2.521	2.646	23.227	28.284	30.352
  443 --   444	27.519	2.252	2.364	23.456	28.051	30.083
  444 --   445	27.888	2.355	2.472	23.309	27.815	30.709
  445 --   446	28.573	2.039	2.140	25.095	28.626	32.060
  446 --   447	29.550	1.413	1.483	27.438	29.496	32.199
  447 --   448	29.249	1.549	1.625	26.561	29.327	31.040
  448 --   449	29.236	2.198	2.307	25.296	29.365	32.191
  449 --   450	29.745	2.531	2.656	24.322	30.577	32.006
