Interval	Avg	Std	CI=0.95	Min	Median	Max
  459 --   460	22.802	9.797	12.164	4.341	23.841	31.968
  460 --   461	23.026	7.925	9.840	8.541	23.615	31.257
  461 --   462	23.729	6.399	7.945	12.875	23.517	31.177
  462 --   463	23.874	6.451	8.009	13.541	23.467	31.227
  463 --   464	23.512	6.169	7.660	13.541	24.611	29.739
  464 --   465	23.171	6.283	7.801	13.495	23.496	30.515
  465 --   466	22.982	5.868	7.286	13.867	22.056	30.214
  466 --   467	23.833	5.364	6.661	15.550	22.761	30.948
  467 --   468	24.339	5.516	6.849	15.981	23.491	32.005
  468 --   469	24.170	5.069	6.294	15.893	23.577	30.818
  469 --   470	24.197	4.881	6.061	16.294	24.886	30.341
  470 --   471	23.906	5.443	6.758	15.341	24.928	31.143
  471 --   472	23.579	5.466	6.787	14.961	25.466	29.931
