Time 1-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 1-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 5-10.0.0.4-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 437.120000 1539.200000 1704.000000 1728.640000 1600.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7009.120000
1.000000 473.600000 1913.600000 1944.000000 2137.440000 1915.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8384.160000
2.000000 474.240000 1757.600000 1704.000000 2242.560000 1693.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7872.000000
3.000000 425.600000 1560.000000 1692.000000 1705.280000 1483.360000 357.440000 1693.600000 1424.960000 1268.800000 1356.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12967.040000
4.000000 476.160000 1747.200000 1476.000000 1997.280000 1588.480000 460.800000 1600.160000 1506.720000 1362.400000 1716.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13931.200000
5.000000 426.560000 1653.600000 1632.000000 1763.680000 1728.640000 417.600000 1483.360000 1518.400000 1341.600000 1692.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13657.440000
6.000000 500.160000 1840.800000 1668.000000 1868.800000 1541.760000 479.680000 1506.720000 1331.520000 1300.000000 1572.000000 11.680000 0.000000 0.000000 0.000000 0.000000 13621.120000
7.000000 351.040000 1404.000000 1536.000000 1857.120000 1460.000000 349.120000 1331.520000 1378.240000 1258.400000 1560.000000 759.200000 92.800000 0.000000 0.000000 0.000000 13337.440000
8.000000 429.440000 1591.200000 1704.000000 1775.360000 1635.200000 362.880000 1203.040000 1203.040000 1123.200000 1272.000000 946.080000 429.760000 114.400000 0.000000 0.000000 13789.600000
9.000000 381.440000 1612.000000 1548.000000 1716.960000 1471.680000 359.040000 1284.800000 1203.040000 956.800000 1164.000000 876.000000 366.720000 655.200000 93.440000 0.000000 13689.120000
10.000000 347.520000 1528.800000 1476.000000 1541.760000 1436.640000 324.480000 1495.040000 1693.600000 1216.800000 1344.000000 642.400000 424.960000 457.600000 233.600000 0.000000 14163.200000
11.000000 312.640000 1144.000000 1212.000000 1074.560000 1109.600000 382.080000 1168.000000 630.720000 1164.800000 972.000000 373.760000 266.560000 426.400000 432.160000 96.000000 10765.280000
12.000000 23.360000 187.200000 0.000000 93.440000 116.800000 0.000000 0.000000 408.800000 0.000000 12.000000 128.480000 0.000000 0.000000 210.240000 240.000000 1420.320000
13.000000 590.720000 1684.800000 1500.000000 2920.000000 2744.800000 903.680000 1810.400000 2336.000000 2839.200000 1476.000000 922.720000 335.680000 312.000000 221.920000 420.000000 21017.920000
14.000000 289.600000 1154.400000 1272.000000 128.480000 0.000000 602.240000 1308.160000 0.000000 0.000000 1224.000000 373.760000 556.160000 93.600000 677.440000 468.000000 8147.840000
