Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 Aggregate-Flow
31.000000 0.000000 0.105242 0.035765 0.000000 0.000000 0.003693 0.030316 0.000000 0.046195 0.624776 0.845987
32.000000 0.000000 0.007814 0.007977 0.000000 0.015401 0.000951 0.010218 0.050084 0.012029 0.108011 0.212485
33.000000 0.001129 0.011767 0.013904 0.012791 0.007681 0.000869 0.010077 0.009448 0.010422 0.010717 0.088805
34.000000 0.001354 0.010468 0.010761 0.049066 0.009576 0.001052 0.012157 0.017446 0.009323 0.010862 0.132065
35.000000 0.001140 0.012378 0.007652 0.013150 0.005824 0.001086 0.007508 0.008315 0.007543 0.010430 0.075026
36.000000 0.001194 0.010269 0.009454 0.007608 0.005460 0.001108 0.008352 0.008342 0.008682 0.016773 0.077242
37.000000 0.001253 0.009384 0.007101 0.007520 0.005651 0.001074 0.008639 0.009179 0.008864 0.010382 0.069047
38.000000 0.001101 0.016726 0.005724 0.006674 0.005410 0.001100 0.008834 0.009492 0.009957 0.011028 0.076046
39.000000 0.001042 0.010278 0.006733 0.006821 0.005203 0.001032 0.007435 0.009085 0.008692 0.012296 0.068617
40.000000 0.001115 0.010698 0.005362 0.006508 0.005858 0.001076 0.008020 0.009644 0.009003 0.010957 0.068241
41.000000 0.001083 0.011980 0.006882 0.008210 0.006826 0.001000 0.007801 0.009481 0.009257 0.010951 0.073471
42.000000 0.001137 0.009906 0.006741 0.007133 0.005886 0.001180 0.007653 0.008461 0.009042 0.010532 0.067671
43.000000 0.001060 0.009919 0.006523 0.005768 0.006091 0.001055 0.008047 0.009234 0.008702 0.010746 0.067145
44.000000 0.001118 0.011745 0.003801 0.007831 0.006690 0.001074 0.007721 0.008961 0.011929 0.006263 0.067133
45.000000 0.001500 0.012408 0.013246 0.020076 0.011449 0.001516 0.012557 0.012878 0.011144 0.207334 0.304108
46.000000 0.000701 0.009735 0.007866 0.006011 0.007241 0.000675 0.008182 0.009538 0.008456 0.010214 0.068619
47.000000 0.001109 0.015986 0.010204 0.010215 0.009438 0.000981 0.010063 0.014128 0.009661 0.020632 0.102417
48.000000 0.001043 0.009164 0.009796 0.008978 0.008061 0.000932 0.008897 0.010948 0.007488 0.009212 0.074519
49.000000 0.001105 0.009636 0.009342 0.008382 0.008608 0.000999 0.009920 0.014754 0.009391 0.015471 0.087608
50.000000 0.000999 0.008119 0.007938 0.008896 0.007641 0.001040 0.008475 0.011582 0.009313 0.010633 0.074636
51.000000 0.001095 0.008132 0.008385 0.009378 0.008590 0.001028 0.008114 0.012844 0.007256 0.010115 0.074937
52.000000 0.001118 0.006106 0.009731 0.009202 0.008154 0.001038 0.009738 0.015754 0.010297 0.011446 0.082584
53.000000 0.000976 0.008399 0.008978 0.008540 0.008062 0.001135 0.009150 0.013429 0.009741 0.011434 0.079844
54.000000 0.000993 0.007999 0.009143 0.008076 0.008904 0.001225 0.008854 0.011157 0.008818 0.008709 0.073878
55.000000 0.000898 0.008100 0.009661 0.008916 0.008979 0.001097 0.008671 0.034171 0.009048 0.009430 0.098971
56.000000 0.001040 0.007905 0.010241 0.009250 0.008723 0.001081 0.009167 0.010681 0.008671 0.010689 0.077448
57.000000 0.001201 0.007471 0.009295 0.008685 0.008746 0.001254 0.009322 0.010119 0.009832 0.011330 0.077255
58.000000 0.001102 0.007076 0.012297 0.008776 0.009061 0.001102 0.009919 0.010886 0.008459 0.009963 0.078641
59.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001118 0.000000 0.025792 0.000000 0.022260 0.049170
60.000000 0.001827 1.684981 0.000000 0.000000 0.023568 0.001706 0.017728 1.346778 0.033717 1.361972 4.472277
61.000000 0.001171 0.010415 2.320572 0.000000 0.016915 0.001630 0.021882 0.034683 0.012791 0.028127 2.448186
62.000000 0.000946 0.011978 0.012582 0.022625 0.008771 0.001066 0.008206 0.027149 0.008455 0.024296 0.126074
63.000000 0.001035 0.010336 0.013225 0.010268 0.051186 0.001105 0.014264 0.012174 0.009905 0.010568 0.134066
64.000000 0.001034 0.009697 0.007232 0.007567 0.006619 0.001245 0.015666 0.018133 0.014071 0.023676 0.104940
65.000000 0.000989 0.008757 0.017339 0.010576 0.012038 0.001072 0.009449 0.009840 0.011163 0.009152 0.090375
66.000000 0.001088 0.007553 0.009751 0.011324 0.010763 0.001137 0.008802 0.009166 0.009740 0.009445 0.078769
67.000000 0.001025 0.007391 0.010788 0.009742 0.011580 0.001174 0.008083 0.009405 0.010548 0.009391 0.079127
68.000000 0.000949 0.007002 0.009891 0.009474 0.012768 0.001069 0.022215 0.009286 0.010203 0.009567 0.092424
69.000000 0.001119 0.007172 0.008905 0.009452 0.010774 0.001041 0.008986 0.009548 0.011586 0.009298 0.077881
70.000000 0.000992 0.006516 0.009462 0.009445 0.011024 0.001057 0.009375 0.008504 0.010892 0.009889 0.077156
71.000000 0.000998 0.008056 0.008915 0.011039 0.011396 0.000934 0.008861 0.008357 0.011427 0.009343 0.079326
72.000000 0.001035 0.007547 0.009581 0.009440 0.010335 0.000870 0.010446 0.008728 0.012154 0.009995 0.080131
73.000000 0.001161 0.008213 0.008659 0.009335 0.011366 0.000944 0.009037 0.009086 0.012296 0.010128 0.080225
74.000000 0.001010 0.006320 0.009579 0.009929 0.012163 0.001077 0.008640 0.009931 0.010196 0.010464 0.079309
75.000000 0.001096 0.008923 0.009499 0.011170 0.011374 0.001030 0.010833 0.009608 0.010617 0.008798 0.082948
76.000000 0.005490 0.000000 0.068623 0.026650 0.055286 0.002972 0.000000 0.028103 0.000000 0.000000 0.187124
77.000000 0.000826 0.020181 0.008783 0.010488 0.010005 0.000979 2.320249 0.010692 0.020006 0.020424 2.422633
78.000000 0.000000 0.000000 0.039859 0.016021 0.036368 0.000861 0.008600 0.078300 0.018986 0.016201 0.215196
79.000000 0.002652 0.000000 0.010203 0.037054 0.014911 0.001834 0.014390 0.013616 0.011638 0.008155 0.114453
80.000000 0.000860 0.010053 0.009421 0.007835 0.007636 0.000710 0.008314 0.011483 0.008845 0.009978 0.075135
81.000000 0.001448 0.006111 0.008643 0.008796 0.009364 0.000831 0.008620 0.008213 0.012060 0.009520 0.073606
82.000000 0.001278 0.007542 0.019255 0.009029 0.009267 0.000966 0.009529 0.008797 0.012287 0.009654 0.087604
83.000000 0.001383 0.010544 0.008141 0.017404 0.009675 0.000963 0.033366 0.008168 0.013023 0.008752 0.111419
84.000000 0.001312 0.007985 0.009374 0.008377 0.010825 0.001019 0.007908 0.007293 0.069989 0.009404 0.133486
85.000000 0.001282 0.007785 0.009445 0.008165 0.050534 0.001181 0.007781 0.005712 0.011262 0.009645 0.112792
86.000000 0.001241 0.006950 0.009543 0.008813 0.009927 0.001038 0.009230 0.007185 0.011439 0.009183 0.074549
87.000000 0.001169 0.008082 0.008745 0.009464 0.010751 0.000990 0.008936 0.006349 0.012333 0.009448 0.076267
88.000000 0.000940 0.007921 0.009256 0.009987 0.009900 0.000982 0.008317 0.006430 0.011842 0.009798 0.075373
89.000000 0.001818 0.008367 0.010002 0.009475 0.009385 0.001071 0.009232 0.008357 0.012042 0.008537 0.078286
90.000000 0.000831 0.008735 0.008731 0.010427 0.009081 0.001037 0.009557 0.006910 0.013683 0.009655 0.078647
91.000000 0.000847 0.008575 0.009603 0.009508 0.011178 0.001204 0.009338 0.006607 0.012177 0.009135 0.078172
92.000000 0.001197 0.009564 0.005320 0.011991 0.005217 0.001409 0.029139 0.008270 0.027846 0.008142 0.108095
93.000000 0.001411 0.015125 0.187833 1.241921 1.208883 0.000000 0.000000 0.000000 0.015487 0.017201 2.687861
94.000000 0.001025 0.020219 0.014737 0.950701 0.079599 0.000000 0.000000 0.017585 0.029903 0.008545 1.122314
95.000000 0.001142 0.031444 0.008179 0.000000 0.008888 0.001106 0.019317 0.248535 0.007652 0.014761 0.341024
96.000000 0.000825 0.008255 0.009669 0.009402 0.008564 0.001198 0.008578 0.008999 0.011383 0.009787 0.076660
97.000000 0.001019 0.008714 0.008362 0.008990 0.009631 0.001081 0.008434 0.009713 0.009088 0.009729 0.074761
98.000000 0.000931 0.008656 0.008529 0.035270 0.009540 0.001049 0.007572 0.010053 0.010761 0.008899 0.101260
99.000000 0.001022 0.009364 0.009365 0.010420 0.008833 0.001074 0.027289 0.009344 0.009340 0.008845 0.094896
100.000000 0.001037 0.011404 0.009909 0.008161 0.025952 0.001015 0.008762 0.010089 0.011281 0.008649 0.096259
101.000000 0.000980 0.008763 0.009641 0.009750 0.009888 0.001038 0.010057 0.009383 0.063819 0.009143 0.132462
102.000000 0.001013 0.009465 0.009516 0.009526 0.009359 0.001002 0.009167 0.009003 0.011890 0.008717 0.078658
103.000000 0.000999 0.009064 0.009191 0.009785 0.009404 0.000875 0.009126 0.010017 0.010209 0.009146 0.077816
104.000000 0.001018 0.009206 0.010408 0.009840 0.009127 0.000828 0.008877 0.009875 0.010229 0.009658 0.079066
105.000000 0.001084 0.008511 0.009581 0.011046 0.008913 0.000805 0.009776 0.010907 0.010875 0.010005 0.081503
106.000000 0.001145 0.011607 0.010308 0.010191 0.010997 0.001143 0.008380 0.009035 0.008700 0.009163 0.080669
107.000000 0.000000 0.000000 0.000000 0.009161 0.007418 0.000000 0.009680 0.012843 0.000000 0.000000 0.039102
108.000000 0.001225 0.013305 0.013626 0.024908 0.010049 0.001175 0.008702 0.014214 0.012634 0.014640 0.114478
109.000000 0.000000 0.019184 0.837509 0.012834 0.014934 0.000000 0.015417 0.018999 0.006996 0.010635 0.936508
110.000000 0.000992 0.012146 0.010053 0.010509 0.010424 0.000985 0.008695 0.012298 0.011652 0.009219 0.086973
111.000000 0.001044 0.010437 0.010385 0.010919 0.009641 0.001027 0.007039 0.010055 0.008877 0.007099 0.076523
112.000000 0.001054 0.010996 0.010713 0.010684 0.010551 0.001208 0.007249 0.010633 0.010005 0.007022 0.080115
113.000000 0.001067 0.011932 0.010329 0.010895 0.009494 0.001095 0.007388 0.010600 0.009955 0.007917 0.080672
114.000000 0.001102 0.012202 0.010850 0.010894 0.009758 0.001092 0.007275 0.011531 0.009933 0.007912 0.082549
115.000000 0.000997 0.010991 0.010129 0.010010 0.009284 0.001005 0.007515 0.010488 0.010138 0.008650 0.079207
116.000000 0.001044 0.043757 0.009735 0.010404 0.009576 0.001118 0.006248 0.010721 0.010544 0.006668 0.109815
117.000000 0.000966 0.011209 0.009957 0.010712 0.008876 0.000956 0.006870 0.010774 0.032898 0.006634 0.099852
118.000000 0.001101 0.011078 0.010810 0.010731 0.009340 0.001098 0.006660 0.010362 0.010445 0.006169 0.077794
119.000000 0.001198 0.010337 0.009070 0.011178 0.009677 0.001175 0.006916 0.008649 0.008871 0.007676 0.074747
120.000000 0.001149 0.012272 0.010802 0.009692 0.009629 0.001131 0.008230 0.010038 0.009231 0.006184 0.078358
121.000000 0.001325 0.009651 0.013713 0.011183 0.011525 0.001304 0.006209 0.010958 0.009471 0.007032 0.082371
122.000000 0.000000 0.000000 0.000000 0.000000 1.273039 0.000000 0.000000 0.000000 1.303553 0.000000 2.576592
123.000000 0.001823 1.263712 0.017718 0.016389 0.000000 0.001694 0.016777 0.020374 0.034804 0.142078 1.515369
124.000000 0.002066 0.036841 0.014731 0.013595 0.000000 0.001900 0.016819 0.018516 0.008505 0.010234 0.123207
125.000000 0.000980 0.013547 0.033004 0.246774 0.010999 0.000925 0.000000 0.020910 0.000000 0.011175 0.338314
126.000000 0.001080 0.015787 0.010210 0.153375 0.009408 0.001109 0.008861 0.012932 0.009717 0.011316 0.233795
127.000000 0.001074 0.009711 0.009073 0.015404 0.008556 0.001196 0.006718 0.008784 0.008764 0.007893 0.077173
128.000000 0.001182 0.030930 0.024872 0.009889 0.008367 0.001187 0.006865 0.012586 0.009127 0.008470 0.113475
129.000000 0.001071 0.008289 0.009473 0.009860 0.008765 0.001200 0.006871 0.014744 0.008063 0.012130 0.080466
130.000000 0.001142 0.009761 0.009178 0.009820 0.039193 0.001110 0.007495 0.037766 0.026909 0.008770 0.151144
131.000000 0.001105 0.010265 0.010176 0.018723 0.010104 0.001070 0.006934 0.011724 0.008325 0.008724 0.087150
132.000000 0.001105 0.010782 0.008706 0.009516 0.009824 0.001180 0.007615 0.011574 0.008626 0.008962 0.077890
133.000000 0.001078 0.008558 0.009285 0.010438 0.008426 0.001063 0.008027 0.012449 0.008283 0.009369 0.076976
134.000000 0.000956 0.010127 0.010497 0.009470 0.008451 0.000943 0.006494 0.012176 0.008911 0.009093 0.077118
135.000000 0.000830 0.009514 0.010836 0.008971 0.007595 0.000831 0.007214 0.013475 0.008793 0.009989 0.078048
136.000000 0.000806 0.009116 0.009410 0.009185 0.008788 0.000815 0.008645 0.013453 0.010597 0.009346 0.080161
137.000000 0.001006 0.013568 0.010311 0.014351 0.011522 0.000725 0.008132 0.011945 0.007887 0.011648 0.091095
138.000000 0.003932 0.029966 0.033831 0.040384 0.031624 0.010348 0.030927 0.000000 0.000000 1.254222 1.435234
139.000000 0.000794 0.010083 0.025902 0.013374 0.009856 0.001230 0.015828 0.053468 0.014746 0.000000 0.145281
140.000000 0.000761 0.363924 0.011176 0.013425 0.011259 0.000714 0.011134 0.010693 0.000000 0.011149 0.434235
141.000000 0.000951 0.008709 0.012954 0.009979 0.007967 0.000813 0.008559 0.012132 0.009984 0.014000 0.086048
142.000000 0.000935 0.009507 0.009199 0.009102 0.008518 0.000947 0.008485 0.013164 0.007526 0.008359 0.075742
143.000000 0.001117 0.009596 0.008712 0.011049 0.008627 0.001151 0.008275 0.010942 0.008391 0.028569 0.096429
144.000000 0.001149 0.010087 0.027879 0.025833 0.007697 0.001117 0.008470 0.011218 0.008681 0.009187 0.111318
145.000000 0.001092 0.031726 0.009740 0.009771 0.008493 0.001101 0.007999 0.011235 0.008387 0.010184 0.099728
146.000000 0.001138 0.009472 0.009314 0.009680 0.007915 0.001112 0.009196 0.012694 0.008349 0.009779 0.078649
147.000000 0.001099 0.008896 0.010201 0.010886 0.008412 0.001040 0.008310 0.047507 0.007988 0.009357 0.113696
148.000000 0.001111 0.010194 0.008547 0.009014 0.009279 0.001089 0.008371 0.011994 0.007518 0.009289 0.076406
149.000000 0.000910 0.009836 0.010918 0.010943 0.008732 0.000911 0.007636 0.011429 0.008667 0.010584 0.080566
150.000000 0.000989 0.009451 0.010422 0.009998 0.007877 0.001009 0.009276 0.011618 0.008790 0.009581 0.079011
151.000000 0.001190 0.008998 0.010699 0.009880 0.007844 0.001198 0.008864 0.008920 0.009853 0.009117 0.076563
152.000000 0.001161 0.009176 0.008803 0.010472 0.008799 0.001139 0.008770 0.009424 0.009690 0.011119 0.078553
153.000000 0.001243 0.010778 0.014275 0.009261 0.009422 0.001165 0.009670 0.012468 0.008406 0.006721 0.083409
154.000000 0.003095 0.000000 0.343905 1.350354 0.022714 0.002974 0.692910 0.059530 0.063103 0.000000 2.538585
155.000000 0.000933 0.036248 0.019343 0.000000 0.007561 0.001018 0.028213 0.024994 0.027263 0.031902 0.177475
156.000000 0.000978 0.019879 0.010029 0.147975 0.022717 0.000000 0.008824 0.028050 0.008697 0.012066 0.259215
157.000000 0.026558 0.010098 0.074458 0.008615 0.059953 0.000980 0.013854 0.009067 0.015869 0.011782 0.231234
158.000000 0.000964 0.009478 0.009864 0.010063 0.006823 0.000997 0.007888 0.017872 0.008362 0.019074 0.091385
159.000000 0.001415 0.008816 0.010444 0.010165 0.007093 0.001102 0.008501 0.009361 0.009348 0.010626 0.076871
160.000000 0.001639 0.042093 0.049832 0.033312 0.006717 0.001038 0.010232 0.010270 0.008431 0.011654 0.175218
161.000000 0.001625 0.008144 0.013167 0.009973 0.012996 0.001106 0.009500 0.009382 0.008715 0.011776 0.086384
162.000000 0.001592 0.008918 0.013397 0.008853 0.006888 0.001144 0.015587 0.009121 0.009600 0.012309 0.087409
163.000000 0.001493 0.009579 0.010998 0.010489 0.007022 0.001100 0.009539 0.007910 0.008993 0.011805 0.078928
164.000000 0.001464 0.009280 0.011786 0.009449 0.005340 0.001007 0.008300 0.007842 0.009330 0.011685 0.075483
165.000000 0.001232 0.008492 0.011372 0.008322 0.005177 0.000931 0.008666 0.006678 0.009031 0.011217 0.071118
166.000000 0.001334 0.008497 0.012285 0.008905 0.006065 0.000824 0.009795 0.006081 0.009520 0.011858 0.075164
167.000000 0.000975 0.008022 0.013436 0.010249 0.005808 0.000764 0.008710 0.006880 0.007997 0.012721 0.075562
168.000000 0.000787 0.016539 0.008511 0.011725 0.003757 0.000852 0.010811 0.003592 0.009850 0.013796 0.080220
169.000000 0.001070 0.012841 0.017290 1.171582 0.015870 0.000917 0.013596 0.014723 1.160373 0.018290 2.426552
170.000000 0.000844 0.008961 0.014560 0.009422 0.006846 0.000845 0.009116 0.009461 0.008449 0.012391 0.080895
171.000000 0.000801 0.007554 0.013735 0.009730 0.006518 0.001111 0.008157 0.008111 0.010856 0.012338 0.078911
172.000000 0.001050 0.008671 0.027765 0.021960 0.008702 0.001244 0.008959 0.013356 0.014989 0.014982 0.121678
173.000000 0.000779 0.007867 0.016373 0.010480 0.008833 0.001476 0.006933 0.007965 0.011037 0.040183 0.111926
174.000000 0.000806 0.007126 0.015701 0.012821 0.006138 0.000989 0.008245 0.010328 0.010257 0.010421 0.082832
175.000000 0.000814 0.008766 0.016312 0.011847 0.006741 0.000925 0.008025 0.008287 0.010316 0.010823 0.082856
176.000000 0.000935 0.007201 0.016936 0.012554 0.005960 0.001040 0.008290 0.007900 0.012143 0.012958 0.085917
177.000000 0.000776 0.007704 0.017238 0.012068 0.005720 0.001052 0.008861 0.008326 0.010205 0.009902 0.081852
178.000000 0.000851 0.007611 0.013806 0.015307 0.006821 0.001118 0.009822 0.007808 0.010737 0.010448 0.084329
179.000000 0.000977 0.008450 0.065983 0.012479 0.006510 0.001176 0.007712 0.005487 0.009648 0.010973 0.129395
180.000000 0.001001 0.021841 0.000000 0.000000 0.030640 0.003379 0.015326 0.044648 0.031419 0.041176 0.189430
181.000000 0.001049 0.006367 0.015030 0.014035 0.007140 0.000793 0.007876 0.007561 0.023616 0.009405 0.092872
182.000000 0.001020 0.007238 0.013785 0.011577 0.006385 0.000969 0.007475 0.007176 0.010846 0.010077 0.076548
183.000000 0.001243 0.006774 0.012505 0.010991 0.007965 0.001251 0.007514 0.007768 0.009595 0.009876 0.075482
184.000000 0.001117 0.007257 0.012681 0.010702 0.007325 0.001104 0.006909 0.007185 0.010216 0.010516 0.075012
185.000000 0.000951 0.008527 0.056127 0.010178 0.008338 0.000923 0.014036 0.007891 0.010493 0.024702 0.142166
186.000000 0.000925 0.008392 0.013100 0.036071 0.007865 0.000930 0.007816 0.008172 0.011313 0.010413 0.104997
187.000000 0.000952 0.007763 0.013364 0.011854 0.008600 0.000959 0.008225 0.008240 0.010337 0.011297 0.081591
188.000000 0.001009 0.006511 0.013337 0.011351 0.008023 0.000951 0.008921 0.008087 0.010462 0.010769 0.079421
189.000000 0.000957 0.007792 0.012572 0.011176 0.008460 0.000952 0.007510 0.008418 0.009845 0.009529 0.077211
190.000000 0.001029 0.006743 0.011477 0.011013 0.008333 0.001005 0.008299 0.008298 0.010411 0.011357 0.077965
191.000000 0.000916 0.005558 0.012849 0.009688 0.008954 0.000910 0.007098 0.009663 0.050550 0.011381 0.117567
192.000000 0.006418 0.040010 0.000000 1.262541 1.263949 0.000000 1.260348 0.190537 0.000000 0.088918 4.112721
193.000000 0.000765 0.006311 0.017991 0.054068 0.009632 0.002988 0.000000 0.013418 0.106843 0.011203 0.223219
194.000000 0.003098 0.011005 0.039396 0.009814 0.010770 0.000687 0.009501 0.012285 0.012352 0.009834 0.118742
195.000000 0.000796 0.009146 0.000000 0.011193 0.011628 0.000772 0.014090 0.010365 0.011676 0.014196 0.083862
196.000000 0.000915 0.006200 0.011558 0.009600 0.006409 0.000969 0.006846 0.008389 0.007118 0.016826 0.074830
197.000000 0.000910 0.008571 0.011496 0.040184 0.007405 0.001005 0.008785 0.011141 0.009602 0.011031 0.110130
198.000000 0.000884 0.007968 0.010333 0.011108 0.007675 0.001002 0.007385 0.010948 0.008480 0.012314 0.078097
199.000000 0.001068 0.008488 0.033332 0.008793 0.006818 0.001106 0.007554 0.010295 0.008647 0.012850 0.098951
200.000000 0.001012 0.008920 0.010911 0.009506 0.007808 0.000991 0.007376 0.011438 0.008749 0.012988 0.079699
201.000000 0.001073 0.008438 0.009383 0.010657 0.007558 0.001168 0.006825 0.009677 0.027203 0.011247 0.093229
202.000000 0.001094 0.008197 0.011103 0.008995 0.007066 0.001170 0.007323 0.011331 0.009111 0.013402 0.078792
203.000000 0.001088 0.008377 0.009492 0.009110 0.007456 0.001078 0.007489 0.010831 0.008858 0.011675 0.075454
204.000000 0.001151 0.007995 0.011293 0.010004 0.007148 0.001105 0.007134 0.011282 0.009284 0.010127 0.076523
205.000000 0.001159 0.009646 0.008958 0.008923 0.008776 0.001128 0.007462 0.010493 0.008485 0.009922 0.074952
206.000000 0.001153 0.008628 0.010731 0.010247 0.007548 0.001263 0.009121 0.010877 0.009577 0.009823 0.078968
207.000000 0.001133 0.009275 0.009970 0.009567 0.007862 0.001195 0.007933 0.010315 0.010150 0.011298 0.078698
208.000000 0.000000 0.105433 0.078447 0.689501 0.103926 0.000000 0.000000 0.000000 0.000000 1.355398 2.332705
209.000000 0.000000 0.013126 0.000000 0.000000 0.000000 0.002040 0.015679 0.259181 0.025061 0.044188 0.359275
210.000000 0.001468 0.013586 0.000000 0.014329 0.077023 0.001196 0.018032 0.012880 0.009248 0.019371 0.167133
211.000000 0.000000 0.000000 0.014173 0.010061 0.010267 0.001599 0.013164 0.014980 0.000000 0.009058 0.073302
212.000000 0.001058 0.009646 0.011043 0.009005 0.007741 0.000992 0.007870 0.009859 0.010803 0.012228 0.080245
213.000000 0.001149 0.009678 0.009598 0.031051 0.008351 0.001052 0.007098 0.011239 0.008984 0.009887 0.098087
214.000000 0.001092 0.028908 0.039732 0.009694 0.007615 0.001135 0.006368 0.012889 0.008986 0.039491 0.155910
215.000000 0.001127 0.010537 0.009643 0.008214 0.007550 0.001150 0.007067 0.053507 0.008576 0.011381 0.118752
216.000000 0.001137 0.010999 0.009334 0.010019 0.008391 0.001087 0.007602 0.011087 0.024590 0.012921 0.097167
217.000000 0.001128 0.010951 0.008040 0.010097 0.007492 0.000992 0.007681 0.011485 0.008587 0.009665 0.076118
218.000000 0.001047 0.010766 0.008970 0.009740 0.008236 0.000859 0.007452 0.013837 0.007940 0.011925 0.080772
219.000000 0.000844 0.010807 0.009734 0.008377 0.008255 0.000798 0.007731 0.014259 0.009186 0.012780 0.082771
220.000000 0.000926 0.011716 0.009610 0.008254 0.008037 0.000762 0.007153 0.014502 0.009194 0.013811 0.083965
221.000000 0.000783 0.010673 0.008330 0.009191 0.008421 0.001155 0.005824 0.012198 0.009611 0.014275 0.080461
222.000000 0.001008 0.008606 0.010101 0.008839 0.008140 0.001187 0.005233 0.010207 0.007061 0.009576 0.069958
223.000000 0.001017 0.044355 0.008045 0.008135 0.010026 0.001339 0.006968 0.029633 0.011482 0.013950 0.134950
224.000000 0.001165 1.238650 0.017238 0.019989 0.058819 0.002042 0.017768 0.016581 0.013922 0.090498 1.476672
225.000000 0.000918 0.008391 0.008664 0.008503 0.008378 0.000805 0.006449 0.012173 0.008376 0.010959 0.073616
226.000000 0.001103 0.010218 0.008505 0.007584 0.007624 0.000938 0.006694 0.013912 0.010087 0.011660 0.078325
227.000000 0.001246 0.012258 0.009248 0.007854 0.008262 0.001262 0.007899 0.016768 0.009986 0.011487 0.086270
228.000000 0.001111 0.012656 0.009276 0.005747 0.006858 0.001162 0.007506 0.015420 0.010163 0.010802 0.080701
229.000000 0.001035 0.012190 0.009405 0.006093 0.007459 0.001082 0.006714 0.013859 0.008655 0.010664 0.077156
230.000000 0.001180 0.049697 0.007648 0.006900 0.007075 0.001162 0.006378 0.013584 0.009856 0.049483 0.152963
