Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 5-10.0.0.6-10.0.0.2 1-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 0.000393 0.000559 0.002448 0.000652 0.000651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004703
1.000000 0.000360 0.000780 0.003748 0.001033 0.000880 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006801
2.000000 0.000357 0.000654 0.002816 0.000739 0.000638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005204
3.000000 0.000549 0.001067 0.003608 0.001238 0.001084 0.001051 0.004142 0.002839 0.003310 0.004576 0.000000 0.000000 0.000000 0.000000 0.000000 0.023464
4.000000 0.001336 0.005370 0.004851 0.006926 0.006420 0.001376 0.005401 0.006316 0.005176 0.005878 0.000000 0.000000 0.000000 0.000000 0.000000 0.049050
5.000000 0.001226 0.006944 0.005624 0.008024 0.008143 0.001216 0.007749 0.005986 0.006129 0.007086 0.000000 0.000000 0.000000 0.000000 0.000000 0.058127
6.000000 0.001151 0.008550 0.006208 0.009434 0.010404 0.001202 0.008031 0.005732 0.006142 0.008017 0.000000 0.000000 0.000000 0.000000 0.000000 0.064871
7.000000 0.001217 0.008264 0.006374 0.008837 0.010888 0.001203 0.009092 0.006520 0.006150 0.008546 0.000000 0.000000 0.000000 0.000000 0.000000 0.067091
8.000000 0.001175 0.008276 0.005981 0.010350 0.008938 0.001210 0.010137 0.007219 0.006983 0.011060 0.014736 0.000000 0.000000 0.000000 0.000000 0.086065
9.000000 0.001191 0.009851 0.007584 0.012633 0.010832 0.001262 0.010097 0.008539 0.008481 0.009508 0.015528 0.001183 0.001566 0.000000 0.000000 0.098255
10.000000 0.001268 0.008936 0.007280 0.011927 0.010080 0.001473 0.010263 0.009526 0.011278 0.010422 0.016928 0.001349 0.026008 0.000000 0.000000 0.126738
11.000000 0.001518 0.008727 0.008090 0.012436 0.009130 0.001628 0.012101 0.010726 0.014962 0.010836 0.014269 0.001373 0.024273 0.035759 0.000000 0.165828
