Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 Aggregate-Flow
64.000000 1.408418 0.991860 3.731794 2.830398 3.960692 2.123492 6.620790 3.188260 6.875633 2.778044 34.509381
65.000000 1.173528 0.970600 2.876770 2.742387 3.643384 2.103281 5.508017 1.105858 6.094259 0.989463 27.207547
66.000000 0.898327 1.034523 2.559456 2.796732 4.078600 2.042720 5.612925 1.172051 6.533139 1.007814 27.736287
67.000000 0.931581 1.015946 2.576939 2.681715 4.435997 2.014413 5.820907 1.221659 6.977336 1.076085 28.752578
68.000000 0.971893 1.072350 2.536388 2.733115 4.719513 2.090441 4.587716 1.262728 7.286982 1.181025 28.442151
69.000000 0.973354 1.066888 2.718260 2.722003 4.987923 2.202547 4.282829 1.365389 7.589450 1.264336 29.172979
70.000000 0.988533 1.044971 2.879335 2.664039 5.342511 2.215958 4.424198 1.498467 7.897844 1.359592 30.315448
71.000000 1.013115 1.107403 2.976656 2.703733 5.790190 2.049134 4.622194 1.673284 8.206549 1.495104 31.637362
72.000000 1.091863 1.186334 3.193910 2.814289 6.204632 1.850178 4.827371 1.846635 8.555785 1.601254 33.172251
73.000000 1.146217 1.254330 3.273593 2.970019 6.678785 1.339882 5.014210 1.946196 8.823931 1.635944 34.083107
74.000000 1.199155 1.263685 3.440793 3.144359 6.947659 1.198279 5.260627 2.027988 9.187829 1.663632 35.334006
75.000000 1.317393 1.375042 3.391964 3.197681 7.042793 1.321673 5.508741 1.944265 9.609973 1.710546 36.420071
76.000000 2.719124 0.000000 4.771471 4.417511 8.499770 2.603146 0.000000 3.171123 0.000000 0.000000 26.182145
77.000000 2.372062 3.287846 4.556924 4.297856 8.424283 2.417762 7.833920 3.036145 11.468289 3.567403 51.262490
78.000000 0.000000 0.000000 5.216437 4.898790 9.210382 2.547909 7.953094 3.710349 11.757611 3.477041 48.771613
79.000000 3.733136 0.000000 5.596213 5.527864 10.034550 2.127569 7.806266 4.118943 12.352329 3.207449 54.504319
80.000000 2.896198 3.697186 4.710352 4.864356 9.368631 1.961723 7.285628 3.132499 11.859578 3.003864 52.780015
81.000000 2.927476 2.343229 3.854976 4.718637 8.784310 0.847612 6.737819 0.906401 11.489773 1.922220 44.532453
82.000000 3.355990 2.572875 3.181971 4.879101 9.000455 0.822816 6.948881 0.902298 11.907179 1.902179 45.473745
83.000000 3.826374 2.248244 2.155246 5.012814 9.239359 0.869797 6.103818 0.889559 12.354867 1.796460 44.496538
84.000000 4.250553 2.362892 2.163924 4.030008 9.483380 0.916218 3.785232 0.929322 8.924039 1.759576 38.605144
85.000000 4.707605 2.404603 2.144879 4.274626 6.529194 0.919345 3.986462 0.914873 6.944206 1.670552 34.496345
86.000000 5.156570 2.569455 2.178502 4.464940 4.654051 0.938652 4.205550 0.976594 7.470133 1.601582 34.216029
87.000000 5.455219 2.732732 2.153228 4.621772 4.956794 0.943138 4.303924 0.944196 7.909783 1.561334 35.582120
88.000000 5.534071 2.772249 2.199319 4.677730 5.271755 0.977733 4.359107 0.977250 8.326717 1.575527 36.671458
89.000000 2.896202 2.828860 2.148328 4.733529 5.506619 1.029316 4.490652 1.031614 8.745816 1.510714 34.921650
90.000000 2.332321 2.981488 2.283601 4.837826 5.775487 1.139924 4.628185 1.137335 9.218427 1.543893 35.878487
91.000000 1.600324 3.229595 2.377371 4.916114 6.051056 1.271722 4.729260 1.283901 9.518334 1.615944 36.593621
92.000000 1.330174 3.359928 2.292785 4.936508 6.101922 1.324878 5.003036 1.362222 9.992029 1.494102 37.197584
93.000000 2.353368 4.342287 3.441182 6.189242 7.274785 0.000000 0.000000 0.000000 10.944824 2.435375 36.981063
94.000000 2.216224 4.226815 4.124251 7.139943 8.179505 0.000000 0.000000 2.780758 11.707439 2.140811 42.515746
95.000000 2.691120 5.164341 3.788985 0.000000 8.212257 2.896300 7.499374 3.104207 11.642621 2.778028 47.777233
96.000000 1.908402 4.630799 3.396353 6.893667 7.225955 2.146404 6.311708 2.963921 11.644557 2.559397 49.681163
97.000000 0.831923 3.928205 2.880736 5.324259 6.825072 2.286967 5.384445 2.484911 11.574992 1.857084 43.378594
98.000000 0.828816 4.135168 2.946819 3.233351 6.880453 2.316239 5.617774 2.607693 11.922175 1.903146 42.391634
99.000000 0.892283 4.397465 3.053175 2.231178 6.938537 2.369385 4.726000 2.774790 12.184182 1.839941 41.406936
100.000000 0.930558 4.386172 3.025292 2.335696 5.834720 2.513148 3.470326 3.069566 12.543977 1.906005 40.015460
101.000000 0.939838 4.376160 2.960590 2.409151 4.540108 2.655653 3.656820 3.314734 9.141891 1.938470 35.933415
102.000000 0.954981 4.556398 2.933971 2.448179 4.600807 2.613226 3.787806 3.561811 6.746613 2.028875 34.232667
103.000000 0.969870 4.744369 3.030319 2.638401 4.759529 2.501877 3.899811 3.768552 7.034926 2.067912 35.415566
104.000000 1.017032 4.981391 3.170708 2.740408 4.892623 2.205154 4.166568 3.912190 7.394379 2.155377 36.635830
105.000000 1.086993 5.255914 3.253042 2.903199 5.082646 1.616899 4.407991 4.037706 7.653494 2.238077 37.535961
106.000000 1.173873 5.635990 3.323567 3.015287 5.185854 1.148517 4.583645 4.232386 7.818065 2.348755 38.465939
107.000000 0.000000 0.000000 0.000000 3.188385 5.319987 0.000000 4.822912 4.329099 0.000000 0.000000 17.660383
108.000000 1.981687 6.744614 4.338427 4.419196 5.965008 1.937744 4.834315 5.289951 8.655514 3.282758 47.449214
109.000000 0.000000 7.090642 4.573994 4.916814 5.627611 0.000000 5.774925 5.232676 8.079721 2.820651 44.117034
110.000000 1.882699 7.249532 4.610494 4.258353 6.068351 1.473603 5.091143 5.091266 8.604497 2.553012 46.882950
111.000000 1.312561 7.417057 4.133229 4.134829 5.856998 0.864726 4.560151 4.652096 8.542052 2.367308 43.841007
112.000000 1.105056 7.809057 4.365402 4.391047 5.864567 0.918194 4.387538 4.942846 8.789401 2.165601 44.738709
113.000000 1.021191 8.204518 4.612922 4.697873 6.075743 0.990144 4.069732 5.236809 8.985214 1.892626 45.786772
114.000000 1.021741 8.570696 4.877095 5.001004 6.266466 1.022763 3.764216 5.485802 9.278111 1.580198 46.868092
115.000000 1.051231 8.904370 5.190250 5.310648 6.535459 1.051109 3.393320 5.690022 9.474439 1.355447 47.956295
116.000000 1.056579 6.550521 5.462107 5.659832 6.792818 1.057438 3.186855 5.928242 9.708023 1.134110 46.536525
117.000000 1.062730 6.272475 5.699561 6.011624 6.964669 1.056059 2.926583 6.226272 7.434760 1.058535 44.713268
118.000000 1.060085 6.638387 5.853003 6.371321 7.133233 1.060173 2.496309 6.515039 7.242555 1.055900 45.426005
119.000000 1.072319 6.945007 6.048304 6.574285 7.139720 1.073316 2.094646 6.770257 7.393278 1.068031 46.179163
120.000000 1.157572 7.187416 6.279349 6.779769 7.197346 1.157738 1.835640 6.944327 7.502367 1.150786 47.192310
121.000000 1.271284 7.457011 6.267148 7.021163 7.172540 1.265111 1.649693 7.117267 7.514536 1.259949 47.995702
122.000000 0.000000 0.000000 0.000000 0.000000 8.685987 0.000000 0.000000 0.000000 8.643881 0.000000 17.329868
123.000000 2.416334 8.844104 8.090968 8.148746 0.000000 2.439055 2.604403 8.226522 9.494603 3.493012 53.757747
124.000000 3.221789 9.738466 8.224479 8.554295 0.000000 3.118163 3.221582 8.963434 8.890705 3.177403 57.110316
125.000000 3.109225 10.304803 6.050453 8.434046 9.641749 2.994755 0.000000 7.546609 0.000000 3.132486 51.214126
126.000000 3.114235 7.683820 5.465234 9.477463 8.482422 2.878876 2.646377 5.938688 8.336700 3.803177 57.826992
127.000000 2.574060 5.436703 5.251901 6.148696 8.152621 2.488752 1.220920 5.206152 7.552342 2.787650 46.819797
128.000000 2.665999 5.288389 4.563293 5.200088 8.229018 2.646243 1.233406 5.533742 7.675128 2.990602 46.025908
129.000000 2.701962 2.875621 3.525461 5.184316 8.298858 2.715789 1.277045 5.828367 7.840921 2.973658 43.221998
130.000000 2.855148 3.077152 3.564512 5.326884 4.415250 2.902349 1.255677 5.627086 5.264298 2.890644 37.179000
131.000000 2.909946 3.169746 3.732931 4.557714 4.044999 3.081534 1.196930 4.069918 4.095556 3.024054 33.883328
132.000000 3.031002 3.308415 3.850779 4.319707 4.093948 3.228423 1.194170 4.479383 4.154591 3.149140 34.809558
133.000000 3.029309 3.503992 4.046781 4.487836 4.153495 3.226069 1.105295 4.818787 4.109663 3.308811 35.790038
134.000000 2.966279 3.680072 4.206542 4.558143 4.320443 3.153601 1.103631 5.178244 4.155511 3.480015 36.802481
135.000000 2.729005 3.870273 4.308528 4.750335 4.464315 2.928794 1.238379 5.563117 4.217977 3.713053 37.783776
136.000000 2.296089 4.175830 4.513662 4.913407 4.657501 2.404671 1.396907 5.908163 4.374924 3.962437 38.603591
137.000000 1.872061 4.514495 4.812837 5.068969 4.821476 1.843041 1.524930 6.353435 4.471463 4.110375 39.393082
138.000000 3.156753 5.625877 6.068040 6.411801 5.864935 2.958122 2.832774 0.000000 0.000000 5.460050 38.378352
139.000000 3.282558 5.479004 6.096290 6.819068 6.245408 3.635935 2.897245 8.551414 5.519973 0.000000 48.526895
140.000000 2.281983 6.422678 6.018857 6.691502 6.207626 2.387356 3.238364 8.318837 0.000000 6.020228 47.587431
141.000000 1.543220 6.407198 5.871609 6.056409 5.737891 1.597519 2.587158 8.150522 5.856683 5.191942 49.000151
142.000000 0.843104 5.845492 5.616341 5.826580 4.918394 0.811020 2.306843 8.552956 4.449887 4.938010 44.108627
143.000000 0.778581 6.037610 5.783679 5.956285 4.839425 0.778846 2.405934 8.956964 4.436378 2.651487 42.625189
144.000000 0.821206 6.197980 4.098503 4.575123 4.784640 0.821537 2.498054 9.327909 4.474526 2.443987 40.043465
145.000000 0.863283 3.369840 3.467934 3.629789 4.676439 0.862925 2.595578 9.597115 4.436331 2.512146 36.011380
146.000000 0.882268 3.580683 3.563469 3.838681 4.581659 0.880174 2.639665 9.967280 4.416476 2.635199 36.985554
147.000000 0.901139 3.864606 3.642155 3.956051 4.600013 0.899973 2.824923 7.274868 4.446347 2.780031 35.190106
148.000000 0.905060 4.144049 3.786273 4.085079 4.531917 0.905006 2.954759 6.763310 4.480043 2.957539 35.513035
149.000000 0.932128 4.354828 3.953802 4.181298 4.406013 0.931752 3.191574 7.127292 4.505301 3.030058 36.614046
150.000000 0.999817 4.594311 4.046830 4.334420 4.486117 0.998911 3.376021 7.347502 4.571441 3.144509 37.899879
151.000000 1.090253 4.823239 4.126103 4.544120 4.571511 1.090415 3.445157 7.532495 4.631011 3.276158 39.130462
152.000000 1.224685 5.070295 4.357457 4.715747 4.703466 1.215262 3.655123 7.666967 4.679751 3.422607 40.711360
153.000000 1.336577 5.180701 4.502617 4.775300 4.738661 1.341732 3.703203 7.846165 4.734063 3.630581 41.789600
154.000000 2.749793 0.000000 5.931324 6.171414 6.046393 2.639196 5.077027 9.080205 6.022205 0.000000 43.717557
155.000000 2.468946 7.606182 6.651425 0.000000 5.783596 2.437254 5.973836 9.806591 6.957476 5.774048 53.459354
156.000000 2.906303 7.441734 6.339661 8.122968 6.575631 0.000000 5.641134 7.983550 6.899147 5.469540 57.379668
157.000000 3.233087 7.741303 6.753140 7.665080 7.496076 3.339766 6.232974 6.215168 7.442365 5.334034 61.452993
158.000000 3.612009 7.323809 6.401486 6.187687 6.484068 2.680547 5.567934 4.911398 6.965877 4.905367 55.040182
159.000000 3.468844 6.627330 5.552414 5.839685 4.664338 2.471762 4.770938 1.276597 6.375315 1.952767 42.999990
160.000000 4.007580 3.472474 5.030507 2.519483 4.259058 2.584253 4.932718 1.271160 6.601704 2.379684 37.058621
161.000000 4.434449 2.033816 3.338401 2.607070 2.417770 2.776040 5.013067 1.249058 6.886787 2.897149 33.653607
162.000000 4.919911 2.253795 3.816861 2.739124 1.953802 2.956548 4.973952 1.100703 7.078466 3.324189 35.117351
163.000000 5.427008 2.377770 4.171792 2.895648 1.452947 3.115479 4.340199 1.038300 7.229031 3.666389 35.714563
164.000000 5.930204 2.625943 4.631373 2.891371 1.004809 3.238854 4.446020 1.009318 7.334167 4.043964 37.156023
165.000000 6.339282 2.732106 5.061936 2.874961 0.941710 3.171487 4.538640 0.941127 7.405906 4.402540 38.409695
166.000000 6.617036 2.864090 5.494092 2.943342 1.003193 2.872573 4.683679 1.003897 7.513319 4.803702 39.798923
167.000000 6.778976 2.911744 5.954202 3.009024 1.049546 2.262467 4.769675 1.051253 7.587108 5.213466 40.587461
168.000000 6.846156 3.141052 6.139531 3.026730 1.106901 1.725012 4.831329 1.108022 7.638616 5.341827 40.905176
169.000000 7.337330 3.896294 7.246257 4.141950 2.022491 2.077362 5.633041 1.954482 8.774461 6.276739 49.360407
170.000000 6.535525 3.428760 7.340831 3.995743 1.475314 1.431143 5.369130 1.575843 8.554906 6.382349 46.089544
171.000000 5.911331 3.233304 7.903702 3.622714 1.024491 0.919480 5.255832 1.561537 8.120920 6.544810 44.098121
172.000000 5.524365 3.149029 8.514530 4.139525 1.007159 1.048635 5.472662 1.761940 8.635185 6.830706 46.083736
173.000000 5.396772 3.304961 9.082885 4.559567 1.186860 1.244908 5.695107 1.800225 9.151019 7.188153 48.610457
174.000000 4.831258 3.176388 9.598939 4.931005 0.990638 0.993557 5.699234 1.318328 9.552611 4.006471 45.098429
175.000000 4.158774 2.799224 10.199720 5.222917 1.038436 1.050090 5.747302 1.191156 9.999768 4.183227 45.590614
176.000000 3.236030 2.592544 10.794320 5.534527 1.070341 1.075078 5.722703 1.183850 10.366850 4.314056 45.890299
177.000000 2.675831 2.535471 11.246541 5.907061 1.076899 1.079832 5.660010 1.141317 10.704346 4.214779 46.242087
178.000000 1.930789 2.373420 11.786953 6.107582 1.083007 1.089693 5.337203 1.126318 11.099347 4.364563 46.298875
179.000000 1.202030 2.318739 10.758958 6.101859 1.098156 1.100959 5.375643 1.098635 11.491625 4.558511 45.105115
180.000000 1.097992 3.160204 0.000000 0.000000 2.182792 2.232328 6.349282 2.145675 11.751920 5.636571 34.556764
181.000000 1.528005 2.232013 9.847245 7.056716 1.663702 1.650307 5.672445 1.704064 9.646660 5.285347 46.286504
182.000000 1.000295 1.839616 9.828218 7.088406 1.470750 1.084779 5.390983 1.444837 9.149889 5.187512 43.485285
183.000000 1.017692 1.759054 10.089900 7.389376 1.574244 1.017171 5.259315 1.511569 9.450824 5.485638 44.554783
184.000000 1.073625 1.764668 10.438478 7.759031 1.605213 1.073136 5.224290 1.684575 9.684189 5.662006 45.969211
185.000000 1.145435 1.716171 7.742875 8.146855 1.737059 1.144441 5.022076 1.893767 9.949334 5.052604 43.550617
186.000000 1.212768 1.615695 6.578195 6.828684 1.881904 1.267652 3.830533 2.120599 10.224055 4.107173 39.667258
187.000000 1.231333 1.522141 6.970492 5.341860 2.059327 1.316153 3.770293 2.158278 10.432495 4.243778 39.046150
188.000000 1.246198 1.471785 7.268479 5.519636 2.131560 1.259516 3.726535 2.217840 10.704586 4.323719 39.869854
189.000000 1.269443 1.445861 7.600503 5.873514 2.260268 1.269322 3.701230 2.362233 10.992426 4.586103 41.360903
190.000000 1.272239 1.343135 7.865735 6.085937 2.412416 1.272301 3.608584 2.389490 11.290986 4.841435 42.382258
191.000000 1.312338 1.328238 8.171304 6.425432 2.414441 1.310805 3.606283 2.370238 10.535759 4.848677 42.323515
192.000000 2.569855 2.565750 0.000000 7.759909 3.676204 0.000000 4.709664 3.678201 0.000000 6.296494 31.256077
193.000000 2.243727 2.556801 9.371518 8.669372 4.130255 3.426850 0.000000 3.683129 8.784182 5.941811 48.807645
194.000000 2.562438 2.705352 7.004043 8.070376 3.923329 2.431357 5.201439 3.913172 9.270033 5.284613 50.366152
195.000000 1.987734 2.436436 0.000000 8.189809 4.164005 1.670377 4.246263 3.709322 9.219269 5.733522 41.356737
196.000000 1.521361 1.612484 6.724784 7.759924 3.132943 0.775320 3.648498 3.194806 8.520933 5.263328 42.154381
197.000000 1.275717 1.756227 6.746489 6.964089 3.019738 0.704844 3.188552 3.509185 8.495365 5.610882 41.271088
198.000000 1.031535 1.968296 6.805027 3.877442 2.954570 0.750424 2.672330 3.861581 8.605439 5.952028 38.478672
199.000000 0.792744 2.180827 5.527531 4.129730 2.937401 0.769435 2.526607 4.162847 8.731142 6.258438 38.016702
200.000000 0.789383 2.329287 3.671765 4.343100 2.875929 0.789757 2.388483 4.474138 8.872391 6.601137 37.135370
201.000000 0.783312 2.491173 3.889941 4.487472 2.819017 0.784690 2.270340 4.793858 8.221783 6.945106 37.486692
202.000000 0.798240 2.696616 4.088675 4.670899 2.778849 0.798877 2.252205 5.135139 5.905357 7.148400 36.273257
203.000000 0.830501 2.896738 4.312058 4.838861 2.739237 0.829908 2.150322 5.394378 6.020351 7.455647 37.468001
204.000000 0.887622 3.076564 4.489663 4.897591 2.806916 0.887735 1.951189 5.619900 6.185216 7.757530 38.559926
205.000000 0.992616 3.302519 4.654430 4.946101 2.774694 0.994223 1.861211 5.847125 6.267702 7.991602 39.632223
206.000000 1.131577 3.472945 4.821206 5.016318 2.848243 1.128859 1.770096 6.158844 6.329671 8.232504 40.910263
207.000000 1.269049 3.494087 4.881843 4.963578 2.906685 1.264565 1.708426 6.411530 6.420505 8.519039 41.839307
208.000000 0.000000 4.911078 6.115126 6.302560 4.327053 0.000000 0.000000 0.000000 0.000000 9.864691 31.520508
209.000000 0.000000 4.957199 0.000000 0.000000 0.000000 3.253716 2.692868 7.770060 8.384790 10.742910 37.801543
210.000000 2.838732 5.418022 0.000000 6.854238 5.355400 3.260790 3.333616 8.342235 8.074237 8.095421 51.572691
211.000000 0.000000 0.000000 7.471806 6.761115 5.356692 3.108095 3.792584 8.600274 0.000000 5.924197 41.014763
212.000000 2.926368 5.415629 6.955998 5.741130 4.279534 3.239305 2.707963 7.831869 7.924209 5.968890 52.990895
213.000000 2.516820 4.758126 6.029672 3.190450 3.549309 3.105248 1.577511 7.675201 7.103901 5.724824 45.231062
214.000000 2.540328 4.397817 4.199243 1.577431 3.561089 3.162927 1.464477 8.134789 7.118106 5.302239 41.458446
215.000000 2.583775 3.063648 1.686438 1.526498 3.537844 3.166095 1.424063 5.156033 7.191615 4.138974 33.474983
216.000000 2.577245 3.407298 1.694841 1.399814 3.478999 3.152841 1.349157 5.542755 6.813336 4.618042 34.034328
217.000000 2.668385 3.703483 1.796600 1.200340 3.500531 3.043971 1.300027 5.999264 3.986564 5.048655 32.247820
218.000000 2.781092 4.006433 2.024807 1.191691 3.429362 2.856710 1.159973 6.389805 4.022116 5.386890 33.248879
219.000000 2.756903 4.354179 2.077613 1.073877 3.447691 2.354960 1.036759 6.796902 4.215103 5.778288 33.892275
220.000000 2.539366 4.806240 2.227536 1.177802 3.541418 1.435735 1.094636 7.185924 4.328983 6.195583 34.533223
221.000000 1.952380 5.182085 2.456736 1.329398 3.493016 1.059228 1.105698 7.663501 4.342863 6.470038 35.054943
222.000000 1.203130 5.571824 2.575388 1.377427 3.536870 1.109993 1.112846 8.147863 4.432823 6.790244 35.858408
223.000000 1.145763 5.705710 2.527736 1.252452 3.434047 1.142605 1.136258 8.510544 4.684504 7.300222 36.839841
224.000000 1.904127 7.042960 3.554143 2.274651 4.636943 2.188738 2.196359 9.523356 5.602113 8.497490 47.420880
225.000000 1.448801 6.962925 2.882285 1.692549 4.242099 1.681137 1.683013 9.615353 5.237679 8.770795 44.216636
