Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 1-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 0.000254 0.000419 0.002624 0.000529 0.000407 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004233
1.000000 0.000277 0.000420 0.003256 0.000489 0.000443 0.000314 0.000399 0.000374 0.000884 0.000373 0.000000 0.000000 0.000000 0.000000 0.000000 0.007229
2.000000 0.000263 0.000534 0.002345 0.000606 0.000530 0.000309 0.000505 0.000437 0.002870 0.000451 0.000000 0.000000 0.000000 0.000000 0.000000 0.008850
3.000000 0.000243 0.000378 0.002808 0.000399 0.000335 0.000243 0.000616 0.000524 0.002998 0.000590 0.000000 0.000000 0.000000 0.000000 0.000000 0.009134
4.000000 0.000253 0.000429 0.002181 0.000334 0.000503 0.000206 0.000371 0.000535 0.003630 0.000418 0.000000 0.000000 0.000000 0.000000 0.000000 0.008860
5.000000 0.000775 0.004971 0.004506 0.005538 0.005336 0.000272 0.000546 0.000512 0.002736 0.000421 0.000866 0.004625 0.005842 0.005059 0.007038 0.049043
6.000000 0.000872 0.008811 0.005485 0.005205 0.005972 0.000251 0.000510 0.000545 0.003044 0.000466 0.000888 0.006317 0.009827 0.008243 0.009258 0.065694
7.000000 0.000879 0.011261 0.005176 0.006319 0.007395 0.000247 0.000860 0.000838 0.003382 0.000777 0.000918 0.008244 0.009986 0.008474 0.010672 0.075428
8.000000 0.000932 0.008723 0.005211 0.006335 0.006773 0.000604 0.002820 0.002150 0.004849 0.002621 0.000936 0.008403 0.009121 0.009104 0.009598 0.078180
9.000000 0.001044 0.011489 0.006917 0.006419 0.007614 0.000666 0.003995 0.003619 0.004528 0.003878 0.001069 0.007596 0.009573 0.008352 0.010776 0.087535
10.000000 0.001049 0.011369 0.007951 0.005582 0.006354 0.000294 0.000595 0.000560 0.002615 0.000595 0.001041 0.009379 0.010197 0.008712 0.010564 0.076857
11.000000 0.001026 0.008929 0.009227 0.007649 0.007962 0.000635 0.003993 0.002910 0.003999 0.002890 0.001067 0.009367 0.008599 0.009008 0.010279 0.087540
12.000000 0.001133 0.007960 0.009173 0.008491 0.008258 0.000271 0.000843 0.000614 0.003629 0.000684 0.001163 0.008327 0.008561 0.008648 0.009144 0.076899
13.000000 0.001419 0.007812 0.009404 0.008017 0.008569 0.000506 0.002248 0.001860 0.003701 0.001709 0.001294 0.009062 0.009448 0.008671 0.009058 0.082778
14.000000 0.001252 0.008494 0.009982 0.008668 0.007488 0.000958 0.005777 0.004830 0.006313 0.005991 0.001114 0.008855 0.007378 0.008226 0.008910 0.094236
15.000000 0.001559 0.006435 0.011187 0.005430 0.006430 0.000934 0.004566 0.004540 0.005075 0.005461 0.001467 0.007517 0.009073 0.008279 0.004716 0.082669
16.000000 0.001325 0.010784 0.013154 0.012553 0.012884 0.001018 0.004947 0.005650 0.006333 0.006100 0.001203 0.938178 0.012456 0.009647 0.011226 1.047458
17.000000 0.001346 0.024412 0.035629 0.076283 0.026200 0.001038 0.005760 0.004998 0.005174 0.005422 0.000905 0.008549 0.034335 0.014691 0.055993 0.300735
18.000000 0.001369 0.007307 0.008086 0.010541 0.009991 0.000962 0.005424 0.005816 0.005124 0.005286 0.001583 0.011985 0.008504 0.008598 0.007931 0.098507
19.000000 0.001335 0.012232 0.008466 0.008439 0.008810 0.001017 0.006188 0.004948 0.006251 0.005101 0.001106 0.007359 0.008466 0.007753 0.006527 0.093998
20.000000 0.001412 0.007615 0.009623 0.009413 0.010151 0.000984 0.005914 0.005574 0.004925 0.004858 0.001158 0.007139 0.009709 0.008837 0.008060 0.095372
21.000000 0.001210 0.009285 0.009012 0.009274 0.009543 0.000704 0.003122 0.003280 0.004484 0.003319 0.001132 0.007041 0.008587 0.010004 0.007281 0.087278
22.000000 0.001233 0.010042 0.008566 0.010704 0.008739 0.000952 0.006639 0.005777 0.005589 0.005975 0.001112 0.007465 0.008769 0.009172 0.009016 0.099750
23.000000 0.001201 0.009336 0.010097 0.008712 0.009169 0.000484 0.001604 0.001813 0.002937 0.001551 0.001054 0.007261 0.009473 0.009411 0.009579 0.083682
24.000000 0.001164 0.011002 0.009427 0.010830 0.009660 0.000347 0.000432 0.000533 0.002528 0.000417 0.001028 0.007927 0.009389 0.009928 0.009118 0.083730
25.000000 0.002269 0.009540 0.009146 0.008893 0.008715 0.000430 0.000568 0.000794 0.003491 0.000481 0.001048 0.007501 0.008442 0.010032 0.008955 0.080305
26.000000 0.000967 0.008491 0.009306 0.010649 0.008509 0.000730 0.003260 0.002674 0.005151 0.003576 0.000917 0.007667 0.008393 0.009375 0.006517 0.086182
27.000000 0.000885 0.009971 0.010222 0.009611 0.009538 0.000278 0.000724 0.000413 0.003679 0.000435 0.000944 0.007874 0.009424 0.009904 0.005419 0.079321
28.000000 0.000794 0.006704 0.010326 0.010219 0.009933 0.000652 0.003255 0.002582 0.003719 0.003083 0.001031 0.008925 0.010702 0.019295 0.007524 0.098744
29.000000 0.001058 0.008255 0.009648 0.010515 0.010246 0.000465 0.001697 0.001370 0.004132 0.001661 0.001021 0.008806 0.009042 0.009852 0.007621 0.085389
30.000000 0.000000 0.000000 0.005076 0.000000 0.000000 0.000332 0.000725 0.000314 0.002881 0.000350 0.000000 0.000000 0.000000 0.000000 0.000000 0.009678
31.000000 0.001378 0.019976 0.015783 1.275566 0.043751 0.001013 0.005348 0.004777 0.005532 0.004590 0.001335 0.013331 1.220736 0.030191 0.015899 2.659206
32.000000 0.000813 0.007723 0.013402 0.013192 0.013290 0.000489 0.001635 0.001442 0.003761 0.001726 0.000712 0.020832 0.010077 0.013127 0.015049 0.117270
33.000000 0.001907 0.011467 0.054558 0.025501 0.014144 0.000638 0.003072 0.002287 0.003508 0.002737 0.000000 0.271610 0.015320 0.063968 0.018043 0.488760
34.000000 0.000856 0.007376 0.008088 0.009517 0.010475 0.000487 0.002189 0.001752 0.003508 0.002574 0.001209 0.007708 0.009005 0.009284 0.009352 0.083380
35.000000 0.000831 0.008683 0.008705 0.009377 0.010331 0.000278 0.000843 0.000527 0.002631 0.000644 0.001028 0.008146 0.009755 0.008107 0.009514 0.079400
36.000000 0.000998 0.008410 0.018078 0.010015 0.032669 0.000447 0.001495 0.001577 0.002957 0.001415 0.001094 0.007277 0.008163 0.019503 0.007883 0.121981
37.000000 0.001130 0.009077 0.008544 0.009070 0.009573 0.000249 0.000583 0.000436 0.002664 0.000414 0.001033 0.007679 0.009812 0.007430 0.008211 0.075905
38.000000 0.000998 0.009417 0.008663 0.008990 0.009734 0.000309 0.000591 0.000640 0.003081 0.000774 0.001070 0.007775 0.009621 0.007280 0.008505 0.077448
39.000000 0.000985 0.007581 0.008382 0.013415 0.010455 0.000265 0.000612 0.000646 0.003352 0.000715 0.001129 0.008085 0.009727 0.007196 0.008659 0.081204
40.000000 0.001023 0.008268 0.009500 0.010290 0.009313 0.000316 0.000643 0.000593 0.003407 0.000449 0.001031 0.008374 0.009902 0.007297 0.008693 0.079099
41.000000 0.001008 0.008529 0.009220 0.009748 0.010053 0.000493 0.002131 0.001448 0.003194 0.001837 0.000986 0.008136 0.009192 0.008080 0.009015 0.083070
42.000000 0.001131 0.008057 0.008182 0.009346 0.009218 0.000355 0.000650 0.000790 0.002471 0.000729 0.000901 0.010050 0.011244 0.008042 0.009486 0.080652
43.000000 0.001079 0.008971 0.009921 0.011702 0.011207 0.000720 0.002650 0.002236 0.004175 0.002816 0.000865 0.007899 0.008745 0.007052 0.008719 0.088757
44.000000 0.001123 0.011180 0.008498 0.009279 0.010087 0.000601 0.003090 0.002267 0.004353 0.003317 0.000847 0.009252 0.009895 0.007153 0.010942 0.091884
45.000000 0.000920 0.006361 0.009352 0.008826 0.010943 0.000279 0.000385 0.000397 0.002681 0.000525 0.001020 0.012726 0.009825 0.011123 0.009415 0.084778
46.000000 0.000000 0.000000 0.219021 0.075899 0.000000 0.000760 0.003239 0.003014 0.004907 0.003891 0.000000 0.046303 0.000000 0.061466 0.000000 0.418500
47.000000 0.001468 0.010803 0.007486 0.008728 0.014842 0.000321 0.000658 0.000328 0.003435 0.000481 0.001175 0.008055 0.016387 0.007863 0.012070 0.094100
48.000000 0.001505 0.070290 0.000000 0.039850 0.015925 0.000694 0.002695 0.002712 0.004111 0.002855 0.001145 0.034552 0.015236 0.014374 0.000000 0.205944
49.000000 0.000838 0.020809 0.012207 0.010286 0.009489 0.000563 0.002294 0.001977 0.003735 0.001971 0.000953 0.010510 0.011945 0.008306 0.012072 0.107955
50.000000 0.000979 0.010617 0.010915 0.012308 0.008134 0.000295 0.000392 0.000408 0.003100 0.000421 0.000920 0.009029 0.007582 0.006827 0.008559 0.080486
51.000000 0.001005 0.006992 0.012037 0.039975 0.024321 0.000907 0.005494 0.004012 0.005702 0.005608 0.001052 0.011079 0.008905 0.007737 0.007885 0.142711
52.000000 0.000903 0.007312 0.010995 0.013063 0.008356 0.000519 0.002441 0.002120 0.003669 0.002420 0.001025 0.012216 0.010120 0.007878 0.007433 0.090470
53.000000 0.001022 0.007351 0.023659 0.010441 0.007187 0.000648 0.003159 0.003741 0.004129 0.002460 0.001024 0.044091 0.009526 0.008622 0.007373 0.134433
54.000000 0.001014 0.007099 0.011838 0.011260 0.009736 0.000345 0.000952 0.000905 0.003476 0.000712 0.001003 0.012274 0.009560 0.008688 0.008644 0.087506
55.000000 0.000997 0.006825 0.010763 0.012028 0.008225 0.000301 0.000612 0.000422 0.003369 0.000491 0.001102 0.010592 0.008365 0.007710 0.008358 0.080160
56.000000 0.001023 0.007407 0.011984 0.011605 0.008548 0.000727 0.003605 0.003700 0.004371 0.003447 0.001041 0.011912 0.008864 0.007428 0.007966 0.093628
57.000000 0.001076 0.006949 0.012388 0.013822 0.010195 0.000309 0.000701 0.000617 0.002874 0.000466 0.001065 0.012400 0.009837 0.007535 0.008582 0.088816
58.000000 0.001041 0.007886 0.010957 0.012500 0.008961 0.000507 0.002270 0.002204 0.004547 0.002872 0.001157 0.011447 0.008847 0.006879 0.009012 0.091087
59.000000 0.001198 0.007914 0.011325 0.012978 0.010079 0.000637 0.002893 0.002407 0.003801 0.002842 0.001165 0.014698 0.009559 0.007345 0.009189 0.098030
60.000000 0.001307 0.007160 0.013139 0.014293 0.010374 0.000276 0.000489 0.000612 0.002653 0.000720 0.001319 0.009858 0.007439 0.006524 0.007373 0.083536
61.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001110 0.005543 0.005586 0.005235 0.005711 0.000000 0.000000 0.000000 0.000000 0.013970 0.037155
62.000000 0.001378 0.012244 0.015009 0.000000 0.000000 0.001050 0.008523 0.006105 0.007602 0.006942 0.001279 0.013252 0.014249 0.014287 0.012567 0.114487
63.000000 0.000909 0.009445 0.007927 0.014829 0.016036 0.000512 0.002176 0.002766 0.004199 0.002089 0.000848 0.009145 0.010148 0.006135 0.008279 0.095443
64.000000 0.001239 0.011522 0.025838 0.013462 0.011196 0.000315 0.000576 0.000622 0.002890 0.000739 0.001199 0.033505 0.011385 0.008395 0.009761 0.132644
65.000000 0.001092 0.006016 0.009792 0.043044 0.008534 0.000319 0.000463 0.000474 0.002955 0.000344 0.001105 0.010813 0.009783 0.006015 0.008505 0.109254
66.000000 0.001094 0.008112 0.009357 0.010791 0.009515 0.000699 0.003546 0.002931 0.004717 0.003120 0.001140 0.009781 0.009572 0.006293 0.007411 0.088079
67.000000 0.001108 0.007338 0.010029 0.011307 0.009639 0.000364 0.000555 0.000512 0.003208 0.000399 0.001090 0.009425 0.008605 0.006556 0.007966 0.078101
68.000000 0.001152 0.007276 0.009283 0.011564 0.009527 0.000633 0.003396 0.002381 0.003249 0.002889 0.001160 0.026762 0.008820 0.007421 0.007965 0.103478
69.000000 0.001117 0.007676 0.009848 0.011879 0.010233 0.000323 0.000516 0.000487 0.002326 0.000553 0.001120 0.009048 0.009640 0.006993 0.008008 0.079767
70.000000 0.001078 0.007490 0.023175 0.010241 0.007895 0.000375 0.000589 0.000506 0.002968 0.000555 0.001073 0.009142 0.009117 0.005125 0.008159 0.087488
71.000000 0.001007 0.007957 0.009992 0.023789 0.008842 0.000792 0.004576 0.003537 0.005139 0.003801 0.001008 0.009856 0.009745 0.006483 0.007922 0.104446
72.000000 0.000960 0.008287 0.010036 0.011027 0.008996 0.000330 0.000575 0.000434 0.002150 0.000347 0.000859 0.010281 0.009326 0.006362 0.008556 0.078526
73.000000 0.000839 0.008660 0.009477 0.011274 0.011215 0.000543 0.002401 0.001828 0.003446 0.002369 0.000881 0.010258 0.009134 0.005541 0.009684 0.087550
74.000000 0.000931 0.007690 0.008822 0.009179 0.010186 0.000662 0.002851 0.003413 0.004232 0.003754 0.000859 0.013151 0.010452 0.006265 0.007289 0.089736
75.000000 0.000849 0.000000 0.000000 0.000000 0.000000 0.000352 0.000556 0.000886 0.002743 0.000629 0.000000 0.009138 0.000000 0.000000 0.000000 0.015153
76.000000 0.001363 1.273256 0.014560 0.016896 0.013658 0.000764 0.004008 0.003596 0.004213 0.004137 0.001358 0.018080 0.012479 0.011145 0.408801 1.788314
77.000000 0.000798 0.008374 0.007207 0.008848 0.010869 0.000307 0.000538 0.000761 0.002803 0.000579 0.000814 0.008071 0.008528 0.006561 0.009734 0.074792
78.000000 0.001110 0.007598 0.012235 0.009020 0.013360 0.000655 0.002869 0.003401 0.004577 0.003510 0.001029 0.036687 0.008838 0.007467 0.008487 0.120843
79.000000 0.000980 0.012144 0.028212 0.009675 0.012991 0.000325 0.000729 0.000801 0.002708 0.000750 0.000986 0.010010 0.010386 0.006964 0.008243 0.105904
80.000000 0.001077 0.007613 0.012674 0.009493 0.012986 0.000357 0.000668 0.000477 0.002903 0.000757 0.001035 0.007344 0.007217 0.007948 0.008095 0.080644
81.000000 0.001080 0.007784 0.011571 0.044438 0.012397 0.000843 0.004443 0.003090 0.004341 0.004205 0.001012 0.009672 0.008578 0.007248 0.008831 0.129533
82.000000 0.001124 0.007846 0.013234 0.009034 0.011991 0.000365 0.000800 0.000794 0.002420 0.000681 0.001060 0.010638 0.027692 0.007505 0.008581 0.103765
83.000000 0.001074 0.009060 0.010528 0.008428 0.012521 0.000362 0.000792 0.000671 0.002688 0.000576 0.001104 0.009952 0.009257 0.007012 0.008302 0.082327
84.000000 0.001060 0.008296 0.012943 0.008534 0.012342 0.000393 0.001024 0.000787 0.003494 0.000694 0.001011 0.010798 0.010435 0.007195 0.008810 0.087816
85.000000 0.001148 0.007619 0.013912 0.010575 0.013100 0.000303 0.000487 0.000558 0.002986 0.000453 0.001126 0.007844 0.009225 0.007575 0.006679 0.083590
86.000000 0.001070 0.010071 0.011053 0.008644 0.009038 0.000902 0.005145 0.003536 0.004656 0.004851 0.000970 0.016124 0.009810 0.007950 0.007461 0.101281
87.000000 0.002338 0.000000 0.023141 0.040959 0.041717 0.000589 0.003619 0.003756 0.005152 0.003212 0.001856 0.031769 0.018714 0.020699 0.025774 0.223295
