Time 1-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 1-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 5-10.0.0.4-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.000522 0.003827 0.001404 0.001203 0.001567 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008523
1.000000 0.000882 0.003949 0.003016 0.003093 0.003282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014222
2.000000 0.001263 0.004899 0.005233 0.004521 0.005718 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.021634
3.000000 0.001232 0.005309 0.004509 0.005097 0.006076 0.001289 0.004159 0.005669 0.005655 0.005423 0.000000 0.000000 0.000000 0.000000 0.000000 0.044418
4.000000 0.001259 0.005386 0.007827 0.005220 0.005852 0.001288 0.007682 0.007980 0.009019 0.007421 0.000000 0.000000 0.000000 0.000000 0.000000 0.058934
5.000000 0.001357 0.006045 0.006192 0.005422 0.005480 0.001392 0.009813 0.009283 0.011460 0.008232 0.000000 0.000000 0.000000 0.000000 0.000000 0.064676
6.000000 0.001234 0.005775 0.006064 0.006090 0.006975 0.001308 0.010273 0.010963 0.008952 0.009375 0.000000 0.000000 0.000000 0.000000 0.000000 0.067009
7.000000 0.001669 0.006730 0.006325 0.005224 0.006270 0.001675 0.010556 0.009024 0.010506 0.009818 0.014670 0.001979 0.000000 0.000000 0.000000 0.084446
8.000000 0.001375 0.006316 0.005224 0.005684 0.006807 0.001482 0.010302 0.011135 0.011535 0.010651 0.018907 0.001380 0.006504 0.000000 0.000000 0.097302
9.000000 0.001482 0.006063 0.006566 0.005940 0.006984 0.001586 0.011336 0.012877 0.013075 0.011264 0.016287 0.001534 0.033102 0.007483 0.000000 0.135579
10.000000 0.001498 0.006375 0.005854 0.006468 0.006391 0.001522 0.010053 0.009913 0.011336 0.010993 0.017421 0.001333 0.020735 0.040059 0.000000 0.149951
11.000000 0.001592 0.005893 0.006455 0.007587 0.006144 0.001487 0.010059 0.015981 0.009975 0.011460 0.023140 0.001463 0.026952 0.057968 0.009987 0.196143
12.000000 0.002792 0.074259 0.000000 0.153528 0.131211 0.000000 0.000000 0.040361 0.000000 1.212881 0.119003 0.000000 0.000000 0.062538 0.059922 1.856495
13.000000 0.001505 0.009390 0.021556 0.009029 0.009843 0.001305 0.017345 0.009331 0.013078 0.014982 0.017484 0.002650 0.073358 0.059933 0.086026 0.346815
14.000000 0.001573 0.015757 0.015085 0.082349 0.000000 0.001416 0.016270 0.000000 0.000000 0.014594 0.057395 0.001223 0.114579 0.021561 0.026487 0.368289
15.000000 0.002005 0.009290 0.023010 0.009322 0.012372 0.001172 0.008977 0.022101 0.018107 0.010159 0.025229 0.003897 0.023197 0.031807 0.020946 0.221591
16.000000 0.001687 0.008415 0.018012 0.011924 0.013280 0.001219 0.010499 0.011698 0.013436 0.012718 0.025989 0.001966 0.017946 0.052846 0.016256 0.217891
17.000000 0.001467 0.010064 0.009747 0.013706 0.013558 0.001413 0.010344 0.009814 0.013711 0.023546 0.021626 0.001867 0.107617 0.022240 0.027858 0.288578
