Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 5-10.0.0.6-10.0.0.2 1-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 504.640000 1915.520000 1632.800000 1740.000000 1845.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7638.400000
1.000000 579.200000 2172.480000 1903.200000 1848.000000 1997.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8500.160000
2.000000 531.840000 1810.400000 1757.600000 1896.000000 1798.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7794.560000
3.000000 504.320000 1985.600000 1768.000000 2100.000000 1927.200000 49.280000 292.000000 327.040000 135.200000 192.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9280.640000
4.000000 439.040000 1775.360000 1736.800000 1476.000000 1576.800000 428.160000 1716.960000 1483.360000 1601.600000 1632.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13866.080000
5.000000 476.480000 1670.240000 1736.800000 1380.000000 1308.160000 478.720000 1740.320000 1822.080000 1560.000000 1752.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13924.800000
6.000000 508.480000 1646.880000 1726.400000 1368.000000 1413.280000 505.600000 1763.680000 1635.200000 1736.800000 1680.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13984.320000
7.000000 504.640000 1506.720000 1820.000000 1392.000000 1378.240000 503.360000 1716.960000 1635.200000 1560.000000 1824.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13841.120000
8.000000 520.320000 1635.200000 1747.200000 1488.000000 1436.640000 465.600000 1635.200000 1611.840000 1497.600000 1656.000000 327.040000 0.000000 0.000000 0.000000 0.000000 14020.640000
9.000000 461.760000 1436.640000 1383.200000 1152.000000 1226.400000 485.760000 1565.120000 1530.080000 1456.000000 1596.000000 1261.440000 420.800000 93.440000 0.000000 0.000000 14068.640000
10.000000 451.840000 1857.120000 1560.000000 1368.000000 1705.280000 356.800000 1238.080000 1226.400000 1019.200000 1440.000000 770.880000 458.880000 560.640000 12.000000 0.000000 14025.120000
11.000000 347.520000 1436.640000 1518.400000 1176.000000 1670.240000 312.960000 1331.520000 1518.400000 852.800000 1548.000000 887.680000 400.960000 817.600000 324.000000 0.000000 14142.720000
12.000000 312.640000 1681.920000 1404.000000 1392.000000 1565.120000 277.760000 1518.400000 1460.000000 696.800000 1740.000000 525.600000 384.960000 712.480000 420.000000 114.400000 14206.080000
13.000000 359.040000 2008.960000 1580.800000 1596.000000 1553.440000 278.080000 1658.560000 1436.640000 624.000000 1500.000000 303.680000 370.880000 595.680000 96.000000 41.600000 14003.360000
14.000000 0.000000 0.000000 104.000000 36.000000 0.000000 220.160000 0.000000 0.000000 20.800000 0.000000 70.080000 0.000000 116.800000 120.000000 166.400000 854.240000
15.000000 359.360000 210.240000 10.400000 84.000000 163.520000 92.800000 1600.160000 1973.920000 686.400000 0.000000 11.680000 11.520000 292.000000 96.000000 0.000000 5592.000000
16.000000 590.720000 3212.000000 2048.800000 3456.000000 4017.920000 301.120000 1413.280000 1389.920000 0.000000 1188.000000 922.720000 393.920000 1460.000000 336.000000 644.800000 21375.200000
17.000000 660.160000 3679.200000 3702.400000 3180.000000 3036.800000 741.440000 3106.880000 2908.320000 1435.200000 2904.000000 794.240000 799.360000 759.200000 660.000000 364.000000 28731.200000
18.000000 347.520000 1810.400000 1258.400000 1536.000000 1611.840000 301.120000 2067.360000 1541.760000 468.000000 1008.000000 548.960000 266.240000 572.320000 492.000000 270.400000 14100.320000
19.000000 347.520000 1903.840000 1320.800000 1416.000000 1681.920000 324.160000 1728.640000 1565.120000 478.400000 1284.000000 478.880000 266.560000 584.000000 480.000000 260.000000 14119.840000
20.000000 405.440000 1798.720000 1341.600000 1536.000000 1681.920000 336.000000 1611.840000 1471.680000 488.800000 1308.000000 490.560000 266.240000 607.360000 492.000000 270.400000 14106.560000
21.000000 347.520000 1787.040000 1352.000000 1524.000000 1658.560000 289.600000 1460.000000 1401.600000 499.200000 1284.000000 490.560000 266.560000 607.360000 492.000000 260.000000 13720.000000
22.000000 393.920000 1705.280000 1331.200000 1596.000000 1670.240000 301.120000 1460.000000 1495.040000 520.000000 1344.000000 513.920000 278.080000 630.720000 480.000000 301.600000 14021.120000
23.000000 416.960000 1775.360000 1372.800000 1476.000000 1693.600000 301.440000 1413.280000 1413.280000 166.400000 1284.000000 548.960000 324.160000 654.080000 528.000000 395.200000 13763.520000
24.000000 463.360000 1752.000000 1372.800000 1488.000000 1693.600000 312.640000 1051.200000 1413.280000 572.000000 1308.000000 478.880000 405.440000 724.160000 600.000000 561.600000 14196.960000
25.000000 660.480000 1646.880000 1081.600000 1356.000000 1179.680000 498.240000 1681.920000 1273.120000 509.600000 1368.000000 642.400000 359.360000 735.840000 480.000000 603.200000 14076.320000
26.000000 451.520000 1553.440000 1123.200000 1212.000000 1460.000000 718.080000 1553.440000 1565.120000 738.400000 1452.000000 338.720000 764.480000 210.240000 288.000000 239.200000 13667.840000
27.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 48.000000 93.440000 138.880000 992.800000 444.000000 946.400000 2663.520000
28.000000 614.080000 513.920000 478.400000 828.000000 163.520000 34.880000 116.800000 373.760000 41.600000 120.000000 899.360000 0.000000 11.680000 36.000000 0.000000 4232.000000
29.000000 1065.600000 1985.600000 197.600000 252.000000 2207.520000 1088.640000 0.000000 2032.320000 499.200000 0.000000 840.960000 1552.320000 2896.640000 1416.000000 1757.600000 17792.000000
30.000000 1251.200000 1483.360000 3671.200000 2508.000000 2382.720000 788.160000 2744.800000 2102.400000 0.000000 3120.000000 1343.200000 614.080000 1203.040000 1488.000000 915.200000 25615.360000
31.000000 625.600000 2686.400000 1393.600000 2160.000000 1144.640000 474.880000 1308.160000 840.960000 1102.400000 2232.000000 794.240000 1189.440000 829.280000 804.000000 1705.600000 19291.200000
32.000000 637.120000 1039.520000 1289.600000 1020.000000 1004.480000 550.400000 840.960000 981.120000 811.200000 2064.000000 642.400000 505.920000 922.720000 792.000000 977.600000 14079.040000
33.000000 695.040000 1051.200000 1445.600000 996.000000 1062.880000 512.640000 887.680000 1051.200000 936.000000 1704.000000 513.920000 544.320000 957.760000 804.000000 1008.800000 14171.040000
34.000000 660.160000 1238.080000 1497.600000 912.000000 1039.520000 448.960000 817.600000 1027.840000 717.600000 1668.000000 700.800000 578.560000 969.440000 672.000000 977.600000 13925.760000
35.000000 706.560000 1074.560000 1383.200000 1068.000000 1168.000000 602.560000 619.040000 759.200000 1081.600000 2280.000000 642.400000 585.280000 899.360000 408.000000 852.800000 14130.560000
36.000000 648.960000 1273.120000 1695.200000 984.000000 1214.720000 602.240000 969.440000 1062.880000 1123.200000 2268.000000 619.040000 580.480000 256.960000 516.000000 218.400000 14032.640000
37.000000 660.160000 1062.880000 1362.400000 972.000000 805.920000 590.720000 1016.160000 1121.280000 343.200000 2244.000000 385.440000 561.920000 981.120000 852.000000 1050.400000 14009.600000
