Time 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 5-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 1-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 0.008596 0.016147 0.009126 0.006249 0.009196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.049314
1.000000 0.003898 0.003209 0.003586 0.002956 0.001999 0.014929 0.011787 0.012977 0.015373 0.015467 0.000000 0.000000 0.000000 0.000000 0.000000 0.086181
2.000000 0.076496 0.070375 0.072729 0.071921 0.073087 0.076232 0.068366 0.070456 0.073903 0.073666 0.000000 0.000000 0.000000 0.000000 0.000000 0.727231
3.000000 0.141250 0.137631 0.138196 0.140152 0.140076 0.142042 0.153305 0.138729 0.153586 0.146346 0.000000 0.000000 0.000000 0.000000 0.000000 1.431313
4.000000 0.211803 0.236074 0.205717 0.225363 0.207536 0.209801 0.217220 0.249447 0.300498 0.207485 0.000000 0.000000 0.000000 0.000000 0.000000 2.270944
5.000000 0.278352 0.307168 0.273018 0.301760 0.280979 0.277632 0.443837 0.480561 0.569307 0.380723 0.000000 0.000000 0.000000 0.000000 0.000000 3.593337
6.000000 0.303845 0.304668 0.299462 0.310329 0.300988 0.308020 0.595306 0.696588 0.817823 0.650752 0.000000 0.000000 0.000000 0.000000 0.000000 4.587781
7.000000 0.387548 0.370022 0.363095 0.371348 0.366080 0.375595 0.691274 1.013374 0.972473 0.754474 0.670030 0.418016 0.000000 0.000000 0.000000 6.753329
8.000000 0.549206 0.503114 0.509182 0.503166 0.496808 0.520539 0.834215 1.314642 1.204543 0.997967 0.637915 0.989394 0.588819 0.000000 0.000000 9.649510
9.000000 0.792274 0.675705 0.677005 0.907591 0.679013 0.819726 0.928216 1.677316 1.271779 1.176935 1.170072 1.052803 1.140801 0.000000 0.000000 12.969236
10.000000 1.059996 0.897756 0.862546 1.339627 0.874345 1.278664 0.947166 2.005691 1.402927 1.314984 1.917355 1.662252 1.402000 0.875973 0.000000 17.841282
11.000000 1.118043 1.085725 1.087296 1.593557 1.072501 1.747489 1.085190 2.104162 1.547168 1.297966 2.594344 2.468452 1.739876 1.737338 0.000000 22.279107
12.000000 2.100189 2.094386 2.134911 0.000000 0.000000 2.867021 2.057762 3.098012 2.538737 2.468015 3.792522 0.000000 2.767355 0.000000 1.014641 26.933551
13.000000 1.941558 2.434311 0.000000 0.000000 2.700436 2.880037 2.638508 3.716170 2.801768 2.905974 4.165214 4.119838 3.362588 3.347721 1.842666 38.856789
14.000000 2.083180 2.176090 2.952901 3.727349 1.816573 3.047506 1.791052 3.000865 2.365924 1.769426 4.604302 4.869551 4.071026 3.327746 2.800571 44.404062
15.000000 1.601827 2.408654 2.630851 3.805335 1.617311 3.133087 1.422460 1.625565 2.094287 1.041778 4.870879 4.682647 5.130097 3.353173 3.842375 43.260326
16.000000 1.502779 2.436529 2.800393 4.273959 1.893101 3.607976 1.551773 1.751901 2.338304 1.259993 5.683159 4.641565 5.614199 3.859983 3.204683 46.420297
17.000000 1.260773 2.595544 2.937947 4.832268 2.263325 4.046365 1.620826 2.106669 2.488903 1.518829 4.836926 5.241852 5.605530 4.367988 3.083664 48.807409
18.000000 1.098065 2.774462 3.123637 5.323986 2.624153 4.513651 1.701949 2.425483 2.504269 1.733265 4.064809 4.744788 6.391466 4.899609 3.920974 51.844566
19.000000 1.038457 2.972373 3.413533 5.846036 3.001415 5.003216 1.707176 2.765029 2.750797 2.049784 4.855812 4.164531 7.192753 5.516998 4.816405 57.094315
20.000000 0.995535 3.186369 3.589764 5.410052 3.395038 5.428358 1.842425 3.037636 2.921264 2.391962 5.642583 4.798774 6.813217 6.019926 3.608423 59.081326
21.000000 1.037975 3.487007 3.827974 5.937540 3.783269 5.772385 2.086180 3.342176 3.088575 2.767024 6.408501 5.461062 6.739057 6.336047 3.685148 63.759920
22.000000 1.116715 3.835813 4.101890 6.155365 3.914692 5.916569 2.377026 3.691254 3.274038 3.018034 7.209440 4.294662 7.510357 6.370595 3.021989 65.808439
23.000000 1.225890 3.825693 4.680596 6.790700 4.391152 5.038316 2.768699 3.947988 3.602926 3.384899 6.509691 4.624373 4.544812 4.308505 3.394214 63.038454
24.000000 1.361249 4.570586 4.477338 7.460661 5.093849 2.860455 3.025938 4.166973 4.097053 3.599764 4.735099 5.210576 3.900966 2.790693 3.954221 61.305421
25.000000 2.681134 5.865719 5.582280 8.602770 0.000000 3.982862 4.394509 5.518902 5.444675 5.133316 6.415516 4.838123 0.000000 0.000000 0.000000 58.459806
26.000000 2.616894 6.850629 6.543509 8.948567 7.301933 0.000000 5.146421 0.000000 5.830026 5.803745 0.000000 0.000000 4.476141 3.266383 4.750030 61.534278
27.000000 2.941516 7.308429 0.000000 10.027742 8.024003 4.480149 5.355505 6.776801 6.088023 5.864946 8.026672 6.100228 5.205263 3.074015 5.662385 84.935677
28.000000 2.371352 7.519326 7.521015 10.033886 7.372694 0.000000 5.408623 6.614610 5.653725 5.882716 0.000000 5.365063 4.671129 1.724235 5.588507 75.726881
