Time 1-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 5-10.0.0.6-10.0.0.2 1-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 0.000273 0.000964 0.000581 0.001351 0.002503 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005672
1.000000 0.000333 0.000469 0.000636 0.000830 0.002772 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005040
2.000000 0.000804 0.003467 0.003867 0.003632 0.004456 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016226
3.000000 0.000332 0.000424 0.000513 0.000535 0.003224 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005028
4.000000 0.000847 0.003294 0.002825 0.004037 0.004179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015182
5.000000 0.000650 0.001968 0.001923 0.001554 0.004015 0.001065 0.005158 0.007329 0.007493 0.013588 0.000000 0.000000 0.000000 0.000000 0.000000 0.044743
6.000000 0.001194 0.006107 0.005862 0.005637 0.005906 0.001172 0.005058 0.005010 0.006387 0.007199 0.000000 0.000000 0.000000 0.000000 0.000000 0.049532
7.000000 0.001209 0.005726 0.005285 0.005491 0.006290 0.001271 0.006054 0.006522 0.006503 0.005289 0.000000 0.000000 0.000000 0.000000 0.000000 0.049640
8.000000 0.001135 0.007399 0.005546 0.005272 0.005524 0.001146 0.008177 0.006658 0.007360 0.007788 0.000000 0.000000 0.000000 0.000000 0.000000 0.056005
9.000000 0.001320 0.007200 0.007992 0.005170 0.005517 0.001267 0.011122 0.008210 0.008890 0.010524 0.000000 0.000000 0.000000 0.000000 0.000000 0.067212
10.000000 0.001128 0.007861 0.005970 0.006987 0.006787 0.001126 0.008904 0.008021 0.007964 0.010495 0.000000 0.000000 0.000000 0.000000 0.000000 0.065243
11.000000 0.001082 0.008265 0.005862 0.006126 0.008615 0.001163 0.008688 0.008267 0.008411 0.011882 0.014478 0.000000 0.000000 0.000000 0.000000 0.082839
12.000000 0.001392 0.011845 0.006075 0.005953 0.011328 0.001320 0.007879 0.005780 0.008426 0.009578 0.032018 0.000000 0.000000 0.000000 0.000000 0.101594
13.000000 0.001290 0.010419 0.005908 0.007382 0.010505 0.001221 0.007148 0.006105 0.007398 0.008806 0.043093 0.001141 0.000000 0.000000 0.000000 0.110416
14.000000 0.001307 0.009526 0.005227 0.007276 0.010074 0.001277 0.007708 0.006058 0.007663 0.009358 0.019521 0.002087 0.007356 0.000000 0.000000 0.094438
15.000000 0.001442 0.007815 0.007791 0.007694 0.009515 0.001621 0.004851 0.007638 0.008752 0.026467 0.080909 0.000799 0.054117 0.000000 0.000000 0.219411
16.000000 0.001126 0.014866 0.000000 0.013186 0.016479 0.001188 0.010519 0.010396 0.014286 0.014945 0.019760 0.002205 0.030377 0.000000 0.000000 0.149333
