Time 5-10.0.0.3-10.0.0.2 1-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 1-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 0.011180 0.013007 0.012154 0.012961 0.012925 0.033413 0.021298 0.024562 0.028393 0.032833 0.000000 0.000000 0.000000 0.000000 0.000000 0.202726
1.000000 0.098977 0.104286 0.101964 0.104688 0.101116 0.104742 0.099561 0.109119 0.137718 0.122174 0.000000 0.000000 0.000000 0.000000 0.000000 1.084345
2.000000 0.153165 0.154591 0.209261 0.202506 0.235293 0.154507 0.151791 0.209182 0.347663 0.212985 0.000000 0.000000 0.000000 0.000000 0.000000 2.030944
3.000000 0.201988 0.206078 0.430830 0.297343 0.403372 0.207825 0.240096 0.295175 0.522170 0.322624 0.000000 0.000000 0.000000 0.000000 0.000000 3.127501
4.000000 0.224719 0.226933 0.616214 0.574766 0.486182 0.242008 0.319422 0.332491 0.649902 0.436935 0.000000 0.000000 0.000000 0.000000 0.000000 4.109572
5.000000 0.316759 0.296261 0.896983 0.942953 0.694019 0.287708 0.387141 0.345105 0.728380 0.520792 0.326061 0.000000 0.000000 0.000000 0.000000 5.742162
6.000000 0.392447 0.377308 1.326080 1.391717 0.919259 0.377792 0.391494 0.390232 0.806562 0.660720 0.379845 0.564783 0.000000 0.000000 0.000000 7.978239
7.000000 0.551566 0.508734 1.427300 1.547722 1.065081 0.514428 0.509673 0.512109 0.836357 0.856767 0.515502 0.727442 0.740954 0.000000 0.000000 10.313635
8.000000 0.840495 0.682214 1.815086 1.758642 1.009596 0.686657 0.683806 0.680859 0.822531 0.970443 0.682494 1.044312 1.223641 1.061608 0.000000 13.962384
9.000000 1.079756 0.859448 2.056599 2.170229 1.015423 0.862235 0.868791 0.863628 0.914215 1.049311 0.861469 1.775040 1.978822 1.581811 0.936471 18.873248
10.000000 1.343594 1.025598 2.258745 2.370742 1.035354 1.028621 1.044177 1.021642 1.023844 1.062723 1.077924 2.326700 2.736697 1.660359 1.900391 22.917111
11.000000 2.395120 2.010643 3.487831 3.552932 0.000000 1.989918 0.000000 2.024788 2.023292 2.005284 1.271590 3.803060 3.635550 2.729210 2.426434 33.355652
12.000000 3.208758 1.740912 3.353622 3.983011 2.490428 1.708561 2.548093 1.927907 1.924374 1.901383 2.104119 3.953592 4.235787 3.351856 0.000000 38.432403
13.000000 3.362507 0.000000 4.018703 4.230719 2.346882 1.775145 2.535447 2.679545 2.153143 2.704167 2.532165 4.818441 4.932883 4.017935 2.417253 44.524935
14.000000 3.122628 2.193075 3.832129 4.437517 1.584047 1.560070 2.016583 2.203873 2.024357 2.256398 2.640362 4.244134 5.133367 4.484158 2.889737 44.622435
15.000000 3.575048 1.981279 4.306206 1.643378 1.466346 1.624563 2.240502 1.936198 2.170254 1.838513 3.283011 5.276888 5.057268 5.391720 3.691037 45.482211
16.000000 3.639924 1.770504 4.324063 1.460993 1.583996 1.621202 2.555767 1.823926 2.283299 1.804889 3.394569 6.058214 6.216392 4.329257 2.875591 45.742586
17.000000 3.673295 1.545491 3.713965 1.829666 1.850347 1.741574 3.035794 2.121500 2.714445 2.041074 3.642880 4.283536 7.009604 4.910389 2.674367 46.787927
18.000000 3.747046 1.319991 3.565697 2.172240 2.161824 1.889724 3.400977 2.404758 3.257373 2.310037 4.082571 4.532629 7.862072 4.005290 2.844786 49.557015
19.000000 3.864808 1.180221 3.932791 2.498055 2.513806 1.919926 3.757079 2.591751 3.674219 2.443545 4.503254 5.360768 7.110632 4.415896 2.865289 52.632040
20.000000 4.029171 0.985692 4.344181 2.996059 2.935029 1.936582 4.221891 2.734297 4.153129 2.589994 4.791452 6.036485 6.774573 4.020882 2.369957 54.919374
21.000000 4.215399 0.710795 4.742930 3.495206 3.327124 1.845117 4.649432 2.889410 4.660503 2.711118 5.069669 6.700778 7.499899 4.687696 2.324311 59.529387
22.000000 4.438213 0.784107 5.176679 3.975595 3.806229 1.531555 5.038054 3.242545 5.146621 2.855434 5.130642 5.734812 8.104033 4.257094 2.053015 61.274628
23.000000 4.856498 0.918621 4.605238 4.420363 4.283214 1.128899 5.347098 3.648197 5.623672 3.095673 4.939954 6.222537 4.887400 3.868018 2.249296 60.094678
24.000000 5.184258 1.077001 4.495672 4.816448 4.839260 1.087513 5.673544 3.986472 6.091408 3.331920 2.493631 3.783562 4.194630 3.696515 2.324324 57.076158
25.000000 5.684967 1.281543 5.111569 3.752001 5.531590 1.299241 6.064002 4.506126 6.640781 3.652082 1.655822 3.662027 2.504420 3.265548 2.293647 56.905366
26.000000 6.257129 0.000000 5.272676 0.000000 0.000000 0.000000 0.000000 0.000000 6.971791 0.000000 1.416281 0.000000 2.946081 0.000000 3.054447 25.918405
27.000000 7.615176 0.000000 6.724392 5.473480 7.195476 2.651831 0.000000 5.939561 8.468913 5.173397 2.615125 5.575100 4.281494 4.756803 4.044566 70.515314
