Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 1-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 1-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 Aggregate-Flow
0.000000 728.960000 2044.000000 1653.600000 1812.000000 1810.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8048.960000
1.000000 660.160000 2114.080000 1882.400000 1776.000000 1681.920000 283.200000 911.040000 852.640000 811.200000 756.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11728.640000
2.000000 661.120000 2160.800000 1934.400000 2124.000000 1670.240000 679.360000 1903.840000 2277.600000 1882.400000 1728.000000 0.000000 0.000000 0.000000 0.000000 0.000000 17021.760000
3.000000 706.240000 2125.760000 1799.200000 1812.000000 1495.040000 747.200000 1810.400000 2300.960000 1934.400000 2016.000000 0.000000 0.000000 0.000000 0.000000 0.000000 16747.200000
4.000000 747.840000 2265.920000 1861.600000 2088.000000 1775.360000 753.920000 1670.240000 1973.920000 1726.400000 2076.000000 0.000000 0.000000 0.000000 0.000000 0.000000 16939.200000
5.000000 651.520000 1646.880000 1684.800000 1572.000000 1460.000000 744.640000 1892.160000 2125.760000 1903.200000 2172.000000 573.120000 1716.960000 1632.000000 1352.000000 1296.480000 22423.520000
6.000000 680.960000 1378.240000 1705.600000 2076.000000 1740.320000 697.280000 1973.920000 2102.400000 1736.800000 2004.000000 675.840000 1728.640000 1404.000000 1487.200000 1413.280000 22804.480000
7.000000 695.360000 1331.520000 1830.400000 1680.000000 1483.360000 708.160000 1553.440000 2102.400000 1892.800000 2172.000000 662.720000 1775.360000 1488.000000 1601.600000 1518.400000 22495.520000
8.000000 634.560000 1483.360000 1695.200000 1740.000000 1576.800000 595.840000 1728.640000 2114.080000 1612.000000 1776.000000 640.960000 1950.560000 1524.000000 1612.000000 1436.640000 22120.640000
9.000000 576.000000 1378.240000 1768.000000 1752.000000 1752.000000 645.120000 1728.640000 2008.960000 1757.600000 1848.000000 557.440000 1798.720000 1476.000000 1549.600000 1460.000000 22056.320000
10.000000 569.920000 1576.800000 1736.800000 1584.000000 1611.840000 644.160000 1903.840000 1927.200000 1913.600000 2016.000000 581.440000 1693.600000 1704.000000 1580.800000 1541.760000 22585.760000
11.000000 545.600000 1868.800000 1404.000000 1764.000000 1553.440000 685.120000 1646.880000 2044.000000 1924.000000 2052.000000 528.000000 1576.800000 1836.000000 1508.000000 1716.960000 22653.600000
12.000000 463.360000 1845.440000 1279.200000 1692.000000 1436.640000 691.520000 1997.280000 2137.440000 1809.600000 1944.000000 416.960000 1857.120000 1788.000000 1560.000000 1716.960000 22635.520000
