Time 1-10.0.0.4-10.0.0.2 5-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 4-10.0.0.4-10.0.0.2 1-10.0.0.6-10.0.0.2 5-10.0.0.6-10.0.0.2 2-10.0.0.6-10.0.0.2 3-10.0.0.6-10.0.0.2 4-10.0.0.6-10.0.0.2 1-10.0.0.3-10.0.0.2 5-10.0.0.3-10.0.0.2 3-10.0.0.3-10.0.0.2 2-10.0.0.3-10.0.0.2 4-10.0.0.3-10.0.0.2 Aggregate-Flow
0.000000 0.000728 0.000653 0.001355 0.000546 0.000549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003831
1.000000 0.003659 0.002480 0.003833 0.002955 0.002301 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015228
2.000000 0.011020 0.005645 0.006349 0.006377 0.017507 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.046898
3.000000 0.006499 0.003722 0.003889 0.004337 0.004650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.023097
4.000000 0.024817 0.020587 0.022751 0.023428 0.050520 0.041342 0.143533 0.166083 0.160021 0.130308 0.000000 0.000000 0.000000 0.000000 0.000000 0.783390
5.000000 0.207480 0.196737 0.204640 0.205085 0.195561 0.225514 0.254010 0.242875 0.225946 0.230427 0.000000 0.000000 0.000000 0.000000 0.000000 2.188275
6.000000 0.304352 0.296113 0.299032 0.303452 0.337170 0.304702 0.304906 0.315572 0.304422 0.314793 0.001432 0.001059 0.000561 0.000740 0.000750 3.089056
7.000000 0.381072 0.442576 0.372648 0.407504 0.516121 0.376562 0.439319 0.573734 0.483807 0.412104 0.002597 0.001423 0.001918 0.002666 0.003924 4.417975
8.000000 0.427944 0.625412 0.425066 0.443465 0.508783 0.446190 0.660116 0.834368 0.650937 0.600976 0.009240 0.005332 0.005262 0.006836 0.008207 5.658134
9.000000 0.501847 0.760379 0.498299 0.495685 0.497119 0.503498 0.772526 0.815047 0.761046 0.833811 0.007453 0.004239 0.004339 0.004794 0.006012 6.466094
10.000000 0.593391 0.902151 0.585781 0.589428 0.587111 0.626038 1.109013 0.893100 0.932430 1.099082 0.000832 0.000526 0.000544 0.002351 0.000673 7.922451
11.000000 0.762426 0.896513 0.708352 0.708218 0.709040 0.894171 1.374830 1.131767 1.103285 1.093993 0.000556 0.000458 0.000483 0.001739 0.000385 9.386216
12.000000 0.935785 0.981834 0.860965 0.860794 0.864049 1.224378 1.571541 1.241695 1.196961 1.252352 0.001854 0.001106 0.000847 0.002891 0.001021 10.998073
13.000000 1.027872 1.003056 0.999381 1.004706 1.005670 1.364305 1.619152 1.271066 1.275910 1.396162 0.005212 0.003225 0.004108 0.004717 0.005936 11.990478
14.000000 2.123902 2.002143 2.061449 2.042883 2.051368 2.328970 2.503474 2.026371 2.100175 2.161901 0.001047 0.000672 0.000688 0.001929 0.000570 21.407542
15.000000 1.860269 1.572986 1.691663 1.688500 1.689847 2.256731 1.930214 1.466788 1.545058 1.412562 0.001110 0.001021 0.000677 0.002065 0.000358 17.119849
16.000000 2.329605 2.127659 2.330177 1.601076 1.684164 2.328476 1.762428 1.353934 1.835280 1.381979 0.001029 0.000637 0.000646 0.002309 0.000564 18.739963
17.000000 1.922571 2.017269 2.183765 1.518358 1.526718 1.084644 1.202805 1.045824 1.472593 0.892968 0.002301 0.001672 0.001637 0.003124 0.001628 14.877877
18.000000 1.937622 2.149294 2.347808 1.714941 1.820997 1.279506 1.295439 1.102103 1.544608 0.766253 0.008698 0.005824 0.007350 0.006302 0.007755 15.994500
19.000000 2.089083 2.356262 2.585045 1.990991 2.008509 1.358142 1.400266 1.083540 1.473238 0.800768 0.009947 0.011588 0.006876 0.006425 0.034093 17.214773
20.000000 2.118741 2.560088 2.775582 2.228347 2.260824 1.524876 1.574969 1.154710 1.547302 0.847524 0.006968 0.004322 0.004472 0.004945 0.004694 18.618364
21.000000 2.208515 2.699967 2.959883 2.445013 2.470694 1.690174 1.670219 1.220821 1.660539 0.882539 0.002230 0.001384 0.001305 0.002581 0.001548 19.917412
22.000000 2.194366 2.826698 3.206214 2.686848 2.645842 1.760136 1.801895 1.274831 1.671408 0.851506 0.010385 0.006552 0.006051 0.006363 0.006242 20.955337
23.000000 2.144379 2.896867 3.344914 2.943522 2.853291 1.851741 1.855722 1.298497 1.625703 0.858568 0.006485 0.004076 0.004077 0.004466 0.004129 21.696437
24.000000 1.899069 3.055670 3.581757 3.163484 3.137845 1.685412 1.964921 1.484304 1.592018 0.909918 0.007805 0.004939 0.004876 0.004992 0.005788 22.502798
25.000000 1.357415 3.260647 3.771310 3.457325 3.378510 1.399727 2.187924 1.779594 1.767211 0.995706 0.004157 0.002044 0.002438 0.003841 0.002522 23.370371
26.000000 1.098126 3.363559 3.925033 3.656811 3.581071 1.098222 2.374580 1.953388 1.856969 1.138434 0.009159 0.004746 0.005271 0.005724 0.005690 24.076783
27.000000 1.207436 3.544453 4.104854 3.785872 3.735417 1.209302 2.517068 2.163648 1.956728 1.226319 0.003476 0.002074 0.002048 0.003282 0.002228 25.464205
28.000000 1.288349 3.639835 4.228380 3.829168 3.736756 1.314589 2.613363 2.292653 2.051765 1.299451 0.007599 0.005197 0.005647 0.005766 0.005128 26.323646
29.000000 0.000000 4.957640 5.533414 5.082461 4.972498 2.558528 3.939856 3.575759 3.289931 2.623436 0.011765 0.005910 0.006900 0.007247 0.006153 36.571498
30.000000 0.000000 5.994731 6.548182 5.198980 5.990033 0.000000 4.653858 4.345189 0.000000 3.820962 0.007391 0.003697 0.005577 0.005528 0.002998 36.577126
31.000000 3.640907 6.298230 6.389397 5.091304 5.979481 3.972336 4.627834 4.495798 4.889679 0.000000 0.004454 0.002925 0.005575 0.004356 0.004925 45.407201
32.000000 2.972518 5.395313 5.600932 5.136889 5.046736 2.522383 4.613567 4.673603 3.600666 4.170436 0.000609 0.000525 0.000964 0.002254 0.000522 43.737917
33.000000 2.002354 4.487609 4.502318 2.190597 4.156062 1.765074 3.431718 4.086296 1.122027 2.919455 0.006048 0.003250 0.003931 0.004492 0.003707 30.684938
34.000000 1.535152 4.532790 2.139756 1.238038 3.919169 1.650930 3.408015 4.304750 1.517865 3.123882 0.001203 0.001454 0.001111 0.003419 0.002475 27.380009
35.000000 1.084204 4.369284 2.284561 1.647728 2.767241 1.526665 3.326334 4.457082 1.563249 2.313756 0.001716 0.000931 0.002528 0.003804 0.002208 25.351291
36.000000 1.027790 3.141614 2.298002 1.996089 2.848433 1.238033 3.569713 4.700661 1.582923 2.585887 0.013187 0.006042 0.006071 0.005856 0.007861 25.028162
37.000000 0.965086 3.228934 2.262807 2.277518 2.735099 0.964891 3.710669 5.093684 1.451825 2.681526 0.000520 0.000492 0.000449 0.001972 0.000682 25.376154
38.000000 0.947616 3.297046 2.232377 2.545556 2.578351 0.947423 3.675416 5.454882 1.204955 2.827683 0.001381 0.000631 0.000952 0.002804 0.000776 25.717849
39.000000 1.021523 3.289212 2.318356 2.712043 2.501524 1.045906 3.785568 5.815018 1.133606 2.854293 0.001272 0.000819 0.001428 0.003266 0.000787 26.484621
40.000000 1.028750 3.323156 2.463248 2.998222 2.535212 1.033263 3.868716 6.028227 1.216694 2.951860 0.007416 0.003530 0.004431 0.005256 0.004641 27.472622
41.000000 1.056148 3.466913 2.577124 3.332608 2.514024 1.059618 3.992489 6.320963 1.223501 3.203147 0.023571 0.039376 0.029946 0.040061 0.030292 28.909781
42.000000 1.221888 3.497455 2.617793 3.733686 2.593220 1.225262 4.224727 6.639071 1.365435 3.431924 0.003523 0.002232 0.002159 0.003369 0.002255 30.563999
43.000000 1.152624 3.303281 2.555342 3.919478 2.542738 1.153477 4.279823 6.715441 1.219213 3.542039 0.005211 0.003097 0.003597 0.004651 0.003193 30.403205
44.000000 1.272185 3.259464 2.308725 4.139062 2.321570 1.285992 4.474308 6.775462 1.272266 3.500235 0.006587 0.004585 0.004956 0.004870 0.004749 30.635016
45.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.354203 0.000000 0.000000 0.000000 3.706401 0.004225 0.002400 0.003408 0.003945 0.003219 5.077801
46.000000 2.727239 4.297819 3.487671 5.557419 3.495750 2.656116 5.801321 8.461421 3.401879 0.000000 0.011347 0.009663 0.013095 0.020632 0.008172 39.949544
47.000000 3.281866 4.804904 3.366214 5.991581 4.155382 2.365702 5.976097 7.709750 3.951137 4.812473 0.002157 0.001414 0.001919 0.002694 0.001734 46.425024
48.000000 3.687311 4.279305 4.279881 5.832915 3.881403 2.962230 6.515984 5.390691 3.093415 4.323829 0.003812 0.001874 0.002325 0.003359 0.002077 44.260411
49.000000 4.313583 4.311802 4.080509 5.811229 0.000000 3.064536 6.318865 4.796668 2.842249 4.162575 0.001735 0.000669 0.000501 0.002234 0.000771 39.707926
50.000000 4.313261 3.494605 2.796941 4.110201 3.428373 3.078394 5.951363 2.551237 2.522138 3.249325 0.007433 0.004361 0.003553 0.005236 0.004069 35.520490
51.000000 4.370235 3.562221 2.558589 2.187089 2.168262 3.439396 6.260500 2.256691 2.408549 2.808615 0.003993 0.002279 0.003285 0.003698 0.007824 32.041226
52.000000 4.625568 3.958854 2.108136 2.196573 1.972843 3.777637 6.539101 2.152649 2.387422 3.105578 0.002083 0.001483 0.001646 0.002681 0.001735 32.833989
53.000000 4.644116 4.132991 1.983794 2.244354 1.757456 3.949790 6.750781 2.007017 2.185606 3.267664 0.001723 0.001255 0.001129 0.003071 0.001451 32.932198
54.000000 4.461941 4.295811 1.958079 2.466545 1.632479 4.186251 6.955807 2.082012 2.163920 3.570843 0.000727 0.000925 0.000632 0.002077 0.000648 33.778697
55.000000 4.330538 4.412077 1.978831 2.602251 1.502532 4.376265 7.103743 2.218042 2.188679 3.958291 0.004936 0.003413 0.003368 0.004239 0.003344 34.690549
56.000000 4.461349 4.702063 2.031245 2.830498 1.381735 4.696195 7.309827 2.344277 2.266059 4.363978 0.001362 0.002055 0.001010 0.004216 0.000749 36.396618
57.000000 4.722849 5.041192 2.081218 3.121117 1.291190 5.066603 7.484281 2.556469 2.269609 4.669803 0.001459 0.000401 0.001103 0.002557 0.001244 38.311095
58.000000 4.794911 5.408505 2.063853 3.387265 1.102053 5.234051 7.601466 2.671735 2.284850 5.084898 0.008398 0.004408 0.005394 0.005415 0.004778 39.661980
59.000000 4.718242 5.804668 2.114979 3.595478 1.139731 5.118868 7.830166 2.596562 2.384213 5.342961 0.000808 0.000743 0.000941 0.002269 0.000687 40.651316
60.000000 4.177965 6.241573 2.288386 3.707770 1.274222 2.701122 7.955246 2.695412 2.468368 5.597996 0.000979 0.000802 0.001154 0.002309 0.000948 39.114252
61.000000 3.595180 6.577635 2.132787 3.720479 1.364665 1.641907 8.156987 2.877955 2.770235 6.070873 0.000679 0.000748 0.000702 0.002523 0.000738 38.914093
62.000000 4.684148 0.000000 3.629452 5.276565 2.778937 2.731734 9.432332 4.253305 0.000000 7.253627 0.002193 0.000845 0.001622 0.002000 0.000986 40.047746
63.000000 4.959011 7.999405 3.680908 5.419918 2.690108 2.463725 9.398567 4.758289 4.624394 7.176921 0.007197 0.003443 0.003625 0.004382 0.003607 53.193500
64.000000 3.940509 8.951564 4.226038 5.764689 3.095578 1.887275 9.963041 4.035546 4.745080 8.106251 0.009388 0.004655 0.005654 0.005925 0.006297 54.747490
65.000000 2.173520 8.392857 3.112078 6.293283 2.608587 0.985986 8.950092 2.993510 3.169526 5.893257 0.005468 0.003879 0.003613 0.004461 0.004181 44.594298
66.000000 0.922588 8.135367 2.924601 6.618339 2.971586 0.882079 8.601980 1.790113 2.770495 4.548877 0.006703 0.004478 0.004743 0.005113 0.005540 40.192602
67.000000 0.848745 8.488283 2.920617 6.531314 3.110135 0.849837 6.672147 1.355572 2.837357 4.798423 0.002340 0.001749 0.001861 0.002557 0.001618 38.422555
68.000000 0.906403 8.684023 2.964890 3.806422 3.286166 0.907330 4.302606 1.335534 2.976155 4.902812 0.004407 0.003399 0.002681 0.004117 0.002959 34.089904
69.000000 0.939317 8.993085 3.097253 3.615388 3.460302 0.940328 4.299666 1.347600 3.108617 3.815583 0.000763 0.000730 0.000393 0.001704 0.000484 33.621213
70.000000 0.967673 8.374212 3.174260 3.552907 3.717561 0.968507 4.346060 1.277392 3.155468 3.963196 0.006672 0.003666 0.004314 0.005314 0.004376 33.521578
71.000000 0.989630 5.293474 3.272218 3.311096 4.014293 0.989590 4.509496 1.271037 3.225531 4.015335 0.000629 0.000849 0.000332 0.001874 0.000507 30.895891
72.000000 1.011931 5.605744 3.321989 2.915550 4.239949 1.014533 4.748959 1.348843 3.282607 4.104944 0.002457 0.001987 0.001862 0.002736 0.001764 31.605855
73.000000 1.061856 6.004564 3.472387 2.709974 4.481083 1.065044 5.026024 1.426236 3.394356 4.304338 0.011054 0.010428 0.010735 0.020868 0.011005 33.009952
74.000000 1.175652 6.527172 3.739547 2.067274 4.822885 1.178946 5.328002 1.636758 3.627342 4.568625 0.002020 0.001613 0.002127 0.013163 0.001263 34.692389
75.000000 1.276215 6.904554 3.960969 1.885512 5.141106 1.281514 5.714059 1.929007 3.970624 4.997392 0.003202 0.001923 0.003808 0.005339 0.002181 37.077405
76.000000 1.384584 7.069778 4.054590 1.840757 5.202443 1.390310 5.766323 1.796832 3.959349 4.804650 0.004119 0.002342 0.002991 0.003593 0.002404 37.285065
77.000000 2.326507 8.224295 4.875325 0.000000 6.179699 2.252020 7.043013 2.753703 5.139080 6.079189 0.002959 0.001695 0.001547 0.003306 0.001878 44.884216
78.000000 2.088085 8.232380 4.576946 3.930267 6.115841 1.935629 7.018061 2.386584 5.130103 6.033420 0.004698 0.002577 0.003435 0.003470 0.002729 47.464225
79.000000 2.116598 8.821674 4.560631 4.240911 6.400898 2.075383 7.406559 2.541755 5.174558 0.000000 0.000877 0.000535 0.000587 0.001828 0.000588 43.343382
80.000000 1.545780 8.763786 4.062954 2.503413 6.080197 1.606535 6.896222 2.256867 4.408680 6.556087 0.006986 0.005514 0.005083 0.005105 0.004792 44.708001
81.000000 1.417070 8.948755 3.793475 0.810038 6.142986 1.329102 6.865038 2.406501 4.315920 5.745570 0.000905 0.000710 0.000624 0.002037 0.000707 41.779438
82.000000 1.209757 9.187393 3.872514 0.776488 6.063460 1.556734 7.012156 2.449407 4.459756 5.985572 0.000690 0.001113 0.000744 0.001641 0.000818 42.578243
83.000000 0.954256 9.399680 3.979607 0.809558 5.101516 1.670620 7.052493 2.478712 4.647217 4.204654 0.000662 0.000378 0.000459 0.001986 0.000496 40.302294
84.000000 0.863530 7.471503 4.163331 0.841257 3.922417 1.769339 7.187794 2.640847 3.903322 3.144504 0.000908 0.000457 0.000282 0.002219 0.000873 35.912583
85.000000 0.846502 6.258564 4.272491 0.842958 4.045353 1.933620 7.299275 2.806674 3.899944 3.337578 0.005490 0.003560 0.003481 0.004399 0.003438 35.563327
86.000000 0.885084 6.585571 4.529676 0.880213 4.248672 2.104384 7.483472 2.880380 4.010713 3.491112 0.010182 0.015750 0.014704 0.028901 0.024111 37.192925
87.000000 0.907968 6.844136 4.747722 0.905746 4.451513 2.281992 7.649871 2.949809 4.005387 3.623410 0.002048 0.001357 0.001601 0.002899 0.001921 38.377380
88.000000 0.930780 7.155068 4.911492 0.925715 4.547485 2.265960 7.679259 2.955437 4.076913 3.740096 0.011680 0.015848 0.013074 0.013451 0.018406 39.260664
89.000000 1.037901 7.410993 5.150243 1.023089 4.709804 2.009548 7.715790 2.993119 4.091308 3.917175 0.003787 0.008663 0.005047 0.003910 0.003124 40.083501
90.000000 1.147699 7.672353 5.367323 1.141827 4.813313 1.534019 7.837203 3.016657 4.093300 4.138765 0.006057 0.003705 0.004929 0.004544 0.003862 40.785556
91.000000 1.250901 7.971986 5.574874 1.245245 4.870206 1.261478 7.971778 3.158989 3.996761 4.389783 0.008181 0.020211 0.009745 0.012672 0.022410 41.765220
92.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.020844 0.000000 0.002560 0.001690 0.002038 0.002948 0.001761 4.031841
93.000000 2.525521 9.281319 6.913582 0.000000 6.039769 2.497167 9.179657 0.000000 0.000000 0.000000 0.004277 0.002664 0.002465 0.003531 0.002539 36.452491
94.000000 2.508854 9.952729 7.567938 3.621819 0.000000 2.001580 9.181844 4.999197 5.877923 6.472107 0.000610 0.000706 0.000623 0.002244 0.000556 52.188730
95.000000 3.251726 9.770967 6.982916 3.949787 6.993428 1.490005 9.886764 4.373840 5.517932 6.155340 0.005131 0.003831 0.004038 0.004209 0.004308 58.394222
96.000000 3.226634 7.463434 6.298622 3.156284 5.943909 1.821846 9.557665 3.541249 4.585573 6.073341 0.000655 0.000911 0.000775 0.002076 0.000539 51.673513
