Interval	Avg	Std	CI=0.95	Min	Median	Max
  445 --   446	1677.000	174.394	277.500	1404.000	1721.200	1861.600
  446 --   447	1552.200	167.755	266.936	1435.200	1466.400	1840.800
  447 --   448	1653.600	77.478	123.285	1539.200	1658.800	1757.600
  448 --   449	1669.200	18.749	29.834	1643.200	1669.200	1695.200
  449 --   450	1518.400	116.740	185.759	1352.000	1528.800	1664.000
  450 --   451	1648.400	152.583	242.793	1393.600	1700.400	1799.200
  451 --   452	1656.200	135.873	216.205	1487.200	1664.000	1809.600
  452 --   453	1578.200	81.018	128.918	1487.200	1580.800	1664.000
  453 --   454	1599.000	184.637	293.798	1310.400	1632.800	1820.000
  454 --   455	1606.800	110.186	175.331	1445.600	1617.200	1747.200
  455 --   456	1575.600	78.000	124.115	1476.800	1565.200	1695.200
  456 --   457	1700.400	99.889	158.945	1591.200	1684.800	1840.800
  457 --   458	1593.800	158.643	252.436	1424.800	1549.600	1851.200
  458 --   459	1658.800	80.726	128.453	1528.800	1690.000	1726.400
  459 --   460	1630.200	122.255	194.535	1456.000	1632.800	1799.200
  460 --   461	1523.600	175.341	279.007	1331.200	1482.000	1799.200
  461 --   462	1638.000	112.132	178.427	1487.200	1643.200	1778.400
  462 --   463	1544.400	131.653	209.490	1372.800	1549.600	1705.600
  463 --   464	1562.600	110.645	176.061	1435.200	1554.800	1705.600
  464 --   465	1539.200	74.995	119.335	1435.200	1539.200	1643.200
  465 --   466	1700.400	199.710	317.783	1528.800	1622.400	2028.000
  466 --   467	1570.400	205.384	326.811	1300.000	1591.200	1799.200
  467 --   468	1591.200	53.537	85.190	1539.200	1575.600	1674.400
  468 --   469	1731.600	93.166	148.247	1612.000	1726.400	1861.600
  469 --   470	1591.200	94.176	149.855	1487.200	1591.200	1695.200
  470 --   471	1609.400	123.575	196.636	1456.000	1591.200	1799.200
  471 --   472	1656.200	61.692	98.165	1601.600	1632.800	1757.600
  472 --   473	1554.800	183.774	292.426	1393.600	1482.000	1861.600
  473 --   474	1549.600	81.227	129.250	1435.200	1549.600	1664.000
  474 --   475	1632.800	138.167	219.855	1435.200	1648.400	1799.200
  475 --   476	1380.600	194.757	309.902	1144.000	1352.000	1674.400
  476 --   477	1544.400	117.087	186.311	1414.400	1518.400	1726.400
  477 --   478	1508.000	156.519	249.057	1310.400	1513.200	1695.200
  478 --   479	1612.000	67.400	107.248	1508.000	1622.400	1695.200
  479 --   480	1521.000	148.246	235.892	1300.000	1549.600	1684.800
  480 --   481	1567.800	88.362	140.603	1445.600	1565.200	1695.200
  481 --   482	1593.800	91.371	145.391	1497.600	1591.200	1695.200
  482 --   483	1682.200	115.663	184.046	1528.800	1700.400	1799.200
  483 --   484	1583.400	97.109	154.522	1476.800	1580.800	1695.200
  484 --   485	1565.200	67.999	108.201	1508.000	1539.200	1674.400
  485 --   486	1510.600	231.546	368.441	1237.600	1466.400	1872.000
  486 --   487	1521.000	114.960	182.927	1414.400	1482.000	1705.600
  487 --   488	1599.000	54.227	86.288	1518.400	1612.000	1653.600
  488 --   489	1552.200	99.039	157.593	1435.200	1549.600	1674.400
  489 --   490	1424.800	76.777	122.169	1300.000	1450.800	1497.600
  490 --   491	1625.000	120.921	192.412	1456.000	1638.000	1768.000
  491 --   492	1547.000	208.309	331.465	1341.600	1476.800	1892.800
  492 --   493	1619.800	114.489	182.177	1435.200	1648.400	1747.200
  493 --   494	1687.400	78.990	125.691	1570.400	1695.200	1788.800
  494 --   495	1515.800	121.812	193.830	1435.200	1450.800	1726.400
  495 --   496	1534.000	174.258	277.284	1320.800	1549.600	1716.000
  496 --   497	1658.800	83.362	132.648	1528.800	1684.800	1736.800
  497 --   498	1575.600	91.408	145.450	1466.400	1565.200	1705.600
  498 --   499	1541.800	105.900	168.511	1404.000	1539.200	1684.800
  499 --   500	1614.600	54.724	87.078	1539.200	1617.200	1684.800
  500 --   501	1411.800	98.217	156.285	1248.000	1450.800	1497.600
  501 --   502	1510.600	101.200	161.031	1383.200	1497.600	1664.000
  502 --   503	1666.600	29.758	47.352	1622.400	1669.200	1705.600
  503 --   504	1617.200	115.459	183.721	1487.200	1591.200	1799.200
  504 --   505	1593.800	82.342	131.025	1518.400	1570.400	1716.000
  505 --   506	1515.800	201.982	321.398	1289.600	1471.600	1830.400
  506 --   507	1593.800	115.429	183.674	1456.000	1591.200	1736.800
  507 --   508	1619.800	76.909	122.379	1508.000	1632.800	1705.600
  508 --   509	1664.000	224.385	357.046	1466.400	1575.600	2038.400
  509 --   510	1593.800	123.575	196.636	1466.400	1565.200	1778.400
  510 --   511	1643.200	216.535	344.555	1310.400	1710.800	1840.800
  511 --   512	1638.000	136.494	217.192	1476.800	1617.200	1840.800
  512 --   513	1612.000	109.817	174.744	1456.000	1617.200	1757.600
  513 --   514	1651.000	141.336	224.897	1414.400	1700.400	1788.800
  514 --   515	1625.000	160.843	255.937	1476.800	1580.800	1861.600
  515 --   516	1567.800	182.575	290.517	1268.800	1643.200	1716.000
  516 --   517	1653.600	84.169	133.932	1539.200	1658.800	1757.600
  517 --   518	1573.000	217.827	346.611	1352.000	1523.600	1892.800
  518 --   519	1645.800	134.070	213.336	1445.600	1684.800	1768.000
  519 --   520	1552.200	93.129	148.190	1445.600	1539.200	1684.800
  520 --   521	1557.400	139.215	221.523	1362.400	1570.400	1726.400
  521 --   522	1515.800	227.541	362.068	1300.000	1435.200	1892.800
  522 --   523	1549.600	171.363	272.678	1289.600	1586.000	1736.800
  523 --   524	1531.400	89.879	143.017	1393.600	1544.400	1643.200
  524 --   525	1518.400	244.234	388.631	1154.400	1565.200	1788.800
  525 --   526	1645.800	240.482	382.661	1352.000	1632.800	1965.600
  526 --   527	1539.200	128.851	205.031	1352.000	1554.800	1695.200
  527 --   528	1609.400	15.382	24.476	1591.200	1606.800	1632.800
  528 --   529	1531.400	155.022	246.674	1289.600	1570.400	1695.200
  529 --   530	1508.000	131.756	209.653	1362.400	1502.800	1664.000
  530 --   531	1632.800	33.700	53.624	1580.800	1638.000	1674.400
  531 --   532	1547.000	52.710	83.874	1476.800	1549.600	1612.000
  532 --   533	1599.000	82.997	132.066	1497.600	1591.200	1716.000
  533 --   534	1697.800	143.425	228.221	1508.000	1700.400	1882.400
  534 --   535	1450.800	87.168	138.704	1372.800	1419.600	1591.200
  535 --   536	1591.200	111.285	177.079	1487.200	1549.600	1778.400
  536 --   537	1708.200	123.575	196.636	1528.800	1716.000	1872.000
  537 --   538	1547.000	200.369	318.831	1216.800	1606.800	1757.600
  538 --   539	1580.800	132.982	211.604	1352.000	1648.400	1674.400
  539 --   540	1508.000	154.432	245.736	1289.600	1513.200	1716.000
  540 --   541	1593.800	45.556	72.489	1549.600	1586.000	1653.600
  541 --   542	1531.400	155.196	246.952	1404.000	1466.400	1788.800
  542 --   543	1679.600	102.560	163.196	1518.400	1710.800	1778.400
  543 --   544	1513.200	133.692	212.733	1331.200	1523.600	1674.400
  544 --   545	1557.400	104.357	166.055	1424.800	1565.200	1674.400
  545 --   546	1684.800	207.088	329.523	1424.800	1705.600	1903.200
  546 --   547	1476.800	130.726	208.014	1268.800	1508.000	1622.400
  547 --   548	1557.400	65.518	104.254	1487.200	1539.200	1664.000
  548 --   549	1505.400	95.424	151.841	1362.400	1518.400	1622.400
  549 --   550	1531.400	68.740	109.381	1414.400	1565.200	1580.800
  550 --   551	1583.400	72.194	114.877	1466.400	1601.600	1664.000
  551 --   552	1619.800	96.270	153.187	1518.400	1622.400	1716.000
  552 --   553	1591.200	143.919	229.007	1456.000	1539.200	1830.400
  553 --   554	1630.200	103.837	165.228	1497.600	1617.200	1788.800
  554 --   555	1430.000	229.802	365.667	1144.000	1404.000	1768.000
  555 --   556	1601.600	126.308	200.984	1476.800	1575.600	1778.400
  556 --   557	1736.800	96.165	153.020	1580.800	1762.800	1840.800
  557 --   558	1487.200	12.737	20.268	1466.400	1492.400	1497.600
  558 --   559	1586.000	82.383	131.091	1476.800	1591.200	1684.800
  559 --   560	1643.200	56.006	89.118	1549.600	1664.000	1695.200
  560 --   561	1489.800	138.045	219.661	1341.600	1492.400	1632.800
  561 --   562	1552.200	80.348	127.852	1414.400	1591.200	1612.000
  562 --   563	1635.400	117.058	186.265	1518.400	1632.800	1757.600
  563 --   564	1544.400	78.000	124.115	1466.400	1544.400	1622.400
  564 --   565	1677.000	110.645	176.061	1497.600	1716.000	1778.400
  565 --   566	1586.000	58.138	92.510	1508.000	1586.000	1664.000
  566 --   567	1526.200	62.129	98.860	1466.400	1508.000	1622.400
  567 --   568	1664.000	54.538	86.782	1601.600	1658.800	1736.800
  568 --   569	1534.000	28.003	44.559	1497.600	1534.000	1570.400
  569 --   570	1541.800	92.547	147.263	1445.600	1518.400	1684.800
  570 --   571	1666.600	128.088	203.816	1528.800	1648.400	1840.800
  571 --   572	1609.400	89.879	143.017	1487.200	1622.400	1705.600
  572 --   573	1645.800	73.677	117.236	1539.200	1653.600	1736.800
  573 --   574	1549.600	48.223	76.733	1497.600	1544.400	1612.000
  574 --   575	1500.200	155.022	246.674	1248.000	1560.000	1632.800
  575 --   576	1515.800	69.523	110.626	1404.000	1534.000	1591.200
  576 --   577	1658.800	159.852	254.361	1383.200	1742.000	1768.000
  577 --   578	1552.200	82.997	132.066	1456.000	1534.000	1684.800
  578 --   579	1625.000	86.193	137.152	1487.200	1648.400	1716.000
  579 --   580	1549.600	115.576	183.907	1393.600	1544.400	1716.000
  580 --   581	1497.600	261.969	416.850	1164.800	1518.400	1788.800
  581 --   582	1604.200	68.740	109.381	1487.200	1638.000	1653.600
  582 --   583	1596.400	86.232	137.215	1456.000	1622.400	1684.800
  583 --   584	1528.800	113.926	181.282	1404.000	1508.000	1695.200
  584 --   585	1547.000	44.958	71.539	1508.000	1528.800	1622.400
  585 --   586	1666.600	86.818	138.147	1560.000	1653.600	1799.200
  586 --   587	1596.400	125.771	200.130	1383.200	1648.400	1705.600
  587 --   588	1583.400	183.756	292.397	1435.200	1502.800	1892.800
  588 --   589	1638.000	121.840	193.874	1508.000	1617.200	1809.600
  589 --   590	1534.000	156.778	249.469	1289.600	1560.000	1726.400
  590 --   591	1669.200	201.194	320.144	1476.800	1596.400	2007.200
  591 --   592	1692.600	157.959	251.349	1539.200	1643.200	1944.800
  592 --   593	1640.600	254.999	405.760	1372.800	1580.800	2028.000
  593 --   594	1606.800	201.731	320.998	1466.400	1502.800	1955.200
  594 --   595	1788.800	125.448	199.616	1643.200	1778.400	1955.200
  595 --   596	1716.000	113.212	180.146	1539.200	1736.800	1851.200
  596 --   597	1796.600	127.665	203.144	1664.000	1757.600	2007.200
  597 --   598	1788.800	145.228	231.090	1612.000	1778.400	1986.400
  598 --   599	1895.400	57.612	91.674	1840.800	1877.200	1986.400
  599 --   600	1835.600	28.003	44.559	1809.600	1825.200	1882.400
    0 --   600	1586.706	9.608	15.289	1571.440	1588.999	1597.388
