Interval	Avg	Std	CI=0.95	Min	Median	Max
   50 --    51	18.443	7.987	9.917	8.921	16.742	28.624
   51 --    52	18.495	8.432	10.469	8.418	15.789	28.981
   52 --    53	18.536	7.775	9.654	8.385	14.791	28.265
   53 --    54	18.806	7.529	9.349	8.305	16.513	28.802
   54 --    55	19.076	8.107	10.067	7.305	17.008	28.209
   55 --    56	19.000	8.638	10.725	6.327	15.718	29.244
   56 --    57	19.915	9.973	12.383	5.375	16.915	31.777
   57 --    58	20.601	10.121	12.567	6.868	17.734	32.319
   58 --    59	20.141	9.779	12.142	7.859	16.621	32.057
   59 --    60	20.217	9.463	11.749	8.560	15.702	32.578
   60 --    61	20.573	8.758	10.875	9.448	17.117	31.534
   61 --    62	20.093	8.857	10.998	8.993	16.851	30.697
   62 --    63	20.085	8.536	10.599	9.993	16.161	30.902
   63 --    64	19.865	8.021	9.959	10.993	14.958	30.500
   64 --    65	20.105	7.726	9.594	10.970	16.396	29.355
   65 --    66	19.802	7.524	9.343	12.141	15.631	29.044
   66 --    67	19.455	8.026	9.966	10.993	15.642	29.178
   67 --    68	19.383	8.780	10.901	10.211	15.780	31.044
   68 --    69	19.173	9.301	11.549	9.316	16.008	31.044
   69 --    70	19.128	10.103	12.545	8.006	15.703	31.363
   70 --    71	19.405	10.217	12.686	9.347	14.530	32.366
   71 --    72	18.906	10.398	12.911	8.096	13.835	31.652
   72 --    73	19.335	10.781	13.386	7.156	15.632	32.617
   73 --    74	19.577	10.998	13.655	6.246	19.187	32.749
   74 --    75	19.903	11.093	13.774	6.494	20.953	32.150
   75 --    76	19.778	11.260	13.981	6.435	21.543	32.295
   76 --    77	20.237	10.442	12.966	7.675	22.751	31.992
   77 --    78	20.274	10.190	12.653	7.020	21.684	31.366
   78 --    79	21.806	8.076	10.028	10.643	20.726	31.664
   79 --    80	21.659	8.071	10.022	10.181	22.486	31.070
   80 --    81	21.872	8.369	10.392	10.164	25.488	31.067
   81 --    82	22.192	8.843	10.980	10.003	26.248	31.154
   82 --    83	22.454	8.531	10.592	9.210	25.511	31.218
   83 --    84	22.583	8.775	10.895	8.229	26.311	31.404
   84 --    85	22.803	9.487	11.779	7.487	29.696	30.936
   85 --    86	23.067	9.638	11.967	8.213	30.253	31.159
   86 --    87	23.377	10.639	13.210	6.851	30.049	33.108
   87 --    88	23.321	10.853	13.476	7.148	31.655	32.550
   88 --    89	23.096	10.985	13.640	7.166	30.095	33.090
   89 --    90	22.902	10.921	13.561	7.851	30.522	32.602
   90 --    91	22.600	10.493	13.029	8.923	29.506	32.270
   91 --    92	22.086	10.481	13.014	8.888	28.294	32.119
   92 --    93	21.589	10.502	13.040	8.532	27.546	31.566
   93 --    94	21.071	11.162	13.860	7.248	26.609	32.079
   94 --    95	20.405	11.288	14.016	6.678	25.795	31.600
   95 --    96	19.833	10.387	12.897	6.885	24.361	30.349
   96 --    97	20.832	9.621	11.946	9.451	23.294	31.152
   97 --    98	20.846	8.935	11.094	10.452	22.470	30.771
   98 --    99	20.670	8.755	10.871	9.232	21.661	30.532
   99 --   100	20.365	8.905	11.057	8.271	21.562	29.944
  100 --   101	21.182	8.243	10.235	10.288	22.348	30.566
  101 --   102	21.936	8.153	10.123	10.234	22.655	32.081
  102 --   103	22.104	7.868	9.769	10.196	23.100	30.918
  103 --   104	22.605	7.913	9.825	10.506	24.300	31.433
  104 --   105	22.403	8.309	10.317	9.527	26.300	30.865
  105 --   106	21.805	8.392	10.420	9.193	25.985	30.439
  106 --   107	21.456	8.273	10.272	10.140	25.084	29.828
  107 --   108	22.306	8.490	10.541	10.533	28.034	30.482
  108 --   109	22.280	8.171	10.146	11.971	27.643	30.993
  109 --   110	22.492	7.431	9.227	12.794	27.067	30.499
  110 --   111	22.682	6.647	8.254	14.563	26.841	29.366
  111 --   112	22.369	6.825	8.475	13.344	26.260	29.998
  112 --   113	22.293	7.177	8.911	12.800	26.811	29.874
  113 --   114	22.060	6.870	8.531	13.579	26.425	28.588
  114 --   115	21.553	7.436	9.233	12.639	24.871	29.613
  115 --   116	20.466	7.603	9.440	11.263	23.729	28.835
  116 --   117	20.475	8.008	9.943	10.937	22.878	30.171
  117 --   118	20.796	8.482	10.532	9.935	24.044	31.083
  118 --   119	21.062	8.824	10.956	10.467	26.207	31.565
  119 --   120	20.491	8.988	11.160	9.382	25.851	30.370
  120 --   121	19.701	9.314	11.564	8.373	24.648	29.284
  121 --   122	19.616	9.967	12.376	7.342	23.779	29.730
  122 --   123	19.652	9.266	11.505	6.447	23.096	29.747
  123 --   124	19.985	8.546	10.612	5.880	23.941	28.485
  124 --   125	20.162	7.868	9.769	7.306	24.111	28.352
  125 --   126	20.128	7.884	9.789	7.877	25.255	28.375
  126 --   127	21.401	7.053	8.757	10.144	25.603	28.918
  127 --   128	21.356	6.869	8.529	11.170	24.685	30.118
  128 --   129	21.298	7.743	9.614	10.165	23.883	31.566
  129 --   130	20.976	8.206	10.189	9.094	24.725	31.026
  130 --   131	20.078	8.394	10.423	7.837	23.969	29.855
  131 --   132	19.415	8.643	10.732	6.788	23.061	30.320
  132 --   133	19.159	8.729	10.838	6.842	21.978	30.162
  133 --   134	19.301	8.727	10.836	7.646	22.694	28.916
  134 --   135	20.053	8.894	11.043	8.724	24.064	30.450
  135 --   136	20.404	8.761	10.878	9.715	22.805	31.450
  136 --   137	20.135	9.006	11.183	9.303	22.015	32.496
  137 --   138	20.362	8.798	10.924	10.337	21.136	33.216
  138 --   139	20.249	8.162	10.135	10.171	19.983	32.020
  139 --   140	20.138	8.581	10.654	9.178	20.625	30.949
  140 --   141	19.683	9.241	11.474	8.163	20.037	32.004
  141 --   142	19.146	9.376	11.642	7.921	19.129	31.196
  142 --   143	18.395	9.002	11.178	8.238	17.969	30.047
  143 --   144	17.739	9.307	11.556	7.341	17.292	30.314
  144 --   145	17.478	9.782	12.147	6.177	18.578	29.991
  145 --   146	17.607	9.994	12.409	5.588	18.965	30.297
  146 --   147	17.412	9.722	12.071	6.178	19.619	29.932
  147 --   148	18.246	8.681	10.779	7.864	19.128	30.157
  148 --   149	19.341	8.914	11.069	8.951	20.032	32.615
  149 --   150	19.043	9.643	11.973	7.433	21.163	33.318
  150 --   151	18.723	9.159	11.372	7.838	19.963	32.468
  151 --   152	19.126	8.535	10.598	8.613	18.826	31.712
  152 --   153	19.187	7.895	9.803	10.177	19.311	30.430
  153 --   154	19.447	8.055	10.001	9.428	21.677	30.969
  154 --   155	19.664	7.431	9.226	9.215	22.010	29.547
  155 --   156	19.895	7.647	9.495	9.897	21.038	31.269
  156 --   157	20.723	7.015	8.710	11.747	20.718	32.279
  157 --   158	21.518	6.531	8.110	14.218	21.772	32.104
  158 --   159	21.679	6.438	7.993	14.412	21.912	30.943
  159 --   160	21.996	6.593	8.187	13.743	23.953	30.398
  160 --   161	22.311	6.663	8.273	12.678	23.975	31.461
  161 --   162	22.200	6.306	7.830	11.825	24.707	30.155
  162 --   163	22.455	6.428	7.982	12.290	25.810	30.263
  163 --   164	22.422	6.793	8.435	11.841	25.269	31.464
  164 --   165	22.260	7.284	9.045	10.528	24.802	31.777
  165 --   166	21.629	7.530	9.350	9.452	24.880	31.177
  166 --   167	21.543	7.484	9.292	8.695	25.514	29.943
  167 --   168	21.696	7.830	9.723	7.779	25.012	30.612
  168 --   169	22.298	8.631	10.717	6.790	23.887	30.593
  169 --   170	22.293	9.395	11.666	6.232	22.883	32.558
  170 --   171	21.998	8.841	10.978	6.924	21.842	31.491
  171 --   172	22.106	8.565	10.635	6.964	24.149	30.492
  172 --   173	22.108	8.306	10.314	7.316	23.917	29.921
  173 --   174	21.880	8.270	10.269	6.483	23.403	29.508
  174 --   175	21.273	8.405	10.436	5.361	24.141	28.582
  175 --   176	21.495	8.099	10.057	6.054	22.953	28.147
  176 --   177	21.525	8.373	10.397	5.378	24.290	28.275
  177 --   178	21.214	8.499	10.553	4.749	23.416	28.685
  178 --   179	21.319	8.339	10.354	4.930	24.224	28.199
  179 --   180	21.131	8.608	10.688	4.131	24.669	27.917
  180 --   181	21.032	9.143	11.352	3.007	24.603	28.482
  181 --   182	21.010	9.351	11.611	2.419	24.689	27.280
  182 --   183	21.071	9.949	12.353	1.338	25.251	28.236
  183 --   184	21.741	8.868	11.011	4.116	26.445	27.050
  184 --   185	21.869	9.074	11.267	3.797	25.879	27.589
  185 --   186	22.685	8.593	10.670	5.646	27.142	28.432
  186 --   187	22.820	7.796	9.680	7.334	26.397	27.908
  187 --   188	22.331	7.881	9.786	6.611	26.209	27.220
  188 --   189	22.185	8.382	10.407	5.624	25.487	28.020
  189 --   190	21.980	7.946	9.866	6.367	25.820	27.589
  190 --   191	21.737	8.285	10.287	5.678	25.873	28.762
  191 --   192	22.099	7.949	9.870	7.037	24.950	30.207
  192 --   193	22.857	7.290	9.052	9.121	26.089	29.878
  193 --   194	23.228	7.496	9.307	9.943	27.063	30.131
  194 --   195	23.107	7.660	9.511	9.298	27.550	30.044
  195 --   196	22.037	7.517	9.334	8.366	26.429	29.020
  196 --   197	22.204	7.806	9.693	7.383	25.347	30.004
  197 --   198	22.689	8.443	10.483	6.505	24.676	31.078
  198 --   199	22.333	8.917	11.072	5.281	24.326	30.699
  199 --   200	22.222	7.968	9.893	7.505	23.150	31.053
  200 --   201	21.729	7.667	9.519	7.370	23.240	30.024
  201 --   202	21.501	7.955	9.878	6.378	24.240	29.834
  202 --   203	21.217	8.395	10.423	5.270	23.174	29.935
  203 --   204	21.270	7.806	9.692	6.407	23.607	29.381
  204 --   205	20.589	8.272	10.271	5.212	22.433	29.983
  205 --   206	20.280	8.587	10.662	4.069	23.066	28.910
  206 --   207	21.735	8.782	10.904	5.073	23.250	30.162
  207 --   208	22.202	8.272	10.271	6.585	23.306	30.160
  208 --   209	22.045	8.900	11.051	5.323	23.508	30.552
  209 --   210	23.021	9.356	11.617	5.162	25.906	30.886
  210 --   211	23.264	8.931	11.090	6.484	26.533	31.194
  211 --   212	23.404	9.321	11.574	6.292	26.812	32.276
  212 --   213	23.351	9.644	11.974	5.187	28.075	31.575
  213 --   214	23.323	10.274	12.757	4.202	29.050	32.131
  214 --   215	24.389	9.904	12.298	5.840	30.715	31.736
  215 --   216	24.592	9.197	11.420	7.887	30.848	31.870
  216 --   217	25.359	9.378	11.644	8.593	31.397	33.017
  217 --   218	25.813	9.264	11.503	8.128	30.982	32.875
  218 --   219	25.078	9.519	11.819	7.251	30.001	32.489
  219 --   220	24.962	9.726	12.076	6.287	31.039	31.970
  220 --   221	24.522	9.789	12.155	5.616	30.012	31.659
  221 --   222	24.642	9.825	12.199	5.768	30.238	31.765
  222 --   223	24.848	9.630	11.957	6.766	30.870	32.404
  223 --   224	24.295	9.232	11.463	7.138	30.149	31.173
  224 --   225	23.987	9.668	12.004	5.908	30.048	31.862
  225 --   226	23.685	9.439	11.721	5.853	28.831	31.261
  226 --   227	23.554	9.150	11.362	6.128	29.281	29.978
  227 --   228	23.863	8.199	10.180	8.529	28.833	29.997
  228 --   229	23.986	8.508	10.564	8.173	28.072	31.051
  229 --   230	24.230	8.320	10.330	8.837	28.946	31.157
  230 --   231	23.875	8.144	10.112	8.634	27.959	31.225
  231 --   232	24.851	7.526	9.345	11.243	28.687	31.387
  232 --   233	25.072	7.259	9.013	12.321	29.941	30.971
  233 --   234	24.268	7.182	8.917	11.127	28.887	29.792
  234 --   235	24.852	6.936	8.612	12.062	28.471	30.531
  235 --   236	24.378	6.863	8.521	11.346	27.259	30.471
  236 --   237	24.502	5.989	7.436	13.281	27.575	29.653
  237 --   238	24.870	6.221	7.724	12.839	27.427	29.921
  238 --   239	24.913	6.551	8.134	12.038	26.957	30.040
  239 --   240	25.356	7.190	8.928	10.997	28.785	29.466
  240 --   241	25.087	7.676	9.531	9.807	28.194	30.061
  241 --   242	25.366	6.642	8.247	12.201	28.599	29.802
  242 --   243	25.621	5.910	7.339	14.076	28.527	29.989
  243 --   244	24.792	6.109	7.585	12.970	27.569	29.995
  244 --   245	24.865	6.630	8.232	11.910	26.875	30.105
  245 --   246	24.676	6.997	8.688	10.802	27.178	29.300
  246 --   247	24.736	7.488	9.297	9.982	27.415	30.147
  247 --   248	24.946	8.087	10.041	9.387	27.460	31.224
  248 --   249	24.082	8.326	10.339	8.041	26.687	30.693
  249 --   250	23.814	8.930	11.088	6.887	25.728	31.366
  250 --   251	23.015	8.859	11.000	5.986	25.252	29.975
  251 --   252	23.286	9.499	11.794	4.903	27.711	31.056
  252 --   253	22.752	9.784	12.148	4.055	26.661	31.351
  253 --   254	22.558	10.464	12.992	2.968	25.610	31.367
  254 --   255	21.885	10.775	13.380	1.962	24.606	32.023
  255 --   256	21.117	10.487	13.021	1.867	23.544	30.864
  256 --   257	21.961	9.673	12.010	4.177	24.292	31.368
  257 --   258	21.831	10.028	12.452	3.013	24.081	30.824
  258 --   259	21.627	9.450	11.734	4.099	23.981	30.438
  259 --   260	21.891	9.618	11.942	4.256	26.203	31.073
  260 --   261	21.131	9.382	11.649	4.019	24.921	29.780
  261 --   262	21.062	9.459	11.745	4.052	25.881	29.694
  262 --   263	21.318	8.873	11.018	6.163	25.212	29.923
  263 --   264	21.444	8.148	10.117	8.186	23.955	29.590
  264 --   265	21.936	8.552	10.619	7.984	24.753	31.332
  265 --   266	21.656	8.881	11.027	6.990	26.649	30.799
  266 --   267	22.183	8.840	10.977	5.945	26.127	30.155
  267 --   268	21.442	8.861	11.003	5.197	24.962	30.576
  268 --   269	20.646	9.039	11.224	4.070	24.004	29.973
  269 --   270	20.474	9.016	11.195	4.510	23.045	30.677
  270 --   271	20.062	8.418	10.453	5.706	22.111	30.006
  271 --   272	20.561	8.600	10.678	4.987	22.438	29.001
  272 --   273	21.008	9.406	11.679	4.189	22.592	29.833
  273 --   274	20.815	9.601	11.921	2.957	23.390	29.264
  274 --   275	20.833	9.248	11.483	3.655	22.364	30.025
  275 --   276	21.117	9.078	11.271	4.564	21.400	30.035
  276 --   277	21.715	8.512	10.569	6.471	22.162	31.441
  277 --   278	22.064	8.423	10.459	7.018	23.953	31.081
  278 --   279	21.728	8.994	11.167	5.817	24.119	31.963
  279 --   280	21.692	9.378	11.645	4.898	23.080	33.014
  280 --   281	21.806	8.531	10.593	6.288	22.268	31.704
  281 --   282	21.785	7.865	9.766	7.785	21.964	31.020
  282 --   283	21.874	7.658	9.509	7.833	23.802	30.147
  283 --   284	22.645	6.394	7.939	11.351	25.803	29.000
  284 --   285	22.924	6.764	8.398	11.158	24.805	29.287
  285 --   286	23.855	6.651	8.259	11.761	24.981	30.671
  286 --   287	24.852	6.261	7.774	13.498	27.514	30.671
  287 --   288	25.245	6.440	7.996	14.377	28.064	32.601
  288 --   289	24.688	6.817	8.464	13.271	28.001	32.241
  289 --   290	24.752	6.475	8.040	13.640	28.360	31.248
  290 --   291	24.869	6.406	7.954	13.305	28.193	31.273
  291 --   292	25.316	6.069	7.535	15.123	28.107	31.238
  292 --   293	25.507	6.116	7.593	15.227	29.264	31.692
  293 --   294	25.463	6.032	7.490	14.453	28.184	31.456
  294 --   295	25.293	5.520	6.855	14.625	27.191	30.193
  295 --   296	24.953	5.185	6.438	15.164	26.705	29.284
  296 --   297	25.032	5.289	6.567	15.370	28.029	30.040
  297 --   298	24.364	5.281	6.557	14.780	27.655	28.913
  298 --   299	24.259	5.152	6.397	14.544	27.122	28.237
  299 --   300	23.890	4.737	5.882	15.154	26.750	27.889
  300 --   301	23.786	5.190	6.444	15.012	26.064	28.910
  301 --   302	24.745	5.259	6.529	15.346	27.086	29.315
  302 --   303	25.293	5.283	6.560	16.624	28.209	30.158
  303 --   304	25.399	5.119	6.355	17.876	28.725	30.622
  304 --   305	25.121	6.002	7.453	16.614	27.768	32.150
  305 --   306	24.828	6.007	7.458	17.070	26.786	32.320
  306 --   307	24.960	5.635	6.997	16.839	28.317	31.297
  307 --   308	24.773	5.946	7.383	16.499	27.452	30.731
  308 --   309	24.602	6.062	7.527	15.722	26.477	31.384
  309 --   310	23.878	6.215	7.717	14.501	27.107	30.332
  310 --   311	23.985	6.608	8.205	14.485	28.570	30.509
  311 --   312	24.108	6.977	8.663	14.499	28.988	30.293
  312 --   313	24.382	6.948	8.627	15.531	28.692	31.344
  313 --   314	24.831	6.825	8.474	16.358	29.367	31.116
  314 --   315	24.319	6.706	8.326	15.499	29.331	30.070
  315 --   316	23.916	6.518	8.093	15.403	28.437	29.817
  316 --   317	24.211	6.654	8.263	15.501	28.287	30.499
  317 --   318	23.988	6.570	8.158	14.728	28.324	30.616
  318 --   319	23.492	6.921	8.593	13.915	27.385	30.360
  319 --   320	22.942	6.757	8.391	12.585	26.252	29.770
  320 --   321	22.561	7.245	8.996	11.501	26.655	30.402
  321 --   322	22.215	7.710	9.573	10.627	26.917	30.538
  322 --   323	22.037	8.401	10.431	9.557	26.057	30.549
  323 --   324	21.827	9.134	11.341	8.626	24.816	31.309
  324 --   325	22.292	9.037	11.221	10.303	25.151	31.959
  325 --   326	22.997	9.391	11.661	10.723	30.182	31.438
  326 --   327	22.928	9.235	11.467	9.496	29.236	31.949
  327 --   328	23.032	9.077	11.271	8.435	29.561	31.246
  328 --   329	23.685	9.326	11.579	8.667	30.605	31.707
  329 --   330	23.402	9.427	11.705	8.760	30.483	31.490
  330 --   331	23.078	8.972	11.140	9.492	29.559	30.912
  331 --   332	23.397	8.870	11.013	10.782	30.205	30.895
  332 --   333	22.764	8.852	10.991	10.315	29.574	30.294
  333 --   334	23.216	8.241	10.232	10.752	29.393	30.328
  334 --   335	23.595	9.116	11.319	9.774	29.299	32.202
  335 --   336	23.122	9.178	11.396	9.795	28.551	31.616
  336 --   337	24.013	9.433	11.713	9.587	29.572	32.928
  337 --   338	24.140	9.384	11.651	8.754	30.928	31.950
  338 --   339	24.233	9.529	11.831	9.090	30.689	32.864
  339 --   340	23.812	9.169	11.385	8.664	29.529	31.773
  340 --   341	23.395	8.756	10.871	8.721	29.417	30.704
  341 --   342	23.944	8.653	10.744	9.846	29.088	32.005
  342 --   343	23.454	8.631	10.717	9.568	29.451	30.790
  343 --   344	23.693	8.415	10.449	10.090	29.738	31.308
  344 --   345	23.330	8.497	10.550	9.582	28.340	31.030
  345 --   346	23.891	8.592	10.668	11.017	29.641	31.551
  346 --   347	23.718	8.623	10.707	11.626	29.218	32.489
  347 --   348	23.783	8.426	10.463	10.562	29.534	31.172
  348 --   349	24.522	8.088	10.043	11.753	30.038	31.835
  349 --   350	24.609	7.562	9.389	12.767	29.390	31.400
  350 --   351	24.033	7.254	9.006	13.162	29.362	30.447
  351 --   352	24.306	8.004	9.938	12.711	29.245	31.547
  352 --   353	24.118	8.598	10.676	11.845	30.357	32.412
  353 --   354	23.725	9.242	11.475	10.581	30.485	32.068
  354 --   355	23.982	9.789	12.155	9.501	30.315	32.679
  355 --   356	23.757	9.434	11.713	8.758	29.401	32.590
  356 --   357	23.901	9.472	11.762	9.078	30.078	32.596
  357 --   358	23.984	8.839	10.975	10.097	29.467	32.150
  358 --   359	24.519	8.605	10.685	10.567	29.340	32.250
  359 --   360	24.710	7.796	9.680	12.719	29.539	32.354
  360 --   361	24.520	7.692	9.551	11.689	28.724	31.285
  361 --   362	24.840	8.086	10.039	10.662	29.393	31.669
  362 --   363	24.516	8.590	10.666	9.485	30.437	31.685
  363 --   364	24.866	9.026	11.208	8.613	30.916	31.968
  364 --   365	24.174	9.280	11.523	7.568	30.399	31.850
  365 --   366	23.521	9.345	11.604	6.664	29.456	30.863
  366 --   367	23.643	9.865	12.248	5.583	30.347	31.395
  367 --   368	23.150	9.852	12.232	4.699	29.359	30.895
  368 --   369	23.231	9.504	11.800	5.662	28.909	30.933
  369 --   370	23.231	9.324	11.578	6.317	29.316	30.863
  370 --   371	23.345	8.382	10.408	8.865	28.255	30.613
  371 --   372	23.679	7.190	8.927	12.336	28.636	30.135
  372 --   373	23.520	7.681	9.537	11.668	28.752	30.834
  373 --   374	23.464	8.443	10.483	10.665	29.809	30.502
  374 --   375	22.941	8.812	10.942	9.662	28.535	30.920
  375 --   376	23.196	9.065	11.255	10.254	30.021	31.078
  376 --   377	23.843	9.706	12.051	9.611	31.292	32.054
  377 --   378	24.030	10.122	12.568	8.570	29.992	34.471
  378 --   379	24.238	9.484	11.776	10.505	30.279	34.296
  379 --   380	24.502	10.096	12.536	10.576	31.192	35.161
  380 --   381	23.575	10.150	12.603	9.520	30.343	34.030
  381 --   382	23.815	10.229	12.701	10.272	31.461	33.283
  382 --   383	23.798	9.239	11.472	11.326	30.377	32.329
  383 --   384	23.695	8.986	11.158	12.672	30.425	32.002
  384 --   385	23.777	9.266	11.505	11.581	30.558	32.305
  385 --   386	22.732	9.433	11.713	10.797	29.377	32.026
  386 --   387	22.525	10.007	12.425	10.305	29.146	33.047
  387 --   388	23.184	9.345	11.603	11.747	29.455	32.649
  388 --   389	23.109	8.847	10.985	11.979	28.805	31.861
  389 --   390	23.735	9.218	11.446	11.103	29.458	33.160
  390 --   391	23.999	9.364	11.627	10.020	30.483	33.110
  391 --   392	23.990	9.398	11.669	8.829	30.692	32.560
  392 --   393	24.011	8.487	10.537	10.135	29.858	31.676
  393 --   394	23.881	8.050	9.995	10.431	28.860	30.812
  394 --   395	24.383	8.677	10.773	10.606	30.306	31.864
  395 --   396	23.470	8.766	10.884	9.620	29.354	31.470
  396 --   397	22.946	9.171	11.388	8.594	28.767	31.682
  397 --   398	23.220	9.155	11.367	9.667	29.591	31.248
  398 --   399	22.398	9.397	11.668	8.412	29.706	30.310
  399 --   400	22.291	10.038	12.464	7.607	29.584	31.058
  400 --   401	22.138	9.060	11.249	9.621	28.413	30.357
  401 --   402	22.668	8.745	10.858	11.423	28.065	31.131
  402 --   403	23.872	7.483	9.292	13.624	28.698	30.722
  403 --   404	24.232	6.631	8.234	14.689	29.217	30.117
  404 --   405	24.080	6.909	8.578	14.815	28.503	30.443
  405 --   406	23.357	6.772	8.409	14.746	27.495	29.807
  406 --   407	23.072	7.404	9.193	13.580	27.368	30.029
  407 --   408	22.860	8.007	9.942	12.572	26.989	30.727
  408 --   409	22.502	8.152	10.122	12.338	26.130	30.617
  409 --   410	23.309	7.000	8.692	13.911	25.200	30.998
  410 --   411	23.072	6.636	8.240	13.651	25.476	30.429
  411 --   412	23.689	6.387	7.930	14.536	25.190	31.079
  412 --   413	24.097	5.844	7.256	15.802	26.197	30.273
  413 --   414	24.007	5.500	6.830	16.074	25.105	30.062
  414 --   415	24.259	5.642	7.005	15.707	27.066	30.554
  415 --   416	23.553	5.558	6.901	14.715	26.582	29.630
  416 --   417	23.665	6.554	8.138	13.575	27.050	31.145
  417 --   418	23.261	7.002	8.694	12.727	26.617	31.440
  418 --   419	22.686	7.294	9.057	11.578	27.004	30.314
  419 --   420	22.238	7.800	9.685	10.573	26.477	31.047
  420 --   421	22.019	8.038	9.980	9.735	25.851	30.365
  421 --   422	21.812	7.975	9.903	8.744	25.851	30.505
  422 --   423	21.780	7.709	9.572	9.403	25.621	30.380
  423 --   424	21.463	8.190	10.169	8.655	24.881	30.874
  424 --   425	21.769	8.255	10.250	9.651	25.606	31.128
  425 --   426	21.806	8.318	10.328	10.100	26.583	31.302
  426 --   427	21.614	7.922	9.837	11.321	25.665	31.391
  427 --   428	21.226	7.868	9.770	10.452	24.587	31.686
  428 --   429	21.074	6.853	8.510	10.444	23.585	30.337
  429 --   430	21.114	6.070	7.537	12.563	22.494	30.210
  430 --   431	21.490	5.174	6.424	15.846	21.609	30.408
  431 --   432	21.392	5.914	7.343	14.575	21.931	31.171
  432 --   433	21.179	5.819	7.225	13.531	21.737	30.349
  433 --   434	20.446	5.798	7.199	12.876	20.724	29.380
  434 --   435	20.334	6.360	7.896	12.623	20.356	30.098
  435 --   436	20.211	6.313	7.838	12.707	21.904	29.404
  436 --   437	20.610	6.746	8.376	12.539	23.779	29.328
  437 --   438	20.511	7.144	8.870	11.569	23.480	29.290
  438 --   439	20.259	7.853	9.751	10.613	22.678	29.958
  439 --   440	19.824	7.692	9.551	10.492	21.560	29.561
  440 --   441	19.203	7.983	9.912	9.740	20.534	30.072
  441 --   442	19.404	8.391	10.419	8.657	19.560	30.975
  442 --   443	19.395	8.520	10.578	7.510	19.622	30.435
  443 --   444	19.760	7.557	9.384	10.238	19.645	29.329
  444 --   445	20.122	7.634	9.479	11.562	18.572	30.649
  445 --   446	19.131	7.348	9.124	11.407	17.650	29.413
  446 --   447	19.249	7.293	9.055	11.794	16.732	29.418
  447 --   448	19.677	7.890	9.796	10.531	15.649	30.869
  448 --   449	19.443	8.334	10.347	9.491	14.736	31.581
