0	0.005220
1	0.002943
2	0.007875
3	0.004096
4	0.012770
5	0.009582
6	0.007832
7	0.006838
8	0.008901
9	0.006769
10	0.004739
11	0.002263
12	0.002326
13	0.005729
14	0.007466
15	0.006102
16	0.006402
17	0.008498
18	0.010545
19	0.002678
20	0.005389
21	0.007229
22	0.006284
23	0.006218
24	0.005409
25	0.004195
26	0.002858
27	0.002305
28	0.007499
29	0.002401
30	0.002654
31	0.007857
32	0.004902
33	0.003270
34	0.002844
35	0.002575
36	0.006378
37	0.002921
38	0.005020
39	0.006496
40	0.010348
41	0.003423
42	0.001979
43	0.005223
44	0.007634
45	0.007290
46	0.008799
47	0.003988
48	0.004388
49	0.005426
50	0.006615
51	0.002189
52	0.003540
53	0.004227
54	0.005130
55	0.002192
56	0.004027
57	0.001807
58	0.005324
59	0.003783
60	0.002885
61	0.006576
62	0.005167
63	0.004575
64	0.002753
65	0.001688
66	0.007342
67	0.002647
68	0.005765
69	0.005910
70	0.006298
71	0.005869
72	0.006347
73	0.005425
74	0.004726
75	0.004026
76	0.005262
77	0.002395
78	0.005633
79	0.002608
80	0.004077
81	0.007572
82	0.003480
83	0.003677
84	0.009029
85	0.006546
86	0.011614
87	0.015333
88	0.012680
89	0.002997
90	0.003604
91	0.007546
92	0.002853
93	0.005666
94	0.020745
95	0.063741
96	0.069573
97	0.002826
98	0.007654
99	0.021954
100	0.003510
101	0.007939
102	0.002560
103	0.003888
104	0.004618
105	0.003178
106	0.010075
107	0.003319
108	0.007201
109	0.004889
110	0.002503
111	0.007569
112	0.002811
113	0.007090
114	0.006537
115	0.003274
116	0.004934
117	0.002395
118	0.005596
119	0.003389
120	0.002566
121	0.006695
122	0.140903
123	0.059808
124	0.095771
125	0.008938
126	0.066508
127	0.002743
128	0.006184
129	0.012474
130	0.002054
131	0.003834
132	0.002273
133	0.003575
134	0.008246
135	0.003644
136	0.109029
137	0.002235
138	0.002565
139	0.004472
140	0.003180
141	0.004771
142	0.028051
143	0.057205
144	0.004259
145	0.008257
146	0.004773
147	0.298210
148	0.003983
149	0.003330
150	0.002589
151	0.007411
152	0.007013
153	0.005509
154	0.002474
155	0.002548
156	0.002028
157	0.002376
158	0.005165
159	0.006067
160	0.002813
161	0.005446
162	0.004907
163	0.001936
164	0.003180
165	0.004753
166	0.006697
167	0.006998
168	0.005185
169	0.004146
170	0.008664
171	0.006469
172	0.002725
173	0.003795
174	0.002508
175	0.002776
176	0.006451
177	0.005281
178	0.003217
179	0.003805
180	0.002528
181	0.002582
182	0.002515
183	0.007087
184	0.006437
185	0.005417
186	0.002309
187	0.003028
188	0.006350
189	0.004474
190	0.008661
191	0.004454
192	0.002918
193	0.006035
194	0.009019
195	0.004756
196	0.006975
197	0.008669
198	0.007333
199	0.007989
200	0.004680
201	0.003364
202	0.002544
203	0.002130
204	0.004956
205	0.003655
206	0.007958
207	0.006281
208	0.007462
209	0.002551
210	0.003731
211	0.006450
212	0.004851
213	0.006591
214	0.002498
215	0.002678
216	0.002965
217	0.002786
218	0.004771
219	0.007080
220	0.006643
221	0.002100
222	0.003310
223	0.005755
224	0.007436
225	0.009016
226	0.007477
227	0.003020
228	0.002497
229	0.002058
230	0.003032
231	0.003682
232	0.003500
233	0.008313
234	0.002073
235	0.003074
236	0.006796
237	0.006636
238	0.002304
239	0.002824
240	0.004644
241	0.005445
242	0.007589
243	0.004941
244	0.005337
245	0.006505
246	0.003158
247	0.003018
248	0.005627
249	0.005156
250	0.007107
251	0.004565
252	0.002153
253	0.005905
254	0.005846
255	0.006701
256	0.004737
257	0.002212
258	0.003682
259	0.003513
260	0.003103
261	0.004656
262	0.002529
263	0.005261
264	0.005974
265	0.010974
266	0.004651
267	0.008359
268	0.005760
269	0.002518
270	0.002829
271	0.007094
272	0.007533
273	0.006762
274	0.003647
275	0.002791
276	0.002509
277	0.003533
278	0.004437
279	0.005936
280	0.006843
281	0.007140
282	0.005774
283	0.004992
284	0.006468
285	0.008481
286	0.006932
287	0.006023
288	0.004442
289	0.005415
290	0.004346
291	0.004808
292	0.002100
293	0.005640
294	0.005990
295	0.002795
296	0.005460
297	0.002469
298	0.005075
299	0.036723
300	0.004254
301	0.006192
302	0.002424
303	0.005561
304	0.005672
305	0.003213
306	0.006262
307	0.002300
308	0.004777
309	0.006207
310	0.009501
311	0.017877
312	0.032123
313	0.021114
314	0.009770
315	0.004179
316	0.007339
317	0.003140
318	0.007137
319	0.008328
320	0.085019
321	0.025145
322	0.002714
323	0.005878
324	0.003398
325	0.003878
326	0.085100
327	0.002268
328	0.005012
329	0.003937
330	0.005653
331	0.009330
332	0.002151
333	0.004828
334	0.004143
335	0.008144
336	0.006445
337	0.003028
338	0.006243
339	0.003815
340	0.002615
341	0.004682
342	0.004887
343	0.005776
344	0.004245
345	0.002838
346	0.004748
347	0.002014
348	0.004708
349	0.003185
350	0.002704
351	0.007457
352	0.003327
353	0.004426
354	0.005624
355	0.004339
356	0.004659
357	0.005893
358	0.005105
359	0.004809
360	0.003961
361	0.005547
362	0.002883
363	0.005986
364	0.004044
365	0.003746
366	0.005955
367	0.002432
368	0.005577
369	0.005455
370	0.001996
371	0.006348
372	0.020681
373	0.003213
374	0.002445
375	0.002330
376	0.001917
377	0.002746
378	0.002353
379	0.002587
380	0.003225
381	0.006760
382	0.019659
383	0.043662
384	0.004714
385	0.002368
386	0.002587
387	0.002454
388	0.002201
389	0.004611
390	0.002248
391	0.002743
392	0.003330
393	0.005944
394	0.007198
395	0.006755
396	0.005024
397	0.003875
398	0.006174
399	0.005700
400	0.003274
401	0.006110
402	0.007389
403	0.007930
404	0.006379
405	0.004993
406	0.008685
407	0.001886
408	0.005006
409	0.005154
410	0.008327
411	0.004794
412	0.002838
413	0.004056
414	0.008244
415	0.003620
416	0.003376
417	0.005948
418	0.003336
419	0.002554
420	0.002655
421	0.005062
422	0.005399
423	0.006047
424	0.006759
425	0.007877
426	0.004580
427	0.002717
428	0.004950
429	0.005519
430	0.007354
431	0.007980
432	0.002256
433	0.004745
434	0.002371
435	0.003293
436	0.004974
437	0.004734
438	0.006888
439	0.006481
440	0.007569
441	0.002749
442	0.002763
443	0.005045
444	0.003569
445	0.002622
446	0.004116
447	0.005452
448	0.007605
449	0.002515
450	0.002338
451	0.008365
452	0.007572
453	0.004424
454	0.002527
455	0.003294
456	0.009370
457	0.005831
458	0.004944
459	0.002654
460	0.002310
461	0.006131
462	0.002823
463	0.002277
464	0.002750
465	0.002454
466	0.005961
467	0.005593
468	0.003425
469	0.002397
470	0.005386
471	0.004987
472	0.004576
473	0.007070
474	0.005950
475	0.003595
476	0.003174
477	0.002530
478	0.006509
479	0.005358
480	0.004951
481	0.006155
482	0.007972
483	0.006548
484	0.003183
485	0.002655
486	0.002551
487	0.002205
488	0.003649
489	0.006137
490	0.007363
491	0.002347
492	0.002891
493	0.006685
494	0.007264
495	0.007510
496	0.007048
497	0.007819
498	0.007219
499	0.005469
500	0.004559
501	0.002842
502	0.002274
503	0.001900
504	0.002137
505	0.003218
506	0.006797
507	0.004941
508	0.002257
509	0.002662
510	0.004358
511	0.004544
512	0.001954
513	0.005738
514	0.005944
515	0.007121
516	0.004429
517	0.002558
518	0.004334
519	0.006414
520	0.008097
521	0.007346
522	0.006114
523	0.003741
524	0.002847
525	0.004320
526	0.009348
527	0.006367
528	0.002436
529	0.003618
530	0.002440
531	0.006064
532	0.003247
533	0.005125
534	0.005912
535	0.057926
536	0.002581
537	0.002302
538	0.005466
539	0.008657
540	0.007006
541	0.014538
542	0.009709
543	0.011945
544	0.002040
545	0.004449
546	0.008116
547	0.009705
548	0.054542
549	0.003010
550	0.002170
551	0.002448
552	0.003388
553	0.003053
554	0.005960
555	0.005243
556	0.003949
557	0.007700
558	0.005320
559	0.005992
560	0.006344
561	0.002306
562	0.002380
563	0.005428
564	0.010164
565	0.005426
566	0.002391
567	0.002049
568	0.002570
569	0.002400
570	0.003102
571	0.002635
572	0.004000
573	0.002515
574	0.002155
575	0.002655
576	0.002186
577	0.003107
578	0.001875
579	0.003067
580	0.003022
581	0.003416
582	0.002486
583	0.002411
584	0.002390
585	0.002182
586	0.003061
587	0.002972
588	0.002992
589	0.003289
590	0.002729
591	0.002589
592	0.003703
