Interval	Avg	Std	CI=0.95	Min	Median	Max
  425 --   426	30.739	4.102	5.093	22.677	32.594	34.073
  426 --   427	30.378	3.971	4.931	22.677	31.823	34.138
  427 --   428	29.409	3.893	4.833	22.677	29.862	34.771
  428 --   429	29.503	3.699	4.593	22.672	29.928	33.503
  429 --   430	29.147	3.708	4.604	22.133	30.595	32.810
  430 --   431	28.833	4.061	5.043	20.808	30.900	31.493
  431 --   432	29.523	4.849	6.021	20.413	30.928	34.243
  432 --   433	29.098	5.227	6.490	19.299	31.764	33.943
  433 --   434	28.737	5.458	6.777	18.418	31.130	33.073
  434 --   435	28.996	5.403	6.709	18.418	31.056	33.386
  435 --   436	28.845	5.326	6.613	18.418	30.953	33.473
  436 --   437	28.422	5.096	6.327	18.418	30.430	32.102
  437 --   438	28.004	4.883	6.063	18.418	30.398	31.362
  438 --   439	27.610	5.057	6.279	17.610	30.116	30.982
  439 --   440	26.816	5.097	6.328	16.688	29.204	30.313
  440 --   441	27.292	5.895	7.320	15.665	30.077	31.569
  441 --   442	27.863	6.907	8.576	14.387	31.147	33.032
  442 --   443	28.095	6.957	8.638	14.387	32.126	32.556
  443 --   444	27.998	7.197	8.936	13.643	31.537	32.313
  444 --   445	27.881	7.244	8.995	13.498	30.920	32.515
  445 --   446	27.223	8.188	10.166	11.161	30.806	33.142
  446 --   447	26.986	8.511	10.568	10.301	31.007	33.147
  447 --   448	26.927	8.367	10.389	10.301	30.981	32.459
  448 --   449	26.956	8.361	10.381	10.301	30.356	32.093
  449 --   450	26.802	8.356	10.375	10.301	29.743	33.129
  450 --   451	26.742	8.393	10.421	10.301	30.157	33.725
  451 --   452	26.775	8.363	10.384	10.301	30.845	32.705
  452 --   453	26.830	9.195	11.417	8.859	31.773	33.025
  453 --   454	27.356	9.936	12.337	7.964	31.148	35.713
  454 --   455	26.847	10.912	13.549	5.448	30.668	36.126
  455 --   456	26.495	10.968	13.618	4.934	31.311	35.227
  456 --   457	25.828	10.613	13.178	4.934	29.937	33.844
  457 --   458	25.614	10.558	13.109	4.934	30.303	33.174
  458 --   459	25.807	10.693	13.277	4.934	32.001	33.034
  459 --   460	26.033	10.455	12.981	5.934	30.865	35.174
  460 --   461	26.929	10.196	12.659	6.934	29.805	35.021
  461 --   462	27.088	9.670	12.007	8.069	31.139	34.219
  462 --   463	27.022	9.077	11.271	9.073	31.699	33.287
  463 --   464	25.738	9.124	11.329	7.658	30.238	31.688
  464 --   465	25.596	9.436	11.717	6.879	30.238	31.850
  465 --   466	31.150	1.019	1.266	29.926	31.072	32.415
  466 --   467	31.247	1.434	1.781	29.217	32.238	32.562
  467 --   468	31.155	1.311	1.627	28.977	31.656	32.415
  468 --   469	31.516	1.891	2.347	28.343	32.410	33.238
  469 --   470	31.304	2.296	2.851	27.440	32.040	33.738
  470 --   471	31.285	3.126	3.881	26.015	31.259	34.601
  471 --   472	30.967	3.091	3.838	25.957	30.593	34.619
  472 --   473	31.257	2.706	3.359	27.030	32.740	34.225
  473 --   474	31.231	2.239	2.780	28.190	31.898	34.283
  474 --   475	30.736	1.913	2.376	28.003	30.876	33.355
  475 --   476	30.672	2.240	2.781	26.896	32.210	32.642
  476 --   477	30.306	3.036	3.770	25.703	30.749	34.003
  477 --   478	30.926	3.049	3.786	25.671	32.657	34.128
