Interval	Avg	Std	CI=0.95	Min	Median	Max
  357 --   358	31.747	1.020	1.267	30.365	32.035	33.131
  358 --   359	32.521	1.834	2.277	30.362	32.825	35.004
  359 --   360	32.028	2.127	2.641	29.631	31.408	34.852
  360 --   361	31.294	1.663	2.064	28.783	31.657	33.177
  361 --   362	31.776	1.604	1.992	29.810	32.259	34.063
  362 --   363	31.733	1.487	1.846	30.453	31.139	34.495
  363 --   364	32.357	1.803	2.239	29.950	31.555	34.477
  364 --   365	32.877	1.372	1.704	31.357	32.131	35.028
  365 --   366	33.811	1.879	2.333	31.695	33.298	37.139
  366 --   367	34.416	1.442	1.790	33.098	33.831	37.129
  367 --   368	33.752	1.763	2.189	31.704	33.406	36.721
  368 --   369	32.892	1.549	1.924	31.173	32.617	35.579
  369 --   370	32.343	1.404	1.743	30.599	31.804	34.616
  370 --   371	31.442	1.551	1.925	29.412	30.896	33.439
  371 --   372	30.470	1.384	1.719	28.774	30.197	32.924
  372 --   373	30.358	1.390	1.726	28.594	30.137	32.870
  373 --   374	30.282	1.584	1.966	28.404	30.610	32.540
  374 --   375	30.549	1.588	1.972	28.404	31.346	32.261
  375 --   376	30.570	1.125	1.397	29.043	30.312	32.261
  376 --   377	31.427	1.509	1.873	30.363	30.404	34.261
  377 --   378	31.751	1.391	1.727	30.594	30.883	34.246
  378 --   379	31.784	1.167	1.449	30.129	31.988	33.604
  379 --   380	31.403	1.225	1.520	29.904	31.573	33.026
  380 --   381	30.874	1.750	2.173	29.034	30.593	33.532
  381 --   382	31.360	2.456	3.050	28.527	30.298	34.994
  382 --   383	32.355	2.839	3.525	28.527	32.298	36.594
  383 --   384	32.897	2.713	3.368	28.694	33.936	36.474
  384 --   385	32.666	2.348	2.916	29.027	33.303	35.633
  385 --   386	32.100	1.505	1.869	29.694	32.265	33.691
  386 --   387	31.877	0.879	1.091	30.527	32.246	32.925
  387 --   388	31.415	1.250	1.552	29.578	31.442	32.794
  388 --   389	31.620	0.859	1.067	30.815	31.382	33.225
  389 --   390	32.225	1.757	2.181	29.508	32.302	34.531
  390 --   391	32.034	1.639	2.035	30.529	31.173	34.794
  391 --   392	31.920	1.629	2.023	30.369	31.494	35.035
  392 --   393	31.473	1.982	2.461	29.701	30.753	35.347
  393 --   394	30.551	1.628	2.022	28.973	29.630	33.522
  394 --   395	30.260	1.743	2.164	28.535	29.311	32.813
  395 --   396	30.821	2.280	2.831	28.764	29.311	34.348
  396 --   397	31.159	2.368	2.940	28.573	29.769	35.020
  397 --   398	31.402	1.779	2.209	29.073	30.778	34.078
  398 --   399	32.625	1.766	2.192	29.573	32.774	34.717
  399 --   400	34.487	2.084	2.588	31.503	34.707	37.910
  400 --   401	34.584	1.725	2.142	33.053	34.241	37.910
  401 --   402	34.185	2.143	2.661	31.954	33.239	37.766
  402 --   403	33.485	2.383	2.958	30.137	32.983	36.290
  403 --   404	33.135	2.000	2.483	30.786	32.808	35.690
  404 --   405	32.359	1.673	2.078	30.145	32.119	34.849
  405 --   406	32.607	1.418	1.761	30.916	32.948	34.119
  406 --   407	32.744	1.156	1.435	30.916	32.918	34.074
  407 --   408	33.423	1.126	1.399	32.045	32.916	35.265
  408 --   409	33.360	1.362	1.692	31.811	32.916	35.693
  409 --   410	32.546	1.325	1.645	30.556	32.789	34.588
  410 --   411	31.379	1.550	1.925	29.633	31.338	33.628
  411 --   412	31.072	1.666	2.069	29.475	30.697	33.989
  412 --   413	31.575	1.745	2.167	30.056	30.850	34.837
  413 --   414	32.431	2.370	2.943	28.783	32.475	36.045
  414 --   415	33.151	2.586	3.211	28.783	33.204	36.013
  415 --   416	33.301	1.995	2.477	30.231	33.502	35.399
  416 --   417	33.148	1.437	1.785	31.294	32.648	35.071
  417 --   418	32.525	2.059	2.556	29.395	32.766	35.502
  418 --   419	32.425	2.134	2.649	29.016	32.698	35.286
  419 --   420	32.529	1.206	1.497	30.613	32.940	33.912
  420 --   421	32.377	1.176	1.461	31.002	32.155	34.245
  421 --   422	32.175	1.210	1.502	31.146	31.641	34.489
  422 --   423	32.320	1.327	1.648	30.619	31.622	34.002
  423 --   424	32.711	1.469	1.824	30.619	32.791	34.839
  424 --   425	33.516	1.535	1.906	31.192	33.564	35.622
  425 --   426	33.492	1.525	1.893	31.442	32.924	35.482
  426 --   427	33.307	1.162	1.443	31.998	33.192	34.852
  427 --   428	32.530	1.104	1.371	31.204	32.852	34.069
  428 --   429	32.159	0.771	0.957	31.058	31.976	33.401
  429 --   430	31.961	1.848	2.294	29.610	31.359	34.433
  430 --   431	32.925	1.601	1.988	30.364	32.628	34.683
  431 --   432	33.048	0.887	1.102	32.210	32.670	34.667
  432 --   433	32.915	1.028	1.277	31.691	32.720	34.485
  433 --   434	31.903	1.242	1.542	30.524	31.387	33.953
  434 --   435	31.125	1.170	1.453	29.502	30.994	33.043
  435 --   436	31.099	1.086	1.348	29.792	30.478	32.443
  436 --   437	31.764	0.760	0.944	30.868	31.554	32.929
  437 --   438	32.851	1.166	1.448	30.743	32.971	34.221
  438 --   439	33.123	1.302	1.616	30.690	33.304	34.272
  439 --   440	33.274	0.427	0.530	32.521	33.388	33.691
  440 --   441	33.174	0.510	0.633	32.540	33.128	34.016
  441 --   442	32.666	1.050	1.304	31.384	33.116	33.943
  442 --   443	32.138	1.448	1.798	30.610	31.582	34.513
  443 --   444	31.626	1.731	2.149	29.991	31.065	34.721
  444 --   445	30.779	2.212	2.747	28.636	29.860	34.918
  445 --   446	31.213	1.901	2.360	28.803	30.589	34.481
  446 --   447	31.520	1.410	1.751	29.178	31.609	33.087
  447 --   448	32.215	2.123	2.636	29.407	31.764	35.801
  448 --   449	32.428	1.800	2.235	30.636	31.760	35.752
