Interval	Avg	Std	CI=0.95	Min	Median	Max
  143 --   144	196.480	10.240	92.003	186.240	196.480	206.720
  144 --   145	255.040	73.280	658.395	181.760	255.040	328.320
  145 --   146	231.040	85.440	767.648	145.600	231.040	316.480
  146 --   147	132.000	35.040	314.822	96.960	132.000	167.040
  147 --   148	242.880	96.320	865.401	146.560	242.880	339.200
  148 --   149	191.200	20.320	182.568	170.880	191.200	211.520
  149 --   150	147.680	3.360	30.188	144.320	147.680	151.040
  150 --   151	201.760	72.800	654.082	128.960	201.760	274.560
  151 --   152	186.080	34.720	311.947	151.360	186.080	220.800
  152 --   153	204.160	42.560	382.386	161.600	204.160	246.720
  153 --   154	174.720	4.800	43.126	169.920	174.720	179.520
  154 --   155	154.560	35.200	316.259	119.360	154.560	189.760
  155 --   156	206.240	95.520	858.213	110.720	206.240	301.760
  156 --   157	212.320	57.760	518.953	154.560	212.320	270.080
  157 --   158	172.320	60.000	539.079	112.320	172.320	232.320
  158 --   159	216.320	100.800	905.652	115.520	216.320	317.120
  159 --   160	276.480	24.000	215.631	252.480	276.480	300.480
  160 --   161	245.920	64.480	579.330	181.440	245.920	310.400
  161 --   162	154.560	1.280	11.500	153.280	154.560	155.840
  162 --   163	275.520	4.800	43.126	270.720	275.520	280.320
  163 --   164	216.800	38.880	349.323	177.920	216.800	255.680
  164 --   165	126.400	42.560	382.386	83.840	126.400	168.960
  165 --   166	229.920	48.160	432.700	181.760	229.920	278.080
  166 --   167	270.880	45.280	406.825	225.600	270.880	316.160
  167 --   168	124.320	8.480	76.190	115.840	124.320	132.800
  168 --   169	248.640	15.680	140.879	232.960	248.640	264.320
  169 --   170	286.400	78.400	704.396	208.000	286.400	364.800
  170 --   171	206.880	31.200	280.321	175.680	206.880	238.080
  171 --   172	219.360	10.080	90.565	209.280	219.360	229.440
  172 --   173	308.800	71.040	638.269	237.760	308.800	379.840
  173 --   174	223.360	112.320	1009.155	111.040	223.360	335.680
  174 --   175	157.280	28.960	260.195	128.320	157.280	186.240
  175 --   176	268.800	78.400	704.396	190.400	268.800	347.200
  176 --   177	220.960	130.400	1171.598	90.560	220.960	351.360
  177 --   178	192.480	40.480	363.698	152.000	192.480	232.960
  178 --   179	301.760	37.440	336.385	264.320	301.760	339.200
  179 --   180	259.520	121.600	1092.533	137.920	259.520	381.120
  180 --   181	232.800	29.920	268.821	202.880	232.800	262.720
  181 --   182	200.480	4.000	35.939	196.480	200.480	204.480
  182 --   183	244.000	117.600	1056.594	126.400	244.000	361.600
  183 --   184	239.360	3.840	34.501	235.520	239.360	243.200
  184 --   185	165.280	57.120	513.203	108.160	165.280	222.400
  185 --   186	191.040	87.360	784.898	103.680	191.040	278.400
  186 --   187	302.880	1.760	15.813	301.120	302.880	304.640
  187 --   188	220.800	87.680	787.774	133.120	220.800	308.480
  188 --   189	193.920	30.720	276.008	163.200	193.920	224.640
  189 --   190	281.760	13.600	122.191	268.160	281.760	295.360
  190 --   191	182.400	48.960	439.888	133.440	182.400	231.360
  191 --   192	127.360	26.240	235.757	101.120	127.360	153.600
  192 --   193	274.560	75.520	678.520	199.040	274.560	350.080
  193 --   194	215.040	42.560	382.386	172.480	215.040	257.600
  194 --   195	131.840	4.480	40.251	127.360	131.840	136.320
  195 --   196	228.320	40.800	366.573	187.520	228.320	269.120
  196 --   197	228.640	21.600	194.068	207.040	228.640	250.240
  197 --   198	122.720	18.400	165.317	104.320	122.720	141.120
  198 --   199	230.720	42.560	382.386	188.160	230.720	273.280
  199 --   200	258.240	10.880	97.753	247.360	258.240	269.120
  200 --   201	149.120	23.040	207.006	126.080	149.120	172.160
  201 --   202	177.440	54.240	487.327	123.200	177.440	231.680
  202 --   203	200.800	59.360	533.328	141.440	200.800	260.160
  203 --   204	146.080	51.040	458.576	95.040	146.080	197.120
  204 --   205	139.360	98.080	881.214	41.280	139.360	237.440
  205 --   206	155.200	45.440	408.262	109.760	155.200	200.640
  206 --   207	118.240	0.480	4.313	117.760	118.240	118.720
  207 --   208	156.320	35.040	314.822	121.280	156.320	191.360
  208 --   209	165.440	53.760	483.014	111.680	165.440	219.200
  209 --   210	166.080	1.280	11.500	164.800	166.080	167.360
  210 --   211	168.960	27.200	244.382	141.760	168.960	196.160
  211 --   212	177.280	90.240	810.774	87.040	177.280	267.520
  212 --   213	147.360	23.520	211.319	123.840	147.360	170.880
  213 --   214	167.520	3.360	30.188	164.160	167.520	170.880
  214 --   215	219.360	66.080	593.705	153.280	219.360	285.440
  215 --   216	109.760	49.920	448.513	59.840	109.760	159.680
  216 --   217	139.680	19.040	171.068	120.640	139.680	158.720
  217 --   218	201.280	52.480	471.514	148.800	201.280	253.760
  218 --   219	124.160	33.600	301.884	90.560	124.160	157.760
  219 --   220	100.960	30.560	274.571	70.400	100.960	131.520
  220 --   221	230.400	111.680	1003.405	118.720	230.400	342.080
  221 --   222	199.520	78.880	708.709	120.640	199.520	278.400
  222 --   223	116.000	28.960	260.195	87.040	116.000	144.960
  223 --   224	219.520	135.040	1213.286	84.480	219.520	354.560
  224 --   225	214.400	113.600	1020.656	100.800	214.400	328.000
  225 --   226	135.680	28.480	255.883	107.200	135.680	164.160
  226 --   227	248.000	166.720	1497.920	81.280	248.000	414.720
  227 --   228	213.760	125.440	1127.034	88.320	213.760	339.200
  228 --   229	178.560	41.600	373.761	136.960	178.560	220.160
  229 --   230	260.480	111.680	1003.405	148.800	260.480	372.160
  230 --   231	212.320	128.800	1157.222	83.520	212.320	341.120
  231 --   232	167.520	55.520	498.827	112.000	167.520	223.040
  232 --   233	252.800	87.040	782.023	165.760	252.800	339.840
  233 --   234	225.120	95.200	855.338	129.920	225.120	320.320
  234 --   235	113.280	18.560	166.755	94.720	113.280	131.840
  235 --   236	204.320	60.640	544.829	143.680	204.320	264.960
  236 --   237	209.120	52.320	470.077	156.800	209.120	261.440
  237 --   238	126.560	4.000	35.939	122.560	126.560	130.560
  238 --   239	202.560	52.480	471.514	150.080	202.560	255.040
  239 --   240	240.480	86.560	777.711	153.920	240.480	327.040
  240 --   241	128.640	38.720	347.885	89.920	128.640	167.360
  241 --   242	201.120	100.320	901.339	100.800	201.120	301.440
  242 --   243	272.800	144.160	1295.226	128.640	272.800	416.960
  243 --   244	180.480	11.520	103.503	168.960	180.480	192.000
  244 --   245	234.720	107.680	967.466	127.040	234.720	342.400
  245 --   246	256.320	149.440	1342.665	106.880	256.320	405.760
  246 --   247	189.440	63.040	566.392	126.400	189.440	252.480
  247 --   248	224.960	40.960	368.011	184.000	224.960	265.920
  248 --   249	201.920	82.240	738.897	119.680	201.920	284.160
