Interval	Avg	Std	CI=0.95	Min	Median	Max
  180 --   181	30.984	1.210	1.503	29.327	30.686	32.799
  181 --   182	31.441	1.119	1.390	29.993	31.331	33.267
  182 --   183	32.355	1.186	1.473	30.535	32.283	33.934
  183 --   184	32.878	1.241	1.541	31.137	33.283	34.415
  184 --   185	32.879	1.422	1.765	30.385	33.133	34.792
  185 --   186	32.424	2.484	3.084	29.398	32.181	35.827
  186 --   187	32.045	2.610	3.241	28.700	31.700	35.528
  187 --   188	31.968	2.133	2.648	28.536	32.311	34.675
  188 --   189	32.158	1.921	2.386	28.834	32.218	34.624
  189 --   190	32.123	1.972	2.448	29.251	31.847	35.365
  190 --   191	31.901	1.700	2.111	29.334	32.050	34.519
  191 --   192	32.053	1.160	1.440	30.022	32.108	33.217
  192 --   193	32.474	0.483	0.600	31.786	32.338	33.108
  193 --   194	32.779	1.258	1.562	31.268	32.739	35.001
  194 --   195	32.429	2.055	2.552	30.049	31.912	35.334
  195 --   196	32.258	2.694	3.346	29.134	31.040	36.634
  196 --   197	31.623	2.176	2.702	29.134	30.508	35.078
  197 --   198	31.491	1.883	2.338	29.134	31.841	34.297
  198 --   199	30.942	2.241	2.783	28.253	30.909	33.841
  199 --   200	31.274	2.360	2.931	27.710	30.677	34.496
  200 --   201	31.055	2.597	3.224	27.106	30.677	33.950
  201 --   202	31.514	2.970	3.687	26.194	32.496	34.810
  202 --   203	32.346	3.344	4.152	26.712	32.552	37.029
  203 --   204	32.439	3.940	4.892	26.878	31.762	39.029
  204 --   205	32.082	3.755	4.662	28.170	30.755	39.017
  205 --   206	32.587	3.304	4.102	29.886	31.695	38.969
  206 --   207	32.927	3.362	4.174	29.807	32.576	39.262
  207 --   208	33.090	3.085	3.830	29.809	31.755	38.235
  208 --   209	33.082	2.872	3.566	29.128	32.488	37.478
  209 --   210	33.128	2.613	3.244	30.365	32.489	37.405
  210 --   211	33.025	2.605	3.234	30.221	33.129	37.405
  211 --   212	32.857	2.521	3.131	30.357	31.713	37.211
  212 --   213	32.486	1.948	2.419	30.503	31.607	35.011
  213 --   214	32.125	1.350	1.676	30.189	32.357	34.288
  214 --   215	32.967	1.533	1.904	30.543	33.398	35.059
  215 --   216	33.503	2.397	2.976	31.327	32.108	37.956
  216 --   217	33.282	1.425	1.770	31.826	33.109	35.846
