Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.010169 0.004880 0.005325 0.020374
1.000000 0.012846 0.009022 0.020699 0.042567
2.000000 0.015246 0.078526 0.021104 0.114876
3.000000 0.025133 0.157185 0.041248 0.223566
4.000000 0.006713 0.004472 0.004498 0.015683
5.000000 0.005882 0.003231 0.003918 0.013031
6.000000 0.004604 0.004052 0.004037 0.012693
7.000000 0.015027 0.009297 0.007983 0.032307
8.000000 0.013416 0.009566 0.009244 0.032226
9.000000 0.007136 0.004890 0.005823 0.017849
10.000000 0.003180 0.003079 0.005799 0.012058
11.000000 0.009942 0.002747 0.004495 0.017184
12.000000 0.006439 0.001387 0.000000 0.007826
13.000000 0.000546 0.000549 0.000000 0.001095
14.000000 0.000356 0.000698 0.000000 0.001054
15.000000 0.000344 0.000584 0.000000 0.000928
16.000000 0.001841 0.000799 0.000000 0.002640
17.000000 0.013593 0.003834 0.000000 0.017427
18.000000 0.094673 0.069352 5.655580 5.819605
19.000000 0.165362 0.154706 1.016060 1.336128
20.000000 0.002544 0.001124 0.002998 0.006666
21.000000 0.001348 0.001256 0.003458 0.006062
22.000000 0.002710 0.002397 0.002958 0.008065
23.000000 0.004241 0.001302 0.003563 0.009106
24.000000 0.001664 0.001146 0.003046 0.005856
25.000000 0.001793 0.003203 0.003940 0.008936
26.000000 0.001134 0.001378 0.003279 0.005791
27.000000 0.002108 0.002239 0.003122 0.007469
28.000000 0.013210 0.004560 0.005574 0.023344
29.000000 0.002068 0.001753 0.003721 0.007542
30.000000 0.002350 0.001495 0.003195 0.007040
31.000000 0.002355 0.001177 0.003491 0.007023
32.000000 0.003597 0.001010 0.003126 0.007733
33.000000 0.002528 0.001288 0.003067 0.006883
34.000000 0.002203 0.001424 0.002877 0.006504
35.000000 0.002212 0.001625 0.002909 0.006746
36.000000 0.001795 0.001748 0.002547 0.006090
37.000000 0.001361 0.001172 0.003057 0.005590
38.000000 0.002596 0.001527 0.003267 0.007390
39.000000 0.002316 0.001423 0.003768 0.007507
40.000000 0.006819 0.004003 0.004337 0.015159
41.000000 0.001519 0.002084 0.003069 0.006672
42.000000 0.002640 0.001629 0.003790 0.008059
43.000000 0.002773 0.000915 0.003554 0.007242
44.000000 0.003813 0.001692 0.003387 0.008892
45.000000 0.003523 0.001559 0.003059 0.008141
46.000000 0.009682 0.003480 0.004458 0.017620
47.000000 0.002771 0.001724 0.003507 0.008002
48.000000 0.002983 0.001421 0.003741 0.008145
49.000000 0.003025 0.001611 0.003716 0.008352
50.000000 0.011684 0.003144 0.004374 0.019202
51.000000 0.002777 0.001620 0.003304 0.007701
52.000000 0.000888 0.013595 0.010910 0.025393
53.000000 0.002208 0.001539 0.003139 0.006886
54.000000 0.005891 0.001281 0.003107 0.010279
55.000000 0.001799 0.001150 0.003131 0.006080
56.000000 0.003093 0.002083 0.003687 0.008863
57.000000 0.005704 0.053373 0.004946 0.064023
58.000000 0.007142 0.002041 0.003847 0.013030
59.000000 0.004133 0.001325 0.003264 0.008722
60.000000 0.002420 0.001658 0.003133 0.007211
61.000000 0.001857 0.001950 0.003136 0.006943
62.000000 0.001569 0.001487 0.002957 0.006013
63.000000 0.001597 0.001019 0.003525 0.006141
64.000000 0.002784 0.001699 0.003251 0.007734
65.000000 0.004599 0.002191 0.003402 0.010192
66.000000 0.002142 0.001849 0.003307 0.007298
67.000000 0.002825 0.002872 0.003432 0.009129
68.000000 0.002492 0.001744 0.005006 0.009242
69.000000 0.002547 0.002175 0.004043 0.008765
70.000000 0.003125 0.001352 0.003206 0.007683
71.000000 0.003122 0.001955 0.002998 0.008075
72.000000 0.002119 0.001317 0.003568 0.007004
73.000000 0.001884 0.000911 0.003513 0.006308
74.000000 0.001837 0.001728 0.002835 0.006400
75.000000 0.001599 0.001184 0.003929 0.006712
76.000000 0.011469 0.003122 0.004516 0.019107
77.000000 0.002445 0.001203 0.003023 0.006671
78.000000 0.001337 0.000797 0.003009 0.005143
79.000000 0.001378 0.001221 0.003082 0.005681
80.000000 0.002024 0.001754 0.003428 0.007206
81.000000 0.002626 0.001432 0.003102 0.007160
82.000000 0.002089 0.001076 0.002826 0.005991
83.000000 0.001708 0.001557 0.002952 0.006217
84.000000 0.001749 0.001760 0.002704 0.006213
85.000000 0.002223 0.001548 0.003004 0.006775
86.000000 0.007733 0.003026 0.004845 0.015604
87.000000 0.002228 0.002397 0.003237 0.007862
88.000000 0.002475 0.002797 0.003160 0.008432
89.000000 0.008197 0.003576 0.004816 0.016589
90.000000 0.002092 0.001408 0.002893 0.006393
91.000000 0.003717 0.001188 0.003890 0.008795
92.000000 0.001683 0.002177 0.005379 0.009239
93.000000 0.003041 0.002909 0.004000 0.009950
94.000000 0.002374 0.001316 0.003044 0.006734
95.000000 0.002198 0.001383 0.003517 0.007098
96.000000 0.001931 0.001260 0.003058 0.006249
97.000000 0.001616 0.001191 0.002878 0.005685
98.000000 0.001667 0.001584 0.002457 0.005708
99.000000 0.001813 0.001540 0.003324 0.006677
100.000000 0.001470 0.001279 0.002654 0.005403
101.000000 0.002042 0.001451 0.002664 0.006157
102.000000 0.001175 0.001106 0.003036 0.005317
103.000000 0.002741 0.001297 0.003174 0.007212
104.000000 0.001663 0.000788 0.003103 0.005554
105.000000 0.002546 0.001515 0.003142 0.007203
106.000000 0.001448 0.001171 0.002459 0.005078
107.000000 0.006578 0.003178 0.004193 0.013949
108.000000 0.001813 0.001006 0.003418 0.006237
109.000000 0.002852 0.001570 0.003395 0.007817
110.000000 0.002853 0.002964 0.003510 0.009327
111.000000 0.001768 0.001432 0.003333 0.006533
112.000000 0.003400 0.001900 0.003830 0.009130
113.000000 0.012373 0.008413 0.006765 0.027551
114.000000 0.013633 0.007363 0.007007 0.028003
115.000000 0.007173 0.004684 0.005376 0.017233
116.000000 0.004268 0.002995 0.004396 0.011659
117.000000 0.004647 0.003046 0.003728 0.011421
118.000000 0.012284 0.008379 0.007012 0.027675
119.000000 0.016130 0.007724 0.007315 0.031169
120.000000 0.012722 0.008036 0.007817 0.028575
121.000000 0.010580 0.006160 0.005946 0.022686
122.000000 0.003470 0.002584 0.004203 0.010257
123.000000 0.002726 0.002557 0.003713 0.008996
124.000000 0.005106 0.004321 0.004888 0.014315
125.000000 0.009991 0.006184 0.005497 0.021672
126.000000 0.016787 0.007716 0.007828 0.032331
127.000000 0.012835 0.007575 0.006963 0.027373
128.000000 0.008059 0.005246 0.005532 0.018837
129.000000 0.014731 0.007612 0.007079 0.029422
130.000000 0.002774 0.001831 0.003235 0.007840
131.000000 0.002415 0.001700 0.003003 0.007118
132.000000 0.003693 0.002814 0.003509 0.010016
133.000000 0.012189 0.007186 0.007255 0.026630
134.000000 0.013062 0.007641 0.008258 0.028961
135.000000 0.012405 0.007165 0.007094 0.026664
136.000000 0.016499 0.007805 0.006656 0.030960
137.000000 0.011820 0.007565 0.007815 0.027200
138.000000 0.006220 0.004805 0.004756 0.015781
139.000000 0.002396 0.001738 0.003081 0.007215
140.000000 0.008178 0.006427 0.006184 0.020789
141.000000 0.013467 0.007599 0.007221 0.028287
142.000000 0.013743 0.007614 0.007499 0.028856
143.000000 0.014876 0.006708 0.007046 0.028630
144.000000 0.012147 0.007609 0.007562 0.027318
145.000000 0.014000 0.009240 0.012575 0.035815
146.000000 0.016607 0.014334 0.011721 0.042662
147.000000 0.018823 0.022399 0.066344 0.107566
148.000000 0.021018 0.041143 0.088229 0.150390
149.000000 0.003397 0.002617 0.003332 0.009346
150.000000 0.003543 0.002522 0.003815 0.009880
151.000000 0.002631 0.001971 0.003304 0.007906
152.000000 0.005156 0.004096 0.004728 0.013980
153.000000 0.013655 0.006784 0.006502 0.026941
154.000000 0.011998 0.007568 0.007189 0.026755
155.000000 0.013361 0.007983 0.008271 0.029615
156.000000 0.013562 0.007357 0.007271 0.028190
157.000000 0.008650 0.006562 0.006154 0.021366
