Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.018628 0.036536 0.063972 0.119136
1.000000 0.017255 0.030755 0.010733 0.058743
2.000000 0.020795 0.085169 0.014143 0.120107
3.000000 0.006292 0.004617 0.005047 0.015956
4.000000 0.001898 0.001553 0.003081 0.006532
5.000000 0.004216 0.004015 0.004625 0.012856
6.000000 0.003770 0.002864 0.003897 0.010531
7.000000 0.010606 0.007238 0.006554 0.024398
8.000000 0.010813 0.007584 0.007655 0.026052
9.000000 0.015369 0.017413 0.008232 0.041014
10.000000 0.109129 0.012039 0.008974 0.130142
11.000000 0.244936 0.006687 0.008212 0.259835
12.000000 0.095557 0.019371 0.038387 0.153315
13.000000 0.344656 0.051513 0.068093 0.464262
14.000000 0.439058 0.190610 0.123647 0.753315
15.000000 0.059814 0.056209 0.053852 0.169875
16.000000 0.018642 0.060203 0.030779 0.109624
17.000000 0.262431 0.284308 0.308646 0.855385
18.000000 0.299874 0.590034 0.469354 1.359262
19.000000 0.254884 0.273573 0.260852 0.789309
20.000000 0.072859 0.062207 0.080853 0.215919
21.000000 0.004992 0.004752 0.004515 0.014259
22.000000 0.004435 0.004092 0.005066 0.013593
23.000000 0.003325 0.002389 0.003585 0.009299
24.000000 0.006038 0.004362 0.004961 0.015361
25.000000 0.046819 0.081661 0.097893 0.226373
26.000000 0.010558 0.006873 0.007444 0.024875
27.000000 0.003870 0.003499 0.003862 0.011231
28.000000 0.016396 0.008885 0.007982 0.033263
29.000000 0.009222 0.006942 0.006073 0.022237
30.000000 0.002366 0.001510 0.002782 0.006658
31.000000 0.003975 0.003056 0.004122 0.011153
32.000000 0.002579 0.001594 0.003839 0.008012
33.000000 0.006771 0.005218 0.004963 0.016952
34.000000 0.008203 0.005981 0.005793 0.019977
35.000000 0.008881 0.005212 0.006103 0.020196
36.000000 0.004273 0.003632 0.003861 0.011766
37.000000 0.015171 0.007497 0.006925 0.029593
38.000000 0.011766 0.112770 0.115094 0.239630
39.000000 0.137449 0.081076 0.087062 0.305587
40.000000 0.241926 0.325827 0.364199 0.931952
41.000000 0.156127 0.175994 0.161339 0.493460
42.000000 0.006617 0.005574 0.006702 0.018893
43.000000 0.007446 0.008238 0.006980 0.022664
44.000000 0.007546 0.004794 0.005522 0.017862
45.000000 0.010906 0.007759 0.007334 0.025999
46.000000 0.011405 0.007556 0.007218 0.026179
47.000000 0.014585 0.007199 0.008143 0.029927
48.000000 0.011918 0.007296 0.007015 0.026229
49.000000 0.014502 0.007700 0.007185 0.029387
50.000000 0.012038 0.007076 0.007392 0.026506
51.000000 0.013614 0.007604 0.007170 0.028388
52.000000 0.011026 0.007276 0.006870 0.025172
53.000000 0.011840 0.006894 0.007578 0.026312
54.000000 0.012659 0.007950 0.007249 0.027858
55.000000 0.011895 0.007956 0.007585 0.027436
56.000000 0.013524 0.008927 0.007550 0.030001
57.000000 0.012196 0.008011 0.007665 0.027872
58.000000 0.013989 0.007067 0.008068 0.029124
59.000000 0.011753 0.006276 0.007602 0.025631
60.000000 0.016091 0.014000 0.017110 0.047201
61.000000 0.014725 0.007349 0.007673 0.029747
62.000000 0.011754 0.014331 0.054560 0.080645
