Time 3-10.0.0.4-10.0.0.2 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 1740.000000 323.520000 1164.800000 3228.320000
1.000000 1860.000000 487.040000 1840.800000 4187.840000
2.000000 1884.000000 407.040000 1799.200000 4090.240000
3.000000 1572.000000 464.640000 1830.400000 3867.040000
4.000000 1824.000000 464.960000 1664.000000 3952.960000
5.000000 1872.000000 503.680000 2288.000000 4663.680000
6.000000 1860.000000 471.040000 1986.400000 4317.440000
7.000000 1788.000000 504.960000 1934.400000 4227.360000
8.000000 1824.000000 569.600000 1799.200000 4192.800000
9.000000 1680.000000 420.160000 1643.200000 3743.360000
10.000000 1692.000000 482.880000 1653.600000 3828.480000
11.000000 1800.000000 536.000000 1674.400000 4010.400000
12.000000 1776.000000 521.280000 1861.600000 4158.880000
13.000000 1668.000000 648.000000 1851.200000 4167.200000
14.000000 1644.000000 412.160000 1705.600000 3761.760000
15.000000 1824.000000 502.400000 1632.800000 3959.200000
16.000000 1668.000000 447.040000 1580.800000 3695.840000
17.000000 1776.000000 535.680000 2028.000000 4339.680000
18.000000 2028.000000 502.400000 1508.000000 4038.400000
19.000000 1692.000000 337.600000 1539.200000 3568.800000
20.000000 1728.000000 512.320000 1851.200000 4091.520000
21.000000 1536.000000 552.640000 1757.600000 3846.240000
22.000000 1836.000000 463.680000 1736.800000 4036.480000
23.000000 1680.000000 590.400000 2028.000000 4298.400000
24.000000 1776.000000 436.160000 1705.600000 3917.760000
25.000000 1980.000000 502.720000 1788.800000 4271.520000
26.000000 1860.000000 404.160000 1684.800000 3948.960000
27.000000 1908.000000 554.880000 2080.000000 4542.880000
28.000000 1932.000000 497.280000 1643.200000 4072.480000
29.000000 1920.000000 570.240000 1643.200000 4133.440000
30.000000 1740.000000 762.560000 1924.000000 4426.560000
31.000000 1740.000000 386.560000 1799.200000 3925.760000
32.000000 1800.000000 668.480000 1934.400000 4402.880000
33.000000 1716.000000 553.280000 1757.600000 4026.880000
34.000000 1872.000000 494.400000 1840.800000 4207.200000
35.000000 1812.000000 519.040000 1716.000000 4047.040000
36.000000 1800.000000 416.320000 1830.400000 4046.720000
37.000000 1776.000000 771.200000 2017.600000 4564.800000
38.000000 1896.000000 524.160000 1684.800000 4104.960000
39.000000 1548.000000 611.840000 1622.400000 3782.240000
40.000000 1788.000000 442.560000 1851.200000 4081.760000
41.000000 1956.000000 527.360000 1757.600000 4240.960000
42.000000 1944.000000 532.800000 1560.000000 4036.800000
43.000000 1716.000000 376.000000 1695.200000 3787.200000
44.000000 1884.000000 465.920000 2100.800000 4450.720000
45.000000 1584.000000 382.400000 1976.000000 3942.400000
46.000000 1812.000000 590.720000 1768.000000 4170.720000
47.000000 1656.000000 626.880000 1913.600000 4196.480000
48.000000 2112.000000 523.520000 1757.600000 4393.120000
49.000000 1848.000000 703.360000 1788.800000 4340.160000
50.000000 1824.000000 566.080000 1799.200000 4189.280000
51.000000 1692.000000 591.040000 1955.200000 4238.240000
52.000000 1884.000000 438.080000 1872.000000 4194.080000
53.000000 1800.000000 558.400000 1726.400000 4084.800000
54.000000 1716.000000 619.520000 1695.200000 4030.720000
55.000000 1800.000000 412.800000 1788.800000 4001.600000
56.000000 1956.000000 698.240000 1934.400000 4588.640000
57.000000 1800.000000 497.920000 1726.400000 4024.320000
58.000000 1752.000000 806.400000 1695.200000 4253.600000
59.000000 1752.000000 484.480000 1560.000000 3796.480000
60.000000 1656.000000 553.280000 2007.200000 4216.480000
61.000000 1776.000000 479.360000 1664.000000 3919.360000
62.000000 1872.000000 459.520000 1601.600000 3933.120000
63.000000 1872.000000 587.200000 1851.200000 4310.400000
64.000000 1932.000000 438.720000 1632.800000 4003.520000
65.000000 1800.000000 644.160000 2017.600000 4461.760000
66.000000 1968.000000 574.720000 1591.200000 4133.920000
67.000000 2136.000000 755.200000 1674.400000 4565.600000
68.000000 1812.000000 683.520000 1622.400000 4117.920000
69.000000 1956.000000 541.440000 1653.600000 4151.040000
70.000000 1884.000000 592.960000 1716.000000 4192.960000
71.000000 1584.000000 449.600000 1840.800000 3874.400000
72.000000 1740.000000 469.120000 2069.600000 4278.720000
73.000000 1884.000000 472.320000 1747.200000 4103.520000
74.000000 1788.000000 476.480000 1736.800000 4001.280000
75.000000 1512.000000 585.600000 2007.200000 4104.800000
76.000000 1788.000000 468.480000 1903.200000 4159.680000
77.000000 1944.000000 728.640000 2017.600000 4690.240000
78.000000 1776.000000 519.680000 1664.000000 3959.680000
79.000000 1872.000000 539.200000 1924.000000 4335.200000
80.000000 1812.000000 515.840000 1653.600000 3981.440000
81.000000 1956.000000 438.400000 1601.600000 3996.000000
82.000000 1932.000000 632.320000 1861.600000 4425.920000
83.000000 1668.000000 505.920000 1601.600000 3775.520000
84.000000 1632.000000 673.920000 1705.600000 4011.520000
85.000000 1860.000000 523.520000 1518.400000 3901.920000
86.000000 1812.000000 715.840000 1747.200000 4275.040000
87.000000 1452.000000 717.120000 1705.600000 3874.720000
88.000000 1656.000000 482.880000 1601.600000 3740.480000
89.000000 1800.000000 637.440000 1726.400000 4163.840000
90.000000 1908.000000 453.440000 1632.800000 3994.240000
91.000000 1728.000000 533.120000 1892.800000 4153.920000
92.000000 1896.000000 517.440000 1601.600000 4015.040000
93.000000 1932.000000 538.880000 1539.200000 4010.080000
94.000000 1680.000000 638.080000 1653.600000 3971.680000
95.000000 1728.000000 534.400000 1705.600000 3968.000000
96.000000 1812.000000 634.880000 1736.800000 4183.680000
