Time 1-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 0.009412 0.005410 0.005936 0.020758
1.000000 0.007018 0.004805 0.004486 0.016309
2.000000 0.010608 0.006202 0.006136 0.022946
3.000000 0.003327 0.003555 0.002305 0.009187
4.000000 0.002059 0.003314 0.002087 0.007460
5.000000 0.014754 0.009650 0.008264 0.032668
6.000000 0.015118 0.014561 0.013817 0.043496
7.000000 0.013059 0.012390 0.121663 0.147112
8.000000 0.016286 0.028925 0.063655 0.108866
9.000000 0.009540 0.010240 0.031334 0.051114
10.000000 0.016140 0.008453 0.008672 0.033265
11.000000 0.006439 0.005143 0.004986 0.016568
12.000000 0.003086 0.004538 0.002163 0.009787
13.000000 0.002853 0.003413 0.002224 0.008490
14.000000 0.002890 0.003498 0.002789 0.009177
15.000000 0.015296 0.007205 0.009370 0.031871
16.000000 0.021699 0.024562 0.025783 0.072044
17.000000 0.015412 0.018980 0.008639 0.043031
18.000000 0.013639 0.008010 0.007251 0.028900
19.000000 0.004278 0.003897 0.003349 0.011524
20.000000 0.009550 0.006633 0.006564 0.022747
21.000000 0.008939 0.005336 0.006205 0.020480
22.000000 0.009910 0.007057 0.005975 0.022942
23.000000 0.010950 0.007223 0.007893 0.026066
24.000000 0.013138 0.006844 0.007317 0.027299
25.000000 0.001791 0.002819 0.001520 0.006130
26.000000 0.002144 0.002948 0.002086 0.007178
27.000000 0.007267 0.004472 0.004033 0.015772
28.000000 0.010092 0.007973 0.007861 0.025926
29.000000 0.003959 0.003621 0.002783 0.010363
30.000000 0.009388 0.006562 0.005402 0.021352
31.000000 0.015172 0.007123 0.007430 0.029725
32.000000 0.007005 0.004607 0.004298 0.015910
33.000000 0.004605 0.005326 0.004105 0.014036
34.000000 0.008536 0.005642 0.004402 0.018580
35.000000 0.004187 0.003365 0.002971 0.010523
36.000000 0.001789 0.002424 0.000863 0.005076
37.000000 0.005405 0.004694 0.004129 0.014228
38.000000 0.001896 0.002348 0.001837 0.006081
39.000000 0.003313 0.004386 0.002820 0.010519
40.000000 0.004042 0.004347 0.003368 0.011757
41.000000 0.002621 0.003387 0.001582 0.007590
42.000000 0.006950 0.005905 0.005599 0.018454
43.000000 0.006371 0.004804 0.003542 0.014717
44.000000 0.003485 0.003446 0.002713 0.009644
45.000000 0.009702 0.005548 0.005220 0.020470
46.000000 0.004548 0.005021 0.003623 0.013192
47.000000 0.006141 0.004711 0.004091 0.014943
48.000000 0.014934 0.006994 0.007791 0.029719
49.000000 0.011867 0.008487 0.008647 0.029001
50.000000 0.007611 0.005641 0.005672 0.018924
51.000000 0.002050 0.003019 0.001338 0.006407
52.000000 0.006410 0.005634 0.004873 0.016917
53.000000 0.009527 0.006328 0.006563 0.022418
54.000000 0.010237 0.008674 0.008471 0.027382
55.000000 0.016406 0.007280 0.007742 0.031428
56.000000 0.010435 0.006969 0.007532 0.024936
57.000000 0.005962 0.004888 0.004028 0.014878
58.000000 0.003566 0.004543 0.003030 0.011139
59.000000 0.003444 0.004070 0.002745 0.010259
60.000000 0.010438 0.007022 0.007244 0.024704
