Time 1-10.0.0.4-10.0.0.2 3-10.0.0.4-10.0.0.2 2-10.0.0.4-10.0.0.2 Aggregate-Flow
0.000000 618.240000 2052.000000 1601.600000 4271.840000
1.000000 394.880000 1656.000000 1570.400000 3621.280000
2.000000 477.120000 1656.000000 1747.200000 3880.320000
3.000000 469.440000 1500.000000 1508.000000 3477.440000
4.000000 383.040000 1680.000000 1549.600000 3612.640000
5.000000 520.000000 2256.000000 1851.200000 4627.200000
6.000000 563.520000 1704.000000 1892.800000 4160.320000
7.000000 754.880000 2052.000000 1830.400000 4637.280000
8.000000 567.360000 1620.000000 1788.800000 3976.160000
9.000000 530.880000 1608.000000 1851.200000 3990.080000
10.000000 613.440000 1704.000000 2038.400000 4355.840000
11.000000 379.200000 1860.000000 1768.000000 4007.200000
12.000000 735.360000 1488.000000 1705.600000 3928.960000
13.000000 522.880000 1416.000000 1716.000000 3654.880000
14.000000 638.080000 1812.000000 1913.600000 4363.680000
15.000000 610.240000 1836.000000 1809.600000 4255.840000
16.000000 662.400000 1944.000000 1736.800000 4343.200000
17.000000 852.800000 1980.000000 1944.800000 4777.600000
18.000000 520.320000 1716.000000 1612.000000 3848.320000
19.000000 650.560000 1920.000000 1684.800000 4255.360000
20.000000 468.160000 1488.000000 1435.200000 3391.360000
21.000000 655.680000 1692.000000 1809.600000 4157.280000
22.000000 540.160000 1620.000000 1830.400000 3990.560000
23.000000 618.560000 1512.000000 1809.600000 3940.160000
24.000000 560.640000 1692.000000 1840.800000 4093.440000
25.000000 496.640000 1632.000000 1726.400000 3855.040000
26.000000 742.400000 1812.000000 1965.600000 4520.000000
27.000000 557.760000 1632.000000 1684.800000 3874.560000
28.000000 579.200000 1800.000000 1788.800000 4168.000000
29.000000 563.520000 1992.000000 2080.000000 4635.520000
30.000000 429.120000 1752.000000 1892.800000 4073.920000
31.000000 509.120000 1836.000000 1809.600000 4154.720000
32.000000 419.520000 1632.000000 1726.400000 3777.920000
33.000000 538.240000 1560.000000 1830.400000 3928.640000
34.000000 430.720000 1560.000000 1736.800000 3727.520000
35.000000 487.680000 1800.000000 1830.400000 4118.080000
36.000000 508.800000 1980.000000 1830.400000 4319.200000
37.000000 430.720000 1668.000000 1653.600000 3752.320000
38.000000 513.600000 1728.000000 1903.200000 4144.800000
39.000000 483.520000 1764.000000 1757.600000 4005.120000
40.000000 711.040000 1908.000000 2059.200000 4678.240000
41.000000 577.600000 1752.000000 1965.600000 4295.200000
42.000000 519.680000 1920.000000 1726.400000 4166.080000
43.000000 507.520000 1764.000000 1705.600000 3977.120000
44.000000 394.240000 1980.000000 1778.400000 4152.640000
45.000000 498.560000 1980.000000 1601.600000 4080.160000
46.000000 458.240000 1896.000000 1601.600000 3955.840000
47.000000 506.560000 1836.000000 1736.800000 4079.360000
48.000000 479.040000 1752.000000 1955.200000 4186.240000
